"sample.depths","sample.ages","Artemisia","Betula","Amaranthaceae.undiff.","Cyperaceae","Larix","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Quercus","Salix","Tilia","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus","Ambrosia","Poaceae","Fraxinus.pennsylvanica","Pinus.det..P..banksiana.P..resinosa","Pinus.det..P..strobus","Populus.tremuloides","Abies","Corylus","Juglans.cinerea","Juniperus.Thuja","Iva.annua","Amorpha","Iva.xanthifolia","Acer.saccharum","Fraxinus.nigra","Vitis","Populus.undiff.","Sarcobatus.vermiculatus","Rosaceae.undiff.","Carya","Acer.negundo","Acer.rubrum","Rumex","Comptonia.peregrina","Potentilla","Thalictrum","Ericaceae","Juglans.nigra","Populus.balsamifera","Apiaceae","Shepherdia.canadensis","Ephedra.trifurca.type","Pinus.undiff.","Ranunculus","Taxus","Celtis","Lamiaceae","Urticaceae","Plantago","Rubiaceae","Dalea.purpurea","Caryophyllaceae"
580,NA,0.0239520958083832,0.0898203592814371,0.0179640718562874,0.0389221556886228,0.0029940119760479,0.00598802395209581,0.00898203592814371,0.149700598802395,0,0.0359281437125748,0.00898203592814371,0,0.0029940119760479,0.0389221556886228,0.0868263473053892,0.0149700598802395,0.0179640718562874,0,0.425149700598802,0,0,0.00598802395209581,0,0,0,0.0029940119760479,0,0,0.0029940119760479,0.00898203592814371,0,0.0029940119760479,0,0,0.0029940119760479,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,NA,0.0373563218390805,0.120689655172414,0.0114942528735632,0.0201149425287356,0.00574712643678161,0.014367816091954,0.0172413793103448,0.140804597701149,0.0028735632183908,0.0316091954022989,0.0114942528735632,0.0028735632183908,0.0028735632183908,0.0459770114942529,0.0977011494252874,0.014367816091954,0.00574712643678161,0,0.362068965517241,0.00862068965517241,0,0.0114942528735632,0.0028735632183908,0.0028735632183908,0.0028735632183908,0.00574712643678161,0,0,0,0.00862068965517241,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0.0028735632183908,0.0028735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,NA,0.0285714285714286,0.128571428571429,0.0171428571428571,0.0285714285714286,0.0257142857142857,0.00571428571428571,0.0285714285714286,0.142857142857143,0,0.0314285714285714,0.02,0,0,0.0542857142857143,0.114285714285714,0.0142857142857143,0.00857142857142857,0,0.282857142857143,0,0.00571428571428571,0.00285714285714286,0.0114285714285714,0,0.00285714285714286,0,0,0,0,0.02,0,0.00857142857142857,0.00571428571428571,0,0.00285714285714286,0,0,0,0,0,0.00285714285714286,0,0,0.00571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0
610,NA,0.0174418604651163,0.148255813953488,0.00290697674418605,0.0232558139534884,0.00581395348837209,0.0116279069767442,0.0290697674418605,0.145348837209302,0,0.0261627906976744,0.0174418604651163,0,0.00290697674418605,0.0319767441860465,0.101744186046512,0.0174418604651163,0.00872093023255814,0,0.348837209302326,0,0,0.0174418604651163,0.0145348837209302,0.00290697674418605,0.00581395348837209,0.00290697674418605,0,0,0.00581395348837209,0.00872093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0
620,NA,0.0397727272727273,0.119318181818182,0.00568181818181818,0.0511363636363636,0.00568181818181818,0.00852272727272727,0.0284090909090909,0.142045454545455,0,0.03125,0.0113636363636364,0,0.00284090909090909,0.0454545454545455,0.119318181818182,0.00568181818181818,0.0284090909090909,0,0.284090909090909,0,0,0.00568181818181818,0.0227272727272727,0.00284090909090909,0,0,0,0,0.00284090909090909,0.0170454545454545,0,0.00568181818181818,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0.00568181818181818,0.00284090909090909,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0
630,NA,0.027027027027027,0.182432432432432,0.00337837837837838,0.0202702702702703,0.0101351351351351,0.0168918918918919,0.0540540540540541,0,0,0.0540540540540541,0.0101351351351351,0,0.00337837837837838,0.0777027027027027,0.135135135135135,0.0202702702702703,0.0202702702702703,0,0,0,0,0.027027027027027,0.0168918918918919,0,0.00337837837837838,0,0,0,0,0.0135135135135135,0,0.0168918918918919,0,0.00337837837837838,0.00675675675675676,0,0,0,0,0,0,0,0,0,0,0,0.00337837837837838,0.27027027027027,0.00337837837837838,0,0,0,0,0,0,0,0
640,NA,0.0167785234899329,0.161073825503356,0.0100671140939597,0.0268456375838926,0.0134228187919463,0.0134228187919463,0.0771812080536913,0,0,0.0469798657718121,0.0100671140939597,0,0.00335570469798658,0.0570469798657718,0.191275167785235,0.00671140939597315,0.0167785234899329,0,0,0,0,0.0134228187919463,0,0,0.0100671140939597,0,0,0.00671140939597315,0.00335570469798658,0.00335570469798658,0.00335570469798658,0.0201342281879195,0,0.00335570469798658,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0.278523489932886,0,0.00335570469798658,0,0,0,0,0,0,0
650,NA,0.0199335548172757,0.186046511627907,0.00332225913621262,0.0465116279069767,0.0232558139534884,0.026578073089701,0.0697674418604651,0,0,0.0564784053156146,0.00996677740863787,0,0.00332225913621262,0.0930232558139535,0.119601328903654,0.0132890365448505,0.00996677740863787,0.00332225913621262,0,0,0.0232558139534884,0.0299003322259136,0.00332225913621262,0,0.00996677740863787,0,0,0,0,0.0199335548172757,0,0.0199335548172757,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0.0132890365448505,0,0,0.00332225913621262,0.186046511627907,0,0,0.00332225913621262,0,0,0,0,0,0
660,NA,0.0271186440677966,0.145762711864407,0.0101694915254237,0.0203389830508475,0.0135593220338983,0.00677966101694915,0.111864406779661,0,0,0.0372881355932203,0.00338983050847458,0,0.00338983050847458,0.108474576271186,0.145762711864407,0.0101694915254237,0.0135593220338983,0,0,0,0,0.00677966101694915,0,0.00338983050847458,0,0,0,0,0.00677966101694915,0.0169491525423729,0,0.0406779661016949,0,0,0.00338983050847458,0.00338983050847458,0,0,0,0,0,0,0,0,0,0,0,0.261016949152542,0,0,0,0,0,0,0,0,0
670,NA,0.0133779264214047,0.117056856187291,0.0100334448160535,0.0334448160535117,0.0602006688963211,0.0133779264214047,0.25752508361204,0,0,0.0602006688963211,0.020066889632107,0,0.00668896321070234,0.0936454849498328,0.0100334448160535,0.0133779264214047,0.00668896321070234,0,0,0,0,0.00668896321070234,0.020066889632107,0.00668896321070234,0,0,0,0.00334448160535117,0,0.0234113712374582,0,0,0,0,0,0,0,0.00334448160535117,0,0.00334448160535117,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0
680,9199,0.0264900662251656,0.145695364238411,0.00662251655629139,0.105960264900662,0.0165562913907285,0.00993377483443709,0.248344370860927,0,0,0.0231788079470199,0.043046357615894,0,0.0033112582781457,0.0562913907284768,0.00993377483443709,0.0132450331125828,0.0231788079470199,0,0,0,0.0033112582781457,0,0.00993377483443709,0.0033112582781457,0.00993377483443709,0,0,0,0,0.0231788079470199,0,0,0,0.0033112582781457,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0.211920529801325,0,0,0,0,0,0,0,0,0
690,9685,0.0410958904109589,0.0776255707762557,0.0091324200913242,0.0365296803652968,0.0639269406392694,0.0182648401826484,0.0045662100456621,0,0,0.0547945205479452,0.0182648401826484,0,0,0.146118721461187,0.0136986301369863,0.0319634703196347,0.0273972602739726,0.0045662100456621,0,0,0,0.0045662100456621,0.0136986301369863,0,0.0045662100456621,0,0,0,0,0.0365296803652968,0,0.0730593607305936,0,0,0,0.0045662100456621,0,0,0,0,0,0,0,0.0045662100456621,0,0,0,0.310502283105023,0,0,0,0,0,0,0,0,0
700,10171,0.022,0.056,0.002,0.048,0.032,0.002,0.442,0,0,0.024,0.014,0,0.002,0.084,0.002,0.006,0.014,0,0,0,0,0.004,0.004,0.002,0.004,0,0,0,0.002,0.034,0,0,0.004,0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0
710,10657,0.0267558528428094,0.0602006688963211,0,0.0568561872909699,0.0367892976588629,0.00334448160535117,0.341137123745819,0,0,0.0568561872909699,0.020066889632107,0,0.0100334448160535,0.0735785953177258,0.0133779264214047,0.00334448160535117,0.0167224080267559,0.00668896321070234,0,0,0,0.020066889632107,0.0133779264214047,0.00668896321070234,0.020066889632107,0,0,0,0,0.0434782608695652,0,0.0100334448160535,0,0,0,0,0,0,0,0.00334448160535117,0,0,0,0.0100334448160535,0,0,0,0.147157190635452,0,0,0,0,0,0,0,0,0
720,11143,0.0394736842105263,0.055921052631579,0.0131578947368421,0.0953947368421053,0.0328947368421053,0.0131578947368421,0.305921052631579,0,0,0.0427631578947368,0.0230263157894737,0,0.00328947368421053,0.0690789473684211,0.0361842105263158,0.00986842105263158,0.0263157894736842,0.00657894736842105,0,0,0.00328947368421053,0.00986842105263158,0.0131578947368421,0,0.00986842105263158,0,0,0,0,0.0394736842105263,0,0.00657894736842105,0,0.00657894736842105,0,0,0,0,0.00328947368421053,0.00328947368421053,0,0,0,0,0,0.00328947368421053,0,0.128289473684211,0,0,0,0,0,0,0,0,0
725,11386,0.0364238410596026,0.0364238410596026,0.00662251655629139,0.033112582781457,0.043046357615894,0.0198675496688742,0.420529801324503,0,0,0.0529801324503311,0.0231788079470199,0,0,0.0695364238410596,0.00993377483443709,0.00662251655629139,0.0198675496688742,0.0033112582781457,0,0,0,0.00662251655629139,0.0264900662251656,0,0.0198675496688742,0,0,0,0,0.0165562913907285,0,0,0,0.0033112582781457,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0.139072847682119,0.0033112582781457,0,0,0,0,0,0,0,0
730,11629,0.0390879478827362,0.0488599348534202,0.00977198697068404,0.0456026058631922,0.0293159609120521,0.0162866449511401,0.403908794788274,0,0,0.0488599348534202,0.0162866449511401,0,0,0.0586319218241042,0.00977198697068404,0.00977198697068404,0.0325732899022801,0,0,0,0.00651465798045603,0.0130293159609121,0.0130293159609121,0,0.00325732899022801,0,0,0,0.00325732899022801,0.0260586319218241,0,0.00651465798045603,0,0,0,0.00651465798045603,0,0,0,0,0,0,0,0.00325732899022801,0,0,0,0.143322475570033,0.00325732899022801,0,0,0.00325732899022801,0,0,0,0,0
735,11872,0.033112582781457,0.0264900662251656,0.0033112582781457,0.0529801324503311,0.0496688741721854,0.0132450331125828,0.529801324503311,0,0,0.033112582781457,0.00662251655629139,0,0.0033112582781457,0.0529801324503311,0.0033112582781457,0.00662251655629139,0.0165562913907285,0,0,0,0,0,0.00993377483443709,0,0.00662251655629139,0,0,0,0,0.0364238410596026,0,0,0.0033112582781457,0.0033112582781457,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0.105960264900662,0,0,0,0,0,0,0,0,0
740,12115,0.0819672131147541,0.059016393442623,0.00655737704918033,0.0918032786885246,0.0327868852459016,0.0131147540983607,0.40655737704918,0,0,0.0262295081967213,0.039344262295082,0,0.0098360655737705,0.019672131147541,0.0229508196721311,0.0131147540983607,0.0262295081967213,0.00327868852459016,0,0,0,0.00655737704918033,0.0131147540983607,0,0.0163934426229508,0,0,0,0.00327868852459016,0.0327868852459016,0,0,0,0,0.00327868852459016,0.0098360655737705,0.00327868852459016,0,0,0.00327868852459016,0,0,0,0.00327868852459016,0,0.00327868852459016,0,0.0459016393442623,0.00327868852459016,0,0,0,0,0,0,0,0
750,NA,0.0068259385665529,0.102389078498294,0,0.0716723549488055,0.0648464163822526,0.0136518771331058,0.48122866894198,0,0,0.0443686006825939,0.0238907849829352,0,0,0.0238907849829352,0.0170648464163823,0.0068259385665529,0.0102389078498294,0,0,0,0,0.00341296928327645,0.0068259385665529,0,0.0136518771331058,0,0,0,0.00341296928327645,0.0511945392491468,0,0.0102389078498294,0.00341296928327645,0,0,0,0,0,0,0,0.00341296928327645,0,0,0,0,0,0,0.037542662116041,0,0,0,0,0,0,0,0,0
760,NA,0.033112582781457,0.0662251655629139,0,0.0562913907284768,0.0596026490066225,0.00993377483443709,0.6158940397351,0,0,0.0264900662251656,0.0165562913907285,0,0.0033112582781457,0.0231788079470199,0.0033112582781457,0,0.00993377483443709,0.00662251655629139,0,0,0,0.0033112582781457,0,0,0.0033112582781457,0.0033112582781457,0,0,0,0.0264900662251656,0,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0.0264900662251656,0.0033112582781457,0,0,0,0,0,0,0,0
770,NA,0.0434782608695652,0.0668896321070234,0.00334448160535117,0.0468227424749164,0.0535117056856187,0.00334448160535117,0.591973244147157,0,0,0.020066889632107,0.020066889632107,0,0.0100334448160535,0.0367892976588629,0.0133779264214047,0.00668896321070234,0.0133779264214047,0,0,0,0.00334448160535117,0,0.0133779264214047,0,0.0133779264214047,0,0,0,0,0.0100334448160535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234113712374582,0.00334448160535117,0,0,0,0.00334448160535117,0,0,0,0
780,NA,0.0230263157894737,0.0657894736842105,0.00657894736842105,0.0427631578947368,0.0427631578947368,0.0131578947368421,0.680921052631579,0,0,0.0164473684210526,0.0164473684210526,0,0,0.0263157894736842,0.00657894736842105,0,0.0131578947368421,0,0,0,0,0.0131578947368421,0.00328947368421053,0,0.00328947368421053,0,0,0,0.00328947368421053,0.00328947368421053,0,0,0.00328947368421053,0,0,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0,0,0,0
790,NA,0.0436241610738255,0.0738255033557047,0.00335570469798658,0.0436241610738255,0.0268456375838926,0.00335570469798658,0.593959731543624,0,0,0.0100671140939597,0.0369127516778524,0,0.00335570469798658,0.0167785234899329,0.0167785234899329,0.00671140939597315,0.0201342281879195,0.00335570469798658,0,0,0.00335570469798658,0.00335570469798658,0,0,0.0167785234899329,0,0,0,0,0.0134228187919463,0.00335570469798658,0,0.00335570469798658,0,0,0.00335570469798658,0,0,0,0.00335570469798658,0,0,0,0,0,0,0,0.0335570469798658,0.00335570469798658,0,0,0,0,0.00671140939597315,0.00335570469798658,0,0
800,NA,0.0198675496688742,0.0463576158940397,0.0033112582781457,0.0794701986754967,0.0198675496688742,0,0.721854304635762,0,0,0.0132450331125828,0.00993377483443709,0,0.0033112582781457,0.0033112582781457,0.0132450331125828,0.00993377483443709,0.0264900662251656,0,0,0,0.0033112582781457,0,0.0033112582781457,0,0.0033112582781457,0,0,0,0,0.0033112582781457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132450331125828,0,0,0,0,0,0,0.0033112582781457,0,0
810,NA,0.0263157894736842,0.0526315789473684,0.00657894736842105,0.0756578947368421,0.0296052631578947,0,0.671052631578947,0,0,0.00986842105263158,0.0197368421052632,0,0,0.00986842105263158,0.0164473684210526,0,0.0361842105263158,0,0,0,0,0.00328947368421053,0.00328947368421053,0,0.00328947368421053,0,0,0,0,0.00657894736842105,0,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0,0,0.00657894736842105,0.0131578947368421,0,0,0,0,0,0,0.00328947368421053,0
820,NA,0.0366666666666667,0.0433333333333333,0,0.0966666666666667,0.0166666666666667,0,0.703333333333333,0,0,0.0133333333333333,0.0133333333333333,0,0.00333333333333333,0.01,0,0.01,0.0166666666666667,0,0,0,0,0,0.00666666666666667,0,0.00666666666666667,0,0,0,0,0.00333333333333333,0,0,0,0,0,0,0,0.00333333333333333,0,0,0,0,0,0.00333333333333333,0,0,0,0.00333333333333333,0.00666666666666667,0,0,0,0.00333333333333333,0,0,0,0
830,NA,0.0360655737704918,0.0491803278688525,0.00327868852459016,0.137704918032787,0.0163934426229508,0.00327868852459016,0.60655737704918,0,0,0.0098360655737705,0.0131147540983607,0,0.00655737704918033,0.00655737704918033,0.0098360655737705,0.0098360655737705,0.0229508196721311,0,0,0,0,0,0,0,0.00655737704918033,0,0,0,0,0.0131147540983607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098360655737705,0.039344262295082,0,0,0,0,0,0,0,0
840,NA,0.0296052631578947,0.0263157894736842,0.00657894736842105,0.0197368421052632,0.0164473684210526,0.00328947368421053,0.828947368421053,0,0,0.00986842105263158,0.00328947368421053,0,0,0,0.00328947368421053,0.00657894736842105,0.00986842105263158,0,0,0,0,0,0,0,0.00328947368421053,0,0.00328947368421053,0,0,0.00328947368421053,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0.0164473684210526,0,0,0.00328947368421053,0,0,0,0,0
850,NA,0.0420711974110032,0.0647249190938511,0.00970873786407767,0.129449838187702,0.0226537216828479,0,0.55663430420712,0,0,0.0161812297734628,0.029126213592233,0,0.00323624595469256,0.00323624595469256,0.00970873786407767,0.00970873786407767,0.0388349514563107,0,0,0,0,0.00323624595469256,0.00323624595469256,0,0.00647249190938511,0,0,0,0,0.0129449838187702,0,0.00647249190938511,0,0.00323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129449838187702,0.0161812297734628,0,0,0,0,0,0,0,0
860,NA,0.0365448504983389,0.0398671096345515,0.00332225913621262,0.106312292358804,0.0166112956810631,0,0.664451827242525,0,0,0.00996677740863787,0.0132890365448505,0,0.0132890365448505,0,0.0166112956810631,0.00664451827242525,0.0166112956810631,0,0,0,0,0,0.00332225913621262,0,0.00332225913621262,0.00332225913621262,0,0,0,0.00664451827242525,0,0,0,0,0,0.00332225913621262,0,0,0,0.00332225913621262,0.00664451827242525,0,0,0,0,0.00332225913621262,0,0.00332225913621262,0.0166112956810631,0,0,0,0,0.00332225913621262,0,0,0
870,NA,0.0314465408805031,0.0628930817610063,0,0.0471698113207547,0.0188679245283019,0.00314465408805031,0.663522012578616,0,0,0.00628930817610063,0.0157232704402516,0,0.0125786163522013,0.00943396226415094,0.0125786163522013,0,0.0157232704402516,0,0,0,0,0.00314465408805031,0.0125786163522013,0,0.00314465408805031,0,0,0,0,0.0125786163522013,0,0,0,0.00314465408805031,0,0,0,0,0,0,0,0,0,0.00314465408805031,0,0.00314465408805031,0,0.0220125786163522,0.0283018867924528,0,0,0,0,0.00314465408805031,0.00628930817610063,0,0
880,NA,0.00666666666666667,0.0633333333333333,0.00666666666666667,0.05,0.01,0,0.776666666666667,0,0,0.00666666666666667,0.00666666666666667,0,0.00333333333333333,0.00333333333333333,0.00666666666666667,0.00333333333333333,0.0166666666666667,0,0,0,0,0,0.00666666666666667,0,0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00333333333333333,0,0.00666666666666667,0.0166666666666667,0,0,0,0,0,0,0,0
890,NA,0.0163398692810458,0.0359477124183007,0.00326797385620915,0.0457516339869281,0,0,0.80392156862745,0,0,0.0196078431372549,0.0065359477124183,0,0.00326797385620915,0,0,0.00326797385620915,0.0163398692810458,0,0,0,0,0,0.00326797385620915,0,0.00326797385620915,0,0,0,0,0,0,0.00326797385620915,0,0.00326797385620915,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0,0.0163398692810458,0.0065359477124183,0,0,0,0,0,0,0,0.0065359477124183
