"sample.depths","sample.ages","Betula","Corylus","Cyperaceae","Ericaceae","Fagus","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Poaceae.undiff.","Ostrya.Carpinus","Picea","Pinus.undiff.","Populus.undiff.","Quercus","Rumex","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Amaranthaceae","Brassicaceae","Ilex.Nemopanthus","Pinus.strobus","Pinus.banksiana.P..resinosa","Acer.negundo","Acer.rubrum","Acer.undiff.","Carya","Celtis","Liquidambar","Tilia","Salix","Rosaceae.undiff.","Cerealia","Acer.saccharum","Ranunculus.acris.type","Myrica","Castanea","Juglans.cinerea","Nyssa","Populus.balsamifera.type","Artemisia","Cupressaceae","Fraxinus.undiff.","Rhamnus","Abies","Cephalanthus","Caryophyllaceae.undiff.","Thalictrum","Iva.annua","Dalea","Alnus.undiff.","Juglans.undiff.","Prunus.type.undiff.","Populus.tremuloides.type","Larix","Eupatorium.type","Apiaceae","Liliaceae","Alnus.viridis","Melampyrum","Sambucus","Lamiaceae","Urtica.type","Prunus.cf..P..serotina","Humulus","Platanus","Dryas","Polygonum.lapathifolium.type","Campanula","Arenaria"
1330,2673,0.263681592039801,0.00746268656716418,0,0,0.203980099502488,0,0,0,0.00248756218905473,0,0.0920398009950249,0.00497512437810945,0.0646766169154229,0,0.181592039800995,0.00248756218905473,0.0099502487562189,0.00248756218905473,0,0,0,0.00248756218905473,0.0970149253731343,0,0,0.0199004975124378,0.0174129353233831,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0.00746268656716418,0.00497512437810945,0,0,0.0099502487562189,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,2996,0.234234234234234,0.003003003003003,0,0,0.24024024024024,0,0,0,0.003003003003003,0,0.012012012012012,0,0.183183183183183,0,0.156156156156156,0,0.003003003003003,0.018018018018018,0,0,0,0.003003003003003,0.111111111111111,0,0,0.024024024024024,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,3318,0.253443526170799,0,0,0.00275482093663912,0.151515151515152,0,0,0,0.00275482093663912,0,0.0523415977961433,0,0.245179063360882,0,0.101928374655647,0,0.0110192837465565,0.0165289256198347,0,0,0,0,0.132231404958678,0,0,0.00550964187327824,0.00826446280991736,0.00826446280991736,0,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0,0,0,0.00550964187327824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,3641,0.208333333333333,0.00277777777777778,0.00277777777777778,0,0.191666666666667,0,0.00277777777777778,0,0.00833333333333333,0,0.0694444444444444,0,0.183333333333333,0,0.0694444444444444,0.00277777777777778,0.0111111111111111,0.0138888888888889,0,0.00277777777777778,0,0.00833333333333333,0.125,0,0,0.0416666666666667,0.0333333333333333,0.00277777777777778,0,0,0.00277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.00833333333333333,0,0,0.00277777777777778,0,0,0.00277777777777778,0.00277777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,3899,0.283783783783784,0.0765765765765766,0.00225225225225225,0,0.135135135135135,0,0,0,0.0135135135135135,0.00225225225225225,0.00225225225225225,0,0.130630630630631,0,0.0225225225225225,0,0.0112612612612613,0.00675675675675676,0.00225225225225225,0,0,0.00225225225225225,0.254504504504505,0.0045045045045045,0,0.00225225225225225,0,0.00225225225225225,0,0,0,0,0,0,0.0135135135135135,0,0,0,0,0,0,0.00225225225225225,0,0.0157657657657658,0,0.00675675675675676,0,0,0,0,0,0.00225225225225225,0.00225225225225225,0.00225225225225225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,3963,0.319587628865979,0.140893470790378,0,0,0.0618556701030928,0,0,0,0.00343642611683849,0,0.147766323024055,0,0.15807560137457,0,0.0206185567010309,0,0.013745704467354,0.00687285223367698,0,0,0,0.00343642611683849,0.0756013745704467,0,0,0.013745704467354,0.0103092783505155,0.00343642611683849,0,0,0,0.00343642611683849,0,0,0,0,0,0,0,0,0,0.00343642611683849,0,0.013745704467354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,4415,0.256594724220624,0.0455635491606715,0.00239808153477218,0,0.105515587529976,0,0,0.00719424460431655,0.00479616306954436,0.0119904076738609,0.00479616306954436,0,0.235011990407674,0,0.0383693045563549,0.00479616306954436,0.0119904076738609,0.0167865707434053,0.00239808153477218,0,0,0.00959232613908873,0.213429256594724,0,0,0,0,0.00479616306954436,0,0,0,0.00239808153477218,0,0,0.0191846522781775,0,0,0,0,0,0,0,0,0,0,0.00239808153477218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,NA,0.200589970501475,0.00294985250737463,0,0,0.224188790560472,0,0,0,0.0147492625368732,0.00294985250737463,0.0176991150442478,0.00294985250737463,0.0530973451327434,0,0.289085545722714,0.00294985250737463,0.0088495575221239,0.0117994100294985,0,0.00294985250737463,0,0.00294985250737463,0.0825958702064897,0,0,0.0442477876106195,0,0.00294985250737463,0,0,0.00294985250737463,0.00294985250737463,0,0,0.00294985250737463,0,0,0,0,0,0,0,0,0.0147492625368732,0,0.00589970501474926,0.00294985250737463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,NA,0.236994219653179,0,0,0,0.219653179190751,0,0,0,0.00578034682080925,0.00289017341040462,0.0115606936416185,0.00289017341040462,0.0549132947976879,0,0.260115606936416,0,0.00578034682080925,0.0115606936416185,0,0,0,0.00289017341040462,0.106936416184971,0.0115606936416185,0,0.0317919075144509,0.00867052023121387,0,0,0,0.00289017341040462,0.00578034682080925,0,0,0.0144508670520231,0,0,0,0,0,0,0,0,0,0,0.00289017341040462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,NA,0.198863636363636,0.00284090909090909,0.00284090909090909,0,0.0284090909090909,0,0.00284090909090909,0,0.00852272727272727,0.00568181818181818,0,0,0.161931818181818,0,0.125,0.00284090909090909,0.00852272727272727,0.00284090909090909,0,0.00284090909090909,0,0.00284090909090909,0.426136363636364,0.00568181818181818,0,0.00284090909090909,0,0,0,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00568181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,NA,0.389473684210526,0,0,0,0.0289473684210526,0,0.00263157894736842,0,0.0105263157894737,0,0,0,0.163157894736842,0,0.189473684210526,0.00526315789473684,0.00789473684210526,0.0184210526315789,0,0.00263157894736842,0,0,0.123684210526316,0.0236842105263158,0,0,0.00789473684210526,0,0,0,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0.00526315789473684,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,NA,0.252100840336134,0,0.00560224089635854,0,0.0392156862745098,0.00560224089635854,0.030812324929972,0,0.00280112044817927,0.00840336134453781,0.0112044817927171,0.0224089635854342,0.240896358543417,0,0.15406162464986,0,0.0112044817927171,0.0168067226890756,0.00560224089635854,0,0,0,0.15406162464986,0.0140056022408964,0,0.00840336134453781,0.00280112044817927,0,0,0,0,0.00560224089635854,0,0,0.00280112044817927,0,0,0,0,0,0,0,0,0,0,0,0.00280112044817927,0,0,0,0,0,0,0,0.00280112044817927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,NA,0.167088607594937,0.00759493670886076,0,0,0.126582278481013,0,0,0,0,0,0.0227848101265823,0,0.0911392405063291,0,0.321518987341772,0,0.00506329113924051,0.020253164556962,0,0,0,0.00253164556962025,0.177215189873418,0,0,0.0227848101265823,0.010126582278481,0.00253164556962025,0,0,0,0,0,0,0.00506329113924051,0,0,0,0,0.00253164556962025,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,NA,0.126721763085399,0.00550964187327824,0,0,0.126721763085399,0,0,0,0,0.00275482093663912,0.0330578512396694,0,0.110192837465565,0,0.223140495867769,0.00550964187327824,0.0137741046831956,0.00275482093663912,0,0,0,0.0137741046831956,0.272727272727273,0.0137741046831956,0,0.0275482093663912,0.00550964187327824,0,0,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0,0,0,0.0110192837465565,0,0,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,NA,0.284023668639053,0.014792899408284,0.0029585798816568,0,0.109467455621302,0,0,0,0.00887573964497041,0,0.0177514792899408,0,0.21301775147929,0,0.192307692307692,0.00591715976331361,0.00887573964497041,0.0266272189349112,0,0,0,0,0.0739644970414201,0,0,0.00591715976331361,0.0029585798816568,0.0029585798816568,0,0,0,0,0,0,0.0029585798816568,0,0,0,0.0029585798816568,0,0,0,0,0.0177514792899408,0,0,0,0,0,0.0029585798816568,0,0,0,0,0,0.0029585798816568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,NA,0.137472283813747,0.00221729490022173,0,0,0.16629711751663,0,0,0,0,0.0155210643015521,0.0199556541019956,0,0.0509977827050998,0,0.485587583148559,0.00221729490022173,0.0110864745011086,0.0155210643015521,0,0,0,0,0.0643015521064302,0,0,0.00886917960088692,0,0,0,0,0,0.00221729490022173,0,0,0,0,0,0,0,0,0,0,0,0.0133037694013304,0,0,0,0,0,0,0,0,0,0,0,0.00443458980044346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,NA,0.158536585365854,0.00609756097560976,0,0,0.179878048780488,0,0,0,0.00609756097560976,0,0,0,0.115853658536585,0,0.289634146341463,0.00609756097560976,0.0365853658536585,0.00914634146341463,0,0,0,0,0.0945121951219512,0,0,0.0579268292682927,0.00914634146341463,0,0,0,0,0,0.00304878048780488,0,0.00609756097560976,0,0,0,0,0,0,0,0,0.0121951219512195,0,0,0.00304878048780488,0.00304878048780488,0,0,0,0,0.00304878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,NA,0.32089552238806,0.00746268656716418,0.00248756218905473,0,0.0373134328358209,0,0,0,0.00497512437810945,0.0099502487562189,0.0796019900497512,0,0.119402985074627,0,0.23134328358209,0,0.00248756218905473,0.0099502487562189,0,0,0,0,0.151741293532338,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,NA,0.257879656160458,0.00573065902578797,0.00286532951289398,0,0.206303724928367,0.00286532951289398,0.0143266475644699,0.00286532951289398,0.00859598853868195,0,0.0286532951289398,0.00859598853868195,0.117478510028653,0,0.117478510028653,0,0.0114613180515759,0.0143266475644699,0,0.00286532951289398,0,0.0114613180515759,0.0773638968481375,0.0229226361031519,0,0.0544412607449857,0.0143266475644699,0,0,0,0,0,0.00286532951289398,0,0.00286532951289398,0,0,0,0,0,0,0,0,0,0,0,0.00286532951289398,0,0.00286532951289398,0,0,0,0,0,0,0,0,0.00286532951289398,0.00286532951289398,0,0,0,0,0,0,0,0,0,0,0,0
1510,NA,0.210810810810811,0.0135135135135135,0,0,0,0,0,0,0,0.0162162162162162,0.0891891891891892,0.0108108108108108,0.178378378378378,0,0.0108108108108108,0,0.0135135135135135,0.00540540540540541,0,0,0,0.0027027027027027,0.286486486486487,0.127027027027027,0,0.00540540540540541,0,0.0027027027027027,0,0,0,0.0027027027027027,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0.0135135135135135,0,0,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0
1520,NA,0.306406685236769,0.00557103064066852,0,0,0.00557103064066852,0,0.00557103064066852,0.00557103064066852,0.0194986072423398,0.0222841225626741,0,0.0167130919220056,0.225626740947075,0,0.0362116991643454,0.00835654596100279,0.011142061281337,0.0194986072423398,0,0.00278551532033426,0.00278551532033426,0,0.211699164345404,0.0417827298050139,0,0.00557103064066852,0,0.00835654596100279,0,0,0,0.00835654596100279,0,0,0.00557103064066852,0,0,0,0,0,0,0.00278551532033426,0,0.0139275766016713,0,0.00278551532033426,0,0.00278551532033426,0,0,0.00278551532033426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,NA,0.207865168539326,0.00561797752808989,0,0,0.00561797752808989,0,0,0.00842696629213483,0.0196629213483146,0,0,0.00280898876404494,0.23314606741573,0,0.0617977528089888,0.00561797752808989,0.0112359550561798,0.0252808988764045,0,0,0,0.00280898876404494,0.294943820224719,0.0702247191011236,0,0.0112359550561798,0.00280898876404494,0.00280898876404494,0,0,0,0,0.00280898876404494,0,0.00842696629213483,0,0,0,0,0,0,0.00280898876404494,0,0.0140449438202247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,NA,0.166666666666667,0.00252525252525253,0.00505050505050505,0,0.00757575757575758,0,0,0.00252525252525253,0.0101010101010101,0.00757575757575758,0.0328282828282828,0.00757575757575758,0.25,0,0.111111111111111,0.00252525252525253,0.0126262626262626,0.0151515151515152,0,0,0,0.00505050505050505,0.224747474747475,0.0732323232323232,0,0.0176767676767677,0.00757575757575758,0.00505050505050505,0,0,0,0,0.00252525252525253,0,0,0,0,0.00252525252525253,0,0,0.00252525252525253,0.00252525252525253,0,0.0202020202020202,0,0.00252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,NA,0.18018018018018,0.0315315315315315,0.00225225225225225,0,0,0,0,0.00675675675675676,0.0112612612612613,0.0045045045045045,0,0.0135135135135135,0.279279279279279,0,0.0427927927927928,0.00225225225225225,0.0135135135135135,0.036036036036036,0.009009009009009,0.00225225225225225,0,0.00225225225225225,0.236486486486486,0.0810810810810811,0,0.00225225225225225,0.0045045045045045,0,0,0,0,0,0.00225225225225225,0,0.00225225225225225,0,0,0,0,0,0,0.0045045045045045,0.00225225225225225,0.0225225225225225,0,0,0,0,0,0,0.00225225225225225,0,0,0,0,0,0,0,0,0,0.00225225225225225,0,0,0,0,0,0,0,0,0,0
1560,NA,0.137299771167048,0.0320366132723112,0.0091533180778032,0,0,0.0022883295194508,0.011441647597254,0.011441647597254,0.0205949656750572,0.0045766590389016,0,0.0091533180778032,0.173913043478261,0,0.0251716247139588,0.0137299771167048,0.0091533180778032,0.0137299771167048,0.0022883295194508,0,0,0,0.391304347826087,0.107551487414188,0,0.0068649885583524,0.0045766590389016,0.0022883295194508,0,0,0,0,0.0045766590389016,0,0.0022883295194508,0,0,0,0,0,0,0.0022883295194508,0,0,0,0.0022883295194508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,NA,0.228650137741047,0.0826446280991736,0.0110192837465565,0,0,0.00826446280991736,0.0247933884297521,0.0137741046831956,0.0110192837465565,0,0.0661157024793388,0.0137741046831956,0.256198347107438,0,0.00550964187327824,0.0110192837465565,0.0137741046831956,0.0247933884297521,0,0,0,0,0.107438016528926,0.0771349862258953,0,0.00826446280991736,0,0,0,0,0,0,0.00275482093663912,0,0.00550964187327824,0,0,0.00275482093663912,0,0,0.00826446280991736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165289256198347,0,0,0,0,0,0,0,0,0,0,0
1580,NA,0.233668341708543,0.0125628140703518,0,0,0.00753768844221105,0,0,0.0150753768844221,0.00753768844221105,0.0100502512562814,0.0376884422110553,0.0301507537688442,0.190954773869347,0,0.00753768844221105,0.00251256281407035,0.0125628140703518,0.0050251256281407,0,0,0,0.00251256281407035,0.276381909547739,0.092964824120603,0,0.0050251256281407,0.0050251256281407,0,0,0,0,0.00251256281407035,0,0,0,0,0,0.0050251256281407,0,0,0,0,0,0.0175879396984925,0,0,0,0,0,0,0.0050251256281407,0,0,0,0,0,0,0.00251256281407035,0,0.0125628140703518,0,0,0,0,0,0,0,0,0,0,0
1590,NA,0.171428571428571,0.0119047619047619,0.00476190476190476,0,0.00952380952380952,0,0,0,0,0.0142857142857143,0.0619047619047619,0,0.180952380952381,0,0.116666666666667,0.00476190476190476,0.0119047619047619,0.00476190476190476,0.00238095238095238,0,0,0,0.247619047619048,0.104761904761905,0,0,0.0119047619047619,0,0,0,0.00238095238095238,0,0.00476190476190476,0,0,0,0,0,0,0,0,0,0.00238095238095238,0.0142857142857143,0,0,0.00238095238095238,0,0,0,0.00476190476190476,0,0,0,0,0,0,0,0,0.00476190476190476,0,0.00238095238095238,0.00238095238095238,0,0,0,0,0,0,0,0
1600,NA,0.253275109170306,0.00218340611353712,0.00873362445414847,0,0,0,0,0.00873362445414847,0.00218340611353712,0.0873362445414847,0.0305676855895196,0.0174672489082969,0.100436681222707,0,0.00218340611353712,0,0.00655021834061135,0.0131004366812227,0,0.00218340611353712,0,0.00218340611353712,0.253275109170306,0.102620087336245,0,0.00436681222707424,0.00655021834061135,0.00218340611353712,0,0,0,0.00218340611353712,0,0,0,0,0,0.00436681222707424,0.00218340611353712,0,0.00436681222707424,0,0.00218340611353712,0.0152838427947598,0,0.0305676855895196,0.00218340611353712,0,0,0,0,0,0,0,0,0,0,0,0,0.0305676855895196,0,0,0,0,0,0,0,0,0,0,0
