"sample.depths","sample.ages","Abies.balsamea","Picea","Pinus.banksiana.P..resinosa","Pinus.strobus","Pinus.undiff.","Acer.negundo","Acer.pensylvanicum","Acer.rubrum","Acer.saccharinum","Acer.saccharum","Acer.undiff.","Alnus.viridis.subsp..crispa","Alnus.incana","Betula","Carya","Castanea","Celtis","Cornus","Corylus","Cupressaceae.Taxaceae","Fagus.grandifolia","Fraxinus.americana","Fraxinus.nigra","Fraxinus.pennsylvanica","Fraxinus.pennsylvanica.F..americana.type","Ilex","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar","Morus","Myricaceae","Ostrya.Carpinus","Platanus","Populus","Quercus","Rhamnus","Salix","Sambucus","Tilia","Tsuga","Ulmus","Viburnum","Ambrosia","Amorpha","Artemisia","Asteraceae.undiff.","Balsaminaceae","Brassicaceae","Campanulaceae","Amaranthaceae","Cyperaceae","Ericaceae.undiff.","Galium","Humulus","Iva","Monotropa","Oxalis","Dalea","Poaceae","Plantago","Polygonum","Ranunculaceae.undiff.","Rosaceae","Rumex","Saxifragaceae","Salsola","Sarcobatus.vermiculatus","Stachys","Thalictrum","Tradescantia","Urtica","Vaccinium"
790.5,12220,0,0.302452316076294,0,0,0.0299727520435967,0,0,0,0.0136239782016349,0,0,0,0.00272479564032698,0.0136239782016349,0.0272479564032698,0,0.0354223433242507,0,0,0.0245231607629428,0.00272479564032698,0,0.0735694822888283,0,0,0,0.00272479564032698,0,0.00272479564032698,0,0,0.00272479564032698,0.0544959128065395,0,0.0272479564032698,0.147138964577657,0.00272479564032698,0.0272479564032698,0.0245231607629428,0,0,0,0,0.0299727520435967,0,0.00272479564032698,0.0108991825613079,0,0,0,0.0245231607629428,0.0163487738419619,0,0,0,0,0,0,0,0.0681198910081744,0.0272479564032698,0,0.00272479564032698,0,0,0,0,0,0,0,0,0,0
792.5,12265,0.0075187969924812,0.177944862155388,0,0.0075187969924812,0.012531328320802,0.0025062656641604,0,0,0.0100250626566416,0.0100250626566416,0,0.0075187969924812,0.012531328320802,0.0150375939849624,0.0325814536340852,0.0050125313283208,0.0050125313283208,0.0050125313283208,0.0075187969924812,0.050125313283208,0,0,0.135338345864662,0,0,0,0.0050125313283208,0.0025062656641604,0.0025062656641604,0,0,0,0.0802005012531328,0,0.025062656641604,0.0802005012531328,0.0025062656641604,0.037593984962406,0.0025062656641604,0,0,0.0150375939849624,0,0.0576441102756892,0,0.0200501253132832,0,0,0,0,0.012531328320802,0.0150375939849624,0,0.0050125313283208,0,0,0,0,0,0.107769423558897,0.0025062656641604,0,0,0.0025062656641604,0.0025062656641604,0,0,0,0,0.0075187969924812,0,0.0100250626566416,0
794.5,12304,0.00289017341040462,0.260115606936416,0.0838150289017341,0.00867052023121387,0.0809248554913295,0.00289017341040462,0,0,0.00289017341040462,0.0664739884393064,0,0,0,0.0115606936416185,0.0317919075144509,0.00867052023121387,0.00578034682080925,0.00867052023121387,0.00578034682080925,0.0260115606936416,0,0,0.0780346820809249,0,0,0,0.00867052023121387,0,0.0144508670520231,0,0,0,0.0289017341040462,0,0.023121387283237,0.0722543352601156,0,0.0375722543352601,0,0,0,0.0115606936416185,0,0.023121387283237,0,0.0115606936416185,0.00578034682080925,0,0,0,0,0.00867052023121387,0,0.00289017341040462,0,0,0,0,0,0.0404624277456647,0.00867052023121387,0,0.00289017341040462,0,0.00289017341040462,0,0,0,0,0,0,0.0115606936416185,0
796.5,12337,0,0.216666666666667,0,0,0.0111111111111111,0,0,0,0.00833333333333333,0.0277777777777778,0,0,0,0.0444444444444444,0.0277777777777778,0.00555555555555556,0.0194444444444444,0,0,0.0277777777777778,0.00277777777777778,0,0.0888888888888889,0,0,0,0.00277777777777778,0.00555555555555556,0.00277777777777778,0,0,0.0222222222222222,0.0694444444444444,0,0.0305555555555556,0.111111111111111,0.0138888888888889,0.075,0.00833333333333333,0.00277777777777778,0.00555555555555556,0.00277777777777778,0,0.0305555555555556,0,0.0138888888888889,0.00555555555555556,0,0,0,0.0138888888888889,0.00833333333333333,0,0,0,0,0,0,0,0.0638888888888889,0.0222222222222222,0,0.00833333333333333,0,0,0,0,0,0,0,0,0,0
798.5,12364,0.00869565217391304,0.356521739130435,0,0,0.063768115942029,0.0260869565217391,0.00289855072463768,0,0,0.0492753623188406,0,0,0,0.00289855072463768,0.0260869565217391,0.00289855072463768,0.00289855072463768,0,0,0.0173913043478261,0.00579710144927536,0,0.0985507246376812,0,0,0,0,0,0.00579710144927536,0,0,0,0.0492753623188406,0,0.0202898550724638,0.0869565217391304,0,0.0260869565217391,0.00869565217391304,0,0.00869565217391304,0.00579710144927536,0,0.0289855072463768,0,0.00289855072463768,0,0,0,0,0.0115942028985507,0.00289855072463768,0,0.00579710144927536,0,0,0,0,0,0.0521739130434783,0.0144927536231884,0,0.00289855072463768,0,0,0,0,0.00289855072463768,0,0,0,0,0
802.5,12418,0.0139664804469274,0.407821229050279,0,0,0.0223463687150838,0,0,0,0.00279329608938547,0.0139664804469274,0,0,0,0,0.0195530726256983,0,0.0195530726256983,0,0,0.0279329608938547,0,0,0.0754189944134078,0,0,0,0.00279329608938547,0,0.00837988826815642,0,0.00558659217877095,0.0195530726256983,0.0391061452513966,0,0.0474860335195531,0.058659217877095,0,0.0502793296089385,0,0,0.00279329608938547,0,0,0.0251396648044693,0,0.0195530726256983,0.00279329608938547,0,0,0,0.0111731843575419,0.0139664804469274,0,0,0,0,0,0,0,0.0726256983240224,0.00837988826815642,0,0,0,0.00558659217877095,0.00279329608938547,0,0,0,0,0,0,0
808.5,12530,0.0165745856353591,0.480662983425414,0,0,0.00552486187845304,0.00276243093922652,0,0,0.00552486187845304,0.0138121546961326,0,0,0.0138121546961326,0.0193370165745856,0.00276243093922652,0.00552486187845304,0,0,0.00276243093922652,0.0110497237569061,0,0.00276243093922652,0.069060773480663,0,0.00276243093922652,0,0.00276243093922652,0,0.0138121546961326,0,0,0.00276243093922652,0.0220994475138122,0,0.0441988950276243,0.0441988950276243,0,0.0193370165745856,0.00552486187845304,0.00828729281767956,0.00276243093922652,0.00828729281767956,0,0.0331491712707182,0,0.0165745856353591,0,0,0,0,0,0.0193370165745856,0,0,0.00276243093922652,0,0,0,0,0.069060773480663,0.0110497237569061,0,0.00276243093922652,0,0.00552486187845304,0,0,0,0,0.00552486187845304,0,0,0.00552486187845304
812.5,12649,0.0235294117647059,0.576470588235294,0,0,0.0235294117647059,0.0470588235294118,0,0,0.00588235294117647,0.0088235294117647,0,0,0,0.00294117647058824,0.0176470588235294,0,0.00294117647058824,0,0,0.0176470588235294,0,0,0.0676470588235294,0,0,0,0,0,0.00588235294117647,0,0,0,0.0294117647058824,0,0,0.0205882352941176,0.00294117647058824,0.0235294117647059,0.00588235294117647,0,0.00294117647058824,0.00294117647058824,0,0.00588235294117647,0,0.00588235294117647,0,0,0,0,0.0088235294117647,0.0088235294117647,0,0,0,0,0,0,0,0.0382352941176471,0.0235294117647059,0,0,0,0,0,0,0,0,0,0,0.0088235294117647,0.0117647058823529
814.5,12728,0.00923076923076923,0.621538461538461,0,0,0.0215384615384615,0.0461538461538462,0,0,0.00307692307692308,0.0338461538461538,0,0,0,0,0.00923076923076923,0,0,0,0.00307692307692308,0.0153846153846154,0.00307692307692308,0,0.0553846153846154,0,0,0,0.00307692307692308,0,0.0369230769230769,0,0,0,0.0338461538461538,0,0.00307692307692308,0.00615384615384615,0,0.00923076923076923,0,0,0,0.0123076923076923,0,0.0123076923076923,0,0,0,0,0,0,0.00307692307692308,0.00615384615384615,0,0,0,0,0,0,0,0.0430769230769231,0.00923076923076923,0,0,0,0,0,0,0,0,0,0,0,0
819.5,12996,0.0114285714285714,0.405714285714286,0,0,0.0514285714285714,0,0.00285714285714286,0,0.00285714285714286,0.0457142857142857,0,0.00285714285714286,0,0.00571428571428571,0.00857142857142857,0.00285714285714286,0.0114285714285714,0,0,0.02,0.0142857142857143,0,0.0628571428571429,0,0,0,0.0114285714285714,0,0.00571428571428571,0,0,0,0.0428571428571429,0,0.00571428571428571,0.0828571428571429,0,0.0457142857142857,0.00571428571428571,0,0.00571428571428571,0.00285714285714286,0,0.0171428571428571,0,0.02,0,0,0,0,0,0.00571428571428571,0,0,0,0,0,0,0,0.0685714285714286,0.00285714285714286,0,0.00285714285714286,0,0.0142857142857143,0.00285714285714286,0,0,0,0,0,0.00857142857142857,0
821.5,13133,0,0.50733137829912,0,0,0.0117302052785924,0.0674486803519062,0,0,0.00879765395894428,0.0205278592375367,0,0.00586510263929619,0,0,0.00586510263929619,0,0.00293255131964809,0.00293255131964809,0,0.0146627565982405,0.00293255131964809,0,0.105571847507331,0,0,0,0,0,0.0117302052785924,0,0,0.00293255131964809,0.0674486803519062,0,0.0117302052785924,0.00879765395894428,0,0.0205278592375367,0,0,0,0,0,0.0117302052785924,0,0.00586510263929619,0.00293255131964809,0,0,0,0,0.0205278592375367,0,0,0,0,0,0,0,0.0469208211143695,0.0175953079178886,0,0.00293255131964809,0,0.00586510263929619,0,0,0,0,0.00293255131964809,0,0.00293255131964809,0
826.5,13515,0,0.596330275229358,0,0,0.0152905198776758,0,0,0,0,0.0275229357798165,0,0,0,0.00611620795107034,0.0152905198776758,0,0.00611620795107034,0.00305810397553517,0,0.0122324159021407,0,0,0.0948012232415902,0,0,0,0.0122324159021407,0,0.00611620795107034,0,0,0,0.0244648318042813,0,0,0.0581039755351682,0,0.0214067278287462,0.018348623853211,0,0,0,0,0.018348623853211,0,0.00305810397553517,0.00305810397553517,0,0,0,0.00305810397553517,0.00305810397553517,0,0.00611620795107034,0,0,0,0,0,0.0244648318042813,0.00611620795107034,0,0,0,0.00611620795107034,0,0,0,0,0,0,0.0091743119266055,0
831.5,13888,0.0151898734177215,0.351898734177215,0,0,0.00506329113924051,0.0455696202531646,0.00253164556962025,0.00253164556962025,0.010126582278481,0.0227848101265823,0,0.00253164556962025,0,0.00253164556962025,0.00506329113924051,0,0,0.00253164556962025,0.00506329113924051,0.0177215189873418,0,0.00253164556962025,0.134177215189873,0,0.00253164556962025,0,0.00253164556962025,0,0.0151898734177215,0,0,0,0.0556962025316456,0,0.0126582278481013,0.00759493670886076,0.00253164556962025,0.0177215189873418,0.00253164556962025,0,0.00253164556962025,0.0126582278481013,0,0.0278481012658228,0,0.020253164556962,0.00759493670886076,0,0,0,0.00253164556962025,0.0126582278481013,0,0,0,0,0,0,0,0.116455696202532,0.00759493670886076,0,0.00253164556962025,0,0.00253164556962025,0,0,0,0,0,0,0.00253164556962025,0.0354430379746835
836.5,14200,0.0311526479750779,0.722741433021807,0,0,0.00623052959501558,0.0155763239875389,0,0,0,0.00934579439252336,0,0.00623052959501558,0.00311526479750779,0.00311526479750779,0.00311526479750779,0,0,0,0.00311526479750779,0.0186915887850467,0,0,0.0560747663551402,0,0,0,0,0,0.0186915887850467,0,0,0,0.00934579439252336,0,0.00623052959501558,0,0,0.0155763239875389,0.00311526479750779,0,0,0.00311526479750779,0,0.00311526479750779,0,0.00623052959501558,0,0,0,0,0.00311526479750779,0,0.0124610591900312,0,0,0,0,0,0,0,0.0373831775700935,0.00311526479750779,0,0,0,0,0,0,0,0,0,0,0
841.5,14462,0.0146198830409357,0.669590643274854,0,0,0.0116959064327485,0.0204678362573099,0,0,0.0087719298245614,0.0175438596491228,0,0.0087719298245614,0,0.00292397660818713,0.0087719298245614,0.00292397660818713,0,0,0,0.0087719298245614,0,0,0.0321637426900585,0,0,0.00292397660818713,0,0,0.0292397660818713,0,0,0,0,0,0.0087719298245614,0,0.00584795321637427,0.0233918128654971,0,0,0,0,0,0.0146198830409357,0,0.0204678362573099,0,0,0,0,0.00584795321637427,0.00584795321637427,0,0,0,0,0,0,0,0.064327485380117,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.00584795321637427,0
845.5,14650,0.0189873417721519,0.79746835443038,0,0,0.0348101265822785,0.0126582278481013,0,0,0,0.00949367088607595,0,0.00316455696202532,0.00316455696202532,0,0.00316455696202532,0,0,0,0.00316455696202532,0.00632911392405063,0,0,0.0221518987341772,0,0,0,0,0,0.00949367088607595,0,0,0,0.0126582278481013,0,0.00316455696202532,0,0.00316455696202532,0.00949367088607595,0,0,0,0,0,0.0126582278481013,0,0.00316455696202532,0.00316455696202532,0,0,0,0,0.00316455696202532,0,0,0,0,0,0,0,0.0221518987341772,0.00316455696202532,0,0,0,0,0,0,0,0,0,0,0,0
846.5,14696,0.00306748466257669,0.733128834355828,0,0.00306748466257669,0.0398773006134969,0,0,0,0.00306748466257669,0.00306748466257669,0,0,0.00613496932515337,0,0.00613496932515337,0,0,0,0,0.0306748466257669,0,0,0.0245398773006135,0,0,0,0,0,0.00613496932515337,0,0,0,0,0,0.0122699386503067,0.0214723926380368,0,0.00920245398773006,0.0184049079754601,0,0,0,0,0.0214723926380368,0,0.00306748466257669,0.00613496932515337,0,0,0,0.00306748466257669,0.00306748466257669,0,0,0,0,0,0,0,0.0429447852760736,0,0,0,0,0,0,0,0,0,0,0,0,0
848.5,14785,0.0115606936416185,0.699421965317919,0,0,0.0115606936416185,0.00867052023121387,0,0,0.00578034682080925,0.0173410404624277,0.0144508670520231,0.00289017341040462,0,0.00578034682080925,0,0,0,0.00578034682080925,0.00289017341040462,0.0202312138728324,0,0,0.00578034682080925,0,0,0,0,0,0.023121387283237,0,0,0,0,0,0,0,0,0.0317919075144509,0.00289017341040462,0,0,0,0,0.0115606936416185,0,0.0260115606936416,0.0115606936416185,0,0,0,0.00289017341040462,0.00289017341040462,0.00289017341040462,0,0,0,0,0,0,0.0433526011560694,0.00289017341040462,0,0,0,0,0,0,0.00867052023121387,0,0.00289017341040462,0,0.00289017341040462,0.0115606936416185
851.5,NA,0,0.788990825688073,0.00305810397553517,0,0.018348623853211,0.0152905198776758,0,0,0,0.0152905198776758,0,0.00305810397553517,0,0.00305810397553517,0,0,0,0.00305810397553517,0,0.0122324159021407,0,0,0.018348623853211,0,0,0,0,0.00305810397553517,0.0091743119266055,0,0,0,0.00305810397553517,0,0.00305810397553517,0,0,0.018348623853211,0.00305810397553517,0,0,0,0,0.0305810397553517,0,0.00611620795107034,0,0,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0.0336391437308868,0,0,0.00611620795107034,0,0,0,0,0,0,0,0,0,0
854.5,NA,0.0348101265822785,0.759493670886076,0,0,0.00949367088607595,0.00632911392405063,0,0,0.00632911392405063,0.0189873417721519,0.0126582278481013,0.00316455696202532,0.00316455696202532,0.00632911392405063,0,0,0,0,0,0.0221518987341772,0,0,0.0316455696202532,0,0,0.00316455696202532,0,0,0.00316455696202532,0,0,0,0.00316455696202532,0,0,0,0,0.0253164556962025,0,0,0,0.00316455696202532,0,0.00632911392405063,0,0.0126582278481013,0.00949367088607595,0,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0
856.5,NA,0.00308641975308642,0.796296296296296,0,0,0.0123456790123457,0.00617283950617284,0,0,0,0.00617283950617284,0,0,0,0,0,0.00308641975308642,0,0,0,0.00925925925925926,0,0,0.0493827160493827,0,0,0,0,0,0.00308641975308642,0,0,0,0.00308641975308642,0,0.00925925925925926,0,0,0.0185185185185185,0.00617283950617284,0,0,0,0,0.00925925925925926,0,0.0123456790123457,0,0,0,0,0.00308641975308642,0.00308641975308642,0,0,0,0,0,0,0,0.0401234567901235,0,0,0,0,0.00308641975308642,0,0,0,0,0,0,0.00308641975308642,0
861.5,NA,0.0123076923076923,0.726153846153846,0,0,0.0184615384615385,0.0153846153846154,0,0,0.00307692307692308,0.0215384615384615,0,0.00307692307692308,0,0,0,0.00615384615384615,0,0.00307692307692308,0,0.00615384615384615,0,0,0.0584615384615385,0,0,0,0,0,0.0123076923076923,0,0,0,0.0153846153846154,0,0.00923076923076923,0,0,0.00615384615384615,0,0,0.00615384615384615,0,0,0.0338461538461538,0,0,0,0,0,0,0,0.00615384615384615,0,0,0,0,0,0,0,0.0338461538461538,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0
866.5,NA,0.0330578512396694,0.62534435261708,0.00275482093663912,0,0.00550964187327824,0.0165289256198347,0,0,0,0.0192837465564738,0,0.0137741046831956,0,0.00275482093663912,0,0,0,0,0,0.0192837465564738,0.00275482093663912,0,0.0413223140495868,0,0,0,0,0,0.0303030303030303,0,0,0,0.00550964187327824,0,0,0,0,0.0110192837465565,0,0,0,0,0,0.0137741046831956,0,0.0303030303030303,0.00550964187327824,0,0,0,0,0.0303030303030303,0,0,0,0.00275482093663912,0,0,0,0.0826446280991736,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0.00275482093663912,0
871.5,NA,0.0233918128654971,0.660818713450292,0.00584795321637427,0,0.0263157894736842,0.0146198830409357,0,0,0,0.0175438596491228,0,0.0233918128654971,0,0,0,0,0,0.00292397660818713,0,0.0087719298245614,0,0.00292397660818713,0.0380116959064327,0,0.00292397660818713,0,0,0,0.0409356725146199,0,0,0,0.00584795321637427,0,0.0087719298245614,0,0,0.00584795321637427,0.00292397660818713,0,0,0,0,0.0116959064327485,0,0.0175438596491228,0,0,0,0,0.00584795321637427,0.0087719298245614,0,0,0,0,0,0,0,0.0555555555555556,0.00292397660818713,0,0.00292397660818713,0,0,0,0,0,0,0.00292397660818713,0,0,0
876.5,NA,0.00961538461538462,0.733974358974359,0,0.00320512820512821,0.0705128205128205,0,0,0,0.00320512820512821,0.0256410256410256,0.0128205128205128,0,0.016025641025641,0,0.0192307692307692,0.00641025641025641,0,0,0,0.016025641025641,0,0,0,0,0,0,0.00320512820512821,0,0.00961538461538462,0,0,0,0,0,0.0128205128205128,0,0,0.0128205128205128,0.00641025641025641,0,0,0,0,0,0,0,0,0,0,0,0.00641025641025641,0.00641025641025641,0,0,0,0,0,0,0,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0
881.5,NA,0.021671826625387,0.690402476780186,0,0,0.0185758513931889,0.00928792569659443,0,0,0,0.0247678018575851,0,0.0185758513931889,0,0.00309597523219814,0,0,0.00309597523219814,0,0,0.00928792569659443,0,0,0.0371517027863777,0,0,0,0,0,0.0712074303405573,0,0,0,0.00619195046439629,0,0.00309597523219814,0,0,0.00619195046439629,0.00619195046439629,0,0,0,0,0.00928792569659443,0,0.00309597523219814,0,0,0,0,0.00928792569659443,0.00619195046439629,0,0,0,0,0,0,0,0.0309597523219814,0.00928792569659443,0,0,0,0,0,0,0,0,0,0,0.00309597523219814,0
887.5,NA,0.015015015015015,0.738738738738739,0.003003003003003,0.003003003003003,0.018018018018018,0,0,0,0.012012012012012,0,0,0,0,0,0,0,0,0.003003003003003,0.021021021021021,0.003003003003003,0,0,0,0,0,0,0,0.036036036036036,0,0,0,0,0,0,0.048048048048048,0,0,0,0,0,0,0,0,0.009009009009009,0.006006006006006,0,0,0.006006006006006,0,0.003003003003003,0.021021021021021,0,0,0,0,0,0,0,0.024024024024024,0.012012012012012,0,0,0,0.003003003003003,0,0.003003003003003,0.006006006006006,0,0.003003003003003,0.003003003003003,0,0,0
890.5,NA,0.0467289719626168,0.747663551401869,0,0,0.00623052959501558,0.00311526479750779,0,0,0.00934579439252336,0.00934579439252336,0.00623052959501558,0,0,0.00311526479750779,0,0,0,0,0,0.0155763239875389,0,0,0,0,0,0,0,0,0.0218068535825545,0,0,0,0,0,0.043613707165109,0,0,0.0218068535825545,0,0,0,0,0,0,0,0.0124610591900312,0,0,0,0,0,0.00934579439252336,0,0,0,0,0,0,0,0.0404984423676012,0,0,0,0,0,0,0,0,0,0,0,0.00311526479750779,0
896.5,NA,0.0445103857566766,0.70326409495549,0,0.0029673590504451,0.0029673590504451,0.0029673590504451,0,0,0,0,0.0029673590504451,0.0029673590504451,0,0.00890207715133531,0,0,0,0,0,0.0326409495548961,0,0,0,0,0,0,0,0,0.029673590504451,0,0,0,0,0,0.0445103857566766,0,0,0.0118694362017804,0,0,0,0,0,0.00593471810089021,0,0.0148367952522255,0.00890207715133531,0,0,0,0,0.00593471810089021,0,0,0,0.0029673590504451,0,0,0,0.056379821958457,0,0,0.0029673590504451,0,0,0,0,0,0.0029673590504451,0,0,0.00890207715133531,0
900.5,NA,0.0416666666666667,0.720238095238095,0,0.00297619047619048,0.0178571428571429,0,0,0,0.00595238095238095,0.0208333333333333,0,0,0,0.00595238095238095,0,0.00297619047619048,0,0,0,0.0178571428571429,0,0,0.00297619047619048,0,0,0,0,0,0.00595238095238095,0,0,0,0,0,0.0238095238095238,0,0,0.0267857142857143,0,0,0,0,0,0.00297619047619048,0,0.0148809523809524,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0,0,0.0654761904761905,0.00297619047619048,0,0.00297619047619048,0,0,0,0,0,0,0,0,0.00892857142857143,0
906.5,NA,0.0437158469945355,0.491803278688525,0,0,0.0300546448087432,0.0245901639344262,0,0,0.0163934426229508,0.0327868852459016,0,0.0218579234972678,0,0.00546448087431694,0,0,0,0.0136612021857923,0.00273224043715847,0.040983606557377,0,0,0.0245901639344262,0,0,0.00546448087431694,0,0,0.0109289617486339,0,0,0,0.00819672131147541,0,0.0327868852459016,0,0,0.0136612021857923,0,0,0.00273224043715847,0,0,0.00273224043715847,0,0.0109289617486339,0.00546448087431694,0,0,0,0.00273224043715847,0.046448087431694,0,0,0.00273224043715847,0,0,0,0,0.092896174863388,0.00273224043715847,0,0.00273224043715847,0,0,0,0,0,0,0,0,0.00819672131147541,0
910.5,NA,0.01875,0.8,0,0,0.003125,0.021875,0,0,0,0.0125,0,0,0,0,0,0,0,0.0125,0,0.025,0,0,0.0125,0,0,0,0,0,0.003125,0,0,0,0.00625,0,0.00625,0,0,0.009375,0,0,0.003125,0,0,0,0,0.009375,0.00625,0,0,0,0.00625,0.0125,0,0,0.003125,0,0,0,0,0.021875,0,0,0.003125,0,0,0,0,0,0,0,0,0.003125,0
916.5,NA,0.036144578313253,0.704819277108434,0,0,0.0180722891566265,0.00301204819277108,0,0,0.00301204819277108,0.00602409638554217,0,0.00602409638554217,0,0,0,0,0,0,0.00301204819277108,0.0391566265060241,0,0,0,0,0,0,0,0,0.00602409638554217,0,0,0,0.00301204819277108,0,0.0210843373493976,0,0,0.0572289156626506,0.00301204819277108,0,0,0,0,0.00602409638554217,0,0.0120481927710843,0,0,0,0,0,0,0,0,0.00301204819277108,0,0,0,0,0.0512048192771084,0,0,0.00602409638554217,0,0,0,0,0,0,0,0,0.0120481927710843,0
920.5,NA,0.043343653250774,0.712074303405573,0.00309597523219814,0,0.0278637770897833,0.00309597523219814,0,0,0,0.00309597523219814,0.00309597523219814,0.00928792569659443,0,0,0,0,0,0,0.00928792569659443,0.0278637770897833,0,0,0.00619195046439629,0,0,0,0,0,0.00928792569659443,0,0,0,0,0,0.0371517027863777,0,0,0.0340557275541796,0,0,0,0,0,0.00309597523219814,0,0.0185758513931889,0.00309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0.0371517027863777,0,0,0,0,0,0,0,0,0,0,0,0.00928792569659443,0
930.5,NA,0.0294117647058824,0.494652406417112,0.00267379679144385,0,0.0320855614973262,0.0240641711229947,0,0,0.0106951871657754,0.0106951871657754,0,0,0.00267379679144385,0,0,0.00802139037433155,0,0.0320855614973262,0.00802139037433155,0.0320855614973262,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0.0481283422459893,0,0.00267379679144385,0.0508021390374332,0,0,0,0,0,0.00802139037433155,0,0.0106951871657754,0,0,0,0,0.0106951871657754,0.00267379679144385,0,0,0.0106951871657754,0,0,0,0,0.10427807486631,0.0133689839572193,0,0.00267379679144385,0,0.00802139037433155,0,0,0,0,0,0,0,0.0106951871657754
954.5,NA,0,0.502525252525252,0.0151515151515152,0.00252525252525253,0.0126262626262626,0,0.00252525252525253,0,0,0,0,0.0101010101010101,0,0,0,0,0,0,0.00252525252525253,0.00757575757575758,0,0,0,0,0,0,0,0,0.0227272727272727,0,0,0,0,0,0.0707070707070707,0,0,0.123737373737374,0,0,0,0,0.0252525252525253,0.0101010101010101,0,0.00252525252525253,0.00505050505050505,0,0,0,0,0.0757575757575758,0,0,0.00252525252525253,0.00252525252525253,0.0101010101010101,0,0,0.0681818181818182,0.0126262626262626,0,0.00252525252525253,0.00252525252525253,0,0,0,0,0,0,0.00252525252525253,0.00505050505050505,0
1082.5,NA,0.00560224089635854,0.554621848739496,0,0,0,0,0,0,0,0,0,0.0224089635854342,0,0.0112044817927171,0,0,0,0,0,0.00840336134453781,0,0,0,0,0,0,0,0,0.0336134453781513,0,0,0,0,0,0.126050420168067,0,0,0.0728291316526611,0,0,0,0,0.00560224089635854,0.0168067226890756,0,0.0112044817927171,0,0,0,0,0,0,0,0,0,0.00280112044817927,0,0,0,0.0952380952380952,0.0336134453781513,0,0,0,0,0,0,0,0,0,0,0,0
