"sample.depths","sample.ages","Abies","Acer.undiff.","Arceuthobium","Artemisia","Betula","Castanea","Corylus","Cyperaceae","Fagus","Poaceae.undiff.","Larix","Asteraceae.subf..Cichorioideae","Nyssa","Ostrya.Carpinus","Oxyria.digyna","Pinus.undiff.","Platanus","Quercus","Rumex","Salix","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Fabaceae","Alnus.viridis","Juniperus.Thuja","Juglans","Myrica","Amaranthaceae","Cerealia","Ranunculus","Acer.saccharum","Cornus.canadensis","Pinus.strobus","Fraxinus.nigra","Fraxinus.pennsylvanica","Picea.glauca","Picea.mariana","Carya","Caryophyllaceae","Polygonum.undiff.","Populus","Viburnum","Cornus.racemosa","Rosaceae.undiff.","Lamiaceae","Celtis","Thalictrum","Apiaceae","Vitis","Shepherdia","Brassicaceae","Morus","Ephedra","Galium","Polygonum.viviparum","Saxifraga.oppositifolia","Filipendula","Epilobium","Shepherdia.argentea","Rubus","Urticaceae"
982,2899,0.000997008973080758,0.00398803589232303,0.000997008973080758,0.000997008973080758,0.212362911266201,0,0.000997008973080758,0.00498504486540379,0.102691924227318,0.00398803589232303,0.00199401794616152,0,0.000997008973080758,0.0109670987038883,0.00199401794616152,0.172482552342971,0.00299102691924227,0.0358923230309073,0.00498504486540379,0,0.00199401794616152,0.220338983050847,0.00199401794616152,0.0239282153539382,0.0209371884346959,0,0,0,0.0269192422731805,0.000997008973080758,0,0.000997008973080758,0,0,0.0269192422731805,0,0.094715852442672,0.0069790628115653,0.000997008973080758,0.00498504486540379,0,0.00299102691924227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,2958,0.00693069306930693,0.00594059405940594,0.00099009900990099,0.00693069306930693,0.186138613861386,0,0.00891089108910891,0.00297029702970297,0.106930693069307,0.00495049504950495,0.00495049504950495,0,0.00099009900990099,0.0148514851485149,0.00495049504950495,0.0821782178217822,0.00693069306930693,0.0227722772277228,0.00693069306930693,0,0.00198019801980198,0.232673267326733,0,0.0277227722772277,0.0138613861386139,0.00099009900990099,0,0.00099009900990099,0.0297029702970297,0,0.00099009900990099,0.00099009900990099,0,0.00297029702970297,0.0257425742574257,0.00198019801980198,0.165346534653465,0.00594059405940594,0.00198019801980198,0.00297029702970297,0,0.00099009900990099,0,0,0.00495049504950495,0,0,0,0,0.00099009900990099,0,0,0,0.00099009900990099,0,0,0,0,0,0,0,0,0,0,0
986,3017,0.00199203187250996,0,0,0.00298804780876494,0.177290836653386,0,0.00099601593625498,0.00199203187250996,0.107569721115538,0,0.00298804780876494,0,0,0.00896414342629482,0.00099601593625498,0.156374501992032,0.00099601593625498,0.0288844621513944,0.00697211155378486,0,0.0049800796812749,0.252988047808765,0.00298804780876494,0.0179282868525896,0.0249003984063745,0,0,0,0.0199203187250996,0.00099601593625498,0,0.00199203187250996,0,0,0.0249003984063745,0,0.120517928286853,0.0199203187250996,0,0.00199203187250996,0,0.0049800796812749,0.00099601593625498,0,0,0,0,0,0,0,0,0,0,0,0.00099601593625498,0,0,0,0,0,0,0,0,0,0
988,3076,0.00373482726423903,0.0196078431372549,0,0.00186741363211951,0.172735760971055,0,0.00466853408029879,0.00186741363211951,0.0802987861811391,0,0.0065359477124183,0,0.0168067226890756,0.0158730158730159,0,0.0952380952380952,0.00186741363211951,0.0373482726423903,0.00280112044817927,0.00186741363211951,0.00840336134453781,0.247432306255836,0,0.0438842203548086,0.0242763772175537,0.000933706816059757,0,0.000933706816059757,0.0354808590102708,0.000933706816059757,0.000933706816059757,0,0,0.00280112044817927,0.0252100840336134,0,0.126984126984127,0.0112044817927171,0,0.00280112044817927,0,0.00373482726423903,0,0,0,0,0,0,0,0,0.000933706816059757,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,3135,0.00194931773879142,0.00682261208576998,0,0.00194931773879142,0.135477582846004,0.000974658869395711,0.00389863547758285,0.00389863547758285,0.0964912280701754,0,0.00194931773879142,0,0,0.0155945419103314,0,0.173489278752437,0.00487329434697856,0.0263157894736842,0.00292397660818713,0,0.00779727095516569,0.247563352826511,0,0.0311890838206628,0.0155945419103314,0,0,0,0.0419103313840156,0,0,0,0,0.00194931773879142,0.0302144249512671,0,0.121832358674464,0.0175438596491228,0.00194931773879142,0,0,0.00487329434697856,0,0,0,0.000974658869395711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,3194,0.00193423597678917,0.0241779497098646,0,0.00290135396518375,0.120889748549323,0.000967117988394584,0.00580270793036751,0.00193423597678917,0.0880077369439071,0.00290135396518375,0.00483558994197292,0,0.000967117988394584,0.0164410058027079,0.000967117988394584,0.178916827852998,0.00193423597678917,0.0309477756286267,0.011605415860735,0,0.00290135396518375,0.157640232108317,0.00193423597678917,0.0473887814313346,0.0154738878143133,0.00193423597678917,0,0.00386847195357834,0.00580270793036751,0.000967117988394584,0.00580270793036751,0,0,0.00193423597678917,0.0425531914893617,0,0.17504835589942,0.0183752417794971,0.00483558994197292,0.00483558994197292,0,0.00386847195357834,0,0,0.000967117988394584,0,0,0.00580270793036751,0,0,0,0,0,0,0,0,0,0,0,0.00193423597678917,0,0,0,0,0
994,3253,0.005,0.002,0,0.001,0.156,0,0.006,0.004,0.133,0.002,0.004,0,0,0.01,0,0.161,0.005,0.027,0.006,0,0.007,0.15,0.001,0.023,0.024,0,0,0,0.022,0,0,0.002,0,0,0.058,0,0.173,0.014,0,0.002,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,3312,0.054029304029304,0.0293040293040293,0.00183150183150183,0,0.152014652014652,0,0.000915750915750916,0.00366300366300366,0.0641025641025641,0.000915750915750916,0.00732600732600733,0,0,0.00549450549450549,0,0.188644688644689,0.0100732600732601,0.0201465201465201,0.00549450549450549,0.00183150183150183,0.0146520146520147,0.171245421245421,0.00183150183150183,0.0183150183150183,0.00824175824175824,0,0,0.00183150183150183,0.0119047619047619,0.00274725274725275,0.00732600732600733,0.000915750915750916,0,0,0.0366300366300366,0,0.142857142857143,0.00732600732600733,0.00274725274725275,0.0119047619047619,0.00274725274725275,0.00183150183150183,0.000915750915750916,0,0.00366300366300366,0,0,0.00274725274725275,0.00183150183150183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,3371,0,0.00367647058823529,0,0.00183823529411765,0.220588235294118,0,0.000919117647058824,0.00643382352941176,0.101102941176471,0,0.000919117647058824,0,0,0.0183823529411765,0,0.188419117647059,0.00275735294117647,0.0211397058823529,0.00459558823529412,0,0.00643382352941176,0.142463235294118,0.00183823529411765,0.0229779411764706,0.0330882352941176,0,0,0,0.0137867647058824,0,0.000919117647058824,0,0,0,0.0431985294117647,0,0.136029411764706,0.0193014705882353,0,0.00275735294117647,0,0.00183823529411765,0,0,0.00275735294117647,0.000919117647058824,0,0,0,0.000919117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,3430,0.00197628458498024,0.0266798418972332,0,0.00197628458498024,0.121541501976285,0,0.00494071146245059,0.00592885375494071,0.091897233201581,0,0.00592885375494071,0,0,0.016798418972332,0.00197628458498024,0.162055335968379,0.00197628458498024,0.0207509881422925,0.00197628458498024,0,0.00296442687747036,0.186758893280632,0,0.0296442687747036,0.0108695652173913,0,0,0.000988142292490119,0.0177865612648221,0,0.000988142292490119,0,0,0.000988142292490119,0.0296442687747036,0.000988142292490119,0.226284584980237,0.0118577075098814,0.00296442687747036,0.00691699604743083,0,0.000988142292490119,0,0,0.000988142292490119,0.000988142292490119,0,0,0.000988142292490119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,3461,0.00100908173562059,0.00605449041372351,0,0.00302724520686176,0.175580221997982,0,0.00807265388496468,0.00605449041372351,0.0645812310797175,0,0,0,0,0.0161453077699294,0,0.203834510595358,0.00302724520686176,0.029263370332997,0.00504540867810293,0,0.00605449041372351,0.150353178607467,0,0.0252270433905146,0.0161453077699294,0.00100908173562059,0.00100908173562059,0,0.0141271442986882,0.00100908173562059,0.00100908173562059,0,0,0,0.0332996972754793,0,0.197780020181635,0.0191725529767911,0.00100908173562059,0.00504540867810293,0,0.00302724520686176,0,0,0.00100908173562059,0,0,0,0,0.00100908173562059,0,0,0,0,0,0,0,0,0.00100908173562059,0,0,0,0,0,0
1002,3492,0.000980392156862745,0.00196078431372549,0.000980392156862745,0.00196078431372549,0.163725490196078,0.000980392156862745,0.00294117647058824,0,0.092156862745098,0,0.00196078431372549,0,0,0.0117647058823529,0.000980392156862745,0.270588235294118,0.00392156862745098,0.0176470588235294,0.00490196078431373,0.00196078431372549,0.00490196078431373,0.126470588235294,0.00196078431372549,0.0225490196078431,0.0166666666666667,0,0,0,0.0245098039215686,0,0,0,0,0.000980392156862745,0.0323529411764706,0,0.169607843137255,0.0137254901960784,0.000980392156862745,0.00196078431372549,0,0.00196078431372549,0.000980392156862745,0,0,0.000980392156862745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,3523,0.00385356454720617,0.000963391136801541,0,0.00289017341040462,0.188824662813102,0,0.000963391136801541,0.00289017341040462,0.0876685934489403,0.000963391136801541,0.000963391136801541,0,0,0.0183044315992293,0,0.224470134874759,0.00481695568400771,0.0202312138728324,0.00385356454720617,0,0.00578034682080925,0.109826589595376,0.00385356454720617,0.0240847784200385,0.0134874759152216,0,0,0,0.0394990366088632,0,0.00192678227360308,0,0,0.000963391136801541,0.0414258188824663,0,0.162813102119461,0.0192678227360308,0.00289017341040462,0.00674373795761079,0,0.00385356454720617,0,0,0.000963391136801541,0,0,0,0,0,0,0.000963391136801541,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,3555,0.00289855072463768,0.0154589371980676,0,0.00289855072463768,0.160386473429952,0,0.00289855072463768,0.00579710144927536,0.0695652173913043,0,0.00289855072463768,0,0.0135265700483092,0.0222222222222222,0,0.102415458937198,0.00386473429951691,0.0318840579710145,0.00483091787439614,0,0.00772946859903382,0.0917874396135266,0.000966183574879227,0.0338164251207729,0.0173913043478261,0.000966183574879227,0,0.0154589371980676,0.0415458937198068,0,0.0164251207729469,0.00193236714975845,0,0,0.0309178743961353,0,0.268599033816425,0.0135265700483092,0.000966183574879227,0.00579710144927536,0.000966183574879227,0.00579710144927536,0,0,0,0,0.00289855072463768,0,0,0,0,0,0,0,0.000966183574879227,0,0,0,0,0,0,0,0,0,0
1005,3586,0.003,0.007,0,0.001,0.193,0,0.005,0.004,0.108,0,0,0,0,0.016,0,0.199,0.004,0.041,0.004,0.002,0.004,0.121,0.002,0.029,0.02,0,0,0,0.019,0,0,0.001,0,0,0.041,0,0.152,0.015,0.001,0.003,0,0.003,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0
1006,3617,0.00194552529182879,0,0,0,0.237354085603113,0.00583657587548638,0.0175097276264591,0.00583657587548638,0.0603112840466926,0.00194552529182879,0.00194552529182879,0,0,0.0214007782101167,0,0.202334630350195,0.00583657587548638,0.056420233463035,0,0,0.0116731517509728,0.0914396887159533,0.00194552529182879,0.0194552529182879,0.0136186770428016,0,0,0,0.0252918287937743,0,0,0,0,0,0.0428015564202335,0,0.124513618677043,0.0350194552529183,0,0.00583657587548638,0,0.00389105058365759,0,0,0,0.00389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0
1007,3648,0.00301810865191147,0,0,0.00201207243460765,0.291750503018109,0,0.0090543259557344,0.00100603621730382,0.0784708249496982,0.00100603621730382,0.00201207243460765,0,0.00100603621730382,0.0160965794768612,0,0.195171026156942,0.00402414486921529,0.0301810865191147,0.00503018108651911,0,0.00402414486921529,0.10261569416499,0.00402414486921529,0.0221327967806841,0.0120724346076459,0,0,0,0.0110663983903421,0,0,0,0,0.00100603621730382,0.0412474849094567,0,0.130784708249497,0.0160965794768612,0,0.00704225352112676,0,0.00603621730382294,0,0,0,0.00201207243460765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,3680,0.00382043935052531,0.0181470869149952,0,0.00191021967526266,0.196752626552053,0.000955109837631328,0.00668576886341929,0,0.0697230181470869,0.000955109837631328,0.00477554918815664,0,0,0.0210124164278892,0.00191021967526266,0.218720152817574,0.00477554918815664,0.0324737344794651,0.00191021967526266,0.000955109837631328,0.00764087870105062,0.111747851002865,0,0.0296084049665712,0.0143266475644699,0.000955109837631328,0,0.00286532951289398,0.00955109837631328,0,0.00191021967526266,0.00191021967526266,0,0.00286532951289398,0.0191021967526266,0,0.180515759312321,0.0210124164278892,0.000955109837631328,0.00286532951289398,0.00286532951289398,0.00286532951289398,0,0,0.000955109837631328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,3711,0.00301810865191147,0.00100603621730382,0,0,0.191146881287726,0,0.00804828973843058,0.00100603621730382,0.0935613682092555,0,0.00201207243460765,0,0,0.0110663983903421,0,0.216297786720322,0.00201207243460765,0.0352112676056338,0.00402414486921529,0.00201207243460765,0.00704225352112676,0.085513078470825,0,0.0382293762575453,0.0291750503018109,0,0,0,0.0160965794768612,0.00201207243460765,0,0.00201207243460765,0,0.00201207243460765,0.0352112676056338,0,0.1841046277666,0.0160965794768612,0.00301810865191147,0.00301810865191147,0,0.00503018108651911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100603621730382,0,0,0,0,0,0
1010,3742,0.00300902708124373,0.00200601805416249,0.00300902708124373,0,0.260782347041123,0.00200601805416249,0.0070210631895687,0.00401203610832497,0.0752256770310933,0.00200601805416249,0.00100300902708124,0,0,0.0140421263791374,0.00100300902708124,0.222668004012036,0.00401203610832497,0.0421263791374122,0.00401203610832497,0.00100300902708124,0.0100300902708124,0.0872617853560682,0,0.0220661985957874,0.0230692076228686,0,0,0,0.0421263791374122,0,0.00300902708124373,0.00100300902708124,0,0.00100300902708124,0.0290872617853561,0,0.0992978936810431,0.0130391173520562,0,0.00802407221664995,0,0.0070210631895687,0,0,0,0,0,0,0,0.00300902708124373,0.00100300902708124,0,0,0.00100300902708124,0,0,0,0,0,0,0,0,0,0,0
1011,3773,0.002997002997003,0.006993006993007,0,0.001998001998002,0.204795204795205,0,0.004995004995005,0.002997002997003,0.0919080919080919,0.001998001998002,0.000999000999001,0,0,0.016983016983017,0,0.204795204795205,0,0.036963036963037,0.005994005994006,0.000999000999001,0.005994005994006,0.0879120879120879,0.000999000999001,0.020979020979021,0.017982017982018,0,0,0,0.043956043956044,0.000999000999001,0,0,0,0.000999000999001,0.031968031968032,0,0.185814185814186,0.011988011988012,0,0,0,0.002997002997003,0,0,0,0,0.000999000999001,0,0,0.000999000999001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,3804,0.00297324083250743,0.0128840436075322,0.000991080277502478,0.00396432111000991,0.132804757185332,0.000991080277502478,0.00792864222001982,0.0109018830525273,0.0723488602576809,0,0,0,0.0138751238850347,0.0198216055500496,0,0.174430128840436,0.00991080277502478,0.0386521308225966,0.00792864222001982,0.00594648166501487,0.00594648166501487,0.0981169474727453,0.00198216055500496,0.0218037661050545,0.0247770069375619,0.000991080277502478,0,0.00396432111000991,0.0396432111000991,0.000991080277502478,0.0178394449950446,0.000991080277502478,0,0.00396432111000991,0.0257680872150644,0.000991080277502478,0.203171456888008,0.0178394449950446,0.00693756194251734,0,0,0.00396432111000991,0,0,0,0,0.00297324083250743,0.000991080277502478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,3836,0.00100502512562814,0.00703517587939699,0.00100502512562814,0.00301507537688442,0.190954773869347,0,0.00603015075376884,0.00402010050251256,0.0844221105527638,0.00301507537688442,0.00100502512562814,0,0,0.014070351758794,0.00201005025125628,0.201005025125628,0.00301507537688442,0.0381909547738693,0.00804020100502513,0,0.00804020100502513,0.107537688442211,0.00100502512562814,0.0412060301507538,0.0271356783919598,0,0,0,0.0422110552763819,0.00100502512562814,0,0,0,0.00100502512562814,0.0422110552763819,0,0.126633165829146,0.0251256281407035,0.00201005025125628,0.00301507537688442,0,0.00301507537688442,0.00100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,3867,0.00099403578528827,0.00099403578528827,0,0.00198807157057654,0.184890656063618,0,0.0119284294234592,0.00198807157057654,0.0825049701789264,0,0.00099403578528827,0,0,0.0178926441351889,0,0.25844930417495,0.0069582504970179,0.047713717693837,0.00397614314115308,0.00198807157057654,0.00497017892644135,0.100397614314115,0,0.0248508946322068,0.0228628230616302,0,0,0.00099403578528827,0.0357852882703777,0,0.00198807157057654,0,0,0.00198807157057654,0.0308151093439364,0,0.113320079522863,0.0248508946322068,0.0069582504970179,0.00497017892644135,0,0,0,0,0.00198807157057654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,3898,0.00398009950248756,0.00398009950248756,0,0.00099502487562189,0.178109452736318,0,0.00298507462686567,0.00298507462686567,0.0606965174129353,0.00298507462686567,0,0,0,0.0208955223880597,0.00099502487562189,0.226865671641791,0.00298507462686567,0.0467661691542289,0.0109452736318408,0.00099502487562189,0.00298507462686567,0.0756218905472637,0.00199004975124378,0.0328358208955224,0.026865671641791,0,0,0,0.0218905472636816,0.00099502487562189,0,0.00099502487562189,0,0.00199004975124378,0.0318407960199005,0,0.200995024875622,0.0228855721393035,0.00398009950248756,0.00199004975124378,0,0.00199004975124378,0,0,0.00099502487562189,0,0,0,0,0.00099502487562189,0,0,0.00099502487562189,0,0,0,0,0,0,0,0,0,0,0,0
1016,3929,0.00389483933787731,0.0223953261927945,0,0.000973709834469328,0.214216163583252,0,0.00584225900681597,0.00194741966893866,0.0701071080817916,0.000973709834469328,0.00486854917234664,0,0,0.00584225900681597,0,0.2317429406037,0.00194741966893866,0.0282375851996105,0.00584225900681597,0.00194741966893866,0.00778967867575463,0.0798442064264849,0.00194741966893866,0.0399221032132425,0.0214216163583252,0.00292112950340798,0,0.000973709834469328,0.0126582278481013,0.00292112950340798,0.00194741966893866,0.000973709834469328,0,0.00389483933787731,0.0253164556962025,0,0.178188899707887,0.0068159688412853,0.00486854917234664,0.00292112950340798,0,0.00194741966893866,0,0,0.000973709834469328,0,0,0.000973709834469328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,3961,0.000957854406130268,0.00766283524904215,0,0.000957854406130268,0.230842911877395,0,0.00862068965517241,0.00670498084291188,0.0727969348659004,0.0028735632183908,0.00191570881226054,0,0,0.0114942528735632,0.00191570881226054,0.197318007662835,0.00191570881226054,0.0603448275862069,0.00957854406130268,0,0.000957854406130268,0.0421455938697318,0.00191570881226054,0.0229885057471264,0.0191570881226054,0,0.000957854406130268,0.000957854406130268,0.0431034482758621,0.00478927203065134,0.0028735632183908,0,0,0,0.0258620689655172,0,0.188697318007663,0.0162835249042146,0.00574712643678161,0.00383141762452107,0,0.00191570881226054,0,0,0.000957854406130268,0,0,0,0,0.000957854406130268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,3992,0.000962463907603465,0.00192492781520693,0.00192492781520693,0.000962463907603465,0.239653512993263,0,0.0548604427333975,0.000962463907603465,0.0654475457170356,0.000962463907603465,0.00577478344562079,0,0,0.0182868142444658,0.000962463907603465,0.182868142444658,0.00577478344562079,0.0914340712223292,0.000962463907603465,0,0.00673724735322425,0.0394610202117421,0.00288739172281039,0.0423484119345525,0.0375360923965351,0,0,0,0.0221366698748797,0,0,0.000962463907603465,0,0,0.0346487006737247,0,0.0943214629451396,0.0307988450433109,0.00384985563041386,0.00384985563041386,0,0.00673724735322425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,4023,0.00396825396825397,0.00198412698412698,0,0.00198412698412698,0.243055555555556,0.000992063492063492,0.00396825396825397,0.00297619047619048,0.056547619047619,0.000992063492063492,0.00793650793650794,0,0,0.00793650793650794,0,0.228174603174603,0.00496031746031746,0.0634920634920635,0.0158730158730159,0.00198412698412698,0.00496031746031746,0.0337301587301587,0.00396825396825397,0.0267857142857143,0.0386904761904762,0,0,0,0.0198412698412698,0.00198412698412698,0.00198412698412698,0.00198412698412698,0,0.00198412698412698,0.0267857142857143,0,0.168650793650794,0.0158730158730159,0.000992063492063492,0.000992063492063492,0,0.00198412698412698,0,0,0,0.000992063492063492,0,0,0,0,0.000992063492063492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,4054,0.0120705663881151,0.0269266480965645,0.000928505106778087,0.00557103064066852,0.207985143918292,0,0.00649953574744661,0.00649953574744661,0.0557103064066852,0.000928505106778087,0.00649953574744661,0,0.0185701021355617,0.0204271123491179,0,0.151346332404828,0.00557103064066852,0.031569173630455,0.0148560817084494,0,0.0074280408542247,0.0380687093779016,0,0.0324976787372331,0.0139275766016713,0,0,0.00928505106778087,0.0232126276694522,0.000928505106778087,0.0241411327762303,0,0,0.00278551532033426,0.021355617455896,0,0.225626740947075,0.010213556174559,0.00185701021355617,0.00185701021355617,0.00371402042711235,0.00371402042711235,0,0,0,0,0.00185701021355617,0.00557103064066852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,4085,0.0029296875,0.001953125,0.0009765625,0,0.216796875,0,0.013671875,0.00390625,0.068359375,0,0.00390625,0.0009765625,0.001953125,0.01953125,0.0009765625,0.1708984375,0.0029296875,0.0673828125,0.0107421875,0.0009765625,0.00390625,0.0478515625,0.0009765625,0.0380859375,0.0419921875,0,0,0,0.0419921875,0.001953125,0.0009765625,0,0,0.0009765625,0.033203125,0,0.1611328125,0.029296875,0.0048828125,0.0009765625,0,0.0009765625,0,0,0,0,0,0.0009765625,0,0,0,0.0009765625,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,4117,0.0039564787339268,0.00692383778437191,0.0009891196834817,0.0029673590504451,0.159248269040554,0,0.0148367952522255,0.0039564787339268,0.0949554896142433,0.0029673590504451,0.0029673590504451,0,0,0.0207715133531157,0.0009891196834817,0.200791295746785,0.0049455984174085,0.0553907022749753,0.0029673590504451,0,0.009891196834817,0.0445103857566766,0.0029673590504451,0.0326409495548961,0.0514342235410485,0,0,0,0.0276953511374876,0,0.0019782393669634,0,0,0.0009891196834817,0.0365974282888229,0,0.190900098911968,0.0148367952522255,0.0009891196834817,0.0049455984174085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,4148,0.00295275590551181,0.00393700787401575,0,0.000984251968503937,0.255905511811024,0,0.0167322834645669,0.00295275590551181,0.0669291338582677,0.00590551181102362,0.00492125984251968,0,0,0.0265748031496063,0.00196850393700787,0.21259842519685,0.00295275590551181,0.0688976377952756,0.0167322834645669,0.000984251968503937,0.00492125984251968,0.0433070866141732,0.000984251968503937,0.0236220472440945,0.0285433070866142,0,0,0,0.015748031496063,0.00196850393700787,0.000984251968503937,0.000984251968503937,0,0.00196850393700787,0.0255905511811024,0,0.126968503937008,0.0196850393700787,0.00393700787401575,0.00393700787401575,0,0.000984251968503937,0,0,0,0.000984251968503937,0,0,0,0.00196850393700787,0,0,0,0,0,0,0.000984251968503937,0,0,0,0,0,0,0,0
1024,4179,0.00952380952380952,0.0238095238095238,0,0.00380952380952381,0.216190476190476,0.000952380952380952,0.0123809523809524,0.00476190476190476,0.059047619047619,0.000952380952380952,0.00857142857142857,0,0.000952380952380952,0.020952380952381,0,0.142857142857143,0.00571428571428571,0.0619047619047619,0.0161904761904762,0,0.00571428571428571,0.0314285714285714,0.0019047619047619,0.0266666666666667,0.0466666666666667,0.000952380952380952,0,0.000952380952380952,0.0419047619047619,0,0.00857142857142857,0,0,0.00285714285714286,0.0257142857142857,0,0.195238095238095,0.0171428571428571,0.0019047619047619,0.000952380952380952,0,0.000952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0.0019047619047619,0,0,0,0,0,0,0,0,0,0
1025,4210,0.00100300902708124,0.00100300902708124,0,0.00200601805416249,0.143430290872618,0,0.0120361083249749,0.00200601805416249,0.0882647943831495,0.00300902708124373,0.00200601805416249,0,0,0.0150451354062187,0,0.244734202607823,0.00200601805416249,0.0772316950852558,0.00802407221664995,0.00200601805416249,0.0100300902708124,0.0581745235707121,0.00100300902708124,0.0361083249749248,0.0391173520561685,0,0,0,0.0200601805416249,0.00200601805416249,0.00100300902708124,0,0,0,0.0290872617853561,0,0.160481444332999,0.0250752256770311,0.00300902708124373,0.00501504513540622,0,0.00501504513540622,0,0,0,0,0.00100300902708124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,4241,0.00879765395894428,0.0263929618768328,0.00293255131964809,0.00293255131964809,0.191593352883675,0,0.000977517106549365,0.00391006842619746,0.0586510263929619,0.00195503421309873,0.00293255131964809,0.000977517106549365,0.000977517106549365,0.010752688172043,0,0.186705767350929,0.00684261974584555,0.032258064516129,0.00879765395894428,0,0.0185728250244379,0.06158357771261,0,0.0175953079178886,0.0117302052785924,0,0,0,0.0351906158357771,0.000977517106549365,0.00391006842619746,0.00293255131964809,0,0,0.0254154447702835,0,0.251221896383187,0.0136852394916911,0.00195503421309873,0.00391006842619746,0,0.00293255131964809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,4273,0.00384245917387128,0,0,0,0.195965417867435,0.00096061479346782,0.00768491834774256,0.00384245917387128,0.0614793467819404,0.00192122958693564,0.0048030739673391,0,0,0.00864553314121038,0.00384245917387128,0.312199807877041,0.00192122958693564,0.0470701248799232,0.0048030739673391,0.00096061479346782,0.00384245917387128,0.0268972142170989,0.00096061479346782,0.0182516810758886,0.0268972142170989,0,0,0,0.0288184438040346,0.00384245917387128,0,0,0,0,0.0278578290105668,0,0.182516810758886,0.0163304514889529,0,0,0,0.00288184438040346,0,0,0.00096061479346782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,4304,0.00484966052376334,0.0164888457807953,0.00193986420950533,0.00193986420950533,0.153249272550921,0,0.00484966052376334,0.002909796314258,0.0213385063045587,0,0.00678952473326867,0,0.00678952473326867,0.0155189136760427,0,0.277400581959263,0.000969932104752667,0.0368574199806014,0.00775945683802134,0.000969932104752667,0.00775945683802134,0.0504364694471387,0.002909796314258,0.017458777885548,0.011639185257032,0.000969932104752667,0,0.00678952473326867,0.0135790494665373,0.00193986420950533,0.0135790494665373,0,0,0.002909796314258,0.0223084384093113,0,0.260911736178468,0.017458777885548,0.00193986420950533,0.00193986420950533,0.00193986420950533,0.002909796314258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,4335,0.00369344413665743,0,0,0.00184672206832872,0.220683287165282,0,0.0101569713758079,0,0.0581717451523546,0.00184672206832872,0.00184672206832872,0,0,0.0138504155124654,0,0.290858725761773,0.000923361034164358,0.0397045244690674,0.00831024930747922,0.000923361034164358,0.00277008310249307,0.0378578024007387,0.00369344413665743,0.0203139427516159,0.0101569713758079,0,0,0,0.0267774699907664,0.000923361034164358,0.00184672206832872,0.00369344413665743,0,0,0.03601108033241,0,0.180978762696214,0.0064635272391505,0.000923361034164358,0.00554016620498615,0,0.00461680517082179,0,0,0,0,0,0,0,0.00184672206832872,0.000923361034164358,0,0,0,0.00184672206832872,0,0,0,0,0,0,0,0,0,0
