"sample.depths","sample.ages","Artemisia","Betula","Carya","Castanea","Corylus","Ilex","Liquidambar","Nyssa","Ostrya.Carpinus","Pinus.subg..Pinus","Pinus.undiff.","Platanus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus","Ambrosia","Myrica","Amaranthaceae","Poaceae","Acer.rubrum","Fraxinus.undiff.","Taxodium","Tsuga","Vitis","Populus","Fagus","Polygonum.undiff.","Ranunculus","cf..Rhus","Cephalanthus","Ericaceae","Fabaceae.undiff.","Gentianella","Acer.undiff.","Cyperaceae","Hypericum","Cupressaceae.undiff.","Jasione","Boraginaceae.undiff.","Juglans","Plantaginaceae.undiff.","Parthenocissus","Picea","Brassicaceae","Iva","Xanthium","Magnolia","Rosaceae","Thalictrum","Apiaceae","Fraxinus..tricolpate.","Pinus.subg..Strobus","Tilia","Polygonum.persicaria.type","Fagus.Nyssa","Caryophyllaceae","cf..Rhamnus","Celtis","Asteraceae.subf..Cichorioideae","Plantago","Larix","Asteraceae.undiff.","Polygonella","cf..Sanguisorba","Heliotropium","Trifolium","cf..Verbena","Cornus","Acer.saccharum","Abies","Fraxinus..tetracolpate.","Parnassia","Epilobium","Impatiens","cf..Rumex","Polygala"
388,7417,0,0.00108813928182807,0.0043525571273123,0,0.0043525571273123,0,0.0380848748639826,0.00761697497279652,0,0.196953210010881,0.47442872687704,0,0.200217627856366,0.00108813928182807,0,0.0108813928182807,0.00217627856365615,0.00217627856365615,0.00217627856365615,0,0.0391730141458107,0,0.0043525571273123,0,0,0.00108813928182807,0,0.00326441784548422,0,0,0,0.00108813928182807,0,0,0,0,0.00217627856365615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00217627856365615,0,0,0,0,0,0,0,0,0.00108813928182807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,7725,0,0.017875920084122,0.0136698212407992,0,0,0,0.0294426919032597,0.00420609884332282,0.00630914826498423,0.0147213459516299,0.6267087276551,0,0.226077812828601,0,0.00315457413249211,0.00525762355415352,0.0010515247108307,0.00210304942166141,0,0.0010515247108307,0.0315457413249211,0,0.00946372239747634,0,0,0,0,0,0,0,0,0,0.0010515247108307,0,0,0,0.00210304942166141,0,0.0010515247108307,0,0,0,0,0,0,0,0,0,0,0,0.0010515247108307,0,0,0,0,0.0010515247108307,0,0,0,0,0,0.0010515247108307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,7878,0.00756620428751576,0.00252206809583859,0.00756620428751576,0,0.00252206809583859,0,0.0353089533417402,0.0100882723833544,0.0126103404791929,0.0769230769230769,0.496847414880202,0,0.224464060529634,0,0,0.0126103404791929,0.00252206809583859,0.00252206809583859,0.0126103404791929,0,0.0605296343001261,0,0.00504413619167718,0,0,0,0,0.00252206809583859,0,0,0,0,0.00252206809583859,0,0,0,0.00252206809583859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100882723833544,0,0,0,0.00504413619167718,0,0.00504413619167718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,8030,0,0.0128205128205128,0.0106837606837607,0,0,0.00213675213675214,0.0213675213675214,0.0106837606837607,0.0106837606837607,0.00641025641025641,0.60042735042735,0.00213675213675214,0.235042735042735,0.00213675213675214,0.00427350427350427,0.00641025641025641,0.00641025641025641,0,0,0.00213675213675214,0.047008547008547,0,0,0,0,0.00213675213675214,0,0.00213675213675214,0,0,0,0,0,0,0,0.00427350427350427,0.00427350427350427,0,0,0,0.00213675213675214,0,0,0,0,0,0,0,0,0.00213675213675214,0,0.00213675213675214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,8332,0,0.00717703349282297,0.0119617224880383,0,0,0,0.0167464114832536,0.0119617224880383,0.00478468899521531,0.0119617224880383,0.593301435406699,0,0.22488038277512,0,0,0.0143540669856459,0,0.00478468899521531,0,0.00239234449760766,0.069377990430622,0,0.00239234449760766,0,0,0,0,0,0,0.00478468899521531,0,0,0,0,0,0.00478468899521531,0.00717703349282297,0,0,0,0,0,0,0,0,0,0,0,0.00239234449760766,0,0,0.00239234449760766,0,0,0,0.00239234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,8482,0.00236127508854782,0.00708382526564345,0.00708382526564345,0.00236127508854782,0.00236127508854782,0,0.025974025974026,0.00708382526564345,0.00472255017709563,0.0472255017709563,0.608028335301063,0,0.177095631641086,0,0.00708382526564345,0.00944510035419126,0.00236127508854782,0.00236127508854782,0,0,0.0472255017709563,0,0.00472255017709563,0,0,0,0,0.00236127508854782,0,0.0141676505312869,0,0,0,0,0,0.00236127508854782,0.00708382526564345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236127508854782,0.00236127508854782,0,0,0,0,0,0,0.00236127508854782,0,0,0,0,0.00236127508854782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,8631,0,0.0115874855156431,0.00695249130938586,0,0,0.00695249130938586,0.0139049826187717,0.00695249130938586,0.00231749710312862,0.018539976825029,0.610660486674392,0,0.199304750869061,0,0,0.00231749710312862,0.00463499420625724,0.00926998841251448,0,0,0.0695249130938586,0,0.0139049826187717,0,0,0,0,0,0,0,0.00463499420625724,0.00231749710312862,0,0,0,0.00231749710312862,0.00695249130938586,0,0.00463499420625724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,8779,0,0.0153846153846154,0,0.00256410256410256,0,0,0.0307692307692308,0,0.00512820512820513,0.00641025641025641,0.56025641025641,0.00512820512820513,0.251282051282051,0,0.00512820512820513,0.00512820512820513,0,0.00256410256410256,0,0.00256410256410256,0.058974358974359,0.00256410256410256,0.0102564102564103,0,0,0,0,0.00512820512820513,0,0,0,0,0,0,0,0,0.0128205128205128,0,0,0,0.00512820512820513,0,0,0,0,0,0,0,0,0.00512820512820513,0,0,0,0,0,0,0,0,0,0,0.00512820512820513,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,9074,0.00245700245700246,0.00737100737100737,0.00245700245700246,0,0,0,0.0221130221130221,0.00245700245700246,0.0122850122850123,0.027027027027027,0.584766584766585,0.00245700245700246,0.238329238329238,0,0.00491400491400491,0.00245700245700246,0,0,0,0,0.0540540540540541,0,0.00982800982800983,0,0,0,0.00245700245700246,0.00245700245700246,0,0,0,0,0,0,0,0.00245700245700246,0.00982800982800983,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0.00245700245700246,0.00491400491400491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,9220,0.00234192037470726,0.00234192037470726,0.0117096018735363,0,0,0,0.0257611241217799,0.00468384074941452,0.0140515222482436,0.00468384074941452,0.550351288056206,0.00234192037470726,0.245901639344262,0,0.00234192037470726,0.00468384074941452,0.00234192037470726,0,0,0,0.0749414519906323,0,0.00936768149882904,0,0,0,0.00468384074941452,0.00468384074941452,0,0,0,0,0,0.00234192037470726,0,0,0.0140515222482436,0,0,0,0.00468384074941452,0,0,0,0,0,0.00234192037470726,0,0.00234192037470726,0.00702576112412178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,9509,0.00274348422496571,0.00823045267489712,0.0164609053497942,0,0,0,0,0,0.00823045267489712,0.00548696844993141,0.459533607681756,0,0.337448559670782,0,0.00274348422496571,0.0109739368998628,0,0.00274348422496571,0,0,0.0795610425240055,0,0.00548696844993141,0,0,0,0.00274348422496571,0.00274348422496571,0,0,0,0,0,0,0,0.00548696844993141,0.0301783264746228,0.00274348422496571,0.00274348422496571,0,0.00274348422496571,0,0,0,0,0,0,0,0.00548696844993141,0,0,0,0,0,0,0.00274348422496571,0,0,0,0,0,0,0,0,0.00274348422496571,0,0,0,0,0,0,0,0,0,0,0,0,0
448,9653,0,0.0195530726256983,0.00279329608938547,0.00279329608938547,0,0,0.0195530726256983,0.00279329608938547,0,0.0167597765363128,0.575418994413408,0,0.23463687150838,0,0.00558659217877095,0,0,0.00558659217877095,0.00279329608938547,0,0.0782122905027933,0,0.00837988826815642,0,0.00279329608938547,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938547,0,0,0,0,0.00279329608938547,0,0,0.00279329608938547,0,0,0,0,0.00279329608938547,0,0.00558659217877095,0,0,0,0.00279329608938547,0,0,0,0,0.00279329608938547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,9796,0,0.00617283950617284,0.0226337448559671,0,0,0.00205761316872428,0.01440329218107,0.0123456790123457,0.00823045267489712,0.00823045267489712,0.448559670781893,0.00205761316872428,0.353909465020576,0,0.00205761316872428,0.00205761316872428,0.00205761316872428,0,0.00205761316872428,0,0.0699588477366255,0,0.00823045267489712,0,0,0,0.0102880658436214,0.00617283950617284,0,0,0,0,0,0,0,0,0.0102880658436214,0,0.00617283950617284,0,0,0,0,0,0,0,0,0,0,0,0.00205761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,9938,0,0.0126903553299492,0.0253807106598985,0,0,0,0.0203045685279188,0,0.0050761421319797,0.0050761421319797,0.446700507614213,0,0.355329949238579,0,0.0050761421319797,0.0152284263959391,0.00253807106598985,0.00761421319796954,0,0,0.0634517766497462,0,0,0,0,0,0.00253807106598985,0,0,0,0,0,0.00253807106598985,0.0050761421319797,0,0.00253807106598985,0.0126903553299492,0,0.00253807106598985,0,0,0,0,0,0,0,0.00253807106598985,0,0.00253807106598985,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,10080,0,0.00254777070063694,0.0229299363057325,0,0.00254777070063694,0,0.0280254777070064,0.0152866242038217,0,0.0101910828025478,0.212738853503185,0,0.606369426751592,0,0.0152866242038217,0.00509554140127389,0,0.00254777070063694,0,0,0.045859872611465,0,0.00509554140127389,0,0,0,0,0.0152866242038217,0.00254777070063694,0,0,0,0,0,0,0,0.00254777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254777070063694,0.00254777070063694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,10220,0.00203665987780041,0.00610997963340122,0.0264765784114053,0,0.00203665987780041,0.00203665987780041,0.0183299389002037,0.0122199592668024,0.00814663951120163,0.00407331975560081,0.270875763747454,0,0.519348268839104,0,0,0.010183299389002,0,0,0,0.00203665987780041,0.0672097759674134,0,0.00203665987780041,0.00203665987780041,0,0.00203665987780041,0,0.00407331975560081,0,0,0,0,0,0.010183299389002,0,0,0.0203665987780041,0,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,10360,0.00416233090530697,0.00416233090530697,0.0187304890738814,0,0,0,0.00416233090530697,0.00624349635796046,0.00832466181061394,0,0.332986472424558,0.00208116545265349,0.418314255983351,0,0.00416233090530697,0.0187304890738814,0,0.00832466181061394,0,0,0.104058272632674,0,0.00208116545265349,0,0,0,0.00208116545265349,0.0187304890738814,0,0,0,0,0,0.00208116545265349,0,0,0.0208116545265349,0,0.00208116545265349,0,0,0,0,0,0.00104058272632674,0,0,0,0,0,0,0.0166493236212279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,10500,0,0.00842696629213483,0.0140449438202247,0,0,0.00280898876404494,0.0196629213483146,0,0.00842696629213483,0.0168539325842697,0.269662921348315,0,0.48876404494382,0,0,0.0252808988764045,0.00561797752808989,0,0,0.00280898876404494,0.106741573033708,0,0.00842696629213483,0,0,0,0,0,0,0,0,0.00280898876404494,0,0,0,0,0.00280898876404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561797752808989,0,0,0,0.00842696629213483,0,0.00280898876404494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,10638,0,0.00563380281690141,0.0253521126760563,0,0.0028169014084507,0,0.028169014084507,0.0028169014084507,0.0028169014084507,0.00845070422535211,0.194366197183099,0.0028169014084507,0.52112676056338,0.00563380281690141,0.00563380281690141,0.00845070422535211,0.00845070422535211,0,0,0.0028169014084507,0.107042253521127,0.0028169014084507,0.00845070422535211,0,0.0028169014084507,0,0,0.0028169014084507,0,0.00563380281690141,0,0,0.0028169014084507,0,0,0,0.0309859154929577,0.0028169014084507,0.0028169014084507,0,0,0.0028169014084507,0,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,10912,0,0.0125944584382872,0.0277078085642317,0,0.00251889168765743,0.00503778337531486,0.0226700251889169,0.00503778337531486,0.0125944584382872,0,0.070528967254408,0.0100755667506297,0.569269521410579,0.00503778337531486,0.017632241813602,0.017632241813602,0.0075566750629723,0.00503778337531486,0,0.00251889168765743,0.130982367758186,0.00251889168765743,0.00251889168765743,0,0,0,0.00251889168765743,0.0327455919395466,0,0.00251889168765743,0,0,0.00251889168765743,0,0,0,0.0226700251889169,0,0.00251889168765743,0,0.00251889168765743,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,11049,0.001953125,0.009765625,0.02734375,0,0,0.009765625,0.029296875,0.009765625,0.017578125,0,0.0703125,0.00390625,0.583984375,0.001953125,0.013671875,0.021484375,0.00390625,0.00390625,0,0,0.125,0,0.005859375,0,0.001953125,0,0.01171875,0.021484375,0,0,0,0.001953125,0,0,0,0,0.013671875,0,0.001953125,0,0,0,0,0.001953125,0,0,0,0,0,0.001953125,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0
492,11184,0.00398803589232303,0.00797607178464606,0.0239282153539382,0,0,0.0119641076769691,0.0179461615154536,0.00199401794616152,0.0179461615154536,0.00199401794616152,0.0687936191425723,0.00199401794616152,0.518444666001994,0,0.0159521435692921,0.0119641076769691,0.00797607178464606,0,0,0.00199401794616152,0.159521435692921,0.00199401794616152,0.00199401794616152,0.00199401794616152,0,0.00199401794616152,0.00398803589232303,0.0578265204386839,0,0,0,0,0,0,0,0.00199401794616152,0.0398803589232303,0,0.00398803589232303,0,0.00199401794616152,0,0,0,0.00398803589232303,0,0,0,0.00199401794616152,0.00199401794616152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,11319,0,0.0125786163522013,0.0440251572327044,0.00209643605870021,0,0.00838574423480084,0.0293501048218029,0.00209643605870021,0.0230607966457023,0,0.0419287211740042,0.00209643605870021,0.488469601677149,0,0.0188679245283019,0.0146750524109015,0.00628930817610063,0.00628930817610063,0,0.00628930817610063,0.161425576519916,0,0.00209643605870021,0,0.00209643605870021,0.00419287211740042,0,0.0419287211740042,0,0.0167714884696017,0.00209643605870021,0,0,0.00419287211740042,0,0.00419287211740042,0.0377358490566038,0,0.00838574423480084,0,0.00209643605870021,0,0,0,0.00209643605870021,0,0,0,0,0,0,0.00209643605870021,0,0,0,0,0,0,0,0.00209643605870021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,11452,0.00106894708711919,0.00320684126135756,0.0245857830037413,0.0203099946552646,0.00213789417423838,0.0309994655264564,0.0181721004810262,0.00491715660074826,0.0534473543559594,0.0149652592196686,0.0272581507215393,0,0.339925173703902,0.00106894708711919,0.0470336718332443,0.0181721004810262,0.034206306787814,0.00213789417423838,0.00213789417423838,0.00106894708711919,0.157135221806521,0,0.0117584179583111,0,0,0.00320684126135756,0.00962052378407269,0.118011758417958,0,0,0,0.00213789417423838,0.00106894708711919,0,0,0.00106894708711919,0.0203099946552646,0,0.0138963121325494,0,0,0.00106894708711919,0,0,0,0,0,0,0,0.00213789417423838,0,0.0106894708711919,0,0,0,0,0,0,0,0,0.00106894708711919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,11585,0.00245098039215686,0.017156862745098,0.0392156862745098,0.00980392156862745,0,0.0294117647058824,0.0245098039215686,0,0.0367647058823529,0,0.0367647058823529,0.00735294117647059,0.360294117647059,0,0.0416666666666667,0.00980392156862745,0.0196078431372549,0.00735294117647059,0,0,0.071078431372549,0,0.0122549019607843,0,0,0.00245098039215686,0,0.186274509803922,0,0.00245098039215686,0,0,0,0,0,0.00490196078431373,0.0514705882352941,0,0.00245098039215686,0,0.00245098039215686,0,0,0,0.00245098039215686,0,0,0,0,0,0.00245098039215686,0.0147058823529412,0,0,0,0,0,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,11849,0.00521512385919166,0.0104302477183833,0.0625814863102999,0,0,0.0312907431551499,0.0182529335071708,0.00521512385919166,0.0469361147327249,0.00260756192959583,0.0534550195567145,0.00521512385919166,0.305084745762712,0,0.0365058670143416,0,0.0260756192959583,0.0104302477183833,0,0,0.153846153846154,0.00260756192959583,0.00521512385919166,0,0,0.00782268578878748,0,0.140808344198175,0,0,0,0.00521512385919166,0.00260756192959583,0,0,0.00260756192959583,0.0286831812255541,0,0.00260756192959583,0,0,0.00260756192959583,0,0.00260756192959583,0.00521512385919166,0,0,0,0,0,0,0,0,0,0.00521512385919166,0.00521512385919166,0,0.00260756192959583,0,0,0.00521512385919166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,11980,0.0018348623853211,0,0.0036697247706422,0.0091743119266055,0,0.0238532110091743,0.0128440366972477,0,0.0385321100917431,0.00275229357798165,0.0137614678899083,0,0.552293577981651,0.0036697247706422,0.0440366972477064,0.0018348623853211,0.0238532110091743,0.0055045871559633,0,0.0018348623853211,0.0660550458715596,0,0.0073394495412844,0,0,0.0036697247706422,0.0055045871559633,0.137614678899083,0,0.0018348623853211,0,0,0.0036697247706422,0,0,0.0055045871559633,0.0091743119266055,0,0.0036697247706422,0,0,0.0018348623853211,0,0,0.0018348623853211,0,0,0,0,0.0036697247706422,0,0,0,0,0,0,0.0036697247706422,0,0,0,0.0018348623853211,0,0,0,0.0018348623853211,0,0.0018348623853211,0,0,0,0,0,0,0,0,0,0,0
520,12110,0,0.0140056022408964,0.061624649859944,0,0,0.0364145658263305,0.0140056022408964,0.00840336134453781,0.061624649859944,0.00280112044817927,0.0336134453781513,0.00280112044817927,0.38655462184874,0,0.0280112044817927,0.00840336134453781,0.0252100840336134,0.00280112044817927,0,0,0.0728291316526611,0.00560224089635854,0.0252100840336134,0,0,0,0,0.173669467787115,0,0.00280112044817927,0,0.00280112044817927,0,0,0,0.00560224089635854,0.00840336134453781,0,0.00840336134453781,0,0,0,0,0,0,0,0,0,0,0,0.00280112044817927,0.00560224089635854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,12239,0,0.00853788687299893,0.032017075773746,0.00426894343649947,0.00213447171824973,0.0426894343649947,0.00426894343649947,0.00213447171824973,0.0256136606189968,0.00213447171824973,0.0608324439701174,0.00853788687299893,0.390608324439701,0,0.0213447171824973,0.0106723585912487,0.0256136606189968,0.0064034151547492,0,0.00213447171824973,0.0618996798292423,0.00213447171824973,0.0213447171824973,0,0.00213447171824973,0.00213447171824973,0.00213447171824973,0.221985058697972,0,0,0.00213447171824973,0,0.00213447171824973,0,0,0.00213447171824973,0.0106723585912487,0,0.00426894343649947,0,0,0,0,0.00213447171824973,0,0,0,0,0.00213447171824973,0,0,0.00426894343649947,0,0,0,0.00426894343649947,0,0,0,0,0,0,0,0,0,0,0,0.00213447171824973,0,0,0,0,0,0,0,0,0,0
528,12368,0.0031104199066874,0.0171073094867807,0.0279937791601866,0.0046656298600311,0,0.0124416796267496,0.0108864696734059,0,0.046656298600311,0.0108864696734059,0.0637636080870918,0.0015552099533437,0.387247278382582,0.0031104199066874,0.0559875583203732,0.00933125972006221,0.0248833592534992,0.0031104199066874,0,0,0.0544323483670296,0,0.0108864696734059,0,0.0015552099533437,0.0031104199066874,0.0015552099533437,0.202177293934681,0,0,0,0,0,0,0,0,0.0077760497667185,0,0.0108864696734059,0,0,0,0,0,0,0.0077760497667185,0,0,0,0.0046656298600311,0.0015552099533437,0.0077760497667185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015552099533437,0,0.0015552099533437,0,0,0,0,0,0,0,0,0
532,12495,0,0.0166865315852205,0.0190703218116806,0,0,0.0357568533969011,0.00238379022646007,0.00238379022646007,0.0405244338498212,0.00238379022646007,0.194278903456496,0.0143027413587604,0.374255065554231,0,0.0452920143027414,0.0166865315852205,0.00715137067938021,0.0119189511323004,0.00476758045292014,0,0.0476758045292014,0.00476758045292014,0.00238379022646007,0,0.00476758045292014,0.00238379022646007,0.00238379022646007,0.114421930870083,0,0.00476758045292014,0,0,0,0,0,0,0.00715137067938021,0,0.00953516090584029,0,0,0,0,0.00238379022646007,0,0,0,0,0,0,0,0.00476758045292014,0,0,0,0.00238379022646007,0,0.00238379022646007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,12622,0,0.00481927710843374,0.0192771084337349,0.0120481927710843,0,0.0192771084337349,0.0120481927710843,0,0.0457831325301205,0,0.0433734939759036,0.00963855421686747,0.414457831325301,0.00481927710843374,0.0409638554216867,0.0144578313253012,0.0216867469879518,0.00481927710843374,0,0,0.0530120481927711,0,0.0120481927710843,0,0.00240963855421687,0.0168674698795181,0,0.202409638554217,0,0.0072289156626506,0,0,0,0,0,0,0.0072289156626506,0,0.00963855421686747,0,0,0,0,0.0072289156626506,0.00240963855421687,0,0,0,0.00240963855421687,0,0.00240963855421687,0,0,0,0,0.00481927710843374,0,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,12874,0,0.0124843945068664,0.0249687890137328,0.00749063670411985,0,0.0374531835205993,0.00749063670411985,0.00749063670411985,0.0574282147315855,0,0.0461922596754057,0,0.374531835205993,0,0.0374531835205993,0.00749063670411985,0.0199750312109863,0.0124843945068664,0,0,0.0998751560549313,0,0.0249687890137328,0,0,0.00499375780274657,0.00499375780274657,0.169787765293383,0,0,0.00499375780274657,0.00249687890137328,0,0,0,0.00249687890137328,0.0124843945068664,0,0.00499375780274657,0,0,0,0,0,0,0,0.00249687890137328,0,0,0,0.00249687890137328,0.00249687890137328,0,0,0,0.00249687890137328,0,0,0.00499375780274657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,12999,0.00241545893719807,0.00966183574879227,0.0579710144927536,0.00483091787439614,0,0.0507246376811594,0.0193236714975845,0.00483091787439614,0.036231884057971,0.00120772946859903,0.035024154589372,0.00241545893719807,0.355072463768116,0,0.0314009661835749,0.0169082125603865,0.0338164251207729,0.00241545893719807,0.00241545893719807,0.00483091787439614,0.0579710144927536,0,0.0144927536231884,0,0,0.00966183574879227,0.00241545893719807,0.176328502415459,0,0.00241545893719807,0,0,0,0.00241545893719807,0,0.00483091787439614,0.0314009661835749,0,0.00241545893719807,0,0,0.00241545893719807,0,0,0,0,0.00483091787439614,0,0,0.00241545893719807,0,0.00241545893719807,0,0,0,0.00241545893719807,0,0,0.00966183574879227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,13123,0.00341646737273659,0.0102494021182098,0.0375811411001025,0.00683293474547318,0,0.0273317389818927,0.0239152716091561,0.00341646737273659,0.0375811411001025,0.00683293474547318,0.0444140758455757,0,0.468056030064913,0,0.0512470105910489,0.017082336863683,0.0375811411001025,0.017082336863683,0,0,0.0683293474547318,0,0.017082336863683,0,0,0.00683293474547318,0.00341646737273659,0.0655961735565425,0,0,0,0.00341646737273659,0.00341646737273659,0,0,0,0.0102494021182098,0,0.017082336863683,0,0,0.00341646737273659,0,0,0.0017082336863683,0,0,0,0,0,0,0.00683293474547318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,13246,0,0.0137795275590551,0.0236220472440945,0,0.00393700787401575,0.0393700787401575,0.0177165354330709,0.00393700787401575,0.0413385826771654,0,0.0374015748031496,0.0137795275590551,0.377952755905512,0,0.0354330708661417,0.015748031496063,0.031496062992126,0.00196850393700787,0,0.00196850393700787,0.062992125984252,0.00393700787401575,0.0118110236220472,0,0,0.00196850393700787,0.00393700787401575,0.206692913385827,0,0,0.00196850393700787,0,0,0,0,0.00196850393700787,0.0137795275590551,0,0.00984251968503937,0,0.00393700787401575,0,0,0,0,0,0,0,0,0,0,0.0078740157480315,0,0,0,0,0,0.00393700787401575,0.00590551181102362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,13368,0.00233372228704784,0.0116686114352392,0.0280046674445741,0,0,0.0186697782963827,0.00466744457409568,0.0210035005834306,0.0466744457409568,0,0.0338389731621937,0,0.422403733955659,0.00466744457409568,0.0700116686114352,0.0186697782963827,0.0373395565927655,0.00933488914819136,0,0.00233372228704784,0.0490081680280047,0,0.00700116686114352,0,0,0.00466744457409568,0,0.168028004667445,0,0.00233372228704784,0,0,0,0,0,0,0.00933488914819136,0,0.0116686114352392,0,0,0,0,0,0,0,0,0,0,0,0,0.00700116686114352,0,0,0,0.00233372228704784,0,0,0.00466744457409568,0,0,0,0,0,0.00233372228704784,0,0,0,0,0,0,0,0,0,0,0,0,0
564,13490,0,0.013745704467354,0.0183276059564719,0.00458190148911798,0,0.0366552119129439,0.00916380297823597,0.011454753722795,0.0504009163802978,0,0.0355097365406644,0.00229095074455899,0.391752577319588,0.00458190148911798,0.0572737686139748,0.013745704467354,0.0183276059564719,0.011454753722795,0,0,0.0778923253150057,0.00229095074455899,0.00687285223367698,0,0,0.00229095074455899,0,0.192439862542955,0,0.00229095074455899,0,0,0,0.00458190148911798,0,0,0.013745704467354,0,0.00458190148911798,0,0,0.00229095074455899,0,0,0.00229095074455899,0,0,0,0.00229095074455899,0,0,0,0,0,0,0.00229095074455899,0,0.00229095074455899,0,0,0.00229095074455899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,13611,0.00769230769230769,0.0179487179487179,0.041025641025641,0.00256410256410256,0,0.0333333333333333,0.0102564102564103,0.00256410256410256,0.0666666666666667,0.00512820512820513,0.0269230769230769,0.00256410256410256,0.371794871794872,0,0.058974358974359,0.00769230769230769,0.0230769230769231,0.0153846153846154,0,0,0.0743589743589744,0,0.0153846153846154,0,0,0,0,0.166666666666667,0,0.00512820512820513,0,0,0.00256410256410256,0,0,0,0.00769230769230769,0,0.0128205128205128,0,0,0,0,0.00256410256410256,0.00128205128205128,0,0,0,0,0,0,0.0102564102564103,0,0,0,0,0,0.00512820512820513,0,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0
576,13850,0,0.0106666666666667,0.0133333333333333,0.008,0,0.0453333333333333,0.0106666666666667,0.00533333333333333,0.0453333333333333,0,0.0253333333333333,0.00266666666666667,0.402666666666667,0,0.0346666666666667,0.016,0.016,0.00533333333333333,0,0.00533333333333333,0.064,0,0.0266666666666667,0,0.00266666666666667,0.0106666666666667,0,0.186666666666667,0,0.00266666666666667,0,0,0,0,0,0.00266666666666667,0.016,0,0.0213333333333333,0,0,0,0,0,0.00133333333333333,0,0,0,0,0,0,0.008,0,0,0,0,0,0.00266666666666667,0,0,0.00266666666666667,0,0,0,0,0,0,0,0,0,0.00533333333333333,0,0,0,0,0,0,0
