"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Alnus","Betula","Carya","Corylus","Cupressaceae","Diervilla","Ericaceae","Fagus","Fraxinus","Juglans.nigra","Larix","Ostrya","Picea","Pinus.subg..Strobus","Pinus.undiff.","Quercus","Salix","Tilia","Tsuga","Ulmus","Ambrosia","Artemisia","Asteraceae.undiff.","Chenopodiaceae","Cyperaceae","Epilobium","Poaceae","Poaceae.1","Polygonum","Rosaceae"
540,1543,0.05859375,0.00260416666666667,0.00130208333333333,0.08203125,0.407552083333333,0,0,0,0,0,0.00520833333333333,0.0078125,0,0,0.0078125,0.0638020833333333,0.0924479166666667,0.201822916666667,0.0130208333333333,0.00130208333333333,0,0.00520833333333333,0.00390625,0.00651041666666667,0.0104166666666667,0.00130208333333333,0.00520833333333333,0.0104166666666667,0,0.00520833333333333,0.00520833333333333,0,0.00130208333333333
550,1619,0.0532467532467532,0,0.0038961038961039,0.0688311688311688,0.388311688311688,0.0012987012987013,0,0,0,0,0.0012987012987013,0.0038961038961039,0,0,0.0025974025974026,0.0753246753246753,0.0337662337662338,0.31038961038961,0.0116883116883117,0,0,0.0064935064935065,0.0012987012987013,0.00909090909090909,0.00779220779220779,0.0012987012987013,0,0.00909090909090909,0,0.00519480519480519,0.00519480519480519,0,0
560,1696,0.05,0.00416666666666667,0.00625,0.0552083333333333,0.360416666666667,0,0,0,0,0,0.00625,0.00208333333333333,0,0,0,0.0697916666666667,0.0989583333333333,0.304166666666667,0.00520833333333333,0,0.00104166666666667,0.00625,0.003125,0.00208333333333333,0.0135416666666667,0.00208333333333333,0.00208333333333333,0.00729166666666667,0,0,0,0,0
565,1790,0.0646766169154229,0.00124378109452736,0.00248756218905473,0.0422885572139304,0.450248756218905,0.00124378109452736,0.0111940298507463,0,0,0,0,0.00621890547263682,0.00124378109452736,0,0.00497512437810945,0.041044776119403,0.0534825870646766,0.263681592039801,0.0236318407960199,0,0.00124378109452736,0.00870646766169154,0.00621890547263682,0.00373134328358209,0.00746268656716418,0.00124378109452736,0.00124378109452736,0.00248756218905473,0,0,0,0,0
570,1968,0.0256756756756757,0,0.00540540540540541,0.0513513513513514,0.443243243243243,0,0.00135135135135135,0.0027027027027027,0,0,0.0027027027027027,0.00810810810810811,0,0,0.00540540540540541,0.0391891891891892,0.0513513513513514,0.301351351351351,0.0189189189189189,0,0,0.00540540540540541,0.00405405405405405,0.00405405405405405,0.00945945945945946,0.0027027027027027,0,0.0121621621621622,0,0.0027027027027027,0.0027027027027027,0,0
575,2146,0.073482428115016,0.0053248136315229,0,0.0362087326943557,0.286474973375932,0,0.00212992545260916,0,0,0,0,0,0,0,0.00638977635782748,0.0596379126730564,0.101171458998935,0.369542066027689,0.0149094781682641,0.00106496272630458,0.00106496272630458,0.00745473908413206,0.00638977635782748,0.00106496272630458,0.00638977635782748,0.00106496272630458,0.00319488817891374,0.0053248136315229,0,0.0053248136315229,0.0053248136315229,0,0.00106496272630458
580,2323,0.0315581854043393,0.000986193293885602,0.0029585798816568,0.0364891518737673,0.315581854043393,0,0.00591715976331361,0.0019723865877712,0,0,0.0019723865877712,0.00493096646942801,0,0,0.0019723865877712,0.0285996055226824,0.144970414201183,0.361932938856016,0.0138067061143984,0,0.000986193293885602,0.00591715976331361,0.00788954635108481,0.00591715976331361,0.00788954635108481,0.000986193293885602,0.0029585798816568,0.00690335305719921,0,0.0029585798816568,0.0029585798816568,0,0.000986193293885602
585,2501,0.0961538461538462,0.00213675213675214,0.00320512820512821,0.0395299145299145,0.287393162393162,0,0.00641025641025641,0,0,0,0,0.00534188034188034,0.00320512820512821,0,0,0.0598290598290598,0.092948717948718,0.338675213675214,0.014957264957265,0.00320512820512821,0.00106837606837607,0.00641025641025641,0.00320512820512821,0.00106837606837607,0.00641025641025641,0.00106837606837607,0.00213675213675214,0.00854700854700855,0,0.00641025641025641,0.00641025641025641,0.00106837606837607,0.00320512820512821
590,2678,0.0615384615384615,0,0.0021978021978022,0.0626373626373626,0.296703296703297,0,0.00549450549450549,0.0010989010989011,0,0.0010989010989011,0,0.0032967032967033,0.0010989010989011,0,0.0021978021978022,0.11978021978022,0.089010989010989,0.286813186813187,0.0186813186813187,0,0,0.0032967032967033,0.00659340659340659,0.0032967032967033,0.0142857142857143,0,0,0.00769230769230769,0,0.00549450549450549,0.00549450549450549,0,0.0021978021978022
600,3033,0.0298804780876494,0,0.00298804780876494,0.0378486055776892,0.301792828685259,0,0.00597609561752988,0,0,0,0,0.00398406374501992,0,0,0.00199203187250996,0.0647410358565737,0.143426294820717,0.358565737051793,0.0139442231075697,0.00298804780876494,0,0.00199203187250996,0.0049800796812749,0.00298804780876494,0.0119521912350598,0.00199203187250996,0.00099601593625498,0.00298804780876494,0,0.00199203187250996,0.00199203187250996,0,0
610,3388,0.0531073446327684,0,0.00677966101694915,0.0757062146892655,0.275706214689266,0,0.00451977401129944,0,0,0.00112994350282486,0.00225988700564972,0.00338983050847458,0,0,0.00338983050847458,0.0915254237288136,0.0779661016949153,0.331073446327684,0.0248587570621469,0,0,0,0.00790960451977401,0.00677966101694915,0.0112994350282486,0.00451977401129944,0.00225988700564972,0.00564971751412429,0,0.00451977401129944,0.00451977401129944,0,0.00112994350282486
615,3566,0.05,0,0.00106382978723404,0.0361702127659574,0.341489361702128,0,0.00425531914893617,0,0,0,0,0.00531914893617021,0,0,0,0.0319148936170213,0.115957446808511,0.364893617021277,0.025531914893617,0,0,0.00106382978723404,0.00425531914893617,0.00531914893617021,0.00212765957446809,0.00106382978723404,0.00319148936170213,0.00212765957446809,0,0.00212765957446809,0.00212765957446809,0,0
620,3743,0.0245098039215686,0.000980392156862745,0.00392156862745098,0.0686274509803922,0.338235294117647,0.000980392156862745,0.0117647058823529,0,0,0,0.00490196078431373,0.0088235294117647,0,0,0.00196078431372549,0.0431372549019608,0.11078431372549,0.299019607843137,0.0245098039215686,0.00196078431372549,0.000980392156862745,0.000980392156862745,0.0107843137254902,0.00686274509803922,0.0147058823529412,0.00294117647058824,0.00294117647058824,0.00784313725490196,0,0.00392156862745098,0.00392156862745098,0,0
625,3921,0.0486976217440544,0,0.00226500566251416,0.0453001132502831,0.342015855039638,0,0.00906002265005663,0.00113250283125708,0,0,0,0.00113250283125708,0,0,0.00113250283125708,0.0271800679501699,0.057757644394111,0.415628539071348,0.0260475651189128,0.00339750849377123,0,0,0.00453001132502831,0.00679501698754247,0.00453001132502831,0,0.00113250283125708,0.00113250283125708,0,0,0,0,0.00113250283125708
630,4098,0.0359085963003264,0.00108813928182807,0.00326441784548422,0.0674646354733406,0.331882480957563,0,0.00544069640914037,0,0,0.00108813928182807,0,0.00652883569096844,0.00108813928182807,0,0.00108813928182807,0.0424374319912949,0.0924918389553863,0.317736670293798,0.0239390642002176,0.00326441784548422,0,0.00217627856365615,0.0043525571273123,0.0108813928182807,0.0174102285092492,0.00217627856365615,0.0043525571273123,0.00870511425462459,0,0.00761697497279652,0.00761697497279652,0,0
635,4276,0.0444697833523375,0.00342075256556442,0.00342075256556442,0.0171037628278221,0.339794754846066,0.00114025085518814,0.00114025085518814,0,0,0,0.00342075256556442,0.00228050171037628,0,0,0.00342075256556442,0.0193842645381984,0.0877993158494869,0.440136830102623,0.0171037628278221,0,0,0,0.00342075256556442,0.00114025085518814,0.00456100342075257,0,0.00228050171037628,0.00228050171037628,0,0.00114025085518814,0.00114025085518814,0,0
640,4453,0.0152801358234295,0,0.0033955857385399,0.0475382003395586,0.250424448217317,0,0.00848896434634975,0,0,0,0,0.00254668930390492,0.000848896434634975,0,0.00169779286926995,0.0127334465195246,0.145161290322581,0.454159592529711,0.0161290322580645,0,0,0.00169779286926995,0.00169779286926995,0.00933786078098472,0.00933786078098472,0.0033955857385399,0.00254668930390492,0.00254668930390492,0,0.00424448217317487,0.00424448217317487,0,0.00254668930390492
650,4860,0.0414746543778802,0,0.00806451612903226,0.0622119815668203,0.273041474654378,0,0.00691244239631336,0.00230414746543779,0,0,0,0.0115207373271889,0,0,0.00115207373271889,0.0403225806451613,0.102534562211982,0.3963133640553,0.0115207373271889,0.00345622119815668,0,0.00115207373271889,0.00345622119815668,0.00691244239631336,0.00691244239631336,0.00115207373271889,0.00230414746543779,0.0126728110599078,0,0.00230414746543779,0.00230414746543779,0,0
660,5289,0.0151371807000946,0.00283822138126774,0.00283822138126774,0.0444654683065279,0.291390728476821,0.00189214758751183,0.00283822138126774,0,0,0.000946073793755913,0,0.00283822138126774,0,0.000946073793755913,0.000946073793755913,0.0122989593188269,0.177861873226112,0.398297067171239,0.00662251655629139,0.000946073793755913,0.000946073793755913,0.00283822138126774,0.00567644276253548,0.00473036896877956,0.0075685903500473,0.000946073793755913,0.00473036896877956,0.00567644276253548,0,0.00189214758751183,0.00189214758751183,0,0
665,5504,0.027027027027027,0.0015015015015015,0.00750750750750751,0.0525525525525526,0.231231231231231,0,0.0045045045045045,0.003003003003003,0,0,0,0.012012012012012,0,0,0.00750750750750751,0.0135135135135135,0.183183183183183,0.429429429429429,0.018018018018018,0,0,0.0015015015015015,0.0045045045045045,0,0,0,0.003003003003003,0,0,0,0,0,0
670,5719,0.0237050043898156,0,0.00438981562774363,0.0526777875329236,0.226514486391572,0,0.00790166812993854,0.000877963125548727,0,0,0.000877963125548727,0.00351185250219491,0,0,0.00438981562774363,0.0219490781387182,0.161545215100966,0.419666374012292,0.009657594381036,0.00351185250219491,0,0,0.0122914837576822,0.00438981562774363,0.00790166812993854,0.00263388937664618,0.00526777875329236,0.00614574187884109,0.0175592625109745,0.000877963125548727,0.000877963125548727,0,0.000877963125548727
675,5933,0.031927023945268,0.00228050171037628,0.00342075256556442,0.0706955530216648,0.29418472063854,0,0.00342075256556442,0.00114025085518814,0,0,0.00114025085518814,0.00912200684150513,0,0,0.00570125427594071,0.0102622576966933,0.151653363740023,0.344355758266819,0.0182440136830103,0.00456100342075257,0.00114025085518814,0.00456100342075257,0.00684150513112885,0.00570125427594071,0.00798175598631699,0.00228050171037628,0.00456100342075257,0.0102622576966933,0,0.00228050171037628,0.00228050171037628,0,0
680,6148,0.01434034416826,0.00191204588910134,0.00478011472275335,0.0430210325047801,0.305927342256214,0.00095602294455067,0,0,0,0.00095602294455067,0.00669216061185468,0.00764818355640535,0.00191204588910134,0,0.00382409177820268,0.0229445506692161,0.174952198852772,0.351816443594646,0.011472275334608,0.00095602294455067,0,0.0095602294455067,0.00669216061185468,0.00669216061185468,0.0095602294455067,0,0.00478011472275335,0.00382409177820268,0,0.00191204588910134,0.00191204588910134,0,0.00095602294455067
690,6414,0.0204626334519573,0,0.00355871886120996,0.0382562277580071,0.161921708185053,0,0.00444839857651246,0,0,0,0,0.00800711743772242,0,0,0.00444839857651246,0.0213523131672598,0.195729537366548,0.47864768683274,0.0204626334519573,0,0,0.00177935943060498,0.00800711743772242,0.00800711743772242,0.0151245551601423,0.000889679715302491,0.00266903914590747,0.00622775800711744,0,0,0,0,0
700,6611,0.00566750629722922,0.0044080604534005,0.000629722921914358,0.026448362720403,0.197103274559194,0,0.00251889168765743,0,0,0,0.00125944584382872,0.0075566750629723,0.000629722921914358,0,0.000629722921914358,0.017632241813602,0.175062972292191,0.501259445843829,0.0107052896725441,0,0,0,0.008816120906801,0.008816120906801,0.0119647355163728,0.00188916876574307,0.0044080604534005,0.0044080604534005,0,0.00314861460957179,0.00314861460957179,0.000629722921914358,0.00125944584382872
710,6807,0.0228270412642669,0,0.00175592625109745,0.0509218612818262,0.178226514486392,0,0.00175592625109745,0,0,0,0,0.00438981562774363,0,0,0.0140474100087796,0.0149253731343284,0.212467076382792,0.444249341527656,0.0184372256365233,0,0.000877963125548727,0,0.00877963125548727,0.00702370500438982,0.009657594381036,0.00263388937664618,0.00263388937664618,0.00263388937664618,0,0.000877963125548727,0.000877963125548727,0,0
720,7004,0.0217526413921691,0.00372902423865755,0.000621504039776259,0.0316967060285892,0.147296457426973,0,0.00435052827843381,0,0,0.000621504039776259,0.000621504039776259,0.00186451211932878,0.000621504039776259,0,0.00124300807955252,0.0254816656308266,0.180857675574891,0.541330018645121,0.0118085767557489,0.00310752019888129,0,0,0.000621504039776259,0.00497203231821007,0.00683654443753884,0,0.00435052827843381,0.00186451211932878,0,0.00186451211932878,0.00186451211932878,0,0.000621504039776259
730,7200,0.0224056603773585,0,0.00117924528301887,0.0318396226415094,0.136792452830189,0,0.00471698113207547,0,0,0,0.00117924528301887,0.0106132075471698,0,0,0.0035377358490566,0.0259433962264151,0.147405660377358,0.567216981132076,0.017688679245283,0,0,0,0.00825471698113208,0.00825471698113208,0.00589622641509434,0.00235849056603774,0.00235849056603774,0.00235849056603774,0,0,0,0,0
740,7397,0.0251479289940828,0.000739644970414201,0.0014792899408284,0.00665680473372781,0.102810650887574,0,0.000739644970414201,0.000739644970414201,0,0,0.000739644970414201,0.00443786982248521,0,0,0.0022189349112426,0.0362426035502959,0.207840236686391,0.572485207100592,0.011094674556213,0.0029585798816568,0,0.000739644970414201,0.00591715976331361,0.00591715976331361,0.00443786982248521,0.0014792899408284,0.000739644970414201,0.000739644970414201,0,0.000739644970414201,0.000739644970414201,0,0.0022189349112426
750,7594,0.051257253384913,0,0.00386847195357834,0.0386847195357834,0.309477756286267,0,0.00386847195357834,0,0,0,0.000967117988394584,0.00870406189555126,0.00193423597678917,0,0.00483558994197292,0.0193423597678917,0.0967117988394584,0.37137330754352,0.0203094777562863,0.000967117988394584,0,0.000967117988394584,0.011605415860735,0.0125725338491296,0.0125725338491296,0.00290135396518375,0.0125725338491296,0.00676982591876209,0,0.00386847195357834,0.00386847195357834,0,0
760,7790,0.0462121212121212,0.000757575757575758,0.00151515151515152,0.0386363636363636,0.227272727272727,0,0.00151515151515152,0,0,0,0.00227272727272727,0.00303030303030303,0,0.00151515151515152,0,0.025,0.0568181818181818,0.518939393939394,0.0166666666666667,0.000757575757575758,0,0,0.00909090909090909,0.0196969696969697,0.0121212121212121,0.00303030303030303,0.00606060606060606,0.00303030303030303,0,0.00227272727272727,0.00227272727272727,0.000757575757575758,0.000757575757575758
770,7987,0.052947052947053,0,0.000999000999001,0.044955044955045,0.328671328671329,0.000999000999001,0.002997002997003,0.003996003996004,0,0,0,0.002997002997003,0,0.002997002997003,0.001998001998002,0.022977022977023,0.0719280719280719,0.357642357642358,0.00999000999001,0.001998001998002,0,0,0.013986013986014,0.018981018981019,0.014985014985015,0.000999000999001,0.007992007992008,0.007992007992008,0,0.012987012987013,0.012987012987013,0,0.000999000999001
780,8183,0.0259887005649717,0,0,0.072316384180791,0.386440677966102,0.00225988700564972,0.00564971751412429,0,0,0,0,0.00451977401129944,0,0,0,0.0406779661016949,0.0531073446327684,0.327683615819209,0.0146892655367232,0.00338983050847458,0,0,0.00903954802259887,0.0180790960451977,0.0214689265536723,0.00338983050847458,0.00903954802259887,0,0,0.00112994350282486,0.00112994350282486,0,0
790,8380,0.0410654827968923,0,0.00443951165371809,0.16204217536071,0.340732519422863,0.00221975582685905,0.00554938956714761,0.00665926748057714,0,0.00110987791342952,0.00332963374028857,0.00554938956714761,0,0,0.00110987791342952,0.0299667036625971,0.0310765815760266,0.259711431742508,0.0177580466148724,0.0110987791342952,0,0,0.00776914539400666,0.00665926748057714,0.0166481687014428,0.00443951165371809,0.0099889012208657,0.0155382907880133,0,0.00776914539400666,0.00776914539400666,0,0
800,8576,0.0438047559449312,0,0,0.0851063829787234,0.431789737171464,0.00125156445556946,0.00125156445556946,0,0,0,0,0.00250312891113892,0.00250312891113892,0,0,0.0463078848560701,0.0250312891113892,0.285356695869837,0.0200250312891114,0.00375469336670839,0,0,0.00250312891113892,0.00876095118898623,0.0250312891113892,0,0.00876095118898623,0,0,0.00250312891113892,0.00250312891113892,0,0.00125156445556946
810,8824,0.079118028534371,0,0,0.121919584954604,0.378728923476005,0,0.00907911802853437,0,0,0,0,0.00389105058365759,0.0012970168612192,0.0012970168612192,0,0.0570687418936446,0.0103761348897536,0.233463035019455,0.0181582360570687,0.00389105058365759,0,0,0.0103761348897536,0.00907911802853437,0.0259403372243839,0.00389105058365759,0.00648508430609598,0.00259403372243839,0,0.0116731517509728,0.0116731517509728,0,0
820,9088,0.0354090354090354,0,0.00488400488400488,0.0879120879120879,0.409035409035409,0.00244200244200244,0,0.00244200244200244,0,0,0.00122100122100122,0,0.00366300366300366,0.00366300366300366,0,0.072039072039072,0.0146520146520147,0.258852258852259,0.0183150183150183,0.00732600732600733,0,0,0.00488400488400488,0.021978021978022,0.0268620268620269,0.00244200244200244,0.0146520146520147,0.00122100122100122,0,0.00244200244200244,0.00244200244200244,0.00122100122100122,0
830,9351,0.0632911392405063,0,0.00210970464135021,0.0464135021097046,0.256329113924051,0,0.0126582278481013,0.0137130801687764,0,0,0,0.00738396624472574,0,0.00421940928270042,0,0.121308016877637,0.0105485232067511,0.333333333333333,0.0168776371308017,0.00949367088607595,0,0,0.0137130801687764,0.0189873417721519,0.0379746835443038,0.00316455696202532,0.0158227848101266,0.00316455696202532,0,0.00421940928270042,0.00421940928270042,0,0.00105485232067511
840,9647,0.0194594594594595,0,0,0.0140540540540541,0.248648648648649,0,0.00540540540540541,0.0151351351351351,0,0,0.00216216216216216,0.0237837837837838,0.00324324324324324,0,0.012972972972973,0.170810810810811,0.00756756756756757,0.286486486486487,0.0313513513513514,0.00756756756756757,0.00108108108108108,0,0.0237837837837838,0.0183783783783784,0.0356756756756757,0.00540540540540541,0.0151351351351351,0.027027027027027,0.00108108108108108,0.00972972972972973,0.00972972972972973,0,0.00432432432432432
846,9824,0.0122783083219645,0,0,0.00954979536152797,0.08731241473397,0.00272851296043656,0,0.00409276944065484,0,0,0,0.0204638472032742,0,0,0.0109140518417462,0.188267394270123,0.00954979536152797,0.42837653478854,0.0572987721691678,0.0068212824010914,0.00409276944065484,0,0.0327421555252387,0.0381991814461119,0.0368349249658936,0.00272851296043656,0.0150068212824011,0.0177353342428377,0,0.0068212824010914,0.0068212824010914,0,0.00136425648021828
