"sample.depths","sample.ages","Abies","Acer","Alnus","Betula","Caprifoliaceae","Carya","Castanea","Celtis","Cephalanthus","Corylus","Cupressaceae","Ericaceae","Fagus","Fraxinus","Ilex","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar","Morus","Myricaceae","Nyssa","Ostrya.Carpinus","Picea","Pinus.strobus","Pinus.undiff.","Platanus","Populus","Quercus","Rhamnaceae","Rhus","Salix","Taxus","Tilia","Tsuga","Ulmus","Ambrosia","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Brassicaceae","Cannabaceae","Caryophyllaceae","Chenopodiaceae.Amaranthaceae","Commelinaceae","Cyperaceae","Fabaceae","Galium","Hepatica","Liliaceae","Plantago","Poaceae.undiff.","Polygonum","Ranunculaceae.undiff.","Rosaceae","Rumex","Saxifragaceae","Thalictrum","Urticaceae","Zea.mays"
995.5,9946,0,0.00233100233100233,0.006993006993007,0.034965034965035,0,0.00233100233100233,0,0,0,0.00932400932400932,0,0,0,0.0186480186480186,0,0,0,0.00233100233100233,0,0,0.00233100233100233,0,0.013986013986014,0,0.062937062937063,0.0815850815850816,0,0,0.645687645687646,0,0,0.00233100233100233,0,0.00233100233100233,0.0722610722610723,0.027972027972028,0.006993006993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466200466200466,0,0,0,0,0,0,0,0
1005.5,10029,0,0.00210084033613445,0.00630252100840336,0.00840336134453781,0,0.00210084033613445,0,0,0,0.0126050420168067,0,0,0,0.0147058823529412,0,0.00210084033613445,0,0,0,0,0.00420168067226891,0,0.023109243697479,0,0.0609243697478992,0.0588235294117647,0,0,0.630252100840336,0,0,0.00630252100840336,0,0,0.111344537815126,0.0420168067226891,0.00840336134453781,0,0.00210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00420168067226891,0,0,0,0,0,0,0,0
1009.5,10062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1014.5,10104,0.0578034682080925,0,0.140655105973025,0.319845857418112,0,0,0,0,0,0.00192678227360308,0.00578034682080925,0,0.00192678227360308,0.0115606936416185,0,0,0,0.00578034682080925,0,0,0.00192678227360308,0,0.0173410404624277,0.119460500963391,0.0963391136801541,0.142581888246628,0,0,0.0250481695568401,0,0,0.00578034682080925,0.00385356454720617,0,0.00770712909441233,0.00578034682080925,0.00192678227360308,0,0,0.00192678227360308,0,0,0,0,0,0,0.0173410404624277,0,0,0,0,0,0.00385356454720617,0,0,0,0,0,0.00385356454720617,0,0
1024.5,10966,0.084942084942085,0,0.175675675675676,0.276061776061776,0,0,0,0,0,0.00386100386100386,0,0,0.00193050193050193,0.00579150579150579,0,0,0,0.00386100386100386,0,0,0,0,0.00772200772200772,0.150579150579151,0.055984555984556,0.152509652509653,0,0.0135135135135135,0.0212355212355212,0,0,0.00386100386100386,0.00579150579150579,0,0.00386100386100386,0.00193050193050193,0,0.00193050193050193,0.00193050193050193,0.00772200772200772,0,0,0,0,0,0,0.0173745173745174,0,0,0,0,0,0,0,0,0,0,0,0.00193050193050193,0,0
1034.5,11449,0.043859649122807,0.0043859649122807,0.234649122807018,0.142543859649123,0,0,0,0,0,0.0043859649122807,0.0109649122807018,0,0,0.0043859649122807,0,0,0,0.00219298245614035,0,0,0.00657894736842105,0,0.00657894736842105,0.160087719298246,0.0416666666666667,0.245614035087719,0,0.0153508771929825,0.0241228070175439,0,0,0.0087719298245614,0.0109649122807018,0,0.00657894736842105,0,0,0.00219298245614035,0.0043859649122807,0,0,0,0,0,0,0,0.0131578947368421,0,0,0,0,0,0.0043859649122807,0,0,0,0,0,0.00219298245614035,0,0
1044.5,11931,0.0952380952380952,0,0.157142857142857,0.080952380952381,0,0.00238095238095238,0,0,0.00238095238095238,0,0.0238095238095238,0,0,0.00714285714285714,0,0,0,0.00476190476190476,0,0,0.00952380952380952,0.00476190476190476,0.00952380952380952,0.147619047619048,0.0619047619047619,0.316666666666667,0,0,0.0333333333333333,0,0,0.00714285714285714,0,0,0.00714285714285714,0,0,0,0.00238095238095238,0,0,0,0,0,0,0,0.0142857142857143,0,0,0,0,0,0.00238095238095238,0,0,0,0,0,0.00952380952380952,0,0
1054.5,12414,0.0347490347490347,0,0.148648648648649,0.0714285714285714,0,0,0,0,0,0.00193050193050193,0.00965250965250965,0,0,0.00772200772200772,0,0,0,0.00193050193050193,0,0,0.00579150579150579,0,0.028957528957529,0.144787644787645,0.0463320463320463,0.422779922779923,0,0.0135135135135135,0.0193050193050193,0.00193050193050193,0,0,0.00772200772200772,0,0.00386100386100386,0.00193050193050193,0.00193050193050193,0,0.00193050193050193,0.00579150579150579,0,0,0,0,0,0,0.00965250965250965,0,0,0,0,0,0.00193050193050193,0,0,0,0,0.00386100386100386,0.00193050193050193,0,0
1064.5,13181,0.0282685512367491,0,0.0300353356890459,0.0371024734982332,0,0.00176678445229682,0,0,0,0.00176678445229682,0,0,0.00176678445229682,0.0212014134275618,0,0,0,0.00530035335689046,0,0,0.00176678445229682,0,0.0424028268551237,0.0901060070671378,0.00353356890459364,0.636042402826855,0,0.00176678445229682,0.0671378091872792,0,0,0.00176678445229682,0,0,0,0.00530035335689046,0,0,0.00176678445229682,0.00706713780918728,0,0,0,0,0,0,0.0088339222614841,0,0,0,0,0,0.00353356890459364,0,0,0,0,0,0.00176678445229682,0,0
1074.5,13345,0.0275423728813559,0,0.0211864406779661,0.0614406779661017,0,0.00423728813559322,0,0,0,0.00423728813559322,0,0.00635593220338983,0.00847457627118644,0.048728813559322,0,0,0,0.00211864406779661,0,0,0.00847457627118644,0,0.0550847457627119,0.0677966101694915,0.0127118644067797,0.51271186440678,0,0.00211864406779661,0.0932203389830508,0,0,0.0105932203389831,0,0,0,0.00423728813559322,0.00211864406779661,0,0.00635593220338983,0.00847457627118644,0,0,0,0.00211864406779661,0,0,0.0169491525423729,0,0,0,0,0,0.0105932203389831,0,0,0,0,0,0.00211864406779661,0,0
1084.5,13508,0.0241187384044527,0,0.0333951762523191,0.0482374768089054,0,0.00185528756957328,0,0,0,0.00742115027829314,0,0,0.00927643784786642,0.0166975881261596,0,0.00185528756957328,0,0.00742115027829314,0.00185528756957328,0,0.00742115027829314,0,0.0946196660482375,0.11873840445269,0.0204081632653061,0.443413729128015,0,0,0.0816326530612245,0,0,0,0.00185528756957328,0,0.00556586270871985,0.00556586270871985,0.00185528756957328,0,0,0.00927643784786642,0,0,0,0,0,0,0.038961038961039,0,0.00185528756957328,0,0,0,0.0148423005565863,0,0,0,0,0,0.00185528756957328,0,0
1089.5,13793,0.0211538461538462,0,0.0288461538461538,0.0692307692307692,0,0,0,0,0,0.0134615384615385,0,0,0.00192307692307692,0.0288461538461538,0.00192307692307692,0,0,0.00192307692307692,0,0,0.00576923076923077,0,0.0634615384615385,0.146153846153846,0.0115384615384615,0.436538461538462,0,0.00192307692307692,0.105769230769231,0,0,0.00769230769230769,0,0,0.00192307692307692,0,0,0.00192307692307692,0,0.00961538461538462,0,0,0,0,0,0,0.0269230769230769,0,0,0,0,0,0.00769230769230769,0,0,0,0,0,0.00576923076923077,0,0
1091,13905,0.0235546038543897,0,0.0107066381156317,0.0385438972162741,0,0.00428265524625268,0,0,0,0.00214132762312634,0,0,0,0.0513918629550321,0,0,0,0,0,0,0,0,0.0706638115631692,0.207708779443255,0.00214132762312634,0.406852248394004,0,0,0.104925053533191,0,0.00214132762312634,0.0171306209850107,0,0,0,0.00214132762312634,0.00428265524625268,0,0.00428265524625268,0.00856531049250535,0,0,0,0,0.00428265524625268,0,0.0214132762312634,0,0,0,0,0,0.0107066381156317,0,0,0,0,0.00214132762312634,0,0,0
1096,14263,0.112554112554113,0.0064935064935065,0.0216450216450216,0.0432900432900433,0,0.00216450216450216,0,0,0,0.00216450216450216,0.00216450216450216,0,0,0.0216450216450216,0,0,0,0.025974025974026,0,0,0.00432900432900433,0,0.0216450216450216,0.318181818181818,0.00432900432900433,0.238095238095238,0,0,0.0865800865800866,0,0,0.0108225108225108,0,0,0,0.00216450216450216,0.00432900432900433,0,0.012987012987013,0.00865800865800866,0,0,0,0,0,0,0.0216450216450216,0,0,0,0,0,0.0281385281385281,0,0,0,0,0,0,0,0
1106,14751,0.0862068965517241,0,0.0189655172413793,0.0482758620689655,0,0,0,0,0,0.00517241379310345,0,0,0,0.0224137931034483,0,0,0,0.0155172413793103,0,0,0.0103448275862069,0,0.0293103448275862,0.275862068965517,0.00172413793103448,0.331034482758621,0,0,0.0620689655172414,0,0,0.0137931034482759,0,0,0.00172413793103448,0,0,0,0,0.0103448275862069,0,0,0,0,0,0,0.0413793103448276,0,0,0,0,0,0.0155172413793103,0,0,0,0,0,0.00689655172413793,0.00344827586206897,0
1116,15430,0.00709219858156028,0,0.016548463356974,0.0945626477541371,0,0,0,0,0,0.00709219858156028,0,0,0,0.00236406619385343,0,0,0,0.0118203309692671,0,0,0.00945626477541371,0,0.0472813238770686,0.347517730496454,0,0.167848699763593,0,0,0.137115839243499,0,0,0.0212765957446809,0,0,0,0.00472813238770686,0,0,0.0118203309692671,0.0236406619385343,0,0,0,0.00236406619385343,0,0,0.0591016548463357,0,0,0,0,0,0.0283687943262411,0,0,0,0,0,0,0,0
1126,16119,0,0,0.0122448979591837,0.0469387755102041,0,0,0,0,0,0.00612244897959184,0,0,0,0.036734693877551,0,0,0,0.00408163265306122,0,0,0.00408163265306122,0,0.0326530612244898,0.459183673469388,0.00408163265306122,0.169387755102041,0,0,0.0244897959183673,0,0,0.0428571428571429,0,0,0,0,0.00612244897959184,0,0.00816326530612245,0.0122448979591837,0,0,0,0.00204081632653061,0,0,0.0959183673469388,0,0,0,0,0,0.0244897959183673,0,0,0,0,0,0.00408163265306122,0.00408163265306122,0
1136,17008,0.00386100386100386,0,0.0308880308880309,0.121621621621622,0,0,0,0,0,0.00386100386100386,0,0.00579150579150579,0,0.00579150579150579,0,0,0,0.0154440154440154,0,0,0,0,0.00965250965250965,0.305019305019305,0,0.303088803088803,0,0.00386100386100386,0.0386100386100386,0,0,0.0328185328185328,0,0,0,0.00579150579150579,0.00193050193050193,0.00193050193050193,0.0135135135135135,0.0135135135135135,0,0,0,0,0,0,0.0579150579150579,0,0,0,0,0,0.0135135135135135,0.00193050193050193,0,0,0,0.00193050193050193,0.00772200772200772,0,0
1146,17896,0,0,0.0532150776053215,0.0399113082039911,0,0,0,0,0,0,0,0.0110864745011086,0,0.00665188470066519,0,0,0,0.00221729490022173,0,0,0,0,0.00221729490022173,0.250554323725055,0,0.432372505543237,0,0,0.0199556541019956,0,0,0.0598669623059867,0,0,0,0.00221729490022173,0.00221729490022173,0,0.024390243902439,0.00886917960088692,0,0,0,0,0,0,0.073170731707317,0,0,0,0,0,0.00665188470066519,0,0,0,0,0,0.00443458980044346,0,0
1161,19229,0.00200803212851406,0.00200803212851406,0.0763052208835341,0.0140562248995984,0,0.00200803212851406,0,0,0,0.00401606425702811,0,0.00200803212851406,0,0,0.00401606425702811,0.00200803212851406,0,0,0,0,0,0,0.00200803212851406,0.20281124497992,0,0.455823293172691,0,0,0.0160642570281124,0,0.00200803212851406,0.0321285140562249,0,0,0,0.00200803212851406,0,0,0.0301204819277108,0.0100401606425703,0,0,0,0,0.00200803212851406,0,0.106425702811245,0,0,0,0,0,0.0160642570281124,0,0,0,0,0,0.0140562248995984,0,0
1165,19585,0.0449678800856531,0,0.0235546038543897,0.0556745182012848,0,0.00642398286937901,0,0,0,0,0,0.00428265524625268,0,0.00856531049250535,0,0,0,0.00214132762312634,0,0,0.00428265524625268,0,0.0299785867237687,0.338329764453961,0.00214132762312634,0.293361884368308,0,0,0.0620985010706638,0,0.00214132762312634,0.0149892933618844,0,0,0,0,0.00428265524625268,0.00214132762312634,0,0.00428265524625268,0,0,0,0,0,0,0.0599571734475375,0.00214132762312634,0,0,0,0,0.019271948608137,0,0,0,0,0,0.012847965738758,0.00214132762312634,0
1166,19673,0.00198412698412698,0,0.0615079365079365,0.00396825396825397,0,0.00396825396825397,0,0,0.00198412698412698,0,0,0.00198412698412698,0,0.00793650793650794,0,0,0,0,0,0,0,0,0.0257936507936508,0.176587301587302,0.00396825396825397,0.533730158730159,0,0,0.0376984126984127,0,0,0.0218253968253968,0,0,0.00198412698412698,0,0,0.00198412698412698,0.0138888888888889,0.00793650793650794,0,0,0,0,0.00198412698412698,0,0.0634920634920635,0,0.00595238095238095,0,0,0,0.0138888888888889,0,0,0,0,0,0.00595238095238095,0,0
1171,20118,0.00195694716242661,0,0.0528375733855186,0,0,0,0.00391389432485323,0,0,0,0,0,0,0.00195694716242661,0,0,0,0.0117416829745597,0,0,0,0,0.00195694716242661,0.162426614481409,0.00391389432485323,0.573385518590998,0,0.00195694716242661,0.0176125244618395,0,0,0.0136986301369863,0,0,0,0.00195694716242661,0.00195694716242661,0,0.0136986301369863,0.00782778864970646,0,0,0,0,0.00391389432485323,0,0.095890410958904,0,0,0,0,0,0.0176125244618395,0,0,0,0.00195694716242661,0,0.00782778864970646,0,0
1181,21006,0.00407331975560081,0.00203665987780041,0.0366598778004073,0.00814663951120163,0,0.00203665987780041,0,0,0,0,0,0,0.00203665987780041,0.00407331975560081,0,0,0,0,0,0,0.00203665987780041,0,0.00407331975560081,0.134419551934827,0,0.578411405295316,0,0,0.00610997963340122,0,0,0.010183299389002,0,0.00203665987780041,0,0,0.00610997963340122,0.00203665987780041,0.0285132382892057,0.010183299389002,0.00203665987780041,0,0,0.00203665987780041,0.00203665987780041,0,0.109979633401222,0,0,0,0,0,0.0285132382892057,0,0,0,0,0,0.0122199592668024,0,0
1191,21895,0,0,0.0196936542669584,0,0,0.00437636761487965,0,0,0,0.00218818380743982,0,0,0,0,0,0,0,0,0,0,0.00218818380743982,0,0.0109409190371991,0.242888402625821,0,0.575492341356674,0,0,0.0109409190371991,0,0,0.0109409190371991,0,0,0,0,0.00437636761487965,0,0.0175054704595186,0,0,0,0,0,0.00437636761487965,0,0.0787746170678337,0.00218818380743982,0,0,0,0,0.0109409190371991,0,0,0,0,0,0.00218818380743982,0,0
1201,22783,0,0,0.0306513409961686,0,0,0.00191570881226054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574712643678161,0.137931034482759,0,0.597701149425287,0,0.00191570881226054,0.024904214559387,0,0.00191570881226054,0.0172413793103448,0,0,0,0,0.00766283524904215,0,0.0306513409961686,0.00574712643678161,0.00383141762452107,0,0,0.00383141762452107,0.00383141762452107,0,0.0842911877394636,0,0,0,0,0,0.0268199233716475,0,0,0,0.00191570881226054,0,0.00957854406130268,0.00191570881226054,0
1211,23671,0.00432900432900433,0.00216450216450216,0.0346320346320346,0.0064935064935065,0,0,0.00432900432900433,0,0,0,0,0,0,0,0,0,0,0,0.00216450216450216,0,0,0,0.00432900432900433,0.194805194805195,0,0.564935064935065,0,0.00216450216450216,0.012987012987013,0,0,0.0303030303030303,0,0,0,0,0.00432900432900433,0,0.0194805194805195,0.00865800865800866,0,0,0,0,0,0,0.0865800865800866,0,0,0,0,0,0.00865800865800866,0,0,0,0.00216450216450216,0,0.0064935064935065,0,0
1221,24560,0,0,0.0124740124740125,0.00623700623700624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415800415800416,0,0,0,0,0.00207900207900208,0.133056133056133,0,0.661122661122661,0,0,0.00623700623700624,0,0,0.0187110187110187,0,0,0,0,0.00623700623700624,0,0.0145530145530146,0.00415800415800416,0,0,0,0,0,0,0.116424116424116,0,0,0,0,0,0.00831600831600832,0,0,0,0,0,0.00623700623700624,0,0
1231,25448,0,0.00854700854700855,0.0106837606837607,0.00641025641025641,0,0.00213675213675214,0,0,0,0.00213675213675214,0,0,0,0.00213675213675214,0,0,0,0.00213675213675214,0,0,0.00213675213675214,0,0.00213675213675214,0.173076923076923,0,0.613247863247863,0,0,0.0363247863247863,0,0,0.0235042735042735,0,0,0,0.00213675213675214,0.00641025641025641,0,0.0106837606837607,0.00641025641025641,0,0,0,0,0,0,0.0705128205128205,0,0,0,0,0,0.014957264957265,0,0,0,0.00213675213675214,0,0.00213675213675214,0,0
1241,26337,0.00221238938053097,0,0.00442477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221238938053097,0.15929203539823,0,0.745575221238938,0,0,0.00221238938053097,0,0,0.0154867256637168,0,0,0.00442477876106195,0,0,0,0.00663716814159292,0.00442477876106195,0,0,0,0.00221238938053097,0.00221238938053097,0,0.0464601769911504,0,0,0,0,0,0.00221238938053097,0,0,0,0,0,0,0,0
1251,27225,0,0,0.015748031496063,0.00393700787401575,0,0,0,0,0,0.00196850393700787,0,0,0,0,0,0,0,0.00393700787401575,0,0,0,0,0,0.125984251968504,0,0.659448818897638,0,0,0.00590551181102362,0,0,0.0196850393700787,0,0,0,0,0,0,0.0295275590551181,0.0078740157480315,0,0,0,0.00196850393700787,0,0,0.094488188976378,0,0,0,0,0,0.0177165354330709,0,0,0,0,0.00590551181102362,0.00590551181102362,0,0
