"sample.depths","sample.ages","Acer.saccharum.type","Acer.negundo","Acer.saccharinum.type","Alnus.incana.type","Alnus.viridis.type","Alnus.undiff.","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Euphorbia","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Fraxinus.undiff.","Poaceae.undiff.","Iva.xanthifolia.type","Larix","Melilotus.type","Morus","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Rumex","Salix","Salsola","Tilia","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Urtica.type","Vitis","Rosaceae.undiff.","Avena.type","Brassica","Cannabis.sativa.type","Plantago","Trifolium.repens.type","Triticum.type","Abies","Acer.rubrum","Impatiens","Juglans.cinerea","Zea.mays","Lythrum","Medicago","Trifolium.pratense","Iva.annua.type","Brassicaceae.undiff.","Asteraceae.subf..Cichorioideae","Sambucus","Thalictrum","Xanthium","Campanula.rotundifolia.type","Celtis","Ephedra.viridis.type","Humulus.type","Juglans.nigra","Liquidambar","Polygonum.lapathifolium.type","Tsuga","Apiaceae","Secale.type","Amorpha.type","Zanthoxylum.type","Castanea","Rhus","Fagus","Sarcobatus.vermiculatus","Ceanothus","Hydrophyllum","Lysimachia.thyrsiflora","Galium","Maclura.pomifera.type","Dalea.candida.type","Pedicularis","Ranunculaceae.undiff.","Tidestromia.type","Viburnum.rafinesquianum.type","Solanum.rostratum","Laportea.type","Ephedra.trifurca.type","Phlox","Comandra","Caryophyllaceae","Lilium.philadelphicum.type","Lycopus.type","Hypoxis","Dalea.purpurea.type","Anemone.quinquefolia.type","Campanula.aparinoides.type","Fabaceae.undiff.","Sisyrinchium","Stachys.type","Myricaceae","Parietaria","Zigadenus","Lysimachia.quadriflora.type","Pilea.type","Cornus.sericea.type","Polygonum.amphibium","Viburnum.opulus.type","Eriogonum","Shepherdia.argentea","Allium","Anemone.canadensis.type","Amelanchier.type","Nyssa","Ranunculaceae..tricolpate..undiff.","Populus.undiff.","Shepherdia.canadensis","Ribes","Ericaceae","Epilobium"
738,211,0.00641711229946524,0.00213903743315508,0,0.0128342245989305,0.00106951871657754,0,0.0128342245989305,0.0213903743315508,0.0352941176470588,0.0053475935828877,0.00320855614973262,0.00855614973262032,0.0331550802139037,0.0641711229946524,0,0.00855614973262032,0.0053475935828877,0,0.0887700534759358,0,0.00213903743315508,0,0,0.179679144385027,0.00160427807486631,0.00909090909090909,0.0155080213903743,0.0229946524064171,0.00320855614973262,0,0.025668449197861,0.293048128342246,0,0.00427807486631016,0,0.0288770053475936,0.0117647058823529,0.0705882352941176,0.00427807486631016,0,0.00106951871657754,0,0,0,0,0,0,0.00106951871657754,0,0,0.00106951871657754,0,0,0,0,0.00427807486631016,0,0,0,0,0,0,0.00213903743315508,0,0,0.00106951871657754,0,0,0.00213903743315508,0,0,0,0,0,0,0,0.00213903743315508,0,0,0,0,0.00106951871657754,0.00106951871657754,0.00106951871657754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,228,0.00448430493273543,0.00224215246636771,0,0.0112107623318386,0.00112107623318386,0,0.031390134529148,0.023542600896861,0.031390134529148,0.00224215246636771,0.0123318385650224,0.0213004484304933,0.007847533632287,0.070627802690583,0,0.00336322869955157,0.00224215246636771,0.00112107623318386,0.0964125560538117,0.00112107623318386,0.00336322869955157,0,0,0.20067264573991,0.00280269058295964,0.0151345291479821,0.0246636771300448,0.0207399103139013,0.00560538116591928,0.00112107623318386,0.0269058295964126,0.266816143497758,0,0.00560538116591928,0,0.0190582959641256,0.015695067264574,0.0426008968609865,0.00448430493273543,0.00224215246636771,0.00112107623318386,0,0,0,0,0,0,0.00112107623318386,0,0,0.00336322869955157,0,0,0,0,0.00112107623318386,0,0,0,0.00224215246636771,0,0,0.00112107623318386,0,0.00112107623318386,0.00112107623318386,0,0,0.00280269058295964,0,0,0,0,0,0,0,0,0.00112107623318386,0,0,0,0,0,0,0.00112107623318386,0.00112107623318386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,266,0.00132802124833997,0.00132802124833997,0,0.0132802124833997,0.00132802124833997,0,0.0345285524568393,0.0265604249667995,0.0172642762284197,0.00265604249667995,0.00531208499335989,0.0159362549800797,0.00929614873837981,0.0756972111553785,0,0.00398406374501992,0,0,0.103585657370518,0,0.00265604249667995,0,0.00531208499335989,0.0929614873837981,0.00531208499335989,0.0112881806108898,0.0132802124833997,0.0179282868525896,0.00664010624169987,0.00265604249667995,0.0239043824701195,0.435590969455511,0,0.00265604249667995,0,0.00796812749003984,0.0159362549800797,0.0212483399734396,0.00398406374501992,0,0.00132802124833997,0,0,0,0,0,0,0,0.00132802124833997,0.00132802124833997,0,0,0,0,0,0.00265604249667995,0,0,0,0.00132802124833997,0.00132802124833997,0,0,0,0,0.00132802124833997,0,0,0.00265604249667995,0.00132802124833997,0,0.00132802124833997,0,0,0,0,0,0,0,0,0,0,0,0,0.00132802124833997,0,0.00132802124833997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,285,0.00107411385606874,0.00429645542427497,0.00214822771213749,0.0150375939849624,0.00107411385606874,0,0.0182599355531686,0.0279269602577873,0.0300751879699248,0.00214822771213749,0.0096670247046187,0.0139634801288937,0.0118152524167562,0.0612244897959184,0,0.00322234156820623,0.00429645542427497,0.00107411385606874,0.0784103114930183,0,0.00214822771213749,0,0.00322234156820623,0.0590762620837809,0,0.00483351235230934,0.0107411385606874,0.0102040816326531,0.00537056928034372,0,0.0225563909774436,0.531686358754028,0,0.00537056928034372,0,0.0150375939849624,0.0096670247046187,0.0182599355531686,0.00322234156820623,0,0.00322234156820623,0,0,0,0,0,0,0,0.00107411385606874,0,0,0,0,0,0,0.00214822771213749,0,0,0,0,0.00107411385606874,0,0,0,0.00107411385606874,0.00107411385606874,0,0,0,0,0,0,0,0.00107411385606874,0,0,0.00107411385606874,0,0,0,0,0,0,0,0,0,0,0.00107411385606874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,324,0.00237812128418549,0.00118906064209275,0,0.00713436385255648,0,0,0.0130796670630202,0.0225921521997622,0.0261593341260404,0.00594530321046373,0.00713436385255648,0.0202140309155767,0.0178359096313912,0.0606420927467301,0,0.00237812128418549,0.00118906064209275,0,0.0927467300832342,0.00118906064209275,0.00237812128418549,0,0.00356718192627824,0.0261593341260404,0.00178359096313912,0.0172413793103448,0.0190249702734839,0.0285374554102259,0.00594530321046373,0,0.0416171224732461,0.525564803804994,0.00118906064209275,0.00118906064209275,0,0.00356718192627824,0.0130796670630202,0.00832342449464923,0.00118906064209275,0.00237812128418549,0,0,0,0,0,0,0,0,0,0,0.00118906064209275,0,0,0,0,0,0,0,0,0.00118906064209275,0,0,0,0,0.00118906064209275,0.00237812128418549,0,0,0.00356718192627824,0.00118906064209275,0,0.00118906064209275,0,0,0,0,0.00118906064209275,0,0,0,0,0,0,0,0.00118906064209275,0,0,0,0.00118906064209275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,366,0.00234604105571848,0.00234604105571848,0.00117302052785924,0.0187683284457478,0.00234604105571848,0,0.0363636363636364,0.0304985337243402,0.0316715542521994,0.00351906158357771,0.0105571847507331,0.00703812316715543,0.0175953079178886,0.0434017595307918,0,0.00703812316715543,0.00117302052785924,0.00117302052785924,0.106744868035191,0,0.00351906158357771,0,0.00234604105571848,0.0211143695014663,0.00175953079178886,0.0164222873900293,0.0293255131964809,0.0234604105571848,0.00351906158357771,0,0.0117302052785924,0.509090909090909,0,0.00703812316715543,0,0.00351906158357771,0.0140762463343109,0.0105571847507331,0.00234604105571848,0.00117302052785924,0.00234604105571848,0,0,0,0,0,0,0,0,0,0.00469208211143695,0,0,0,0,0,0,0,0,0.00117302052785924,0,0,0,0,0,0.00117302052785924,0,0.00117302052785924,0,0,0,0,0,0,0,0.00117302052785924,0.00234604105571848,0,0,0,0,0,0,0,0,0,0,0,0,0.00117302052785924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,410,0.00275633958103638,0,0,0.0209481808158765,0,0.00110253583241455,0.0242557883131202,0.0286659316427784,0.0407938257993385,0.00220507166482911,0.00771775082690187,0.00992282249173098,0.0220507166482911,0.0672546857772878,0,0.00110253583241455,0.00110253583241455,0.00110253583241455,0.165380374862183,0.00110253583241455,0.00110253583241455,0,0.00220507166482911,0.0176405733186329,0.00606394707828004,0.00826901874310915,0.0396912899669239,0.0501653803748622,0.00441014332965821,0,0.0165380374862183,0.404630650496141,0.00220507166482911,0.00661521499448732,0,0.00330760749724366,0.0121278941565601,0.0143329658213892,0.00110253583241455,0,0.00220507166482911,0,0,0,0,0,0,0,0,0,0.00441014332965821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00110253583241455,0,0,0.00110253583241455,0,0,0,0,0,0.00110253583241455,0,0,0.00110253583241455,0.00110253583241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,457,0.00352526439482961,0,0.00117508813160987,0.0152761457109283,0.00117508813160987,0.00235017626321974,0.0246768507638073,0.0329024676850764,0.0423031727379553,0,0.0082256169212691,0.00235017626321974,0.0211515863689777,0.0681551116333725,0.00235017626321974,0.00470035252643948,0,0,0.236192714453584,0.00117508813160987,0.00293772032902468,0,0,0.0152761457109283,0.00352526439482961,0.0105757931844888,0.018213866039953,0.0517038777908343,0.00352526439482961,0,0.00705052878965922,0.372502937720329,0,0.00235017626321974,0,0.00470035252643948,0.0105757931844888,0.0082256169212691,0,0.00117508813160987,0.00117508813160987,0,0,0,0,0,0,0,0,0,0.00117508813160987,0,0,0,0,0.00117508813160987,0,0,0,0.00470035252643948,0.00117508813160987,0,0,0,0,0,0,0,0,0.00117508813160987,0,0.00470035252643948,0,0,0,0,0.00117508813160987,0,0,0,0.00117508813160987,0,0,0,0.00117508813160987,0,0,0,0,0,0.00117508813160987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,481,0,0.00114678899082569,0,0.0252293577981651,0,0,0.0286697247706422,0.0263761467889908,0.0321100917431193,0.00114678899082569,0.0114678899082569,0.00458715596330275,0.0194954128440367,0.0665137614678899,0,0.00344036697247706,0.00114678899082569,0.00573394495412844,0.255733944954128,0.00114678899082569,0.00114678899082569,0,0,0.0263761467889908,0.00802752293577982,0.00802752293577982,0.0137614678899083,0.0212155963302752,0.00458715596330275,0,0.0137614678899083,0.369266055045872,0,0.00688073394495413,0,0.00458715596330275,0.0137614678899083,0.00573394495412844,0,0,0,0,0,0,0,0,0,0.000573394495412844,0.00114678899082569,0,0,0,0,0,0,0.00114678899082569,0,0,0,0.00114678899082569,0,0,0.00229357798165138,0,0.00229357798165138,0,0,0,0.00229357798165138,0.00114678899082569,0,0.00114678899082569,0,0,0,0,0,0.00114678899082569,0,0,0.00114678899082569,0,0,0,0.00114678899082569,0,0,0,0,0.00114678899082569,0,0.00114678899082569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,567,0.00105097214923805,0.00105097214923805,0.00105097214923805,0.0157645822385707,0.00105097214923805,0,0.0252233315817131,0.0325801366263794,0.0315291644771414,0.000525486074619023,0.00630583289542827,0.00210194429847609,0.0252233315817131,0.0567524960588544,0,0.00210194429847609,0.00105097214923805,0,0.234366789280084,0,0.00105097214923805,0,0,0.0283762480294272,0.00578034682080925,0.0126116657908565,0.0415133998949028,0.0341565948502365,0.00210194429847609,0,0.00840777719390436,0.374146085128744,0,0.00210194429847609,0,0.00105097214923805,0.0189174986862848,0.0115606936416185,0.00315291644771414,0,0,0,0,0,0,0,0,0,0,0.00105097214923805,0,0,0,0,0,0,0,0,0,0.00105097214923805,0.00105097214923805,0,0.00105097214923805,0,0,0,0,0,0.00157645822385707,0,0,0.00315291644771414,0,0,0,0,0,0.00210194429847609,0,0.00105097214923805,0.00105097214923805,0.00105097214923805,0,0,0.00105097214923805,0,0,0,0,0,0.00105097214923805,0,0.00105097214923805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,616,0.00126984126984127,0.00253968253968254,0,0.00761904761904762,0.00126984126984127,0.00126984126984127,0.0266666666666667,0.0406349206349206,0.0152380952380952,0,0.0241269841269841,0.00888888888888889,0.0203174603174603,0.0685714285714286,0,0.00253968253968254,0,0.00126984126984127,0.242539682539683,0.00126984126984127,0,0,0.00253968253968254,0.0126984126984127,0.00444444444444444,0.0222222222222222,0.0565079365079365,0.0520634920634921,0,0,0.00507936507936508,0.326349206349206,0,0.00634920634920635,0,0.00380952380952381,0.00888888888888889,0.0114285714285714,0.00253968253968254,0.00126984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253968253968254,0.00126984126984127,0,0,0,0,0,0,0,0.00126984126984127,0.00126984126984127,0,0.00507936507936508,0,0,0,0,0.00126984126984127,0.00253968253968254,0,0,0,0,0,0,0,0,0,0.00126984126984127,0,0,0,0,0,0.00126984126984127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
