"sample.depths","sample.ages","Ambrosia.type","Betula","Carya","Asteraceae.undiff.","Cupressaceae","Ericaceae","Fagus","Larix","Ostrya.Carpinus","Picea","Platanus","Quercus","Salix","Tilia","Tsuga","Ulmus","Alnus","Acer","Fraxinus","Myrica","Pinus","Populus","Amaranthaceae","Poaceae","Rosaceae","Artemisia","Cyperaceae","Corylus","Rhamnaceae.Vitaceae","Lamiaceae","Fabaceae","Juglans","Caryophyllaceae","Plantago","Abies"
356,2922,0,0.0904761904761905,0.00476190476190476,0.00952380952380952,0.00476190476190476,0,0.123809523809524,0.00476190476190476,0,0,0,0.566666666666667,0.0142857142857143,0.0142857142857143,0,0.0333333333333333,0.00952380952380952,0.0238095238095238,0.0333333333333333,0,0.0380952380952381,0.00952380952380952,0.00952380952380952,0,0,0,0,0.00476190476190476,0,0,0,0.00476190476190476,0,0,0
366,3061,0.0166666666666667,0.0625,0.00416666666666667,0,0,0,0.120833333333333,0,0,0,0.00416666666666667,0.566666666666667,0.025,0.00833333333333333,0.00416666666666667,0.05,0.00833333333333333,0.0125,0.0208333333333333,0,0.0583333333333333,0.0208333333333333,0.00416666666666667,0.00833333333333333,0,0,0,0.00416666666666667,0,0,0,0,0,0,0
376,3199,0.005,0.065,0,0.02,0,0,0.075,0,0,0,0,0.66,0.01,0.01,0.015,0.045,0.005,0.025,0.01,0,0.03,0.01,0.01,0,0,0,0,0.005,0,0,0,0,0,0,0
386,3338,0,0.0348258706467662,0.0099502487562189,0,0,0,0.159203980099502,0.0099502487562189,0,0,0,0.45771144278607,0.0099502487562189,0.0348258706467662,0,0.0696517412935323,0.00497512437810945,0.0597014925373134,0.0497512437810945,0.00497512437810945,0.0646766169154229,0.0149253731343284,0.00497512437810945,0.00497512437810945,0,0.00497512437810945,0,0,0,0,0,0,0,0,0
396,3477,0,0.0199004975124378,0.0149253731343284,0.00497512437810945,0.00497512437810945,0,0.0945273631840796,0,0.0099502487562189,0,0,0.6318407960199,0.0099502487562189,0.0348258706467662,0,0.0597014925373134,0,0.0348258706467662,0.0447761194029851,0,0.0298507462686567,0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0,0,0
406,3615,0.009478672985782,0.033175355450237,0.018957345971564,0,0.004739336492891,0,0.170616113744076,0.004739336492891,0.014218009478673,0,0,0.454976303317536,0.009478672985782,0.014218009478673,0.004739336492891,0.0663507109004739,0,0.037914691943128,0.04739336492891,0.014218009478673,0.04739336492891,0.009478672985782,0,0.014218009478673,0,0.004739336492891,0.004739336492891,0.004739336492891,0,0,0.004739336492891,0.004739336492891,0,0,0
416,3754,0,0.0594059405940594,0.00495049504950495,0.0099009900990099,0,0,0.0544554455445545,0.0099009900990099,0,0,0.0099009900990099,0.514851485148515,0.0099009900990099,0.0247524752475248,0,0.123762376237624,0.0099009900990099,0.0346534653465347,0.0396039603960396,0.0099009900990099,0.0841584158415842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,3893,0.00497512437810945,0.054726368159204,0.0199004975124378,0.0099502487562189,0,0,0.119402985074627,0.0099502487562189,0,0,0.00497512437810945,0.417910447761194,0.0099502487562189,0.0099502487562189,0.0149253731343284,0.0945273631840796,0.00497512437810945,0.0895522388059701,0.0497512437810945,0,0.0646766169154229,0.0099502487562189,0.0099502487562189,0,0,0,0,0,0,0,0,0,0,0,0
436,4032,0.0048780487804878,0.073170731707317,0,0,0,0,0.0634146341463415,0.0048780487804878,0,0,0,0.604878048780488,0.0097560975609756,0.0146341463414634,0,0.0292682926829268,0.0048780487804878,0.048780487804878,0.0439024390243902,0,0.0634146341463415,0.0292682926829268,0,0.0048780487804878,0,0,0,0,0,0,0,0,0,0,0
446,4170,0.00448430493273543,0.0269058295964126,0.031390134529148,0,0.00448430493273543,0,0.121076233183857,0,0,0,0,0.52914798206278,0.00896860986547085,0.0224215246636771,0,0.0717488789237668,0.00448430493273543,0.125560538116592,0.00896860986547085,0,0.0269058295964126,0,0,0.00896860986547085,0.00448430493273543,0,0,0,0,0,0,0,0,0,0
456,4309,0,0.0292682926829268,0,0.0097560975609756,0,0,0.0926829268292683,0.0048780487804878,0,0,0,0.66829268292683,0.0097560975609756,0.0097560975609756,0,0.073170731707317,0.0097560975609756,0.0292682926829268,0.0195121951219512,0.0048780487804878,0.024390243902439,0.0146341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0
466,4448,0.00497512437810945,0.0746268656716418,0.0398009950248756,0.00497512437810945,0.0149253731343284,0,0.0895522388059701,0.0199004975124378,0,0,0.0099502487562189,0.467661691542289,0.0099502487562189,0.0099502487562189,0,0.0646766169154229,0.00497512437810945,0.0845771144278607,0.0398009950248756,0.0099502487562189,0.0248756218905473,0,0.0149253731343284,0.0099502487562189,0,0,0,0,0,0,0,0,0,0,0
476,4586,0.0157068062827225,0.06282722513089,0.00523560209424084,0,0.00523560209424084,0,0.0680628272251309,0,0,0,0,0.706806282722513,0.00523560209424084,0.0104712041884817,0,0.0418848167539267,0,0.0157068062827225,0.0104712041884817,0.0104712041884817,0.0209424083769634,0.0157068062827225,0,0,0,0,0,0,0,0,0,0,0.00523560209424084,0,0
486,4743,0.0099009900990099,0.0495049504950495,0.0247524752475248,0,0,0,0.163366336633663,0.0099009900990099,0.0099009900990099,0,0.00495049504950495,0.386138613861386,0.0148514851485149,0.0099009900990099,0,0.173267326732673,0,0.0594059405940594,0.0099009900990099,0.0099009900990099,0.0445544554455446,0.00495049504950495,0.00495049504950495,0.0099009900990099,0,0,0,0,0,0,0,0,0,0,0
496,4922,0.0048780487804878,0.0390243902439024,0,0.0097560975609756,0,0,0.131707317073171,0,0,0,0,0.585365853658537,0,0.0341463414634146,0,0.107317073170732,0.0097560975609756,0.0292682926829268,0.0195121951219512,0,0.0146341463414634,0.0146341463414634,0,0,0,0,0,0,0,0,0,0,0,0,0
506,5101,0.0144230769230769,0.0240384615384615,0.0288461538461538,0.00961538461538462,0,0,0.201923076923077,0.00480769230769231,0,0,0.00961538461538462,0.365384615384615,0.0144230769230769,0.0336538461538462,0.0144230769230769,0.158653846153846,0.0144230769230769,0.0432692307692308,0.00480769230769231,0.00480769230769231,0.0192307692307692,0.0144230769230769,0.00480769230769231,0.00961538461538462,0,0,0.00480769230769231,0,0,0,0,0,0,0,0
516,5280,0,0.0386473429951691,0,0.00483091787439614,0,0,0.111111111111111,0,0,0,0,0.560386473429952,0.00966183574879227,0,0.00966183574879227,0.144927536231884,0,0.0386473429951691,0.0289855072463768,0.00966183574879227,0.0193236714975845,0.0193236714975845,0.00483091787439614,0,0,0,0,0,0,0,0,0,0,0,0
526,5458,0.0195121951219512,0.0292682926829268,0.0195121951219512,0,0,0,0.11219512195122,0.0048780487804878,0,0,0.0048780487804878,0.429268292682927,0.024390243902439,0.024390243902439,0,0.121951219512195,0.0048780487804878,0.0439024390243902,0.024390243902439,0.0097560975609756,0.0682926829268293,0.024390243902439,0.0097560975609756,0.0048780487804878,0.0048780487804878,0.0048780487804878,0,0,0,0,0,0,0.0048780487804878,0.0048780487804878,0
536,5637,0,0.0297029702970297,0,0.00495049504950495,0,0,0.113861386138614,0,0,0,0,0.608910891089109,0.0099009900990099,0.0198019801980198,0,0.148514851485149,0.00495049504950495,0.0198019801980198,0.00495049504950495,0,0.0297029702970297,0.00495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0
546,5816,0,0.0198019801980198,0.0346534653465347,0.00495049504950495,0,0,0.153465346534653,0.0198019801980198,0,0,0.0148514851485149,0.445544554455446,0.0148514851485149,0.0099009900990099,0,0.128712871287129,0.0099009900990099,0.0693069306930693,0.0099009900990099,0,0.0346534653465347,0.0099009900990099,0.0099009900990099,0.00495049504950495,0,0,0,0,0,0,0,0.00495049504950495,0,0,0
556,5995,0.01,0.03,0,0,0,0,0.115,0,0,0,0,0.63,0.005,0.015,0,0.08,0.005,0.025,0.025,0.01,0.045,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0
566,6174,0,0.0495049504950495,0.00495049504950495,0,0,0,0.108910891089109,0.0099009900990099,0,0,0.00495049504950495,0.391089108910891,0.0297029702970297,0,0,0.163366336633663,0,0.099009900990099,0.0297029702970297,0,0.0841584158415842,0.00495049504950495,0,0.0148514851485149,0,0,0,0,0,0.00495049504950495,0,0,0,0,0
576,6352,0.00980392156862745,0.0343137254901961,0.0147058823529412,0,0,0,0.132352941176471,0,0,0,0.00490196078431373,0.568627450980392,0.00490196078431373,0.0196078431372549,0,0.0980392156862745,0.00490196078431373,0.0588235294117647,0.00980392156862745,0,0.0147058823529412,0.00980392156862745,0.00490196078431373,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0
586,6531,0.00492610837438424,0.0344827586206897,0.0295566502463054,0,0.00492610837438424,0,0.0640394088669951,0.00492610837438424,0.00492610837438424,0,0,0.38423645320197,0,0.0246305418719212,0,0.187192118226601,0,0.0935960591133005,0.00985221674876847,0.00985221674876847,0.0935960591133005,0.00985221674876847,0.00492610837438424,0.0147783251231527,0.00492610837438424,0.00492610837438424,0.00492610837438424,0.00492610837438424,0,0,0,0,0,0,0
596,6710,0.00490196078431373,0.0392156862745098,0.00490196078431373,0,0.00980392156862745,0,0.0490196078431373,0,0,0,0,0.622549019607843,0.00490196078431373,0,0.00490196078431373,0.127450980392157,0.0147058823529412,0.0147058823529412,0.0343137254901961,0,0.0343137254901961,0.0245098039215686,0,0.00980392156862745,0,0,0,0,0,0,0,0,0,0,0
606,6889,0.00495049504950495,0.0643564356435644,0.0099009900990099,0,0,0,0.0742574257425743,0.0099009900990099,0,0,0,0.306930693069307,0.0247524752475248,0.0495049504950495,0.0099009900990099,0.232673267326733,0.0099009900990099,0.0693069306930693,0.0346534653465347,0.0099009900990099,0.0495049504950495,0.0198019801980198,0.00495049504950495,0.0148514851485149,0,0,0,0,0,0,0,0,0,0,0
616,7068,0.0099502487562189,0.0746268656716418,0.0099502487562189,0,0.00497512437810945,0.00497512437810945,0.0447761194029851,0,0.00497512437810945,0,0,0.582089552238806,0.0099502487562189,0.0099502487562189,0,0.134328358208955,0.0149253731343284,0.0199004975124378,0,0,0.0398009950248756,0.0099502487562189,0.0099502487562189,0.00497512437810945,0,0,0,0.0099502487562189,0,0,0,0,0,0,0
626,7246,0,0.097560975609756,0.0390243902439024,0,0,0,0.073170731707317,0,0,0,0,0.35609756097561,0.0292682926829268,0.0292682926829268,0.0048780487804878,0.11219512195122,0,0.102439024390244,0.0292682926829268,0,0.11219512195122,0,0,0.0097560975609756,0,0,0.0048780487804878,0,0,0,0,0,0,0,0
636,7425,0,0.11219512195122,0,0,0.0097560975609756,0.0195121951219512,0,0,0,0,0,0.590243902439024,0.0195121951219512,0,0.0048780487804878,0.0829268292682927,0.0097560975609756,0.0195121951219512,0,0,0.117073170731707,0,0.0048780487804878,0.0048780487804878,0,0,0,0.0048780487804878,0,0,0,0,0,0,0
646,7604,0.0142857142857143,0.0523809523809524,0.0333333333333333,0,0.00476190476190476,0,0.0761904761904762,0,0,0.00476190476190476,0,0.285714285714286,0.0238095238095238,0.0142857142857143,0.0142857142857143,0.128571428571429,0,0.128571428571429,0.00952380952380952,0.00476190476190476,0.185714285714286,0.00952380952380952,0,0.00476190476190476,0.00476190476190476,0,0,0,0,0,0,0,0,0,0
656,7783,0.005,0.07,0,0.005,0,0,0.02,0,0,0.045,0,0.515,0,0.025,0,0.05,0.005,0.01,0.045,0.01,0.19,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0
666,7962,0.0048780487804878,0.0292682926829268,0.0048780487804878,0,0,0,0.0195121951219512,0,0,0,0,0.439024390243902,0.0048780487804878,0.0439024390243902,0.0048780487804878,0.121951219512195,0,0.0634146341463415,0.024390243902439,0.0146341463414634,0.195121951219512,0.0146341463414634,0.0048780487804878,0.0048780487804878,0,0,0,0,0,0,0.0048780487804878,0,0,0,0
676,8140,0.00497512437810945,0.0696517412935323,0,0,0.0099502487562189,0,0.0298507462686567,0,0.0099502487562189,0,0.00497512437810945,0.487562189054726,0.0248756218905473,0.0398009950248756,0,0.0796019900497512,0.00497512437810945,0.0248756218905473,0.0199004975124378,0.0099502487562189,0.154228855721393,0.0099502487562189,0.00497512437810945,0,0,0,0.00497512437810945,0.00497512437810945,0,0,0,0,0,0,0
686,8319,0.0195121951219512,0.0585365853658537,0.0146341463414634,0,0.0097560975609756,0,0.0097560975609756,0,0,0,0,0.414634146341463,0.024390243902439,0.024390243902439,0,0.136585365853659,0,0.102439024390244,0.0195121951219512,0.0097560975609756,0.102439024390244,0.0146341463414634,0.0097560975609756,0.0097560975609756,0.0097560975609756,0.0048780487804878,0,0.0048780487804878,0,0,0,0,0,0,0
696,8498,0.01,0.09,0.005,0,0.005,0,0.055,0,0.01,0.005,0,0.49,0.01,0.055,0,0.08,0.01,0.015,0.005,0.005,0.13,0,0.005,0.005,0,0,0,0.005,0,0,0,0,0.005,0,0
706,8677,0.00490196078431373,0.0980392156862745,0,0.00490196078431373,0.0147058823529412,0,0.0245098039215686,0.00490196078431373,0.00980392156862745,0.0147058823529412,0,0.42156862745098,0.0245098039215686,0.00980392156862745,0,0.112745098039216,0,0.0784313725490196,0.0392156862745098,0.00490196078431373,0.117647058823529,0.00490196078431373,0,0,0.00490196078431373,0,0,0.00490196078431373,0,0,0,0,0,0,0
716,8856,0.0147058823529412,0.0931372549019608,0.00490196078431373,0.00980392156862745,0,0,0.0294117647058824,0,0,0.00490196078431373,0,0.406862745098039,0.00980392156862745,0.0196078431372549,0,0.053921568627451,0.00490196078431373,0.0294117647058824,0.0245098039215686,0.00980392156862745,0.274509803921569,0,0,0,0,0,0,0.00980392156862745,0,0,0,0,0,0,0
726,9034,0.00829875518672199,0.045643153526971,0.004149377593361,0,0.00829875518672199,0,0.016597510373444,0.004149377593361,0.012448132780083,0.0788381742738589,0,0.199170124481328,0.024896265560166,0,0.00829875518672199,0.074688796680498,0,0.020746887966805,0.016597510373444,0.00829875518672199,0.419087136929461,0.016597510373444,0.00829875518672199,0.00829875518672199,0.004149377593361,0,0.004149377593361,0.004149377593361,0,0,0,0.004149377593361,0,0,0
731,9124,0,0.0669856459330144,0,0,0.00478468899521531,0,0.0143540669856459,0,0.00956937799043062,0.0191387559808612,0,0.502392344497608,0.0143540669856459,0.00956937799043062,0.00478468899521531,0.076555023923445,0,0.00956937799043062,0.0239234449760766,0.00478468899521531,0.196172248803828,0.0143540669856459,0,0.00478468899521531,0,0.00478468899521531,0.00478468899521531,0.00478468899521531,0,0,0,0.00478468899521531,0.00478468899521531,0,0
736,9213,0.01,0.055,0,0.005,0,0,0.015,0,0,0.04,0,0.565,0.01,0.02,0,0.06,0,0,0.045,0.005,0.145,0.005,0.005,0.015,0,0,0,0,0,0,0,0,0,0,0
741,9303,0.0148514851485149,0.094059405940594,0.00495049504950495,0,0.0099009900990099,0,0.0099009900990099,0,0.0346534653465347,0.0346534653465347,0,0.47029702970297,0.0247524752475248,0.0148514851485149,0,0.0841584158415842,0.00495049504950495,0.0099009900990099,0.0247524752475248,0.00495049504950495,0.108910891089109,0.0198019801980198,0,0.00495049504950495,0,0.0099009900990099,0.0099009900990099,0,0,0,0.00495049504950495,0,0,0,0
746,9392,0.0229357798165138,0.0596330275229358,0,0,0.0321100917431193,0,0,0.00458715596330275,0,0.0091743119266055,0,0.229357798165138,0.036697247706422,0,0.00458715596330275,0.0871559633027523,0,0.055045871559633,0.0458715596330275,0.00458715596330275,0.376146788990826,0.0091743119266055,0.0091743119266055,0.0091743119266055,0,0,0,0.00458715596330275,0,0,0,0,0,0,0
756,10000,0.00460829493087558,0.0368663594470046,0,0,0,0,0.00460829493087558,0,0,0.0368663594470046,0,0.23963133640553,0.00921658986175115,0.00460829493087558,0,0.032258064516129,0.00921658986175115,0.0230414746543779,0.00460829493087558,0.00460829493087558,0.566820276497696,0.00460829493087558,0.00921658986175115,0.00921658986175115,0,0,0,0,0,0,0,0,0,0,0
766,10631,0.0135135135135135,0.0315315315315315,0.0045045045045045,0,0.0135135135135135,0,0.0045045045045045,0,0.0225225225225225,0.09009009009009,0,0.171171171171171,0.0315315315315315,0.0045045045045045,0,0.103603603603604,0,0.027027027027027,0.036036036036036,0,0.427927927927928,0.009009009009009,0,0.0045045045045045,0.0045045045045045,0,0,0,0,0,0,0,0,0,0
776,11262,0,0.0266666666666667,0.0133333333333333,0.00444444444444444,0,0,0,0,0,0.0177777777777778,0,0.115555555555556,0.00888888888888889,0.00444444444444444,0,0.0444444444444444,0.00444444444444444,0.0133333333333333,0.00888888888888889,0,0.733333333333333,0,0,0.00444444444444444,0,0,0,0,0,0,0,0,0,0,0
786,NA,0.00432900432900433,0.038961038961039,0.00432900432900433,0,0,0,0.00432900432900433,0,0.00865800865800866,0.0865800865800866,0,0.0692640692640693,0.0562770562770563,0,0.00432900432900433,0.0173160173160173,0,0,0.038961038961039,0.00432900432900433,0.627705627705628,0.00432900432900433,0.00432900432900433,0.00432900432900433,0,0.00432900432900433,0.00432900432900433,0,0,0,0,0,0,0,0.012987012987013
796,NA,0.00966183574879227,0.0531400966183575,0.00966183574879227,0,0,0,0,0,0,0.0531400966183575,0,0.130434782608696,0.00483091787439614,0,0,0.0483091787439614,0,0.00483091787439614,0.0289855072463768,0,0.642512077294686,0,0,0.00483091787439614,0,0.00483091787439614,0,0,0,0,0,0,0,0,0.00483091787439614
807,NA,0,0.0375586854460094,0.00938967136150235,0.00938967136150235,0,0,0,0.00469483568075117,0.00938967136150235,0.0610328638497653,0,0.0469483568075117,0.0140845070422535,0,0.00469483568075117,0.0516431924882629,0,0.0140845070422535,0.0375586854460094,0.00938967136150235,0.647887323943662,0,0,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.00469483568075117,0.0140845070422535,0,0,0,0.00938967136150235,0,0,0
818,NA,0.00471698113207547,0.0235849056603774,0.00471698113207547,0,0,0,0,0.00471698113207547,0,0.0754716981132075,0,0.080188679245283,0.00471698113207547,0,0,0.00943396226415094,0,0,0.0188679245283019,0,0.75,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0.0141509433962264
829,NA,0,0.0244897959183673,0.00408163265306122,0,0.00816326530612245,0.0163265306122449,0,0,0.0122448979591837,0.122448979591837,0,0.036734693877551,0,0,0.0122448979591837,0.0326530612244898,0,0.0204081632653061,0.0122448979591837,0,0.669387755102041,0.00816326530612245,0,0.00408163265306122,0,0.0122448979591837,0,0,0,0,0,0,0,0,0.00408163265306122
840,NA,0,0.0232558139534884,0,0,0,0,0,0,0,0.176744186046512,0,0.0232558139534884,0,0,0.00465116279069767,0.00930232558139535,0,0,0.013953488372093,0,0.72093023255814,0,0,0,0,0.00465116279069767,0,0,0,0,0,0.00465116279069767,0,0,0.0186046511627907
851,NA,0.0091743119266055,0.018348623853211,0,0.00458715596330275,0,0,0,0.0412844036697248,0,0.444954128440367,0,0.0137614678899083,0.0137614678899083,0,0,0.0275229357798165,0.00458715596330275,0.0321100917431193,0,0,0.307339449541284,0,0,0.0091743119266055,0,0.0412844036697248,0.0137614678899083,0,0,0,0,0,0,0,0.018348623853211
862,NA,0.0146341463414634,0.0146341463414634,0,0,0,0,0,0,0.0195121951219512,0.609756097560976,0,0.048780487804878,0.024390243902439,0,0,0.0097560975609756,0.0048780487804878,0,0,0,0.175609756097561,0,0,0,0,0.0439024390243902,0.0146341463414634,0,0,0,0,0,0,0,0.0195121951219512
873,NA,0.00492610837438424,0.0344827586206897,0,0.0147783251231527,0.00985221674876847,0,0,0.00492610837438424,0.00985221674876847,0.532019704433498,0,0.0689655172413793,0.0246305418719212,0,0,0.00492610837438424,0.0147783251231527,0,0.0197044334975369,0,0.142857142857143,0,0,0.00985221674876847,0,0.0197044334975369,0,0,0,0,0,0,0,0,0.083743842364532
884,NA,0,0.0194174757281553,0,0.00970873786407767,0.0242718446601942,0,0,0.00970873786407767,0.00485436893203883,0.684466019417476,0,0.00970873786407767,0.029126213592233,0,0,0.00970873786407767,0,0,0.0242718446601942,0,0.101941747572816,0,0.00970873786407767,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0.058252427184466
895,NA,0.0043859649122807,0.0175438596491228,0,0.0131578947368421,0,0,0,0.0043859649122807,0.0087719298245614,0.649122807017544,0,0.0307017543859649,0.0350877192982456,0,0,0,0,0,0.0043859649122807,0.0043859649122807,0.18859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394736842105263
