"sample.depths","sample.ages","Abies","Acer.saccharum.type","Alnus.incana.type","Ambrosia.type","Artemisia","Betula","Carya","Celtis","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Herbs.undiff.","Iva.xanthifolia.type","Juglans.cinerea","Larix","Morus","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Populus","Poaceae","Rosaceae","Acer.negundo","Iva.annua.type","Polygonaceae.undiff.","Acer.saccharinum.type","Castanea","Taxus","Tilia","Myrica","Shepherdia","Thalictrum","Rhamnaceae.Vitaceae","Sarcobatus.vermiculatus","Acer.rubrum","Alnus.viridis.type","Rumex","Juglans.nigra","Tsuga","Ericaceae","Ephedra","Trees.undiff.","Asteraceae.subf..Cichorioideae","Juglans.undiff.","Plantago","Fagus"
570,13322,0.00605536332179931,0.000865051903114187,0.00865051903114187,0.0121107266435986,0.096885813148789,0.0674740484429066,0,0,0.00259515570934256,0.00432525951557093,0.0181660899653979,0.0916955017301038,0.00865051903114187,0,0.0242214532871972,0,0,0.0285467128027682,0,0.00173010380622837,0.495674740484429,0.00605536332179931,0,0.0103806228373702,0,0.0121107266435986,0.013840830449827,0.00519031141868512,0.00865051903114187,0.0259515570934256,0.0441176470588235,0,0.00173010380622837,0,0,0,0,0,0,0,0,0.000865051903114187,0,0.000865051903114187,0,0.000865051903114187,0,0,0,0.000865051903114187,0.000865051903114187,0,0,0,0,0
580,13429,0,0.000825763831544178,0.00908340214698596,0.00990916597853014,0.0734929810074319,0.0379851362510322,0,0,0.00908340214698596,0.00330305532617671,0.0363336085879438,0.0982658959537572,0.0214698596201486,0.00247729149463253,0.0148637489677952,0,0,0.0214698596201486,0,0.00660611065235343,0.523534269199009,0,0,0.00495458298926507,0,0.0173410404624277,0.0156895127993394,0.00660611065235343,0.0107349298100743,0.0404624277456647,0.0297274979355904,0.000825763831544178,0.000825763831544178,0,0,0,0,0,0,0,0,0.00165152766308836,0,0.000825763831544178,0,0,0.000825763831544178,0,0,0,0.000825763831544178,0,0,0,0,0
590,13537,0,0,0.0122377622377622,0.00961538461538462,0.0769230769230769,0.0358391608391608,0.000874125874125874,0,0.00524475524475524,0.0034965034965035,0.020979020979021,0.129370629370629,0.013986013986014,0,0.0131118881118881,0,0,0.0201048951048951,0,0.0034965034965035,0.523601398601399,0,0,0.0034965034965035,0.000874125874125874,0.00961538461538462,0.0174825174825175,0.00874125874125874,0.00611888111888112,0.0428321678321678,0.034965034965035,0.00262237762237762,0,0.00174825174825175,0,0,0,0,0,0,0,0.00262237762237762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,13624,0.00795228628230616,0,0.00795228628230616,0.00596421471172962,0.088469184890656,0.036779324055666,0,0.00099403578528827,0.00497017892644135,0.00099403578528827,0.0188866799204771,0.0656063618290258,0.00795228628230616,0,0.0318091451292246,0,0,0.0218687872763419,0,0.00298210735586481,0.540755467196819,0.00397614314115308,0,0.00497017892644135,0,0.0129224652087475,0.010934393638171,0.00894632206759443,0.00596421471172962,0.0238568588469185,0.0765407554671968,0.00099403578528827,0.00099403578528827,0,0,0,0,0,0,0,0.00099403578528827,0.00397614314115308,0,0,0,0,0,0,0,0,0.00099403578528827,0,0,0,0,0
610,13682,0,0,0.0144230769230769,0.00673076923076923,0.0663461538461538,0.0423076923076923,0,0,0.00480769230769231,0.00288461538461538,0.0201923076923077,0.0826923076923077,0.00769230769230769,0.00288461538461538,0.0125,0,0,0.0269230769230769,0,0.00192307692307692,0.585576923076923,0.000961538461538462,0,0.00288461538461538,0,0.0153846153846154,0.0182692307692308,0.00576923076923077,0.0125,0.0355769230769231,0.0240384615384615,0.00192307692307692,0.000961538461538462,0,0,0,0,0,0,0,0.000961538461538462,0.00192307692307692,0,0,0,0.000961538461538462,0,0,0,0,0,0,0,0,0,0
620,13739,0.00474576271186441,0,0.0108474576271186,0.00610169491525424,0.100338983050847,0.0359322033898305,0,0.000677966101694915,0.00542372881355932,0.00338983050847458,0.0189830508474576,0.0861016949152542,0.0088135593220339,0,0.0176271186440678,0,0,0.0223728813559322,0,0.00406779661016949,0.482033898305085,0.00474576271186441,0,0.00474576271186441,0,0.0176271186440678,0.0298305084745763,0.00474576271186441,0.00949152542372881,0.0386440677966102,0.0705084745762712,0.00406779661016949,0.000677966101694915,0,0.00135593220338983,0,0,0.000677966101694915,0,0,0.00135593220338983,0.00203389830508475,0.000677966101694915,0,0,0.000677966101694915,0,0,0,0,0,0.000677966101694915,0,0,0,0
630,13797,0.000950570342205323,0.000950570342205323,0.0133079847908745,0.0104562737642586,0.085551330798479,0.0418250950570342,0,0,0.000950570342205323,0.00190114068441065,0.0285171102661597,0.088403041825095,0.0218631178707224,0.00285171102661597,0.0190114068441065,0,0,0.0190114068441065,0,0.00665399239543726,0.499049429657795,0.000950570342205323,0,0.00570342205323194,0,0.026615969581749,0.0190114068441065,0.0114068441064639,0.00570342205323194,0.0389733840304183,0.0399239543726236,0.00190114068441065,0.00285171102661597,0.000950570342205323,0,0,0,0,0,0,0.000950570342205323,0.00285171102661597,0,0,0,0.000950570342205323,0,0,0,0,0,0,0,0,0,0
640,13855,0,0.000915750915750916,0.0137362637362637,0.00549450549450549,0.0769230769230769,0.0338827838827839,0,0,0.00641025641025641,0.00274725274725275,0.0265567765567766,0.0924908424908425,0.0311355311355311,0.000915750915750916,0.0183150183150183,0.000915750915750916,0,0.0201465201465201,0,0.00549450549450549,0.512820512820513,0,0,0.00366300366300366,0,0.0164835164835165,0.0256410256410256,0.00915750915750916,0.00824175824175824,0.0357142857142857,0.0347985347985348,0.000915750915750916,0.000915750915750916,0.000915750915750916,0,0,0,0.000915750915750916,0.000915750915750916,0,0.00183150183150183,0.00274725274725275,0.000915750915750916,0.00183150183150183,0,0.00274725274725275,0,0,0.000915750915750916,0,0.000915750915750916,0,0.000915750915750916,0,0,0
650,13912,0.00154083204930663,0,0.00308166409861325,0.0154083204930663,0.0793528505392912,0.0439137134052388,0.000770416024653313,0,0.00924499229583975,0.00308166409861325,0.036979969183359,0.0870570107858243,0.0215716486902928,0.000770416024653313,0.0223420647149461,0,0,0.0285053929121726,0,0.00693374422187982,0.506163328197227,0.00231124807395994,0,0.00308166409861325,0,0.0100154083204931,0.0161787365177196,0.00693374422187982,0.00154083204930663,0.0416024653312789,0.0423728813559322,0,0.00231124807395994,0,0,0,0,0.000770416024653313,0,0,0,0.00385208012326656,0,0.000770416024653313,0,0.00154083204930663,0,0,0,0,0,0,0,0,0,0
660,13970,0,0,0.00925925925925926,0.0111111111111111,0.0787037037037037,0.0268518518518519,0.000925925925925926,0,0.00555555555555556,0.0037037037037037,0.0277777777777778,0.0907407407407407,0.0175925925925926,0.000925925925925926,0.0138888888888889,0,0,0.0453703703703704,0,0.000925925925925926,0.531481481481481,0.000925925925925926,0,0.00185185185185185,0,0.0277777777777778,0.0157407407407407,0.00462962962962963,0.0212962962962963,0.0287037037037037,0.0268518518518519,0.000925925925925926,0.00277777777777778,0,0,0,0,0,0,0,0.000925925925925926,0.000925925925925926,0.000925925925925926,0,0,0,0,0,0,0,0,0,0.000925925925925926,0,0,0
670,14027,0,0,0.00252100840336134,0.0201680672268908,0.131932773109244,0.034453781512605,0,0.000840336134453782,0.0100840336134454,0.00504201680672269,0.0142857142857143,0.0705882352941176,0.00672268907563025,0.000840336134453782,0.0159663865546218,0,0.000840336134453782,0.0210084033613445,0,0.0100840336134454,0.491596638655462,0.00336134453781513,0,0.00504201680672269,0.000840336134453782,0.0142857142857143,0.0319327731092437,0.0117647058823529,0.00504201680672269,0.0302521008403361,0.0521008403361345,0.000840336134453782,0.00168067226890756,0,0,0,0,0.000840336134453782,0,0,0.00168067226890756,0.000840336134453782,0,0.000840336134453782,0,0.000840336134453782,0,0,0,0,0.000840336134453782,0,0,0,0,0
680,14085,0.00270513976555455,0,0.0036068530207394,0.024346257889991,0.0937781785392245,0.0306582506762849,0,0,0.00901713255184851,0.00541027953110911,0.024346257889991,0.0676284941388638,0.0207394048692516,0.000901713255184851,0.0153291253381425,0.000901713255184851,0,0.0225428313796213,0,0.00541027953110911,0.547339945897205,0.000901713255184851,0,0.00270513976555455,0,0.0162308385933273,0.0252479711451758,0.00811541929666366,0.00811541929666366,0.0351668169522092,0.0225428313796213,0,0.00270513976555455,0.000901713255184851,0,0,0,0,0,0,0.000901713255184851,0.000901713255184851,0,0.000901713255184851,0,0,0,0,0,0,0,0,0,0,0,0
690,14142,0,0.00201409869083585,0.0100704934541793,0.0382678751258812,0.126888217522659,0.0322255790533736,0.00100704934541793,0,0.0120845921450151,0.00604229607250755,0.0231621349446123,0.0725075528700906,0.0211480362537764,0,0.0181268882175227,0,0,0.0292044310171198,0,0.0040281973816717,0.449144008056395,0.00201409869083585,0,0.0040281973816717,0,0.0342396777442095,0.013091641490433,0.00503524672708963,0.0120845921450151,0.0322255790533736,0.0392749244712991,0.00100704934541793,0.00100704934541793,0.00100704934541793,0,0,0,0,0,0,0.00100704934541793,0.00704934541792548,0,0,0,0,0,0.00100704934541793,0,0,0,0,0,0,0,0
700,14200,0,0,0.00862068965517241,0.0463362068965517,0.129310344827586,0.0398706896551724,0,0.00107758620689655,0.0129310344827586,0.00754310344827586,0.0172413793103448,0.0657327586206897,0.0150862068965517,0.0021551724137931,0.0280172413793103,0.00107758620689655,0,0.0140086206896552,0,0.0107758620689655,0.455818965517241,0.00431034482758621,0,0.00431034482758621,0,0.0204741379310345,0.0150862068965517,0.00969827586206897,0.00431034482758621,0.0290948275862069,0.0463362068965517,0.0021551724137931,0,0.0021551724137931,0,0,0,0,0,0,0.00107758620689655,0.0021551724137931,0.00107758620689655,0.00107758620689655,0,0.00107758620689655,0,0,0,0,0,0,0,0,0,0
710,14257,0.00158730158730159,0,0.00396825396825397,0.0420634920634921,0.158730158730159,0.030952380952381,0.000793650793650794,0.000793650793650794,0.0119047619047619,0.00476190476190476,0.0222222222222222,0.0714285714285714,0.0333333333333333,0,0.0261904761904762,0.000793650793650794,0.000793650793650794,0.023015873015873,0.000793650793650794,0.00634920634920635,0.382539682539683,0.00158730158730159,0,0.00238095238095238,0,0.0198412698412698,0.0222222222222222,0.0111111111111111,0.0103174603174603,0.0531746031746032,0.0452380952380952,0.00158730158730159,0.00238095238095238,0.000793650793650794,0,0,0,0.000793650793650794,0,0,0,0.000793650793650794,0.000793650793650794,0.000793650793650794,0,0.000793650793650794,0,0,0.000793650793650794,0.000793650793650794,0.000793650793650794,0,0,0,0,0
720,14366,0,0.000784313725490196,0.00313725490196078,0.0337254901960784,0.116078431372549,0.0219607843137255,0,0.000784313725490196,0.0101960784313725,0.00470588235294118,0.0392156862745098,0.0705882352941176,0.0572549019607843,0.00156862745098039,0.0352941176470588,0,0.000784313725490196,0.0156862745098039,0,0.0227450980392157,0.397647058823529,0.00156862745098039,0,0.00235294117647059,0,0.0305882352941176,0.0188235294117647,0.00235294117647059,0.00705882352941176,0.0462745098039216,0.0501960784313725,0.00156862745098039,0.00156862745098039,0.000784313725490196,0,0,0,0,0,0,0.000784313725490196,0.000784313725490196,0,0.00156862745098039,0,0.000784313725490196,0,0,0,0.000784313725490196,0,0,0,0,0,0
730,14678,0.000760456273764259,0,0.000760456273764259,0.0380228136882129,0.0859315589353612,0.00760456273764259,0,0.000760456273764259,0.0091254752851711,0.00304182509505703,0.0334600760456274,0.0593155893536122,0.0319391634980989,0.000760456273764259,0.0212927756653992,0.000760456273764259,0,0.0319391634980989,0,0.00684410646387833,0.551330798479088,0.00152091254752852,0,0.00152091254752852,0,0.0182509505703422,0.0091254752851711,0.00532319391634981,0.00456273764258555,0.0395437262357414,0.0296577946768061,0.00152091254752852,0.000760456273764259,0,0,0,0,0,0,0,0,0.00380228136882129,0.000760456273764259,0,0,0,0,0,0,0,0,0,0,0,0,0
740,14991,0,0,0.0008952551477171,0.0331244404655327,0.11727842435094,0.0107430617726052,0.0008952551477171,0,0.0053715308863026,0.0017905102954342,0.0393912264995524,0.101163831692032,0.0402864816472695,0.0035810205908684,0.0438675022381379,0.0008952551477171,0,0.0170098478066249,0,0.0062667860340197,0.424350940017905,0.0035810205908684,0,0.0062667860340197,0,0.0170098478066249,0.0125335720680394,0.0152193375111907,0.0026857654431513,0.0367054610564011,0.044762757385855,0.0017905102954342,0.0035810205908684,0.0017905102954342,0,0,0,0,0,0,0,0.0044762757385855,0,0,0,0.0008952551477171,0,0,0,0,0.0008952551477171,0.0008952551477171,0,0,0,0
750,15303,0,0,0,0.0297297297297297,0.0662162162162162,0.00675675675675676,0,0,0.0027027027027027,0.00202702702702703,0.0432432432432432,0.052027027027027,0.0432432432432432,0.000675675675675676,0.0222972972972973,0,0,0.0243243243243243,0,0.00337837837837838,0.606756756756757,0.0027027027027027,0,0.00405405405405405,0,0.0114864864864865,0.0027027027027027,0.0027027027027027,0.00135135135135135,0.0317567567567568,0.0304054054054054,0,0.00202702702702703,0.0027027027027027,0,0,0,0,0,0,0,0.0027027027027027,0,0.00135135135135135,0,0.000675675675675676,0,0,0,0,0,0,0,0,0,0
760,15616,0,0.000714285714285714,0.00142857142857143,0.0264285714285714,0.0528571428571429,0.00642857142857143,0.00285714285714286,0,0.00285714285714286,0.00428571428571429,0.0264285714285714,0.0621428571428571,0.0607142857142857,0.00357142857142857,0.02,0,0,0.0207142857142857,0,0.00285714285714286,0.6,0.000714285714285714,0,0.00357142857142857,0,0.02,0.01,0.00714285714285714,0.00285714285714286,0.025,0.0328571428571429,0,0,0.00142857142857143,0,0,0,0,0,0,0,0.000714285714285714,0,0,0,0.000714285714285714,0.000714285714285714,0,0,0,0,0,0,0,0,0
770,15928,0.000877963125548727,0,0,0.0456540825285338,0.0632133450395083,0.00702370500438982,0,0,0.00614574187884109,0.000877963125548727,0.0509218612818262,0.086918349429324,0.0684811237928007,0.00175592625109745,0.0403863037752414,0,0.000877963125548727,0.0263388937664618,0,0.00614574187884109,0.446883230904302,0.00526777875329236,0,0.00175592625109745,0,0.0237050043898156,0.00877963125548727,0.0114135206321334,0.000877963125548727,0.0456540825285338,0.0351185250219491,0.00263388937664618,0.000877963125548727,0.00526777875329236,0,0,0,0,0,0,0,0.00351185250219491,0,0.000877963125548727,0,0,0,0.000877963125548727,0,0.000877963125548727,0,0,0,0,0,0
780,16178,0.00080906148867314,0,0.00080906148867314,0.0461165048543689,0.0444983818770227,0.00242718446601942,0,0,0.00485436893203883,0.00080906148867314,0.0339805825242718,0.0299352750809061,0.0800970873786408,0.00161812297734628,0.0218446601941748,0,0,0.0258899676375405,0,0,0.615695792880259,0.00080906148867314,0,0.00161812297734628,0,0.0169902912621359,0.00485436893203883,0.00242718446601942,0.00242718446601942,0.023462783171521,0.0275080906148867,0.00161812297734628,0.00161812297734628,0.00242718446601942,0,0,0,0,0,0,0,0.00323624595469256,0,0.00080906148867314,0,0,0,0,0,0.00080906148867314,0,0,0,0,0,0
790,16282,0,0,0.000715307582260372,0.0329041487839771,0.0393419170243205,0.00429184549356223,0.000715307582260372,0,0.00214592274678112,0.000715307582260372,0.0264663805436338,0.0608011444921316,0.0350500715307582,0.000715307582260372,0.0271816881258941,0,0,0.0293276108726753,0,0.0050071530758226,0.621602288984263,0.00286123032904149,0,0.0050071530758226,0,0.0207439198855508,0.00429184549356223,0.0107296137339056,0.00214592274678112,0.025035765379113,0.0286123032904149,0.00286123032904149,0.00357653791130186,0,0,0,0,0,0,0,0,0.0050071530758226,0,0,0,0,0,0.000715307582260372,0.000715307582260372,0,0,0.000715307582260372,0,0,0,0
800,16386,0.00149179512680259,0,0.000497265042267529,0.0228741919443063,0.0427647936350075,0.00546991546494281,0,0.000497265042267529,0.00248632521133764,0.00248632521133764,0.0198906016907011,0.0586772749875684,0.017901541521631,0.00149179512680259,0.0223769269020388,0,0,0.0183988065638986,0,0.00447538538040776,0.68622575832919,0.00497265042267529,0,0.00795624067628046,0,0.0119343610144207,0.00646444554947787,0.00845350571854799,0.000497265042267529,0.0233714569865738,0.0198906016907011,0.00198906016907011,0.000497265042267529,0,0,0,0,0.000497265042267529,0,0,0.000497265042267529,0.00298359025360517,0,0.00149179512680259,0,0,0.000497265042267529,0,0,0,0,0,0,0,0,0
