"sample.depths","sample.ages","Abies","Acer.negundo","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Artemisia","Betula","Amaranthaceae.undiff.","Corylus","Brassicaceae.undiff.","Cupressaceae","Cyperaceae","Fraxinus.undiff.","Poaceae.undiff.","Iva.xanthifolia.type","Melilotus.type","Dalea.undiff.","Picea","Pinus.subg..Pinus","Pinus.undiff.","Populus.undiff.","Populus.balsamifera.type","Quercus","Rumex","Salix","Salsola","Sarcobatus.vermiculatus","Shepherdia.argentea","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Xanthium","Rosaceae.undiff.","Avena.Triticum","Brassica","Trifolium.repens.type","Acer.rubrum","Carya","Iva.annua.type","Fraxinus.nigra.type","Fabaceae.undiff.","Pinus.subg..Strobus","Asteraceae.tribe.Cynareae","Avena.type","Humulus","Plantago","Secale.type","Triticum.type","Acer.saccharinum","Acer.saccharum","Fraxinus.pennsylvanica","Allium","Amorpha.type","Populus.tremuloides.type","Ostrya.Carpinus","Alnus.undiff.","Celtis","Apiaceae","Campanula.rotundifolia.type","Morus","Dalea.purpurea.type","Pinaceae..vesiculate..undiff.","Juglans.cinerea","Vitis","Prunus.type","Ranunculaceae.undiff.","Amelanchier.type","Dalea.candida","Lycopus.type","Thalictrum","Platanus","Ranunculus.pensylvanicus.type","Galium","Ephedra.viridis.type","Polygonum.aviculare.type","Caryophyllaceae","Elaeagnus","Fagus","Euphorbia","Asteraceae.subf..Cichorioideae","Cannabaceae.undiff.","Liliaceae","Sphaeralcea","Ephedra.trifurca.type","Gaura","Gentiana.andrewsii.type","Epilobium","Juglans.nigra","Shepherdia.canadensis","Rhus","Polygonum.amphibium"
1264,1295,0,0.00583657587548638,0.0116731517509728,0.00583657587548638,0.0291828793774319,0.365758754863813,0.0136186770428016,0.0486381322957198,0.00194552529182879,0.00389105058365759,0,0.142023346303502,0.00194552529182879,0.208171206225681,0.00194552529182879,0,0,0,0.0204280155642023,0.0690661478599222,0.00194552529182879,0,0,0,0.00389105058365759,0,0.00583657587548638,0,0.0369649805447471,0,0.00389105058365759,0.00389105058365759,0,0,0,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0.00194552529182879,0,0,0.00194552529182879,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0.00194552529182879,0.00194552529182879,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,1348,0,0.002389486260454,0.007168458781362,0.002389486260454,0.02389486260454,0.31063321385902,0.014336917562724,0.03584229390681,0,0,0,0.160095579450418,0,0.297491039426523,0,0,0,0.002389486260454,0,0.078853046594982,0,0,0.002389486260454,0,0.01194743130227,0,0.004778972520908,0,0.02389486260454,0.002389486260454,0.002389486260454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004778972520908,0,0,0,0.002389486260454,0.004778972520908,0,0,0,0,0,0,0,0,0,0,0,0,0.002389486260454,0,0,0,0.002389486260454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,1404,0,0,0.0111821086261981,0.00159744408945687,0.0287539936102236,0.380191693290735,0.0415335463258786,0.0638977635782748,0.00159744408945687,0,0,0.129392971246006,0.00159744408945687,0.170926517571885,0.00479233226837061,0,0,0,0.00878594249201278,0.0726837060702875,0.00638977635782748,0,0.00638977635782748,0.00159744408945687,0.00159744408945687,0,0.00479233226837061,0.00159744408945687,0.0463258785942492,0.00159744408945687,0,0.00319488817891374,0,0,0.00159744408945687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319488817891374,0,0,0,0,0.00159744408945687,0,0,0,0,0.00159744408945687,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159744408945687,0,0,0,0,0,0,0,0,0,0,0
1312,1462,0,0.00224719101123596,0.0202247191011236,0,0.0269662921348315,0.312359550561798,0.0134831460674157,0.0584269662921348,0,0,0.00898876404494382,0.098876404494382,0,0.249438202247191,0.0112359550561798,0,0.00449438202247191,0.00112359550561798,0.0269662921348315,0.0898876404494382,0.00224719101123596,0.00224719101123596,0.0157303370786517,0,0,0,0.00449438202247191,0,0.0202247191011236,0.00898876404494382,0,0.00224719101123596,0,0,0,0,0,0,0.00224719101123596,0,0.00449438202247191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224719101123596,0,0,0,0,0,0.00112359550561798,0,0.00224719101123596,0,0.00224719101123596,0,0.00224719101123596,0,0,0,0.00224719101123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,1524,0,0,0.0097323600973236,0.0024330900243309,0.0194647201946472,0.351581508515815,0.0194647201946472,0.0535279805352798,0.0024330900243309,0,0,0.102189781021898,0,0.262773722627737,0,0,0,0,0,0.0985401459854015,0,0,0.0097323600973236,0,0.0121654501216545,0,0.0072992700729927,0,0.0340632603406326,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024330900243309,0.0024330900243309,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0
1344,1591,0,0,0,0.00240963855421687,0.0313253012048193,0.498795180722892,0.00481927710843374,0.036144578313253,0,0,0.0072289156626506,0.120481927710843,0,0.137349397590361,0,0,0.00240963855421687,0,0.0120481927710843,0.0578313253012048,0,0.00240963855421687,0.00481927710843374,0.00240963855421687,0.0120481927710843,0,0.00240963855421687,0,0.0481927710843374,0,0,0.00481927710843374,0,0,0,0,0,0,0,0,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0.00240963855421687,0,0.00240963855421687,0.00240963855421687,0,0,0,0,0,0,0,0,0,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,1665,0.00373134328358209,0.00248756218905473,0.00746268656716418,0.00746268656716418,0.0298507462686567,0.374378109452736,0.0174129353233831,0.0497512437810945,0,0,0,0.111940298507463,0,0.213930348258706,0,0,0,0,0,0.0733830845771144,0,0.00248756218905473,0.0124378109452736,0.00248756218905473,0.0099502487562189,0,0.00248756218905473,0,0.0422885572139304,0.00497512437810945,0.0099502487562189,0.00497512437810945,0,0,0,0,0,0,0.00248756218905473,0.00248756218905473,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0.00248756218905473,0,0,0,0.00373134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,1745,0.00112107623318386,0.00224215246636771,0.00224215246636771,0.00896860986547085,0.0201793721973094,0.42152466367713,0.0134529147982063,0.0381165919282511,0.00224215246636771,0,0.00448430493273543,0.112107623318386,0.00448430493273543,0.190582959641256,0.00224215246636771,0,0.015695067264574,0.00336322869955157,0.015695067264574,0.0515695067264574,0.00224215246636771,0,0.00448430493273543,0,0.00448430493273543,0,0,0,0.047085201793722,0.00224215246636771,0.00224215246636771,0,0,0,0.00224215246636771,0,0,0.00224215246636771,0.00448430493273543,0.00224215246636771,0,0,0,0,0,0,0,0,0,0,0,0.00224215246636771,0.00224215246636771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224215246636771,0.00224215246636771,0.00224215246636771,0,0,0,0,0,0,0,0.00448430493273543,0,0,0,0,0,0,0,0,0,0,0
1392,1833,0.00243013365735115,0.00729040097205346,0.00486026731470231,0.00243013365735115,0.0364520048602673,0.246658566221142,0.00972053462940462,0.031591737545565,0,0,0,0.0850546780072904,0,0.366950182260024,0,0,0,0.00121506682867558,0.00972053462940462,0.113001215066829,0,0,0.00729040097205346,0,0.00243013365735115,0,0.00243013365735115,0,0.0145808019441069,0.00729040097205346,0.00729040097205346,0.00243013365735115,0,0,0,0,0,0,0.00486026731470231,0,0.00243013365735115,0,0,0,0,0,0,0,0,0,0,0,0.00729040097205346,0.00486026731470231,0,0,0,0,0,0.00972053462940462,0,0,0,0,0,0,0.00486026731470231,0,0,0,0,0,0,0,0,0,0,0,0.00243013365735115,0,0,0,0,0.00243013365735115,0,0,0,0,0,0
1408,1931,0,0,0.00805910006715917,0.00537273337810611,0.0268636668905306,0.341168569509738,0.00805910006715917,0.0429818670248489,0.00134318334452653,0,0.00671591672263264,0.115513767629281,0.00268636668905306,0.268636668905306,0.00268636668905306,0,0.00134318334452653,0.00134318334452653,0.0114170584284755,0.0893216924110141,0.00134318334452653,0,0.00402955003357958,0.00134318334452653,0.0094022834116857,0,0.00268636668905306,0,0.0268636668905306,0.00671591672263264,0,0,0,0,0,0,0,0,0,0.00134318334452653,0.00470114170584285,0,0,0,0,0,0,0,0,0,0,0.00134318334452653,0,0,0.00268636668905306,0,0,0,0,0.00134318334452653,0,0,0,0,0,0,0,0,0,0.00134318334452653,0.00134318334452653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,2040,0,0.00210084033613445,0.00210084033613445,0.00840336134453781,0.0252100840336134,0.454831932773109,0.0168067226890756,0.0336134453781513,0,0,0.00210084033613445,0.0441176470588235,0,0.214285714285714,0.00210084033613445,0,0,0.00105042016806723,0.00420168067226891,0.0903361344537815,0,0,0.00840336134453781,0.00420168067226891,0.0105042016806723,0,0.0126050420168067,0,0.0315126050420168,0.00210084033613445,0.00420168067226891,0.00210084033613445,0,0,0,0,0,0,0,0.00210084033613445,0,0,0,0,0,0,0,0.00210084033613445,0,0,0,0,0.00210084033613445,0.0147058823529412,0,0,0,0,0,0.00210084033613445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,2159,0,0,0.004778972520908,0.002389486260454,0.026284348864994,0.415770609318996,0.007168458781362,0.054958183990442,0,0,0.004778972520908,0.0908004778972521,0,0.222222222222222,0,0,0.004778972520908,0,0.01194743130227,0.0919952210274791,0,0,0.007168458781362,0.002389486260454,0.004778972520908,0,0.01194743130227,0,0.02389486260454,0.002389486260454,0,0,0,0,0.002389486260454,0,0,0,0,0,0.002389486260454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002389486260454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002389486260454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,2291,0,0,0.00466744457409568,0.0116686114352392,0.0233372228704784,0.369894982497083,0.00466744457409568,0.0723453908984831,0,0,0,0.0840140023337223,0,0.226371061843641,0.00233372228704784,0,0,0,0,0.0933488914819137,0,0,0.00933488914819136,0,0.0233372228704784,0,0.00466744457409568,0,0.0513418903150525,0.00700116686114352,0.00233372228704784,0.00233372228704784,0,0,0,0,0,0,0.00466744457409568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233372228704784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,2433,0,0,0.00843170320404722,0.00843170320404722,0.0252951096121417,0.42495784148398,0.0101180438448567,0.0320404721753794,0.00168634064080944,0,0,0.118043844856661,0,0.188870151770658,0,0,0.00168634064080944,0.00168634064080944,0.0269814502529511,0.09106239460371,0.00337268128161889,0,0.00168634064080944,0,0.00168634064080944,0,0.00505902192242833,0,0.0354131534569983,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0.00337268128161889,0,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0,0,0,0,0,0,0.00168634064080944,0,0,0,0,0
1488,2586,0,0.00244798041615667,0.01468788249694,0,0.0440636474908201,0.351285189718482,0.00979192166462668,0.0318237454100367,0.00244798041615667,0,0,0.0440636474908201,0,0.291309669522644,0,0,0,0,0.00244798041615667,0.0905752753977968,0,0,0.0171358629130967,0,0.00734394124847001,0,0.00979192166462668,0.00489596083231334,0.0440636474908201,0.00734394124847001,0.00489596083231334,0,0,0.00244798041615667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244798041615667,0,0,0.00244798041615667,0.00244798041615667,0,0,0,0,0,0.00489596083231334,0,0,0,0,0,0,0.00244798041615667,0,0,0,0,0,0,0,0.00244798041615667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,2750,0,0.00240673886883273,0.00962695547533093,0.0168471720818291,0.036101083032491,0.351383874849579,0.00481347773766546,0.0601684717208183,0,0,0.0072202166064982,0.0842358604091456,0.00481347773766546,0.180505415162455,0.00240673886883273,0,0.0072202166064982,0.00240673886883273,0.0216606498194946,0.104693140794224,0.00240673886883273,0,0.0072202166064982,0.00240673886883273,0.0072202166064982,0,0.00240673886883273,0,0.0481347773766546,0.00481347773766546,0,0.00240673886883273,0,0,0,0,0,0,0,0,0.0072202166064982,0,0,0,0,0,0,0,0,0,0,0,0,0.00240673886883273,0.0072202166064982,0,0.00240673886883273,0,0,0,0,0,0,0,0.00240673886883273,0,0,0,0,0,0,0.00240673886883273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240673886883273,0,0,0,0
1520,2923,0.00239234449760766,0.00239234449760766,0.00717703349282297,0.00478468899521531,0.0538277511961723,0.369617224880383,0.0119617224880383,0.0311004784688995,0,0.00478468899521531,0,0.0550239234449761,0,0.215311004784689,0.00478468899521531,0,0,0.00239234449760766,0.00239234449760766,0.119617224880383,0,0,0.0167464114832536,0,0.00239234449760766,0,0.0143540669856459,0,0.0406698564593301,0.00478468899521531,0.00239234449760766,0.00478468899521531,0,0,0,0,0,0,0,0.00239234449760766,0.00478468899521531,0,0,0,0,0,0,0,0,0.00717703349282297,0,0,0,0.00239234449760766,0,0,0,0,0,0.00478468899521531,0,0.00239234449760766,0,0,0,0,0,0,0.00239234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,3105,0,0.00320769847634322,0.00160384923817161,0.00481154771451484,0.0320769847634322,0.433039294306335,0.00641539695268645,0.0400962309542903,0,0,0.00481154771451484,0.0978348035284683,0.00160384923817161,0.205292702485966,0.00160384923817161,0,0.00320769847634322,0,0.00641539695268645,0.0809943865276664,0,0,0.00320769847634322,0.00160384923817161,0.00320769847634322,0,0.0144346431435445,0,0.0417000801924619,0.00160384923817161,0.00160384923817161,0.00160384923817161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160384923817161,0,0,0.00320769847634322,0,0.00160384923817161,0,0,0,0,0,0,0,0,0,0.00160384923817161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,3296,0,0,0.0095808383233533,0.00718562874251497,0.0550898203592814,0.429940119760479,0.0095808383233533,0.081437125748503,0.00479041916167665,0.00239520958083832,0.00239520958083832,0.0335329341317365,0,0.184431137724551,0.00239520958083832,0,0,0,0,0.081437125748503,0,0,0.00718562874251497,0.00239520958083832,0.00479041916167665,0,0.0095808383233533,0,0.0335329341317365,0.00239520958083832,0.00239520958083832,0.00718562874251497,0,0,0,0,0,0.00239520958083832,0.00239520958083832,0.00239520958083832,0,0,0,0,0,0,0,0,0,0.00239520958083832,0,0,0.00239520958083832,0.00239520958083832,0,0,0.00479041916167665,0,0,0.00239520958083832,0,0,0,0,0,0,0,0.00239520958083832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239520958083832,0,0,0
1568,3496,0.00229621125143513,0.00229621125143513,0.0114810562571757,0.0137772675086108,0.0298507462686567,0.51894374282434,0.00459242250287026,0.0229621125143513,0.00229621125143513,0,0.00459242250287026,0.0551090700344432,0.00229621125143513,0.151549942594719,0.00229621125143513,0,0.00229621125143513,0,0.00803673938002296,0.0757749712973594,0,0,0.0068886337543054,0,0.0160734787600459,0,0.00229621125143513,0,0.0482204362801378,0,0.00229621125143513,0.00459242250287026,0,0,0,0,0,0,0,0,0.00229621125143513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459242250287026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229621125143513,0,0,0,0,0
1584,3703,0,0,0.00472255017709563,0.00236127508854782,0.0968122786304604,0.441558441558442,0.00708382526564345,0.0731995277449823,0,0,0,0.0306965761511216,0,0.125147579693034,0.00944510035419126,0,0,0,0,0.0873671782762692,0,0,0.00708382526564345,0.00472255017709563,0.0236127508854782,0,0,0,0.0484061393152302,0.00236127508854782,0.00708382526564345,0,0,0,0,0,0,0.00472255017709563,0,0,0,0,0,0,0,0,0,0,0,0,0.00236127508854782,0,0.00236127508854782,0.00236127508854782,0,0,0.00472255017709563,0,0,0,0,0,0.00236127508854782,0,0,0,0,0,0,0,0,0,0,0,0.00472255017709563,0,0,0.00472255017709563,0,0,0,0,0,0,0,0,0,0,0,0
1603,3958,0,0,0.0136208853575482,0.0090805902383655,0.113507377979569,0.322360953461975,0.0113507377979569,0.079455164585698,0,0,0.0090805902383655,0.0454029511918275,0.00227014755959137,0.188422247446084,0.0090805902383655,0,0.00227014755959137,0.00340522133938706,0.0147559591373439,0.0874006810442679,0.00227014755959137,0,0.0113507377979569,0,0.0090805902383655,0,0.00681044267877412,0,0.036322360953462,0.00227014755959137,0,0.00227014755959137,0,0,0.00227014755959137,0,0,0.00227014755959137,0,0,0.00681044267877412,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681044267877412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,4138,0.00229095074455899,0.00229095074455899,0.00229095074455899,0.00229095074455899,0.0274914089347079,0.38602520045819,0.011454753722795,0.0618556701030928,0,0,0,0.0572737686139748,0,0.208476517754868,0.00229095074455899,0,0,0,0,0.0962199312714777,0,0,0.00229095074455899,0,0.0687285223367698,0,0.00916380297823597,0,0.0320733104238259,0,0.00229095074455899,0.011454753722795,0,0,0,0,0,0,0,0.00458190148911798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00687285223367698,0,0,0,0,0,0,0,0.00229095074455899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,4365,0.00126422250316056,0,0.00252844500632111,0.00758533501896334,0.02275600505689,0.285714285714286,0,0.0632111251580278,0.00505689001264223,0,0.0101137800252845,0.0859671302149178,0,0.298356510745891,0,0,0.00505689001264223,0.00126422250316056,0.0189633375474083,0.0733249051833123,0,0,0.0101137800252845,0,0.0606826801517067,0,0.00505689001264223,0,0.0303413400758533,0,0.00252844500632111,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252844500632111,0,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,4596,0,0,0.0102774922918808,0.00616649537512847,0.039054470709147,0.472764645426516,0,0.0308324768756423,0.00205549845837616,0,0.00616649537512847,0.0739979445015416,0,0.152106885919836,0,0,0.00411099691675231,0.00102774922918808,0.0164439876670093,0.0616649537512847,0.00205549845837616,0,0.00822199383350463,0,0.0123329907502569,0,0.00822199383350463,0,0.0493319630010277,0.00616649537512847,0.00205549845837616,0.0102774922918808,0,0,0,0,0,0.00205549845837616,0,0,0.00205549845837616,0,0,0,0.00205549845837616,0,0,0,0,0,0,0,0.00411099691675231,0.00205549845837616,0.00616649537512847,0,0.00205549845837616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205549845837616,0,0,0.00205549845837616,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,4826,0,0,0.00719424460431655,0.00719424460431655,0.0479616306954436,0.345323741007194,0.0215827338129496,0.0479616306954436,0.00239808153477218,0,0.00479616306954436,0.0887290167865707,0,0.148681055155875,0,0,0.00719424460431655,0.00479616306954436,0.0443645083932854,0.113908872901679,0.00719424460431655,0,0.0119904076738609,0.00239808153477218,0.0143884892086331,0,0.00239808153477218,0,0.0479616306954436,0.00239808153477218,0.00239808153477218,0,0,0,0,0,0,0,0,0,0.00719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0.00479616306954436,0.00239808153477218,0,0.00239808153477218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,5055,0.00089047195013357,0,0.0106856634016028,0.00712377560106857,0.0641139804096171,0.349955476402493,0.0106856634016028,0.0783615316117542,0.00178094390026714,0,0,0.0480854853072128,0,0.215494211932324,0,0,0,0,0,0.120213713268032,0,0,0.00712377560106857,0,0.0106856634016028,0,0.00712377560106857,0,0.0320569902048085,0,0.00712377560106857,0.00534283170080142,0,0,0,0,0,0,0,0.00178094390026714,0,0,0,0,0,0,0,0,0,0,0,0,0.00178094390026714,0.00178094390026714,0,0,0,0,0,0.00712377560106857,0.00178094390026714,0,0,0,0,0,0.00178094390026714,0,0.00178094390026714,0,0,0,0,0,0,0,0,0,0.00178094390026714,0,0,0,0.00356188780053428,0,0,0,0,0,0,0
1691,5209,0.00124223602484472,0,0.0124223602484472,0,0.0571428571428571,0.385093167701863,0.00745341614906832,0.0795031055900621,0,0,0.00993788819875776,0.0670807453416149,0,0.198757763975155,0,0,0.00496894409937888,0,0.0236024844720497,0.0869565217391304,0.00248447204968944,0,0.00745341614906832,0.00248447204968944,0.00745341614906832,0,0,0,0.0173913043478261,0,0,0,0,0,0,0,0,0,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0.00248447204968944,0,0,0.00745341614906832,0.00248447204968944,0.00248447204968944,0,0,0,0,0.00745341614906832,0.00124223602484472,0,0,0,0.00248447204968944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,5493,0,0,0.00495049504950495,0,0.0717821782178218,0.456683168316832,0.00742574257425743,0.0866336633663366,0,0,0,0.0173267326732673,0,0.141089108910891,0.00495049504950495,0,0,0.00123762376237624,0,0.0891089108910891,0,0,0.00742574257425743,0,0,0,0.00247524752475248,0,0.0717821782178218,0.00247524752475248,0.0123762376237624,0.00247524752475248,0,0,0,0,0,0,0,0.00742574257425743,0,0,0,0,0,0,0,0,0,0,0,0,0.00495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495049504950495,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,5698,0,0,0.007380073800738,0.007380073800738,0.134686346863469,0.374538745387454,0.003690036900369,0.047970479704797,0.003690036900369,0,0.003690036900369,0.0664206642066421,0,0.121771217712177,0.0018450184501845,0,0.0092250922509225,0.00092250922509225,0.0396678966789668,0.0535055350553506,0.0092250922509225,0.0018450184501845,0.014760147601476,0.0055350553505535,0,0,0.0018450184501845,0,0.0571955719557196,0.0018450184501845,0,0,0,0,0,0,0,0,0.0018450184501845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055350553505535,0.0018450184501845,0.0055350553505535,0,0.0055350553505535,0,0,0,0,0,0,0,0,0,0.003690036900369,0,0,0,0,0.0018450184501845,0,0,0,0,0,0,0.003690036900369,0,0,0,0,0.0018450184501845,0,0,0,0,0,0
1744,5888,0,0,0.00429184549356223,0,0.0965665236051502,0.408798283261803,0.00429184549356223,0.103004291845494,0,0,0,0.0343347639484979,0,0.165236051502146,0.00214592274678112,0,0,0.00321888412017167,0,0.0965665236051502,0,0,0.0107296137339056,0,0,0,0.00643776824034335,0,0.0321888412017167,0.00214592274678112,0.00643776824034335,0.00429184549356223,0,0,0,0,0,0.00214592274678112,0,0.00214592274678112,0,0.00214592274678112,0,0,0,0,0,0,0.00214592274678112,0,0,0,0.00214592274678112,0,0,0,0,0,0,0.00643776824034335,0,0,0,0,0,0,0.00214592274678112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,6063,0.00100908173562059,0,0,0.00403632694248234,0.0968718466195762,0.423814328960646,0.012108980827447,0.0746720484359233,0,0.00403632694248234,0.00201816347124117,0.0605449041372351,0,0.119071644803229,0.00605449041372351,0,0.0100908173562059,0.00403632694248234,0.0181634712411705,0.0726538849646821,0.00403632694248234,0,0.00201816347124117,0.00201816347124117,0.00403632694248234,0,0.00201816347124117,0,0.0484359233097881,0,0,0.00201816347124117,0,0,0,0,0,0.00201816347124117,0,0,0,0,0,0,0.00201816347124117,0,0,0,0,0,0,0,0.00201816347124117,0,0.00807265388496468,0,0.00605449041372351,0,0,0,0.00201816347124117,0,0,0,0,0,0,0,0.00201816347124117,0,0,0,0,0,0.00201816347124117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,6226,0,0.00239520958083832,0.00718562874251497,0.00479041916167665,0.0562874251497006,0.305389221556886,0.00479041916167665,0.122155688622754,0,0.00239520958083832,0,0.0694610778443114,0,0.196407185628743,0.00479041916167665,0,0,0,0.00239520958083832,0.132934131736527,0,0,0.00718562874251497,0,0.00239520958083832,0,0.0119760479041916,0,0.0455089820359281,0,0,0,0,0,0,0,0,0,0,0,0,0.00239520958083832,0,0,0,0,0,0,0,0,0,0,0.00239520958083832,0,0,0,0.0095808383233533,0,0,0.00239520958083832,0,0,0,0,0,0,0.00239520958083832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239520958083832,0,0,0,0,0,0,0,0,0
1789,6354,0.00169491525423729,0,0.00847457627118644,0.00847457627118644,0.0322033898305085,0.413559322033898,0.00338983050847458,0.1,0,0,0.0101694915254237,0.0508474576271186,0,0.152542372881356,0.00169491525423729,0,0.00338983050847458,0.00593220338983051,0.0593220338983051,0.061864406779661,0.00508474576271186,0,0.0186440677966102,0.00169491525423729,0.00338983050847458,0,0.00677966101694915,0.00169491525423729,0.023728813559322,0,0,0,0,0,0,0.00169491525423729,0,0.00169491525423729,0,0.00169491525423729,0.00169491525423729,0,0,0,0,0,0,0,0,0,0,0,0.00338983050847458,0.00169491525423729,0.00508474576271186,0,0.00508474576271186,0,0,0,0,0,0,0,0,0,0.00169491525423729,0,0.00169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,6545,0,0.00246913580246914,0.00740740740740741,0,0.0666666666666667,0.323456790123457,0.00987654320987654,0.160493827160494,0,0,0,0.0666666666666667,0,0.182716049382716,0,0,0,0,0,0.123456790123457,0,0,0.00987654320987654,0,0,0,0.00246913580246914,0,0.0148148148148148,0.00246913580246914,0,0.00246913580246914,0,0,0,0,0,0,0.00246913580246914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246913580246914,0,0,0.00493827160493827,0,0,0.00740740740740741,0,0,0,0,0,0,0.00493827160493827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00246913580246914,0,0
1824,6718,0,0,0.00269905533063428,0.0067476383265857,0.0566801619433198,0.356275303643725,0.00269905533063428,0.133603238866397,0.00269905533063428,0,0.00269905533063428,0.058029689608637,0,0.198380566801619,0.00134952766531714,0,0.00539811066126856,0.00269905533063428,0.0195681511470985,0.0708502024291498,0,0,0.0067476383265857,0,0.00539811066126856,0,0.00539811066126856,0.00134952766531714,0.0283400809716599,0.00269905533063428,0.00539811066126856,0,0,0,0,0,0,0.00134952766531714,0.00134952766531714,0,0.00134952766531714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539811066126856,0,0.0067476383265857,0,0,0,0.00134952766531714,0,0.00134952766531714,0,0,0,0.00134952766531714,0,0.00134952766531714,0,0,0,0,0,0,0,0,0,0.00134952766531714,0,0,0,0,0,0,0,0,0,0.00134952766531714,0
