"sample.depths","sample.ages","Abies","Acer.negundo","Acer.rubrum","Acer.saccharinum.type","Acer.saccharum","Alnus.incana.type","Alnus.viridis.type","Betula","Carya","Castanea","Ceanothus","Celtis","Corylus","Cupressaceae","Ephedra.viridis.type","Fagus.grandifolia","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar.styraciflua","Morus","Myrica","Ostrya.type","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Prunus.type","Quercus","Rhus","Ribes","Salix","Sambucus","Sarcobatus.vermiculatus","Shepherdia.argentea","Shepherdia.canadensis","Tilia","Ulmus","Vitis","Ambrosia.type","Amelanchier.type","Amorpha.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Caryophyllaceae","cf..Hypericum","Amaranthaceae","Cyperaceae","Fabaceae.undiff.","Galium","Humulus.lupulus","Iva.annua.type","Iva.xanthifolia.type","Melilotus.type","Phlox","Poaceae","Polygonum.lapathifolium.type","Rosaceae.undiff.","Thalictrum","Urtica.type"
1732,7703,0,0,0,0.00309597523219814,0.0185758513931889,0.00309597523219814,0,0.00309597523219814,0.0309597523219814,0,0,0.00309597523219814,0.0154798761609907,0.00309597523219814,0,0,0.0464396284829721,0,0.00309597523219814,0.00928792569659443,0,0,0,0,0.0681114551083591,0,0,0.00309597523219814,0.0681114551083591,0.00309597523219814,0,0.00309597523219814,0,0.368421052631579,0,0,0.00619195046439629,0,0.00309597523219814,0,0,0.0185758513931889,0.102167182662539,0.00619195046439629,0.0773993808049536,0,0,0,0.00619195046439629,0.00619195046439629,0,0,0,0.00928792569659443,0.0340557275541796,0,0,0,0.00928792569659443,0,0,0,0.0681114551083591,0,0,0,0
1733,7748,0,0,0.00332225913621262,0.00332225913621262,0.00996677740863787,0.00996677740863787,0,0,0.0132890365448505,0,0,0.00332225913621262,0.00664451827242525,0.00664451827242525,0,0,0.0332225913621262,0,0.0132890365448505,0,0,0,0,0,0.0996677740863787,0.0132890365448505,0,0,0.0598006644518272,0.0132890365448505,0.00332225913621262,0,0,0.375415282392027,0,0,0.00996677740863787,0,0,0,0,0.0132890365448505,0.0897009966777409,0,0.116279069767442,0,0,0,0.00996677740863787,0.00996677740863787,0,0,0,0.0132890365448505,0.0199335548172757,0,0,0,0.00664451827242525,0,0,0,0.0398671096345515,0,0,0.00332225913621262,0
1734,7793,0,0,0,0.00328947368421053,0.0296052631578947,0.00328947368421053,0,0.00986842105263158,0.0197368421052632,0,0,0.00986842105263158,0.0197368421052632,0.00328947368421053,0,0.00328947368421053,0.0460526315789474,0,0,0,0.00328947368421053,0,0,0,0.0690789473684211,0.00328947368421053,0,0.00328947368421053,0.0625,0,0,0,0,0.375,0,0,0.00328947368421053,0,0,0,0,0.00986842105263158,0.125,0,0.0855263157894737,0,0,0,0.00986842105263158,0,0,0,0,0,0.0361842105263158,0,0,0,0.00328947368421053,0,0,0,0.0592105263157895,0,0,0.00328947368421053,0
1735,7839,0,0,0,0,0.0192926045016077,0.00321543408360129,0,0.00321543408360129,0.0385852090032154,0,0,0.00321543408360129,0.0128617363344051,0.00321543408360129,0,0,0.0643086816720257,0,0.0128617363344051,0,0,0,0,0,0.067524115755627,0.00643086816720257,0.00321543408360129,0.00643086816720257,0.0514469453376206,0.00321543408360129,0.00643086816720257,0,0,0.389067524115756,0,0,0.00643086816720257,0,0,0,0,0.00643086816720257,0.102893890675241,0,0.067524115755627,0,0,0,0.0192926045016077,0.00964630225080386,0,0,0,0.0192926045016077,0.0192926045016077,0,0,0,0.00321543408360129,0,0,0,0.045016077170418,0,0,0.00643086816720257,0
1736,7886,0,0,0,0.003003003003003,0.018018018018018,0.006006006006006,0,0.003003003003003,0.033033033033033,0,0,0.003003003003003,0.009009009009009,0.003003003003003,0,0,0.039039039039039,0,0,0,0.006006006006006,0.003003003003003,0,0,0.0750750750750751,0.003003003003003,0,0.006006006006006,0.051051051051051,0.003003003003003,0,0,0,0.456456456456456,0,0,0.006006006006006,0,0,0,0,0.003003003003003,0.096096096096096,0.003003003003003,0.051051051051051,0,0,0,0.012012012012012,0.003003003003003,0,0,0,0.006006006006006,0.036036036036036,0,0,0,0.006006006006006,0,0,0,0.057057057057057,0,0,0,0
1737,7933,0.00306748466257669,0,0,0.00306748466257669,0.00613496932515337,0.00306748466257669,0,0.00306748466257669,0.0122699386503067,0,0,0.00306748466257669,0.00613496932515337,0.0184049079754601,0,0,0.0337423312883436,0.0122699386503067,0.00306748466257669,0,0,0,0.00306748466257669,0,0.0858895705521472,0,0.00613496932515337,0.00306748466257669,0.049079754601227,0.00613496932515337,0,0,0,0.404907975460123,0,0,0.0122699386503067,0,0,0,0,0.00613496932515337,0.125766871165644,0,0.0613496932515337,0,0,0,0.0214723926380368,0.00613496932515337,0,0,0,0.0153374233128834,0.0122699386503067,0,0,0,0.00306748466257669,0,0,0,0.0674846625766871,0,0,0.00306748466257669,0
1738,7979,0,0,0,0.00334448160535117,0.020066889632107,0.00334448160535117,0,0,0.020066889632107,0.00334448160535117,0,0,0.0133779264214047,0,0,0,0.0434782608695652,0,0.0100334448160535,0.00334448160535117,0,0,0,0,0.0535117056856187,0.00334448160535117,0,0.00334448160535117,0.0735785953177258,0,0.00334448160535117,0,0,0.421404682274247,0,0,0.00668896321070234,0,0,0,0,0.00668896321070234,0.133779264214047,0,0.0635451505016722,0,0,0,0.00668896321070234,0.00334448160535117,0,0,0,0.0100334448160535,0.0367892976588629,0,0,0,0,0,0,0,0.0535117056856187,0,0,0,0
1739,8026,0,0,0,0,0.0128617363344051,0,0,0.00321543408360129,0.0482315112540193,0,0,0,0.00321543408360129,0.00643086816720257,0,0,0.0289389067524116,0,0.0128617363344051,0.00321543408360129,0,0,0,0,0.0321543408360129,0,0,0,0.0385852090032154,0.00321543408360129,0,0,0,0.530546623794212,0,0,0.00321543408360129,0,0,0,0,0,0.090032154340836,0,0.0610932475884244,0,0,0,0.0160771704180064,0.0160771704180064,0,0,0,0.0128617363344051,0.022508038585209,0,0,0.00321543408360129,0.00321543408360129,0,0,0,0.0482315112540193,0,0,0,0
1740,8073,0,0,0,0,0.0251572327044025,0,0,0,0.00943396226415094,0,0,0,0.00943396226415094,0,0,0,0.0314465408805031,0,0.00628930817610063,0,0.00314465408805031,0,0,0,0.0566037735849057,0,0.00314465408805031,0.00628930817610063,0.0660377358490566,0,0.00314465408805031,0,0,0.49685534591195,0,0,0.00314465408805031,0,0.00314465408805031,0,0,0.0125786163522013,0.0943396226415094,0,0.0754716981132075,0,0,0,0.00943396226415094,0.00314465408805031,0,0,0,0.0125786163522013,0.0283018867924528,0,0,0,0.00314465408805031,0,0,0,0.0377358490566038,0,0,0,0
1741,8120,0,0,0,0.00316455696202532,0.0126582278481013,0.00632911392405063,0,0.00949367088607595,0.0126582278481013,0,0,0,0.00632911392405063,0.00632911392405063,0,0,0.0348101265822785,0,0.00316455696202532,0,0,0,0,0,0.0506329113924051,0,0.00632911392405063,0.00949367088607595,0.0981012658227848,0.00316455696202532,0,0,0,0.474683544303797,0,0,0.00949367088607595,0,0,0,0,0.00632911392405063,0.0822784810126582,0,0.0727848101265823,0,0,0,0.00632911392405063,0.00632911392405063,0,0,0,0.0158227848101266,0.00632911392405063,0,0,0,0.00316455696202532,0,0,0,0.0474683544303797,0.00316455696202532,0,0.00316455696202532,0
1742,8166,0,0,0,0,0.00857142857142857,0,0,0.00285714285714286,0.0257142857142857,0,0,0,0.00285714285714286,0,0,0,0.0571428571428571,0,0.00285714285714286,0,0,0,0,0,0.0685714285714286,0,0,0.00857142857142857,0.0457142857142857,0.0114285714285714,0.00857142857142857,0,0,0.551428571428571,0,0,0.00571428571428571,0,0,0,0,0.0114285714285714,0.0857142857142857,0,0.0485714285714286,0,0,0,0,0.00571428571428571,0,0,0,0.00571428571428571,0.0142857142857143,0,0,0,0,0,0,0,0.0285714285714286,0,0,0,0
1743,8212,0,0,0,0,0.00691244239631336,0.00460829493087558,0,0.00460829493087558,0.0207373271889401,0,0,0,0.00460829493087558,0.00460829493087558,0,0,0.032258064516129,0.00691244239631336,0,0,0,0,0,0,0.0253456221198157,0,0.00460829493087558,0.00691244239631336,0.076036866359447,0.00921658986175115,0,0,0,0.571428571428571,0,0,0,0,0,0,0,0,0.0921658986175115,0,0.0460829493087558,0,0,0,0.0161290322580645,0.00230414746543779,0,0,0,0.00921658986175115,0.0161290322580645,0,0,0,0,0,0,0,0.0345622119815668,0,0,0.00460829493087558,0
1744,8257,0,0,0,0,0.00566037735849057,0,0,0.00754716981132075,0.0245283018867925,0,0,0,0.00377358490566038,0,0,0,0.030188679245283,0.00188679245283019,0.00754716981132075,0,0,0,0,0,0.0358490566037736,0,0.00566037735849057,0.00188679245283019,0.0471698113207547,0.00188679245283019,0,0,0,0.59622641509434,0,0,0.00188679245283019,0,0.00377358490566038,0,0,0.00566037735849057,0.111320754716981,0.00188679245283019,0.0377358490566038,0,0,0,0.00188679245283019,0.00188679245283019,0,0,0,0.00754716981132075,0.0264150943396226,0,0,0,0,0,0,0,0.0245283018867925,0,0,0.00566037735849057,0
1745,8302,0,0,0,0.00302114803625378,0.00604229607250755,0,0,0,0.00906344410876133,0,0.00302114803625378,0,0.00604229607250755,0.00604229607250755,0,0,0.0392749244712991,0,0.00302114803625378,0.00302114803625378,0,0,0,0,0.0302114803625378,0.00604229607250755,0.0120845921450151,0.00906344410876133,0.0483383685800604,0.00604229607250755,0.00302114803625378,0,0,0.613293051359517,0,0,0.00302114803625378,0,0,0,0,0.00302114803625378,0.0694864048338369,0,0.0362537764350453,0,0,0,0.00906344410876133,0.00302114803625378,0,0,0,0.0151057401812689,0.027190332326284,0,0,0,0.00302114803625378,0,0,0,0.0211480362537764,0,0,0.00302114803625378,0
1746,8345,0,0,0,0.0025974025974026,0.0103896103896104,0.00519480519480519,0,0,0.025974025974026,0,0,0,0.0103896103896104,0,0,0,0.0311688311688312,0.0025974025974026,0,0,0.0025974025974026,0,0,0,0.0545454545454545,0,0.00519480519480519,0,0.0363636363636364,0.0025974025974026,0,0,0,0.548051948051948,0,0,0.00519480519480519,0,0,0,0,0.00779220779220779,0.111688311688312,0.0025974025974026,0.0467532467532468,0,0,0,0.012987012987013,0.0025974025974026,0,0,0,0.00519480519480519,0.0363636363636364,0,0,0,0,0,0,0,0.0311688311688312,0,0,0,0
1747,8388,0,0,0,0.0029585798816568,0.00887573964497041,0.00591715976331361,0,0.00591715976331361,0.0266272189349112,0,0,0,0.00591715976331361,0.00591715976331361,0,0,0.0355029585798817,0.00591715976331361,0.0029585798816568,0,0,0,0,0,0.0650887573964497,0,0.0029585798816568,0,0.0710059171597633,0.0029585798816568,0,0,0,0.562130177514793,0,0,0.00591715976331361,0,0.0029585798816568,0,0,0.00591715976331361,0.0798816568047337,0,0.0443786982248521,0,0,0,0.00887573964497041,0.00591715976331361,0,0,0,0.00887573964497041,0.0118343195266272,0,0,0,0,0,0,0,0.014792899408284,0,0,0,0
1748,8429,0,0,0,0.00334448160535117,0.0133779264214047,0.00334448160535117,0,0,0.0234113712374582,0,0,0.00334448160535117,0.0133779264214047,0.00668896321070234,0,0,0.0267558528428094,0.00668896321070234,0.0100334448160535,0,0,0,0,0,0.0602006688963211,0,0.00334448160535117,0.00668896321070234,0.0434782608695652,0.00334448160535117,0.00668896321070234,0,0,0.535117056856187,0,0,0.00334448160535117,0,0,0,0,0.0100334448160535,0.0836120401337793,0,0.0501672240802676,0,0,0,0.00334448160535117,0,0,0,0,0.00334448160535117,0.0267558528428094,0,0,0,0,0,0,0,0.0434782608695652,0.00334448160535117,0,0.00334448160535117,0
1749,8469,0,0,0.00595238095238095,0.00595238095238095,0.00595238095238095,0,0,0.00297619047619048,0.0357142857142857,0,0,0,0.00892857142857143,0,0,0,0.0446428571428571,0.00297619047619048,0.00297619047619048,0.00297619047619048,0,0,0,0,0.074404761904762,0,0,0.00297619047619048,0.0535714285714286,0.00595238095238095,0,0,0,0.511904761904762,0,0,0,0,0,0,0,0.00297619047619048,0.0892857142857143,0,0.0476190476190476,0,0,0,0.00297619047619048,0.00595238095238095,0,0,0,0.0148809523809524,0.0297619047619048,0,0,0,0,0,0,0,0.0386904761904762,0,0,0,0
1753,8621,0,0,0,0,0.0115473441108545,0.0023094688221709,0.0023094688221709,0.0046189376443418,0.0254041570438799,0,0,0.0023094688221709,0.0069284064665127,0.0046189376443418,0,0,0.0161662817551963,0,0.0046189376443418,0,0,0,0,0,0.0415704387990762,0.0023094688221709,0.0092378752886836,0.0184757505773672,0.0207852193995381,0.0207852193995381,0,0.0023094688221709,0,0.505773672055427,0,0,0.0161662817551963,0,0,0,0,0.0046189376443418,0.0854503464203233,0,0.0623556581986143,0.0046189376443418,0,0,0.0115473441108545,0.0069284064665127,0,0,0,0.0184757505773672,0.0300230946882217,0,0,0,0,0,0,0,0.0554272517321016,0,0,0.0023094688221709,0
1757,8758,0,0,0,0.00314465408805031,0.0157232704402516,0.00628930817610063,0,0.00943396226415094,0.0251572327044025,0,0,0,0.00314465408805031,0,0,0,0.059748427672956,0.00314465408805031,0.00314465408805031,0.00628930817610063,0,0,0,0,0.0471698113207547,0,0.00628930817610063,0,0.0691823899371069,0.00943396226415094,0,0,0,0.509433962264151,0,0,0.00628930817610063,0,0,0,0,0.0125786163522013,0.10062893081761,0,0.0345911949685535,0,0,0,0.00628930817610063,0.00943396226415094,0,0,0,0.00628930817610063,0.0157232704402516,0,0,0,0.00628930817610063,0,0,0,0.0220125786163522,0,0,0.00314465408805031,0
1761,8882,0.0025706940874036,0,0,0.0025706940874036,0.0051413881748072,0.0025706940874036,0,0.012853470437018,0.0308483290488432,0,0,0.0051413881748072,0.0102827763496144,0.0025706940874036,0,0,0.0488431876606684,0,0.0051413881748072,0,0,0,0,0,0.0591259640102828,0.0051413881748072,0.0077120822622108,0.0051413881748072,0.0282776349614396,0.0077120822622108,0.0051413881748072,0,0,0.439588688946015,0,0,0.0179948586118252,0,0,0,0,0.0179948586118252,0.0976863753213368,0,0.051413881748072,0,0,0,0.012853470437018,0.0051413881748072,0,0.0025706940874036,0,0.0488431876606684,0.012853470437018,0,0,0,0,0,0,0,0.0411311053984576,0,0,0.0051413881748072,0
1765,8996,0,0,0,0.0132890365448505,0.0166112956810631,0.00332225913621262,0,0.00332225913621262,0.0166112956810631,0,0,0,0.00664451827242525,0,0,0.00332225913621262,0.0299003322259136,0,0,0.00332225913621262,0,0,0,0,0.053156146179402,0.0132890365448505,0.00664451827242525,0,0.0564784053156146,0.00332225913621262,0,0,0,0.551495016611296,0,0,0.00332225913621262,0,0,0,0,0.00332225913621262,0.122923588039867,0,0.0232558139534884,0,0,0,0.00332225913621262,0.00664451827242525,0,0,0,0,0.00996677740863787,0,0,0,0,0,0,0,0.0465116279069767,0,0,0,0
1769,9102,0.00634920634920635,0,0,0.00317460317460317,0.0126984126984127,0.00317460317460317,0,0,0.0222222222222222,0,0,0,0.0222222222222222,0.00317460317460317,0,0,0.0158730158730159,0,0.0126984126984127,0.00634920634920635,0,0,0,0,0.117460317460317,0.00634920634920635,0.00952380952380952,0.0126984126984127,0.0349206349206349,0.0158730158730159,0,0,0,0.46031746031746,0,0,0.00952380952380952,0,0,0,0,0.0126984126984127,0.092063492063492,0,0.0507936507936508,0,0,0,0.00317460317460317,0,0,0,0,0.00634920634920635,0.0444444444444444,0,0,0,0,0,0,0,0.0158730158730159,0,0,0,0
1773,9201,0,0,0,0.002710027100271,0.021680216802168,0,0,0.002710027100271,0.021680216802168,0,0,0,0.008130081300813,0.002710027100271,0,0,0.035230352303523,0,0.00542005420054201,0.002710027100271,0,0,0,0,0.100271002710027,0.00542005420054201,0,0.00542005420054201,0.048780487804878,0.00542005420054201,0.013550135501355,0,0,0.476964769647696,0,0,0.002710027100271,0,0,0,0,0.00542005420054201,0.16260162601626,0,0.024390243902439,0,0,0,0.008130081300813,0.002710027100271,0,0,0,0.008130081300813,0.008130081300813,0,0,0,0,0,0,0,0.016260162601626,0,0,0.002710027100271,0
1777,9295,0,0,0,0.00309597523219814,0.0247678018575851,0.00309597523219814,0,0.00309597523219814,0.00928792569659443,0,0,0,0.00928792569659443,0,0,0,0.0773993808049536,0.00619195046439629,0,0,0.00309597523219814,0,0,0,0.086687306501548,0,0,0,0.0371517027863777,0.0185758513931889,0.00928792569659443,0,0,0.489164086687306,0,0,0.00309597523219814,0,0,0,0,0.00619195046439629,0.154798761609907,0,0.0247678018575851,0,0,0,0.00928792569659443,0,0,0,0,0,0.00619195046439629,0,0,0,0,0,0,0,0.0154798761609907,0,0,0,0
1781,9388,0,0.00280898876404494,0,0,0.0308988764044944,0,0,0.0168539325842697,0.0393258426966292,0,0,0.00280898876404494,0.00561797752808989,0,0,0,0.0365168539325843,0,0,0,0,0.00280898876404494,0,0,0.0617977528089888,0.00280898876404494,0,0.00280898876404494,0.0730337078651685,0.00842696629213483,0.00280898876404494,0,0,0.449438202247191,0,0,0,0,0,0,0,0.00561797752808989,0.165730337078652,0,0.0308988764044944,0,0,0,0.00842696629213483,0.00280898876404494,0,0,0,0.00561797752808989,0.00561797752808989,0,0,0,0,0,0,0,0.0308988764044944,0,0.00280898876404494,0.00280898876404494,0
1785,9480,0,0,0,0,0.0293159609120521,0,0.00325732899022801,0.00651465798045603,0.0390879478827362,0,0.00325732899022801,0,0.00977198697068404,0.00651465798045603,0,0,0.0423452768729642,0,0,0,0,0,0,0,0.0912052117263844,0,0.0195439739413681,0.00325732899022801,0.0260586319218241,0,0.00325732899022801,0.00325732899022801,0,0.433224755700326,0,0,0.00325732899022801,0,0,0,0,0.00977198697068404,0.169381107491857,0,0.0162866449511401,0,0,0,0.00651465798045603,0.00325732899022801,0,0,0,0.00651465798045603,0.0293159609120521,0,0,0,0,0,0,0,0.0325732899022801,0,0.00325732899022801,0,0
1789,9574,0,0.00320512820512821,0,0,0.0416666666666667,0,0,0.00320512820512821,0.0416666666666667,0,0,0.00320512820512821,0.00641025641025641,0.00320512820512821,0,0,0.0608974358974359,0,0.00641025641025641,0,0.00320512820512821,0,0,0,0.121794871794872,0.00641025641025641,0,0,0.0801282051282051,0.00641025641025641,0.00320512820512821,0,0,0.391025641025641,0,0,0,0,0,0,0,0.00320512820512821,0.166666666666667,0,0.0128205128205128,0,0,0,0.00320512820512821,0,0,0,0,0.00641025641025641,0.00961538461538462,0,0,0,0,0,0,0,0.016025641025641,0,0,0,0
1793,9672,0,0,0,0,0.0652818991097923,0.0029673590504451,0,0.0029673590504451,0.029673590504451,0,0,0.00593471810089021,0.00593471810089021,0.00593471810089021,0,0,0.0356083086053412,0,0.00890207715133531,0.0029673590504451,0,0,0,0,0.172106824925816,0.0029673590504451,0.00890207715133531,0,0.0534124629080119,0.0178041543026706,0,0,0,0.341246290801187,0,0,0,0,0,0,0,0.00890207715133531,0.204747774480712,0,0.0118694362017804,0,0,0,0.0029673590504451,0,0,0,0,0.0029673590504451,0.0029673590504451,0,0,0,0,0,0,0,0.0029673590504451,0,0,0,0
1797,9772,0,0,0,0,0.0448548812664908,0.0079155672823219,0,0.00263852242744063,0.0422163588390501,0,0,0,0.00263852242744063,0.00263852242744063,0,0.00263852242744063,0.0448548812664908,0.00263852242744063,0.0079155672823219,0,0,0,0,0,0.139841688654354,0.00263852242744063,0,0.00527704485488127,0.0422163588390501,0.00263852242744063,0,0,0,0.356200527704486,0,0,0.00527704485488127,0,0,0,0,0.0158311345646438,0.232189973614776,0,0.0079155672823219,0,0,0,0.0079155672823219,0,0,0,0,0.00527704485488127,0.00263852242744063,0,0,0.00527704485488127,0,0,0,0,0.0079155672823219,0,0,0,0
