"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.undiff.","Betula","Caryophyllaceae","Cupressaceae","Ericaceae","Larix","Ostrya.Carpinus","Pinus.undiff.","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.viridis","Myrica","Amaranthaceae","Pinus.strobus","Spiraea","Tsuga.canadensis","Picea.undiff.","Fraxinus.nigra","Populus.balsamifera","Picea.mariana","Acer.spicatum","Castanea","Cyperaceae","Poaceae","Acer.saccharum","Artemisia","Epilobium","Juglans.cinerea","Pinus.banksiana.type","Potentilla","Fraxinus.americana","Picea.glauca","Alnus.undiff.","Corylus","Rosaceae.undiff.","Alnus.incana","Ambrosia","Fagus","Thalictrum","Apiaceae","Rumex.Oxyria.digyna","Carya","Shepherdia.canadensis","Cornus.sericea","Saxifraga.oppositifolia.type"
760,12824,0,0,0,0.172932330827068,0,0.0150375939849624,0.0075187969924812,0,0.0225563909774436,0.0488721804511278,0.0413533834586466,0.0225563909774436,0.0075187969924812,0,0.0075187969924812,0.214285714285714,0,0.0037593984962406,0,0,0.233082706766917,0.0037593984962406,0.0300751879699248,0.0338345864661654,0,0,0.0300751879699248,0.0338345864661654,0,0.0150375939849624,0,0,0.0150375939849624,0,0.0037593984962406,0.0300751879699248,0,0,0,0,0,0.0037593984962406,0,0,0,0,0,0.0037593984962406,0
762,12907,0,0,0,0.207547169811321,0,0.00539083557951483,0.0107816711590297,0,0.0161725067385445,0.0188679245283019,0.032345013477089,0.0161725067385445,0.00808625336927224,0,0,0.185983827493261,0,0,0,0,0.212938005390836,0,0.00539083557951483,0.0107816711590297,0,0,0.0161725067385445,0.0592991913746631,0,0,0,0,0.0161725067385445,0,0,0.172506738544474,0,0,0,0,0,0,0,0,0,0.00269541778975741,0.00269541778975741,0,0
772,13322,0,0,0,0.320945945945946,0,0.097972972972973,0.0135135135135135,0,0.00675675675675676,0.0439189189189189,0.0135135135135135,0.0371621621621622,0.0101351351351351,0,0,0.182432432432432,0,0.00337837837837838,0,0,0.097972972972973,0.00337837837837838,0.0168918918918919,0.0405405405405405,0,0,0.027027027027027,0.0337837837837838,0,0.0135135135135135,0,0,0.0236486486486486,0,0,0.00675675675675676,0,0,0,0,0.00337837837837838,0.00337837837837838,0,0,0,0,0,0,0
782,NA,0,0,0,0.208571428571429,0,0.114285714285714,0.0257142857142857,0,0.0142857142857143,0.0485714285714286,0.0171428571428571,0.00571428571428571,0.0142857142857143,0,0.00285714285714286,0.345714285714286,0,0.0114285714285714,0,0,0.0428571428571429,0,0.0314285714285714,0,0,0,0.04,0.0485714285714286,0,0.00571428571428571,0,0,0.0114285714285714,0,0,0.00857142857142857,0,0,0,0,0,0,0,0,0,0,0.00285714285714286,0,0
794,NA,0,0,0,0.487864077669903,0,0.0364077669902913,0.0266990291262136,0.0121359223300971,0.00242718446601942,0.029126213592233,0.0242718446601942,0.0266990291262136,0.00728155339805825,0,0,0.162621359223301,0,0,0,0,0.0145631067961165,0.00485436893203883,0.0218446601941748,0.00242718446601942,0,0,0.0509708737864078,0.00728155339805825,0,0.00485436893203883,0,0,0.0533980582524272,0,0,0.0145631067961165,0.00485436893203883,0,0,0,0.00242718446601942,0,0,0.00242718446601942,0,0,0,0,0
804,NA,0,0,0,0.364406779661017,0,0.00847457627118644,0.0508474576271186,0,0.0211864406779661,0.0508474576271186,0.0211864406779661,0.0423728813559322,0.0169491525423729,0,0.00423728813559322,0.105932203389831,0,0.0127118644067797,0,0.00423728813559322,0.038135593220339,0,0.0296610169491525,0.0127118644067797,0,0,0.105932203389831,0.0423728813559322,0.00423728813559322,0.00847457627118644,0,0,0.0338983050847458,0.00847457627118644,0,0.00423728813559322,0,0,0,0,0,0,0,0.00423728813559322,0.00423728813559322,0,0,0,0
812,NA,0,0,0,0.37785016286645,0,0.00651465798045603,0.0456026058631922,0,0.0162866449511401,0.0618892508143322,0.0293159609120521,0.107491856677524,0.00977198697068404,0.00325732899022801,0.00651465798045603,0.0944625407166124,0,0.00325732899022801,0,0,0.0358306188925081,0.00325732899022801,0.0228013029315961,0,0,0,0.0944625407166124,0.0162866449511401,0,0.0260586319218241,0,0,0.0260586319218241,0.00325732899022801,0,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0.00651465798045603,0,0
820,NA,0,0,0,0.272988505747126,0,0.00862068965517241,0.0431034482758621,0,0.0316091954022989,0.0660919540229885,0.0114942528735632,0.155172413793103,0.0114942528735632,0,0.00574712643678161,0.0948275862068965,0.0028735632183908,0,0,0,0.028735632183908,0,0.0172413793103448,0,0,0,0.175287356321839,0.0201149425287356,0,0.00862068965517241,0,0,0.0402298850574713,0,0,0.00574712643678161,0,0,0,0,0,0,0,0,0,0,0,0,0
832,NA,0,0,0,0.137809187279152,0,0,0.0671378091872792,0,0.0530035335689046,0.0565371024734982,0.0777385159010601,0.240282685512367,0.00353356890459364,0.00353356890459364,0,0.0671378091872792,0,0.00353356890459364,0,0,0.0141342756183746,0.0141342756183746,0.00353356890459364,0.00353356890459364,0,0,0.162544169611307,0.0247349823321555,0,0.0176678445229682,0.00353356890459364,0,0.0141342756183746,0.00353356890459364,0,0.00353356890459364,0,0,0,0.00353356890459364,0.0106007067137809,0,0,0.00706713780918728,0,0,0.00353356890459364,0,0
840,NA,0.004149377593361,0,0,0.0622406639004149,0.004149377593361,0,0.058091286307054,0,0.024896265560166,0.037344398340249,0.0497925311203319,0.336099585062241,0.004149377593361,0.012448132780083,0,0.029045643153527,0,0,0,0,0.037344398340249,0,0,0.012448132780083,0,0,0.232365145228216,0.020746887966805,0,0.016597510373444,0,0,0.012448132780083,0.004149377593361,0,0.004149377593361,0.004149377593361,0,0,0,0,0,0,0.012448132780083,0,0,0.016597510373444,0,0.004149377593361
852,NA,0,0,0,0.0584795321637427,0,0,0.0292397660818713,0,0.0292397660818713,0.064327485380117,0.0175438596491228,0.333333333333333,0.00584795321637427,0.00584795321637427,0,0,0,0.0116959064327485,0,0,0.00584795321637427,0,0.00584795321637427,0,0,0,0.274853801169591,0.0467836257309941,0,0.0350877192982456,0,0,0.0116959064327485,0.00584795321637427,0,0,0.00584795321637427,0,0,0,0,0,0,0.00584795321637427,0.0116959064327485,0,0.0350877192982456,0,0
860,NA,0,0,0,0.0394736842105263,0.0043859649122807,0,0.0701754385964912,0,0.0043859649122807,0.105263157894737,0.0350877192982456,0.157894736842105,0.0219298245614035,0,0.0175438596491228,0.0175438596491228,0,0,0,0,0.0131578947368421,0,0,0,0,0,0.350877192982456,0.0175438596491228,0,0.0131578947368421,0.0087719298245614,0,0.0657894736842105,0.0087719298245614,0,0,0,0,0.0043859649122807,0.0043859649122807,0.0131578947368421,0,0.0131578947368421,0,0.0131578947368421,0,0,0,0
864,NA,0,0,0,0.053156146179402,0.0365448504983389,0.00332225913621262,0.0299003322259136,0,0.00664451827242525,0.169435215946844,0.0365448504983389,0.142857142857143,0.0166112956810631,0,0.0132890365448505,0.00996677740863787,0,0.00332225913621262,0,0,0.0232558139534884,0,0.00332225913621262,0.00332225913621262,0,0,0.242524916943522,0.026578073089701,0,0.0232558139534884,0,0,0.026578073089701,0,0,0,0.00664451827242525,0,0,0,0.00664451827242525,0,0.00664451827242525,0.00332225913621262,0.106312292358804,0,0,0,0
875,NA,0,0,0,0.0474198047419805,0.128312412831241,0.00557880055788006,0.00557880055788006,0,0,0.195258019525802,0.00278940027894003,0.0278940027894003,0.0278940027894003,0.00557880055788006,0.0502092050209205,0.00557880055788006,0,0,0,0,0.0543933054393305,0,0.00278940027894003,0,0,0,0.198047419804742,0.0334728033472803,0,0.0306834030683403,0,0,0.0306834030683403,0.00278940027894003,0,0,0.0139470013947001,0,0,0.0167364016736402,0.0195258019525802,0,0.00557880055788006,0,0.0836820083682008,0,0,0,0.00557880055788006
887,NA,0,0,0,0.0548780487804878,0.109756097560976,0.00304878048780488,0.00609756097560976,0,0.00609756097560976,0.135670731707317,0.00609756097560976,0.161585365853659,0.0121951219512195,0.00304878048780488,0.048780487804878,0.00914634146341463,0,0,0,0,0.0685975609756098,0,0.00304878048780488,0.00914634146341463,0,0,0.164634146341463,0.0609756097560976,0,0.0335365853658537,0,0,0.0182926829268293,0,0,0.00609756097560976,0.0182926829268293,0,0,0.0182926829268293,0.0152439024390244,0,0.00609756097560976,0,0.0213414634146341,0,0,0,0
898,NA,0,0,0,0.0468468468468468,0.0396396396396396,0,0.0036036036036036,0,0,0.32972972972973,0.0144144144144144,0.0324324324324324,0.09009009009009,0.0036036036036036,0.0432432432432432,0.018018018018018,0,0,0.0036036036036036,0,0.036036036036036,0,0,0.0036036036036036,0,0,0.0756756756756757,0.0576576576576577,0,0.0576576576576577,0,0,0.0684684684684685,0,0,0.0072072072072072,0.0144144144144144,0,0,0.0216216216216216,0.018018018018018,0,0.0072072072072072,0,0.0036036036036036,0.0036036036036036,0,0,0
