"sample.depths","sample.ages","Artemisia","Betula","Carya","Cephalanthus","Amaranthaceae.undiff.","Corylus","Cyperaceae","Larix","Ostrya.Carpinus","Picea","Pinus.undiff.","Quercus","Rhus","Thalictrum","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Alnus.viridis","Populus","Poaceae","Pinus.strobus","Pinus.subg..Pinus.undiff.","Fraxinus.nigra","Pinus.banksiana","Pinus.resinosa","Abies","Acer.rubrum","Salix","Sarcobatus.vermiculatus","Fagus","Platanus","Apiaceae","Acer.saccharum","Rhamnus","Juglans.cinerea","Juniperus.Thuja","Saxifragaceae.undiff.","Fraxinus.pennsylvanica","Acer.undiff.","Celtis","Ericaceae","Juglans.nigra","Iva.annua","Polygonaceae.undiff.","Arceuthobium","Urtica","Polygonum","Mentha.type","Rosaceae","Solanaceae","Acer.nigrum","Acer.saccharinum","Vitis","Dalea","Iva.xanthifolia","Amorpha","Dicentra","Ranunculus","Primulaceae","Lamiaceae.undiff.","Caryophyllaceae","Ephedra","Parnassia","Viburnum","Cornus.undiff.","Acer.negundo","Rumex","Asteraceae.subf..Cichorioideae","Fabaceae.undiff.","Cornus.canadensis","Shepherdia.canadensis"
1130,5080,0.136807817589577,0.0293159609120521,0.00162866449511401,0,0.0179153094462541,0.00651465798045603,0.0390879478827362,0,0.0244299674267101,0.00325732899022801,0.0879478827361563,0.208469055374593,0,0,0.00977198697068404,0.00162866449511401,0.0553745928338762,0.0293159609120521,0.0228013029315961,0.0358306188925081,0.00651465798045603,0.00325732899022801,0.180781758957655,0.0260586319218241,0.0309446254071661,0.00814332247557003,0.00162866449511401,0,0.00162866449511401,0,0.00488599348534202,0.00162866449511401,0.00162866449511401,0,0,0.00488599348534202,0,0.00488599348534202,0.00162866449511401,0,0.00325732899022801,0,0,0.00162866449511401,0,0.00325732899022801,0,0,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,5381,0.137472283813747,0.0532150776053215,0.00221729490022173,0,0.0133037694013304,0,0.0554323725055432,0,0.0199556541019956,0.00443458980044346,0.117516629711752,0.24390243902439,0,0,0.00443458980044346,0,0.0310421286031042,0.0110864745011086,0.0199556541019956,0.057649667405765,0,0.00221729490022173,0.168514412416851,0.0221729490022173,0.0133037694013304,0.00221729490022173,0,0,0,0,0.00665188470066519,0,0,0.00221729490022173,0,0,0,0.00221729490022173,0.00221729490022173,0,0,0,0,0,0.00221729490022173,0,0,0,0,0,0,0,0,0.00221729490022173,0.00221729490022173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,5481,0.185185185185185,0.0273752012882448,0.00322061191626409,0,0.0241545893719807,0.00483091787439614,0.0434782608695652,0,0.00483091787439614,0,0.0837359098228663,0.199677938808374,0.00161030595813205,0,0.00322061191626409,0,0.0563607085346216,0.0225442834138486,0.0144927536231884,0.0821256038647343,0.00161030595813205,0.00322061191626409,0.170692431561997,0.00805152979066022,0.0338164251207729,0.00161030595813205,0,0.00161030595813205,0,0,0.00966183574879227,0.00322061191626409,0,0.00161030595813205,0.00161030595813205,0.00161030595813205,0,0.00161030595813205,0,0,0,0,0,0,0.00161030595813205,0,0,0,0,0,0,0,0,0,0,0.00161030595813205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,5581,0.159183673469388,0.0285714285714286,0.00612244897959184,0,0.0142857142857143,0.00204081632653061,0.0673469387755102,0,0.026530612244898,0,0.0755102040816327,0.171428571428571,0,0.00408163265306122,0.00816326530612245,0,0.0183673469387755,0.0183673469387755,0.026530612244898,0.0836734693877551,0.00204081632653061,0.00204081632653061,0.2,0.0326530612244898,0.0204081632653061,0.0102040816326531,0,0,0,0,0,0,0,0.00204081632653061,0,0.00408163265306122,0.00408163265306122,0,0,0,0,0,0,0,0.00204081632653061,0.00204081632653061,0,0,0,0,0,0,0,0,0,0,0.00204081632653061,0.00612244897959184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,5681,0.153846153846154,0.013262599469496,0.0026525198938992,0,0.013262599469496,0.00530503978779841,0.0636604774535809,0.0026525198938992,0.0238726790450928,0.0026525198938992,0.124668435013263,0.143236074270557,0.0026525198938992,0,0.00530503978779841,0,0.0344827586206897,0.0212201591511936,0.013262599469496,0.0875331564986737,0,0,0.212201591511936,0.013262599469496,0.0159151193633952,0.0159151193633952,0,0,0,0,0.0185676392572944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026525198938992,0.0026525198938992,0,0,0,0,0,0,0,0,0,0,0,0.0026525198938992,0.0026525198938992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,5782,0.124378109452736,0.0248756218905473,0,0,0.0149253731343284,0.00746268656716418,0.0597014925373134,0,0.0199004975124378,0.00746268656716418,0.099502487562189,0.199004975124378,0,0,0.0174129353233831,0,0.0597014925373134,0.0174129353233831,0.0223880597014925,0.0248756218905473,0,0.00248756218905473,0.176616915422886,0.0447761194029851,0.0398009950248756,0.00746268656716418,0.00497512437810945,0.00248756218905473,0,0,0.00497512437810945,0,0,0,0,0.00497512437810945,0,0,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,5882,0.117647058823529,0.00928792569659443,0,0,0.0185758513931889,0.00619195046439629,0.0464396284829721,0.00309597523219814,0.021671826625387,0.0123839009287926,0.157894736842105,0.219814241486068,0,0,0.00309597523219814,0,0.0340557275541796,0.021671826625387,0.0154798761609907,0.0619195046439628,0,0.00309597523219814,0.170278637770898,0.0154798761609907,0.00928792569659443,0.00928792569659443,0,0.00309597523219814,0,0,0.0123839009287926,0.00309597523219814,0,0.00309597523219814,0,0,0,0.00309597523219814,0,0,0,0,0,0,0,0.00928792569659443,0,0,0,0,0,0,0,0,0.00309597523219814,0,0.00309597523219814,0.00309597523219814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,6082,0.14,0.0222222222222222,0,0,0.0377777777777778,0,0.0377777777777778,0.00222222222222222,0.00888888888888889,0.00888888888888889,0.18,0.157777777777778,0,0.00222222222222222,0.00666666666666667,0.00222222222222222,0.0555555555555556,0.0111111111111111,0.0244444444444444,0.0666666666666667,0,0,0.186666666666667,0.00444444444444444,0.00444444444444444,0.00222222222222222,0,0,0.00666666666666667,0,0.0133333333333333,0,0,0,0,0,0,0.00222222222222222,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0.00222222222222222,0,0,0,0,0,0,0,0,0,0,0.00222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,6183,0.157635467980296,0.0147783251231527,0.00985221674876847,0,0.0221674876847291,0,0.0467980295566502,0,0.0221674876847291,0,0.0911330049261084,0.160098522167488,0,0.00246305418719212,0.00246305418719212,0,0.0344827586206897,0.0221674876847291,0.0147783251231527,0.0714285714285714,0.00246305418719212,0.00492610837438424,0.263546798029557,0.0172413793103448,0.0172413793103448,0,0,0,0,0,0.00492610837438424,0,0,0,0,0.00738916256157635,0.00246305418719212,0,0,0,0.00246305418719212,0,0,0,0,0.00246305418719212,0,0,0.00246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,6283,0.151452282157676,0.029045643153527,0.004149377593361,0,0.024896265560166,0.0020746887966805,0.0435684647302905,0,0.0186721991701245,0.004149377593361,0.101659751037344,0.145228215767635,0,0,0.0020746887966805,0,0.0228215767634855,0.0269709543568465,0.016597510373444,0.0601659751037344,0.0020746887966805,0.0020746887966805,0.271784232365145,0.0186721991701245,0.0103734439834025,0.0145228215767635,0,0,0,0,0.004149377593361,0,0,0,0,0.004149377593361,0.00622406639004149,0,0.0020746887966805,0,0,0.0020746887966805,0.004149377593361,0,0.0020746887966805,0,0,0,0,0,0,0.0020746887966805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,6383,0.167652859960552,0.0374753451676529,0.0019723865877712,0,0.0335305719921105,0.00591715976331361,0.0591715976331361,0,0.0374753451676529,0.0019723865877712,0.0986193293885602,0.0986193293885602,0,0.0019723865877712,0.00394477317554241,0,0.0256410256410256,0.0335305719921105,0.00986193293885602,0.0611439842209073,0.00788954635108481,0.00394477317554241,0.22879684418146,0.0138067061143984,0.0256410256410256,0.00986193293885602,0,0,0.0019723865877712,0,0.00788954635108481,0,0,0,0,0.00394477317554241,0,0,0,0,0.00591715976331361,0,0,0,0,0.00591715976331361,0,0,0,0,0,0.0019723865877712,0,0,0,0,0,0.0019723865877712,0,0,0,0.0019723865877712,0,0,0,0,0,0,0,0,0,0,0,0
1270,6483,0.167272727272727,0.0290909090909091,0.00363636363636364,0,0.02,0,0.0509090909090909,0.00181818181818182,0.0127272727272727,0.00363636363636364,0.101818181818182,0.16,0.00181818181818182,0,0.00727272727272727,0,0.0418181818181818,0.0236363636363636,0.0109090909090909,0.0454545454545455,0.00909090909090909,0.00181818181818182,0.232727272727273,0.0272727272727273,0.0145454545454545,0.0127272727272727,0,0,0,0,0.00545454545454545,0,0,0,0,0.00363636363636364,0,0.00181818181818182,0,0,0.00181818181818182,0,0,0,0,0.00363636363636364,0,0,0.00181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0,0,0,0,0,0
1280,6584,0.176201372997712,0.0183066361556064,0.0022883295194508,0,0.0297482837528604,0.0045766590389016,0.0709382151029748,0,0.0205949656750572,0,0.0594965675057208,0.137299771167048,0,0,0.0068649885583524,0,0.0183066361556064,0.022883295194508,0.0205949656750572,0.0663615560640732,0.0068649885583524,0,0.25629290617849,0.0251716247139588,0.011441647597254,0.0068649885583524,0,0,0,0,0.0068649885583524,0.0022883295194508,0,0.0022883295194508,0,0.0022883295194508,0.0022883295194508,0,0.0022883295194508,0,0.0022883295194508,0,0,0,0,0.0068649885583524,0,0,0.0022883295194508,0,0,0,0,0,0,0,0,0.0045766590389016,0,0,0,0.0022883295194508,0,0.0022883295194508,0,0,0,0,0,0,0,0,0,0
1290,6684,0.247833622183709,0.0173310225303293,0,0,0.024263431542461,0.00519930675909879,0.048526863084922,0,0.00519930675909879,0.00173310225303293,0.0675909878682842,0.123050259965338,0,0,0.0103986135181976,0,0.0467937608318891,0.0277296360485269,0.0121317157712305,0.072790294627383,0.00866551126516464,0.00346620450606586,0.211438474870017,0.0138648180242634,0.0259965337954939,0,0,0.00173310225303293,0,0,0.00866551126516464,0,0,0,0.00173310225303293,0.00173310225303293,0.00173310225303293,0,0,0,0.00173310225303293,0.00173310225303293,0.00173310225303293,0,0.00173310225303293,0.00173310225303293,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,6784,0.193058568329718,0.0151843817787419,0,0,0.0151843817787419,0.0086767895878525,0.052060737527115,0,0.0260303687635575,0.00216919739696312,0.0932754880694143,0.171366594360087,0,0.00216919739696312,0.017353579175705,0,0.0195227765726681,0.0151843817787419,0.0195227765726681,0.086767895878525,0,0.00433839479392625,0.175704989154013,0.0238611713665944,0.0086767895878525,0.0130151843817787,0,0,0,0,0.0130151843817787,0,0,0.00216919739696312,0.00216919739696312,0,0,0.00216919739696312,0.00216919739696312,0,0,0,0,0,0,0.00433839479392625,0,0,0,0,0,0,0,0,0.00433839479392625,0,0.00216919739696312,0.00216919739696312,0,0,0,0,0,0,0.00216919739696312,0,0,0,0,0,0,0,0,0
1310,6884,0.186157517899761,0.0167064439140811,0,0,0.0262529832935561,0,0.045346062052506,0,0.0262529832935561,0.00238663484486874,0.116945107398568,0.181384248210024,0,0,0.0143198090692124,0,0.0238663484486874,0.0429594272076372,0.00954653937947494,0.0668257756563246,0,0,0.178997613365155,0.0214797136038186,0.0190930787589499,0.00238663484486874,0,0,0,0,0.00238663484486874,0,0,0,0,0.00238663484486874,0,0.00238663484486874,0,0,0.00477326968973747,0,0,0,0,0.00238663484486874,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,6985,0.202564102564103,0.0102564102564103,0,0,0.0307692307692308,0.00512820512820513,0.0717948717948718,0,0.0384615384615385,0,0.105128205128205,0.130769230769231,0,0,0.00769230769230769,0,0.0179487179487179,0.0282051282051282,0.0102564102564103,0.0846153846153846,0.00769230769230769,0,0.187179487179487,0.00769230769230769,0.0153846153846154,0.00769230769230769,0,0,0,0,0.00769230769230769,0,0,0,0,0.00256410256410256,0,0.00256410256410256,0.00256410256410256,0,0.00256410256410256,0,0,0,0.00256410256410256,0.00512820512820513,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0,0
1330,7085,0.199588477366255,0.0185185185185185,0,0,0.0452674897119342,0,0.0617283950617284,0,0.0349794238683128,0.00205761316872428,0.0720164609053498,0.141975308641975,0,0,0.0102880658436214,0,0.0308641975308642,0.037037037037037,0.00617283950617284,0.0699588477366255,0.00617283950617284,0.00205761316872428,0.164609053497942,0.037037037037037,0.0246913580246914,0.00617283950617284,0,0,0,0,0.00205761316872428,0,0,0,0,0.00411522633744856,0,0.00411522633744856,0.00411522633744856,0,0,0,0.00205761316872428,0,0,0.00823045267489712,0,0,0,0,0,0.00205761316872428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205761316872428,0,0,0,0,0,0,0
1350,7285,0.1425,0.015,0.005,0,0.025,0,0.025,0,0.02,0.005,0.1425,0.265,0,0.0025,0.045,0,0.0325,0.02,0.0075,0.055,0.0025,0,0.145,0.005,0.0175,0.0075,0,0,0,0,0.005,0,0,0.0025,0,0.0025,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0
1370,7486,0.143636363636364,0.0254545454545455,0.00727272727272727,0,0.0490909090909091,0.00363636363636364,0.02,0.00181818181818182,0.0254545454545455,0,0.14,0.169090909090909,0,0,0.0109090909090909,0,0.0509090909090909,0.0454545454545455,0.0127272727272727,0.0654545454545455,0,0,0.161818181818182,0.0109090909090909,0.0236363636363636,0.00181818181818182,0,0.00181818181818182,0,0,0.00909090909090909,0,0,0,0,0.0109090909090909,0,0.00181818181818182,0.00181818181818182,0,0,0,0,0,0,0.00181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181818181818182,0.00181818181818182,0,0,0,0
1390,7686,0.168564920273349,0.0159453302961276,0.00227790432801822,0,0.0432801822323462,0,0.0296127562642369,0,0.0432801822323462,0.00455580865603645,0.0774487471526196,0.200455580865604,0,0,0.0136674259681093,0,0.0273348519362187,0.0364464692482916,0.00911161731207289,0.0660592255125285,0,0,0.191343963553531,0.0159453302961276,0.0227790432801822,0.00911161731207289,0,0,0,0,0.00455580865603645,0.00455580865603645,0,0,0,0.00227790432801822,0,0,0,0,0,0.00227790432801822,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455580865603645,0,0,0,0,0,0,0,0,0,0,0,0,0.00227790432801822,0,0,0
1410,7887,0.155789473684211,0.00842105263157895,0.00421052631578947,0,0.04,0.00421052631578947,0.0378947368421053,0,0.0210526315789474,0.00210526315789474,0.0315789473684211,0.212631578947368,0.00210526315789474,0,0.00421052631578947,0,0.0736842105263158,0.0442105263157895,0.00631578947368421,0.0736842105263158,0.00421052631578947,0.00210526315789474,0.172631578947368,0.0105263157894737,0.0273684210526316,0.0189473684210526,0,0,0,0,0.00421052631578947,0.00421052631578947,0,0.00210526315789474,0.00210526315789474,0.00842105263157895,0.0105263157894737,0.00210526315789474,0,0,0,0,0.00210526315789474,0,0,0.00210526315789474,0,0,0,0,0,0,0,0,0,0,0,0.00210526315789474,0,0,0,0,0,0,0,0,0,0,0,0.00210526315789474,0,0,0,0
1430,8087,0.184210526315789,0.00789473684210526,0.00526315789473684,0,0.0210526315789474,0.00263157894736842,0.0342105263157895,0,0.0184210526315789,0.00263157894736842,0.081578947368421,0.202631578947368,0.00526315789473684,0,0,0,0.0473684210526316,0.0447368421052632,0,0.1,0,0.00263157894736842,0.192105263157895,0.0131578947368421,0,0.0184210526315789,0,0,0.00263157894736842,0,0.00526315789473684,0.00263157894736842,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,8314,0.243165467625899,0.00575539568345324,0.00287769784172662,0,0.0287769784172662,0.00143884892086331,0.0489208633093525,0,0.018705035971223,0.00143884892086331,0.0215827338129496,0.198561151079137,0,0,0,0,0.0316546762589928,0.0158273381294964,0.00431654676258993,0.119424460431655,0.00287769784172662,0.00143884892086331,0.165467625899281,0.0143884892086331,0.0129496402877698,0.00719424460431655,0,0,0,0,0.0100719424460432,0.00143884892086331,0,0.00143884892086331,0.00143884892086331,0.00143884892086331,0.00719424460431655,0,0.00143884892086331,0,0.00287769784172662,0,0.00143884892086331,0,0,0.0158273381294964,0,0,0,0,0,0,0,0,0,0,0,0.00863309352517986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,8617,0.16304347826087,0.00652173913043478,0,0,0.0347826086956522,0.00217391304347826,0.0543478260869565,0,0.00652173913043478,0.00434782608695652,0.0934782608695652,0.169565217391304,0,0,0,0,0.0391304347826087,0.0456521739130435,0.0195652173913043,0.0717391304347826,0.00217391304347826,0.00217391304347826,0.2,0.0108695652173913,0.0326086956521739,0.00652173913043478,0,0,0,0,0.00869565217391304,0,0,0,0,0.00217391304347826,0.00434782608695652,0,0.00217391304347826,0,0,0,0,0,0,0.0108695652173913,0,0,0,0,0,0,0,0,0.00434782608695652,0,0,0,0.00217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,8920,0.212290502793296,0.0195530726256983,0.00558659217877095,0,0.0349162011173184,0.00837988826815642,0.0768156424581006,0,0.0209497206703911,0.0125698324022346,0.0810055865921788,0.0698324022346369,0,0.00139664804469274,0,0,0.0684357541899441,0.0363128491620112,0.00418994413407821,0.0740223463687151,0,0.00418994413407821,0.192737430167598,0.0153631284916201,0.032122905027933,0.00977653631284916,0.00279329608938547,0.00279329608938547,0.00139664804469274,0,0.00418994413407821,0.00279329608938547,0,0,0,0,0.00139664804469274,0,0,0,0,0,0.00139664804469274,0,0,0.00139664804469274,0,0,0,0,0,0.00139664804469274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,9223,0.187285223367698,0.0171821305841924,0.00687285223367698,0,0.0395189003436426,0.00171821305841924,0.0652920962199313,0.00171821305841924,0.0274914089347079,0.00343642611683849,0.109965635738832,0.097938144329897,0,0.00171821305841924,0.00171821305841924,0,0.0343642611683849,0.0326460481099656,0.0120274914089347,0.0498281786941581,0.00171821305841924,0.00171821305841924,0.152920962199313,0.0189003436426117,0.084192439862543,0.0240549828178694,0,0,0,0,0.00859106529209622,0,0,0,0,0.00343642611683849,0,0.00515463917525773,0,0,0.00343642611683849,0,0,0,0.00171821305841924,0.00171821305841924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171821305841924,0,0
