"sample.depths","sample.ages","Ambrosia.type","Betula","Carya","Amaranthaceae.undiff.","Clethra","Cyrilla.racemiflora","Ericaceae","Fraxinus.undiff.","Gordonia","Ilex","Iva.xanthifolia.type","Liquidambar","Nyssa","Ostrya.Carpinus","Pinus.undiff.","Planera.aquatica","Quercus","Rumex","Sambucus","Taxodium","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vitis","Alnus","Myrica","Populus","Poaceae","Cyperaceae.undiff.","Iva.frutescens.type","Cupressaceae.undiff.","Pinus.subg..Pinus.undiff.","Artemisia","Celtis","Cephalanthus","Platanus","Sapindus","Serenoa","Liliaceae","Fagus","Polygonum.amphibium","Salix","Thalictrum","Acer.undiff.","Castanea","Lechea","Urtica.type","Xanthium","Rosaceae","Primula","Rhus","Symplocos","Apiaceae.undiff.","Anacardiaceae.undiff.","Betulaceae.undiff.","Moraceae","Hypericum","Juglans.nigra","Mimosaceae","Rutaceae","Combretaceae.Melastomataceae","Styloceras","Rhamnaceae.undiff.","Phoradendron","Chamaecrista.type","Arecaceae.undiff.","Acer.negundo","Pinus.clausa.type","Polygonella.fimbriata.type","Corylus","Myrtaceae.undiff.","Osmanthus","Brassicaceae","Malvaceae","Polygonella.polygama.type","Eugenia","Viburnum","Tilia","Cornus.sericea.type","Magnolia","Caryophyllaceae","Ranunculaceae.undiff.","Dodonaea","Lamiaceae","Pistacia","Liriodendron","Acer.saccharum.type","Urticaceae","Plantago","Pinaceae.undiff.","Picea","Pinus.subg..Strobus","Acer.rubrum","Asteraceae.subf..Cichorioideae","Tsuga","Urticales.undiff.","Viscaceae.undiff.","Itea","Rubiaceae.undiff.","Gomphrena.type","Fraxinus.nigra.type","Galium","Campanulaceae","Dalea","Parthenocissus","Myrsine","Sisyrinchium","Ceanothus","Onagraceae","Euphorbia","Ceratiola.ericoides.type","Fabaceae.undiff.","Solanaceae","Abies","Araliaceae","Eriogonum"
496,12446,0.0163934426229508,0,0.040983606557377,0,0,0.00819672131147541,0,0.00819672131147541,0,0,0,0.00546448087431694,0.00546448087431694,0.0437158469945355,0,0,0.281420765027322,0,0,0.00273224043715847,0.00273224043715847,0.0163934426229508,0.0109289617486339,0,0.00546448087431694,0,0.0765027322404372,0.0109289617486339,0,0.0355191256830601,0.398907103825137,0,0,0,0,0,0,0,0.0218579234972678,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,12540,0.0031055900621118,0.0031055900621118,0.0403726708074534,0.0031055900621118,0,0,0,0.0093167701863354,0,0,0,0.0093167701863354,0,0.0248447204968944,0,0.0031055900621118,0.301242236024845,0,0,0.0124223602484472,0.0217391304347826,0.0062111801242236,0,0,0.0124223602484472,0.0031055900621118,0.0807453416149068,0.0217391304347826,0.0031055900621118,0.0217391304347826,0.37888198757764,0,0.0062111801242236,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031055900621118,0,0,0,0,0,0,0,0,0.0093167701863354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,12634,0.0145348837209302,0,0.0755813953488372,0,0,0,0.00290697674418605,0,0,0,0,0.0116279069767442,0,0.0494186046511628,0,0,0.36046511627907,0,0,0.0203488372093023,0.00290697674418605,0.0116279069767442,0.00290697674418605,0.00290697674418605,0.00290697674418605,0,0.0697674418604651,0.0145348837209302,0,0.0174418604651163,0.305232558139535,0.00290697674418605,0,0,0,0,0,0,0.0290697674418605,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,12728,0.00526315789473684,0,0.0631578947368421,0.00526315789473684,0,0,0,0.00526315789473684,0,0,0,0.00263157894736842,0,0.0447368421052632,0,0,0.386842105263158,0,0,0.00789473684210526,0.0131578947368421,0,0.00263157894736842,0.00263157894736842,0.00526315789473684,0,0.0394736842105263,0.0210526315789474,0,0.0184210526315789,0.352631578947368,0,0,0,0,0,0,0,0.0236842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,12823,0.0178041543026706,0.0029673590504451,0.0474777448071217,0,0,0,0,0,0,0,0,0.0029673590504451,0,0.0445103857566766,0,0,0.347181008902077,0,0,0.0178041543026706,0.0178041543026706,0.0148367952522255,0.00593471810089021,0.0029673590504451,0,0,0.106824925816024,0.0356083086053412,0,0.00593471810089021,0.299703264094956,0,0.0118694362017804,0,0,0,0,0,0.0148367952522255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,12887,0.0203488372093023,0.00290697674418605,0.066860465116279,0,0,0,0,0.00581395348837209,0,0,0,0,0.00581395348837209,0.0494186046511628,0,0,0.427325581395349,0,0,0.0145348837209302,0.00872093023255814,0.0203488372093023,0.00872093023255814,0,0.00872093023255814,0,0.0145348837209302,0.00872093023255814,0.00290697674418605,0.0116279069767442,0.305232558139535,0,0.00290697674418605,0,0,0,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,12922,0.00657894736842105,0,0.0526315789473684,0,0,0,0,0.00657894736842105,0,0,0,0.00986842105263158,0.00986842105263158,0.0888157894736842,0,0.00328947368421053,0.361842105263158,0,0,0.0296052631578947,0.00986842105263158,0.0164473684210526,0,0.00328947368421053,0,0,0.0427631578947368,0.00657894736842105,0,0.0197368421052632,0.292763157894737,0,0,0,0,0,0,0,0.0296052631578947,0,0,0,0,0,0,0,0,0,0,0,0.00657894736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,12957,0.0146341463414634,0,0.0317073170731707,0.0048780487804878,0,0,0,0.0024390243902439,0,0,0,0.0024390243902439,0.0024390243902439,0.0536585365853659,0,0,0.260975609756098,0,0,0.00731707317073171,0.0268292682926829,0.0121951219512195,0.0024390243902439,0.00731707317073171,0.0048780487804878,0,0.207317073170732,0.0439024390243902,0,0.0146341463414634,0.263414634146341,0,0,0,0,0,0,0,0.0292682926829268,0,0,0,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,12992,0.00540540540540541,0,0.0405405405405405,0,0,0,0,0.00540540540540541,0,0.00540540540540541,0,0.0027027027027027,0.0027027027027027,0.0405405405405405,0,0,0.327027027027027,0,0,0.00810810810810811,0.121621621621622,0.00810810810810811,0.00810810810810811,0.0027027027027027,0.0027027027027027,0,0.0351351351351351,0.0216216216216216,0,0.0162162162162162,0.289189189189189,0,0,0,0.0027027027027027,0,0,0,0.0378378378378378,0,0,0,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027027027027027,0,0,0,0,0,0,0,0.0027027027027027,0,0,0,0.0027027027027027,0,0,0,0,0,0,0,0.0027027027027027,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,13027,0.0189274447949527,0,0.0220820189274448,0,0,0,0,0.00630914826498423,0,0,0,0,0,0.0757097791798107,0,0,0.340694006309148,0,0,0.028391167192429,0.0441640378548896,0.00946372239747634,0.00946372239747634,0.00315457413249211,0.00315457413249211,0,0.10410094637224,0.0126182965299685,0.00315457413249211,0.00630914826498423,0.264984227129338,0,0.00315457413249211,0,0,0,0,0,0.0441640378548896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,13045,0.0116731517509728,0.00389105058365759,0.0583657587548638,0,0,0,0,0.0116731517509728,0,0,0,0.0116731517509728,0.00389105058365759,0.0505836575875486,0.249027237354086,0,0.295719844357977,0,0,0.0116731517509728,0.0700389105058366,0.0311284046692607,0,0.00389105058365759,0.0116731517509728,0.00389105058365759,0.0350194552529183,0.00389105058365759,0,0.0116731517509728,0.0894941634241245,0,0,0,0,0,0,0,0.0116731517509728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155642023346304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,13062,0.0175824175824176,0,0.0395604395604396,0.0021978021978022,0,0,0,0.0131868131868132,0,0,0,0.010989010989011,0,0.0527472527472527,0,0.0043956043956044,0.353846153846154,0,0,0.0417582417582418,0.0131868131868132,0.00659340659340659,0,0.0021978021978022,0,0,0.123076923076923,0.00879120879120879,0.0021978021978022,0.0241758241758242,0.221978021978022,0,0.0021978021978022,0,0.0043956043956044,0,0,0,0.0483516483516484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043956043956044,0,0,0,0,0,0,0,0,0,0,0,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,13097,0.0126582278481013,0,0.0962025316455696,0.00253164556962025,0,0,0,0.0151898734177215,0,0,0,0.00506329113924051,0,0.0455696202531646,0,0,0.281012658227848,0,0,0.030379746835443,0.030379746835443,0.00759493670886076,0,0.00253164556962025,0.010126582278481,0,0.121518987341772,0.0329113924050633,0.00253164556962025,0.020253164556962,0.237974683544304,0,0.00253164556962025,0,0.00253164556962025,0,0,0,0.030379746835443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0,0,0,0,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,13133,0.0222222222222222,0,0.142857142857143,0.00317460317460317,0,0,0,0.00952380952380952,0,0.00634920634920635,0,0.0126984126984127,0,0.092063492063492,0,0,0.33968253968254,0,0,0.0158730158730159,0.0285714285714286,0.0253968253968254,0,0.00634920634920635,0.00317460317460317,0,0.0158730158730159,0.0126984126984127,0,0.0476190476190476,0.19047619047619,0,0,0,0,0,0,0,0.019047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317460317460317,0,0,0.00317460317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,13168,0.0182370820668693,0,0.151975683890578,0,0,0,0,0.0121580547112462,0,0,0,0.00303951367781155,0.0060790273556231,0.060790273556231,0,0,0.422492401215805,0,0,0.027355623100304,0.00911854103343465,0.00911854103343465,0.0060790273556231,0,0,0,0.0151975683890578,0,0,0.0303951367781155,0.197568389057751,0,0.00303951367781155,0,0,0,0.00303951367781155,0,0.0151975683890578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0060790273556231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303951367781155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,13203,0.00323624595469256,0.00323624595469256,0.0841423948220065,0.00323624595469256,0,0,0,0,0,0,0,0.00323624595469256,0,0.0614886731391586,0,0.00323624595469256,0.514563106796116,0,0,0.0129449838187702,0.0129449838187702,0,0,0,0.00323624595469256,0,0.00970873786407767,0.00323624595469256,0,0.00647249190938511,0.242718446601942,0.00323624595469256,0,0,0,0,0,0,0.0226537216828479,0,0,0,0.00323624595469256,0,0,0,0,0.00323624595469256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,13238,0.0051413881748072,0.0025706940874036,0.244215938303342,0,0,0.0051413881748072,0,0.0077120822622108,0,0,0,0.0051413881748072,0,0.0359897172236504,0,0,0.452442159383033,0,0,0.0077120822622108,0.012853470437018,0.0051413881748072,0,0.0051413881748072,0.0025706940874036,0,0.0102827763496144,0.0051413881748072,0,0.0179948586118252,0.146529562982005,0,0.0025706940874036,0,0,0.0025706940874036,0,0,0.0179948586118252,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,13273,0.0177215189873418,0,0.126582278481013,0,0,0.00253164556962025,0,0.010126582278481,0,0,0,0.00253164556962025,0,0.0430379746835443,0,0,0.374683544303797,0,0,0.020253164556962,0.0987341772151899,0.00759493670886076,0,0,0.00253164556962025,0,0.0379746835443038,0.0151898734177215,0,0.00759493670886076,0.207594936708861,0,0,0,0,0,0,0,0.020253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253164556962025,0.00253164556962025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,13308,0.0120845921450151,0.00302114803625378,0.093655589123867,0,0,0,0,0.00302114803625378,0,0,0,0.00906344410876133,0.00302114803625378,0.0362537764350453,0,0,0.38368580060423,0,0,0.0181268882175227,0.081570996978852,0.0151057401812689,0.00302114803625378,0.00604229607250755,0,0,0.054380664652568,0.0181268882175227,0,0.027190332326284,0.190332326283988,0,0,0,0,0,0,0,0.027190332326284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302114803625378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120845921450151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,13343,0.0182648401826484,0,0.0981735159817352,0,0,0,0,0.0091324200913242,0,0,0,0.00684931506849315,0,0.04337899543379,0,0,0.353881278538813,0,0,0.0114155251141553,0.157534246575342,0.0159817351598174,0,0.0045662100456621,0.0091324200913242,0,0.0296803652968037,0.0319634703196347,0,0.0228310502283105,0.162100456621005,0.00228310502283105,0.0045662100456621,0,0,0,0,0,0.0182648401826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,13378,0.0243243243243243,0.0027027027027027,0.113513513513514,0.0027027027027027,0,0,0,0,0,0,0,0.0108108108108108,0,0.0540540540540541,0,0,0.47027027027027,0,0,0.0189189189189189,0.0135135135135135,0.0297297297297297,0,0,0.00540540540540541,0,0.0324324324324324,0.0351351351351351,0,0.0243243243243243,0.124324324324324,0,0,0,0,0,0,0,0.0243243243243243,0,0,0,0,0,0,0,0,0,0,0,0,0.0027027027027027,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0.0027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,13395,0.0181818181818182,0.0151515151515152,0.142424242424242,0,0,0,0,0.00303030303030303,0,0,0,0.00303030303030303,0.0151515151515152,0.00606060606060606,0.115151515151515,0.00303030303030303,0.366666666666667,0,0,0.0363636363636364,0.0606060606060606,0.00606060606060606,0,0.00303030303030303,0.00303030303030303,0.00303030303030303,0.0484848484848485,0.0151515151515152,0,0,0.0818181818181818,0,0.00303030303030303,0,0,0.00303030303030303,0,0,0.00303030303030303,0.00303030303030303,0,0,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303030303030303,0,0,0,0,0,0,0,0,0.00303030303030303,0,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,13413,0.0329341317365269,0,0.119760479041916,0,0,0,0,0.0029940119760479,0,0,0,0.0029940119760479,0.0029940119760479,0.0658682634730539,0,0,0.458083832335329,0,0,0,0.0209580838323353,0.0149700598802395,0.0029940119760479,0.0029940119760479,0.0029940119760479,0,0.0239520958083832,0.0479041916167665,0,0.0239520958083832,0.146706586826347,0,0.0029940119760479,0,0,0,0,0,0.0119760479041916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,13448,0.0412573673870334,0,0.147347740667976,0.00785854616895874,0,0.00196463654223969,0,0.00196463654223969,0,0.00196463654223969,0,0.00196463654223969,0,0.0648330058939096,0,0.00196463654223969,0.447937131630648,0,0,0.0157170923379175,0.00982318271119843,0.0157170923379175,0.00785854616895874,0,0.00392927308447937,0.00196463654223969,0.0275049115913556,0.0235756385068762,0,0.0137524557956778,0.139489194499018,0,0,0,0.00196463654223969,0,0,0,0.0137524557956778,0,0,0,0.00392927308447937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00196463654223969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,13746,0.0266666666666667,0.024,0.141333333333333,0.00266666666666667,0,0,0,0.00266666666666667,0.00266666666666667,0,0,0.0106666666666667,0.00533333333333333,0.0346666666666667,0.08,0,0.469333333333333,0,0,0.0293333333333333,0.00266666666666667,0.0106666666666667,0.008,0,0.00533333333333333,0,0.00266666666666667,0.00266666666666667,0,0.016,0.0746666666666667,0.00266666666666667,0.00266666666666667,0,0.00266666666666667,0.00266666666666667,0,0,0.0293333333333333,0,0,0,0,0,0,0,0,0,0,0.00266666666666667,0,0,0,0,0,0,0.00533333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,14096,0.0213903743315508,0.00267379679144385,0.120320855614973,0.0053475935828877,0,0.00267379679144385,0,0.00267379679144385,0,0,0,0.00802139037433155,0.0053475935828877,0.0347593582887701,0.0775401069518717,0,0.457219251336898,0,0,0.053475935828877,0.0053475935828877,0.0294117647058824,0.00267379679144385,0,0.0053475935828877,0,0.00267379679144385,0.0133689839572193,0,0.0160427807486631,0.0588235294117647,0.00802139037433155,0,0,0.0053475935828877,0,0,0,0.0508021390374332,0.00267379679144385,0,0,0,0,0,0,0,0,0,0.0053475935828877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267379679144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,14447,0.00616016427104723,0.0082135523613963,0.114989733059548,0,0,0,0,0.0205338809034908,0,0,0,0.0102669404517454,0.0164271047227926,0.0328542094455852,0.117043121149897,0,0.410677618069815,0,0,0.0985626283367557,0.0123203285420945,0.0225872689938398,0.00410677618069815,0.00410677618069815,0.00205338809034908,0.00205338809034908,0.0205338809034908,0.0184804928131417,0.00205338809034908,0.00616016427104723,0.0082135523613963,0.00205338809034908,0.00410677618069815,0,0.00616016427104723,0,0,0,0.0390143737166324,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,14622,0.00911161731207289,0.00455580865603645,0.225512528473804,0.00227790432801822,0,0,0,0.00683371298405467,0,0,0,0.00455580865603645,0.0159453302961276,0.0182232346241458,0.16628701594533,0,0.186788154897494,0,0,0.0865603644646925,0.0159453302961276,0.0182232346241458,0.00227790432801822,0.00227790432801822,0.00227790432801822,0.00455580865603645,0.0182232346241458,0.0159453302961276,0.00227790432801822,0.0478359908883827,0.0113895216400911,0.00455580865603645,0.00455580865603645,0.00227790432801822,0.0113895216400911,0,0,0,0.082004555808656,0,0,0,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0,0.00455580865603645,0,0,0,0,0,0,0,0,0.00455580865603645,0,0,0.00455580865603645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911161731207289,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,14797,0.0325581395348837,0.00465116279069767,0.113178294573643,0.00775193798449612,0,0.00155038759689922,0,0.00155038759689922,0,0.00155038759689922,0,0,0.00310077519379845,0.0124031007751938,0.24031007751938,0,0.238759689922481,0,0,0.013953488372093,0.0124031007751938,0.0124031007751938,0.00155038759689922,0.00775193798449612,0,0,0.0356589147286822,0.00930232558139535,0.00775193798449612,0.0372093023255814,0.15968992248062,0.0124031007751938,0,0,0,0,0,0,0.0155038759689922,0,0,0.00155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155038759689922,0.00155038759689922,0,0,0.00155038759689922,0,0,0,0,0,0,0,0,0.0062015503875969,0.00310077519379845,0.00155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,15469,0.042483660130719,0.00163398692810458,0.259803921568627,0.0065359477124183,0,0,0,0.00326797385620915,0,0,0,0.00163398692810458,0.0065359477124183,0.0147058823529412,0.173202614379085,0.00326797385620915,0.199346405228758,0,0,0.0310457516339869,0.0310457516339869,0.011437908496732,0.00163398692810458,0.0065359477124183,0.00163398692810458,0,0.0392156862745098,0.00980392156862745,0.00490196078431373,0.0326797385620915,0,0.011437908496732,0,0,0.00163398692810458,0,0,0,0.00326797385620915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163398692810458,0,0,0,0,0,0,0,0,0,0.00816993464052288,0,0,0,0,0,0.00163398692810458,0.00326797385620915,0,0,0,0,0,0.00163398692810458,0,0,0,0,0,0,0,0,0.0065359477124183,0.076797385620915,0,0.00163398692810458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,16141,0.01875,0.003125,0.2796875,0.003125,0,0,0,0.009375,0,0,0,0.0015625,0,0.015625,0.178125,0,0.21875,0,0,0.05625,0.0265625,0.0078125,0,0.003125,0,0,0.028125,0.0046875,0.00625,0.034375,0.025,0.00625,0,0.003125,0.0171875,0,0,0,0.003125,0,0,0,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0.0015625,0,0,0.0015625,0,0,0,0,0,0,0.00625,0,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046875,0,0,0.009375,0.0234375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,16813,0.0439330543933054,0.00209205020920502,0.0251046025104603,0,0,0,0,0,0,0,0,0,0,0,0.631799163179916,0,0.0836820083682008,0,0,0.00209205020920502,0.0230125523012552,0,0,0.0125523012552301,0,0,0.0690376569037657,0.00418410041841004,0.0104602510460251,0.00209205020920502,0.0585774058577406,0.0125523012552301,0,0,0,0,0,0,0.00418410041841004,0,0,0.00209205020920502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209205020920502,0,0,0,0,0,0,0.00209205020920502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00209205020920502,0.00627615062761506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,17484,0.0535372848948375,0.00191204588910134,0.0439770554493308,0.00191204588910134,0,0,0,0.00191204588910134,0,0.00191204588910134,0,0,0,0.00573613766730402,0.474187380497132,0,0.120458891013384,0.00191204588910134,0,0.00764818355640535,0.0133843212237094,0.00573613766730402,0.00191204588910134,0,0.00573613766730402,0,0.0764818355640535,0.0133843212237094,0.0095602294455067,0.0095602294455067,0.116634799235182,0.0152963671128107,0.00191204588910134,0,0,0,0,0,0,0,0,0.00382409177820268,0,0,0,0,0.00191204588910134,0,0,0,0,0,0,0,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134,0.00191204588910134,0,0,0.00191204588910134,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
