"sample.depths","sample.ages","Acer.rubrum","Aquifoliaceae","Betula","Caprifoliaceae.undiff.","Carya","Castanea","Cupressaceae","Fagus","Poaceae.undiff.","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Quercus","Rumex","Tilia","Tsuga","Ulmus","Apiaceae","Alnus","Liliaceae","Ambrosia","Rosaceae.undiff.","Fraxinus","Juglans","Acer.saccharum","Rhamnus","Celtis","Corylus","Ericaceae","Liquidambar","Asteraceae.subf..Asteroideae.undiff.","Prunus.Pyrus","Caryophyllaceae","Plantago.lanceolata","Salix","Sambucus","Vitis","Polygonum","Brassicaceae.type","Acer.undiff.","Larix","Populus","Amaranthaceae","Humulus","Lamiaceae","Ailanthus","Cephalanthus","Nyssa","Zea","Cyperaceae","Plantago.major","Thalictrum","Rhus","Viburnum","Fabaceae","Morus","Myrica","Urtica","Ranunculus","Epilobium.type","Liriodendron","Artemisia","Gleditsia","Cornus","Tradescantia","cf..Arisaema","cf..Podophyllum"
20.5,65,0.00802139037433155,0,0.203208556149733,0,0.0106951871657754,0.0374331550802139,0,0.0668449197860963,0.00802139037433155,0.00802139037433155,0.00668449197860963,0.00802139037433155,0.0240641711229947,0.0775401069518717,0,0.144385026737968,0.0267379679144385,0.00267379679144385,0.240641711229947,0.0133689839572193,0,0.00802139037433155,0,0.0427807486631016,0,0.0213903743315508,0.00267379679144385,0.017379679144385,0,0.00267379679144385,0,0,0,0.0053475935828877,0.00267379679144385,0,0.0053475935828877,0,0,0,0,0,0,0.00267379679144385,0,0,0,0,0,0,0,0,0,0.00267379679144385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,74,0.0092378752886836,0,0.163972286374134,0,0.0069284064665127,0.0138568129330254,0.0023094688221709,0.0715935334872979,0.023094688221709,0.0069284064665127,0.0161662817551963,0.0184757505773672,0.0115473441108545,0.0762124711316397,0,0.133949191685912,0.023094688221709,0.0046189376443418,0.295612009237875,0.0069284064665127,0,0.0069284064665127,0,0.0277136258660508,0,0.023094688221709,0.0046189376443418,0.0207852193995381,0,0,0.0069284064665127,0,0,0,0.0023094688221709,0,0.0046189376443418,0,0,0,0,0,0.0092378752886836,0,0,0,0,0,0,0,0.0046189376443418,0.0023094688221709,0,0,0,0,0,0,0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0
24.5,99,0.0112994350282486,0,0.22316384180791,0.00282485875706215,0.00564971751412429,0.0367231638418079,0.00282485875706215,0.0819209039548023,0.0310734463276836,0.0112994350282486,0.00847457627118644,0.0169491525423729,0.0141242937853107,0.0451977401129944,0,0.180790960451977,0.0169491525423729,0,0.203389830508475,0.0112994350282486,0.00282485875706215,0.00282485875706215,0,0.019774011299435,0,0.0169491525423729,0.00282485875706215,0.0141242937853107,0,0.0112994350282486,0,0,0,0,0,0,0.00282485875706215,0,0,0,0,0.00564971751412429,0,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0.00282485875706215,0,0,0,0,0.00564971751412429,0.00282485875706215,0.00282485875706215,0,0,0,0,0,0,0,0
25.5,109,0.00758533501896334,0,0.161820480404551,0,0.0101137800252845,0.0328697850821745,0,0.103666245259166,0.00758533501896334,0.0176991150442478,0.00632111251580278,0.0278128950695322,0.0303413400758533,0.0429835651074589,0,0.194690265486726,0.00758533501896334,0.00252844500632111,0.247787610619469,0.00505689001264223,0,0.0151706700379267,0,0.0252844500632111,0.00252844500632111,0.0151706700379267,0.00252844500632111,0.0151706700379267,0,0,0,0.00252844500632111,0,0.00252844500632111,0,0,0,0.00252844500632111,0,0,0,0,0.00252844500632111,0,0.00505689001264223,0,0,0,0,0,0.00252844500632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,121,0.00494437577255871,0.00247218788627936,0.242274412855377,0,0.00494437577255871,0.0247218788627936,0,0.07663782447466,0.0123609394313968,0.0148331273176761,0.0111248454882571,0.0148331273176761,0.0197775030902349,0.0741656365883807,0.00494437577255871,0.158220024721879,0.00494437577255871,0.00988875154511743,0.264524103831891,0.00494437577255871,0,0.00247218788627936,0,0.00988875154511743,0.00247218788627936,0.0123609394313968,0,0.00988875154511743,0,0,0,0,0.00494437577255871,0,0,0,0.00494437577255871,0,0,0,0,0,0.00247218788627936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,133,0.00506329113924051,0,0.19493670886076,0.00253164556962025,0.020253164556962,0.0531645569620253,0.00253164556962025,0.126582278481013,0.00506329113924051,0.00506329113924051,0.00759493670886076,0,0.00759493670886076,0.0759493670886076,0.00506329113924051,0.156962025316456,0.00759493670886076,0.00506329113924051,0.220253164556962,0.00253164556962025,0,0.0126582278481013,0,0.020253164556962,0.00506329113924051,0.0278481012658228,0,0.010126582278481,0,0,0.00759493670886076,0,0,0.00253164556962025,0,0,0,0.00506329113924051,0,0,0,0,0.00506329113924051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.5,141,0.00249376558603491,0.00249376558603491,0.159600997506234,0,0.00997506234413965,0.0349127182044888,0.00748129675810474,0.0997506234413965,0.00249376558603491,0.0149625935162095,0.00997506234413965,0.0124688279301746,0.0324189526184539,0.0548628428927681,0,0.13715710723192,0.00748129675810474,0.00748129675810474,0.309226932668329,0.00997506234413965,0,0.00249376558603491,0,0.0174563591022444,0.00249376558603491,0.0199501246882793,0.00498753117206983,0.029925187032419,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0
30.5,150,0.00256739409499358,0,0.197689345314506,0,0.00770218228498074,0.0154043645699615,0,0.118100128369705,0.00770218228498074,0.0102695763799743,0.00770218228498074,0.0154043645699615,0.0154043645699615,0.0564826700898588,0.00256739409499358,0.174582798459564,0.00770218228498074,0,0.277278562259307,0.0128369704749679,0,0.00256739409499358,0,0.0102695763799743,0,0.0179717586649551,0.00513478818998716,0.0192554557124519,0,0,0.00256739409499358,0.00256739409499358,0,0,0,0,0,0,0,0,0,0,0,0,0.00256739409499358,0,0,0,0,0,0,0.00513478818998716,0,0,0,0,0,0,0,0,0,0,0,0.00256739409499358,0,0,0,0,0,0
32.5,180,0.0145348837209302,0,0.188953488372093,0,0.0145348837209302,0.0145348837209302,0.00290697674418605,0.107558139534884,0.00290697674418605,0.00290697674418605,0.0174418604651163,0.0232558139534884,0.00872093023255814,0.0930232558139535,0.00290697674418605,0.142441860465116,0,0,0.287790697674419,0.00581395348837209,0,0.0116279069767442,0,0.00581395348837209,0.00290697674418605,0.0203488372093023,0.00290697674418605,0.0203488372093023,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.5,195,0.015220700152207,0,0.164383561643836,0,0.0060882800608828,0.045662100456621,0,0.0974124809741248,0.0091324200913242,0,0.0136986301369863,0.0213089802130898,0.0182648401826484,0.0639269406392694,0.0030441400304414,0.161339421613394,0,0.0060882800608828,0.298325722983257,0.0091324200913242,0,0.0121765601217656,0,0.0030441400304414,0.0030441400304414,0.0182648401826484,0,0.015220700152207,0,0,0.0060882800608828,0,0,0,0,0,0,0.0030441400304414,0,0,0,0,0.0030441400304414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030441400304414,0,0,0,0,0,0,0,0
37,247,0.0125944584382872,0,0.221662468513854,0,0.0226700251889169,0.0125944584382872,0,0.146095717884131,0.00503778337531486,0.00251889168765743,0.00251889168765743,0.017632241813602,0.0075566750629723,0.035264483627204,0.00251889168765743,0.251889168765743,0.00503778337531486,0.00251889168765743,0.171284634760705,0.0151133501259446,0,0.0075566750629723,0,0.00251889168765743,0,0.017632241813602,0.00503778337531486,0.0201511335012594,0,0,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0
41,306,0.00267022696929239,0.00267022696929239,0.181575433911883,0,0.0186915887850467,0.0186915887850467,0.00267022696929239,0.114819759679573,0.00534045393858478,0.00801068090787717,0.00667556742323097,0.00801068090787717,0.0160213618157543,0.0640854472630174,0,0.165554072096128,0.00267022696929239,0,0.323097463284379,0.00801068090787717,0,0.00801068090787717,0,0.00534045393858478,0,0.00801068090787717,0.00534045393858478,0.0186915887850467,0,0,0,0,0,0,0,0,0,0.00267022696929239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267022696929239,0,0,0,0,0,0,0,0,0,0
45,365,0.00872410032715376,0,0.165757906215921,0,0.0130861504907306,0.0239912758996728,0.00436205016357688,0.130861504907306,0.00872410032715376,0.0109051254089422,0.00981461286804798,0.019629225736096,0.00872410032715376,0.0501635768811341,0,0.187568157033806,0.00436205016357688,0.00436205016357688,0.281352235550709,0.0109051254089422,0,0.00436205016357688,0.00218102508178844,0.00654307524536532,0,0.0152671755725191,0.00218102508178844,0.0152671755725191,0,0,0.00436205016357688,0,0,0,0,0,0,0.00218102508178844,0,0,0,0,0.00218102508178844,0,0.00218102508178844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,425,0.00297176820208024,0.00297176820208024,0.181277860326894,0,0.0208023774145617,0.0267459138187221,0,0.133729569093611,0.00891530460624071,0.00891530460624071,0.0074294205052006,0.00594353640416048,0.0267459138187221,0.0386329866270431,0,0.163447251114413,0.00297176820208024,0,0.288261515601783,0.00891530460624071,0,0.0148588410104012,0,0.00594353640416048,0,0.0148588410104012,0,0.0297176820208024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297176820208024,0,0,0,0,0,0,0,0,0,0,0.00297176820208024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,454,0.00546448087431694,0,0.256830601092896,0,0.0109289617486339,0.0300546448087432,0.00273224043715847,0.117486338797814,0.00273224043715847,0.0136612021857923,0,0.0109289617486339,0.0136612021857923,0.0519125683060109,0.00273224043715847,0.185792349726776,0.00273224043715847,0.00819672131147541,0.213114754098361,0.0109289617486339,0,0.0109289617486339,0,0.00273224043715847,0,0.0136612021857923,0,0.0191256830601093,0.00546448087431694,0,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273224043715847,0.00273224043715847,0,0,0
53,484,0,0,0.177978883861237,0,0.0120663650075415,0.0180995475113122,0,0.1236802413273,0,0.0180995475113122,0.00754147812971342,0.0150829562594268,0.0150829562594268,0.0693815987933635,0,0.156862745098039,0,0,0.298642533936652,0.00603318250377074,0,0.00603318250377074,0,0.00603318250377074,0,0.024132730015083,0.00301659125188537,0.0271493212669683,0,0.00301659125188537,0,0,0,0.00301659125188537,0,0,0,0.00603318250377074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301659125188537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,544,0.00258732212160414,0,0.196636481241915,0,0.00776196636481242,0.0258732212160414,0,0.126778783958603,0.00258732212160414,0.0103492884864166,0.00646830530401035,0.018111254851229,0.0258732212160414,0.0672703751617076,0,0.178525226390686,0,0,0.282018111254851,0.00258732212160414,0,0.00517464424320828,0,0.00258732212160414,0,0.0155239327296248,0.00258732212160414,0.0129366106080207,0,0,0,0,0,0,0,0.00258732212160414,0,0.00258732212160414,0,0,0,0,0,0,0,0,0,0,0,0,0.00258732212160414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,633,0,0,0.249653259361997,0,0.00832177531206657,0.0332871012482663,0.00277392510402219,0.0998613037447989,0.00277392510402219,0.0166435506241331,0,0.00832177531206657,0.0166435506241331,0.0443828016643551,0,0.130374479889043,0,0,0.285714285714286,0.013869625520111,0,0.013869625520111,0,0.00554785020804438,0.00554785020804438,0.00554785020804438,0,0.0235783633841886,0,0.0110957004160888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832177531206657,0,0.00277392510402219,0,0.00554785020804438,0,0,0,0,0,0,0,0,0,0,0,0,0.00554785020804438,0,0
69,722,0,0.00260078023407022,0.228868660598179,0,0.0104031209362809,0.0416124837451235,0.00780234070221066,0.0806241872561769,0.00520156046814044,0.0156046814044213,0.00650195058517555,0.0182054616384915,0.0416124837451235,0.0442132639791938,0.00520156046814044,0.148244473342003,0,0.00260078023407022,0.267880364109233,0.00780234070221066,0,0.00520156046814044,0,0.00780234070221066,0,0.0156046814044213,0,0.0130039011703511,0,0,0.00520156046814044,0,0,0.00260078023407022,0,0,0,0,0,0,0,0.00520156046814044,0.00260078023407022,0,0,0,0,0,0,0,0,0,0.00260078023407022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260078023407022,0.00260078023407022
