"sample.depths","sample.ages","Acer.rubrum","Artemisia","Betula","Carya","Castanea","Cephalanthus","Asteraceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Fagus","Fraxinus..tricolpate.","Galium","Poaceae.undiff.","Liquidambar","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Rumex","Salix","Tilia","Tsuga","Ulmus","Alnus","Ambrosia","Populus","Amaranthaceae","Viburnum","Rosaceae","Zea","Acer.saccharum","Juglans.cinerea.type","Juglans.nigra.type","Pinus.banksiana.P..resinosa","Other.herbs","Acer.undiff.","Fraxinus..tetracolpate.","Larix","Picea","Iva.annua","Rhamnus","Morus","Myrica","Pinus.strobus","Rhus","Acer.saccharinum","Thalictrum","Urtica","Nyssa","Apiaceae","Celtis","Other.trees.and.shrubs","Abies","Cornus"
1944,11476,0,0,0.00196850393700787,0.0078740157480315,0.00196850393700787,0,0.00590551181102362,0.0078740157480315,0,0.00590551181102362,0.00196850393700787,0.0570866141732283,0,0.00196850393700787,0,0.0748031496062992,0.385826771653543,0,0.220472440944882,0,0,0,0.0118110236220472,0.0531496062992126,0.0216535433070866,0.00590551181102362,0,0.00196850393700787,0,0.00196850393700787,0,0.0078740157480315,0,0,0.0118110236220472,0.00196850393700787,0,0.00196850393700787,0,0.00196850393700787,0,0,0,0,0.0984251968503937,0,0.00196850393700787,0,0,0,0,0.00196850393700787,0,0.00196850393700787,0
1960,11715,0,0,0.0212234706616729,0.00249687890137328,0,0,0.00249687890137328,0.00499375780274657,0,0.0137328339575531,0.00124843945068664,0.031210986267166,0,0.00499375780274657,0,0.0411985018726592,0.423220973782772,0,0.0923845193508115,0,0.00374531835205993,0.00249687890137328,0.0149812734082397,0.0399500624219725,0.00499375780274657,0.00124843945068664,0.00124843945068664,0,0,0,0,0.00499375780274657,0.00249687890137328,0,0.0674157303370786,0,0,0.00249687890137328,0.00499375780274657,0.0112359550561798,0,0,0,0.00124843945068664,0.191011235955056,0.00124843945068664,0.00124843945068664,0,0,0,0,0,0,0.00374531835205993,0
1976,11954,0,0.00154320987654321,0.0401234567901235,0.00617283950617284,0,0,0.00462962962962963,0.0154320987654321,0,0.0277777777777778,0,0.029320987654321,0.00154320987654321,0.00462962962962963,0,0.0324074074074074,0.371913580246914,0,0.095679012345679,0,0.00462962962962963,0,0.0246913580246914,0.037037037037037,0.00617283950617284,0.00154320987654321,0.00925925925925926,0,0,0,0,0.00462962962962963,0.00617283950617284,0,0.158950617283951,0,0,0.00154320987654321,0.0216049382716049,0.0354938271604938,0,0,0,0,0.0432098765432099,0,0,0,0,0,0,0,0,0.0138888888888889,0
1984,12074,0,0.00392670157068063,0.0183246073298429,0.00130890052356021,0,0,0.00392670157068063,0.00523560209424084,0,0.0143979057591623,0.00130890052356021,0.0287958115183246,0,0.00523560209424084,0,0.0235602094240838,0.386125654450262,0,0.0484293193717278,0,0.00785340314136126,0,0.0104712041884817,0.0157068062827225,0.00392670157068063,0.00130890052356021,0.00261780104712042,0,0,0,0,0.00261780104712042,0,0,0.290575916230366,0,0,0,0.0130890052356021,0.0759162303664921,0,0,0,0,0.0170157068062827,0,0,0,0,0,0.00130890052356021,0,0,0.0170157068062827,0
1994,12224,0.00273972602739726,0.0136986301369863,0.010958904109589,0.00821917808219178,0,0,0.0136986301369863,0.0301369863013699,0,0.0794520547945206,0.00273972602739726,0.117808219178082,0,0.0164383561643836,0,0.142465753424658,0.0602739726027397,0,0.16986301369863,0,0,0,0.0219178082191781,0.052054794520548,0.00547945205479452,0.00273972602739726,0.0191780821917808,0,0,0,0,0.00273972602739726,0,0,0.0164383561643836,0,0,0,0.00273972602739726,0.134246575342466,0,0,0,0.00273972602739726,0,0,0,0,0,0,0,0,0,0.0712328767123288,0
2010,12463,0,0.00240384615384615,0.0144230769230769,0.00961538461538462,0,0,0.0168269230769231,0.00721153846153846,0,0.09375,0,0.122596153846154,0,0.0432692307692308,0,0.100961538461538,0.0264423076923077,0,0.149038461538462,0,0.00961538461538462,0,0,0.0456730769230769,0,0.00961538461538462,0.0336538461538462,0.00240384615384615,0,0,0,0.00480769230769231,0.00240384615384615,0,0.0120192307692308,0.00240384615384615,0,0,0,0.233173076923077,0,0,0,0,0,0,0,0,0,0,0,0.00240384615384615,0,0.0552884615384615,0
2026,12703,0,0.00432900432900433,0.00432900432900433,0.0064935064935065,0,0,0.0108225108225108,0.0064935064935065,0.00216450216450216,0.153679653679654,0.00216450216450216,0.136363636363636,0.00216450216450216,0.0281385281385281,0,0.090909090909091,0.012987012987013,0.00432900432900433,0.138528138528139,0,0.0064935064935065,0,0,0.038961038961039,0.00216450216450216,0.00865800865800866,0.0216450216450216,0,0,0,0,0,0.0064935064935065,0,0.0151515151515152,0.00216450216450216,0,0.00216450216450216,0,0.233766233766234,0,0,0,0.00216450216450216,0.00432900432900433,0,0,0.00216450216450216,0.00432900432900433,0,0.00216450216450216,0.00432900432900433,0,0.038961038961039,0
2034,12822,0,0,0.010989010989011,0.00549450549450549,0,0,0.00549450549450549,0.00824175824175824,0.00274725274725275,0.10989010989011,0.00274725274725275,0.115384615384615,0,0.0274725274725275,0,0.107142857142857,0.010989010989011,0,0.118131868131868,0,0.010989010989011,0,0,0.0137362637362637,0,0,0.00274725274725275,0,0,0,0,0.0164835164835165,0.010989010989011,0,0.0164835164835165,0,0.00274725274725275,0.00549450549450549,0.00274725274725275,0.335164835164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576923076923077,0
2042,12942,0,0.0072992700729927,0.0072992700729927,0.0097323600973236,0,0,0.0097323600973236,0.0072992700729927,0,0.102189781021898,0,0.138686131386861,0,0.0218978102189781,0,0.111922141119221,0.0170316301703163,0.0024330900243309,0.160583941605839,0,0.0048661800486618,0,0,0.0048661800486618,0.0072992700729927,0.0024330900243309,0.0218978102189781,0,0,0,0,0.0024330900243309,0,0.0024330900243309,0.0024330900243309,0.0024330900243309,0,0,0,0.284671532846715,0,0.0024330900243309,0,0,0,0,0.0024330900243309,0.0024330900243309,0,0,0,0.0072992700729927,0,0.0535279805352798,0
2050,13062,0,0,0.00404040404040404,0.00404040404040404,0,0,0.00202020202020202,0.0121212121212121,0.00202020202020202,0.0808080808080808,0,0.119191919191919,0,0.0202020202020202,0,0.092929292929293,0.00606060606060606,0,0.111111111111111,0,0.0161616161616162,0,0,0.0141414141414141,0.00202020202020202,0,0.00404040404040404,0,0,0.00202020202020202,0,0.00202020202020202,0.00202020202020202,0,0.00606060606060606,0,0,0.00606060606060606,0.00202020202020202,0.444444444444444,0,0,0,0,0,0,0,0.00404040404040404,0,0,0,0.00404040404040404,0,0.0363636363636364,0
2058,NA,0,0.0077319587628866,0.0077319587628866,0.00515463917525773,0,0,0.0128865979381443,0.00515463917525773,0,0.110824742268041,0.00257731958762887,0.0927835051546392,0,0.0360824742268041,0,0.0876288659793814,0.0077319587628866,0.00257731958762887,0.100515463917526,0,0.0077319587628866,0,0,0.0103092783505155,0,0.00257731958762887,0.0463917525773196,0,0,0,0,0,0,0,0.00257731958762887,0.00257731958762887,0.00257731958762887,0,0.00257731958762887,0.435567010309278,0,0.00257731958762887,0,0,0,0,0,0,0.00257731958762887,0,0,0,0,0,0.00257731958762887
2074,NA,0,0.00207900207900208,0.00207900207900208,0,0,0,0.0103950103950104,0.00415800415800416,0,0.0561330561330561,0,0.106029106029106,0,0.0249480249480249,0,0.0873180873180873,0.0187110187110187,0.00207900207900208,0.116424116424116,0,0.00415800415800416,0,0,0.00415800415800416,0.00415800415800416,0.00207900207900208,0.00623700623700624,0,0,0,0,0.00207900207900208,0,0,0.00415800415800416,0,0.00207900207900208,0.00207900207900208,0,0.534303534303534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00415800415800416,0
2082,NA,0,0.0110192837465565,0.0110192837465565,0,0,0,0.0137741046831956,0,0.00275482093663912,0.0578512396694215,0.00275482093663912,0.104683195592287,0.00275482093663912,0.0523415977961433,0,0.0550964187327824,0.0330578512396694,0,0.0853994490358127,0,0.00826446280991736,0,0,0.00275482093663912,0.00550964187327824,0.00826446280991736,0.0137741046831956,0,0,0.00550964187327824,0,0.0137741046831956,0,0,0.0110192837465565,0,0,0,0,0.487603305785124,0,0,0,0,0.00275482093663912,0,0,0,0,0,0,0.00275482093663912,0,0.00550964187327824,0
