"sample.depths","sample.ages","Abies","Acer.saccharum.type","Acer.undiff.","Ambrosia.type","Artemisia","Betula","Castanea","Amaranthaceae.undiff.","Corylus","Cyperaceae","Fagus","Fraxinus.nigra.type","Fraxinus.undiff.","Juglans.nigra","Larix","Asteraceae.subf..Cichorioideae","Ostrya.Carpinus","Picea","Pinus.undiff.","Platanus","Quercus","Ranunculaceae.undiff.","Rumex","Salix","Taxus","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Alnus.viridis","Juniperus.Thuja","Myrica","Populus","Poaceae","Plantago","Rosaceae","Ilex.Nemopanthus","Pinus.strobus","Ericales","Carya","Juglans.cinerea","Tilia","Achillea.type","Shepherdia.canadensis","Liquidambar","Thalictrum","Caryophyllaceae","Sarcobatus.vermiculatus","Apiaceae","Brassicaceae","Ephedra","Rubiaceae.undiff.","Fabaceae","Cephalanthus","Celtis","Cornus","Lamiaceae"
868,1629,0,0.0528200537153089,0.0062667860340197,0.0026857654431513,0.0017905102954342,0.252461951656222,0,0.0026857654431513,0.0008952551477171,0.0107430617726052,0.0913160250671441,0.0107430617726052,0.0134288272157565,0,0.0008952551477171,0,0.017905102954342,0.0053715308863026,0.128021486123545,0.0053715308863026,0.0465532676812892,0,0,0.0017905102954342,0,0.159355416293644,0.0035810205908684,0.0367054610564011,0.0152193375111907,0,0.0035810205908684,0.0008952551477171,0.0017905102954342,0.0035810205908684,0,0.0017905102954342,0,0.114592658907789,0.0017905102954342,0.0008952551477171,0.0017905102954342,0.0026857654431513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,1774,0.00519930675909879,0.0433275563258232,0.012998266897747,0.00173310225303293,0.000866551126516464,0.176776429809359,0,0.000866551126516464,0,0.00866551126516464,0.14471403812825,0.00433275563258232,0,0,0.00433275563258232,0,0.0199306759098787,0.00433275563258232,0.129116117850953,0.00433275563258232,0.0398613518197574,0,0,0.00173310225303293,0.000866551126516464,0.2157712305026,0.000866551126516464,0.0363951473136915,0.0147313691507799,0,0.000866551126516464,0,0.00173310225303293,0.00519930675909879,0,0,0,0.114384748700173,0,0.00259965337954939,0.000866551126516464,0.00259965337954939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1921,0.00107296137339056,0.0525751072961373,0.00321888412017167,0.00214592274678112,0.00429184549356223,0.204935622317597,0,0,0.00107296137339056,0.0107296137339056,0.120171673819742,0.00536480686695279,0.00429184549356223,0,0,0,0.0150214592274678,0.00643776824034335,0.122317596566524,0.00643776824034335,0.0472103004291846,0,0,0,0.00214592274678112,0.197424892703863,0.00214592274678112,0.0225321888412017,0.0118025751072961,0,0.00643776824034335,0.00107296137339056,0.00321888412017167,0.00536480686695279,0,0,0,0.127682403433476,0.00107296137339056,0.00321888412017167,0.00321888412017167,0.00321888412017167,0,0.00107296137339056,0,0,0,0.00107296137339056,0,0,0,0,0,0,0,0,0
892,2069,0.00635593220338983,0.0582627118644068,0.00423728813559322,0.00105932203389831,0.00211864406779661,0.220338983050847,0,0,0.00423728813559322,0.00211864406779661,0.120762711864407,0.00741525423728814,0.00529661016949153,0,0.00105932203389831,0,0.0254237288135593,0.00317796610169492,0.188559322033898,0.00635593220338983,0.0646186440677966,0,0,0,0.00317796610169492,0.141949152542373,0.00211864406779661,0.0360169491525424,0.0148305084745763,0,0.00211864406779661,0.00105932203389831,0,0.00423728813559322,0,0,0,0.0625,0.00211864406779661,0,0.00211864406779661,0.00423728813559322,0,0,0,0,0,0,0.00105932203389831,0.00105932203389831,0,0,0,0,0,0,0
900,2218,0.00598205383848455,0.0538384845463609,0.00199401794616152,0.000997008973080758,0.000997008973080758,0.247258225324028,0,0,0.000997008973080758,0.0119641076769691,0.145563310069791,0.0069790628115653,0.00797607178464606,0,0.00598205383848455,0,0.00997008973080758,0.00498504486540379,0.0997008973080758,0.00299102691924227,0.0428713858424726,0,0,0.000997008973080758,0.000997008973080758,0.177467597208375,0.00199401794616152,0.0378863409770688,0.0139581256231306,0.000997008973080758,0.0109670987038883,0.000997008973080758,0.00498504486540379,0.00398803589232303,0,0,0.000997008973080758,0.0857427716849452,0,0.00398803589232303,0,0.00299102691924227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,2369,0.00446827524575514,0.0285969615728329,0.0223413762287757,0.000893655049151028,0.000893655049151028,0.204647006255585,0.000893655049151028,0,0.00178731009830206,0.00714924039320822,0.118856121537087,0.00714924039320822,0.0125111706881144,0,0.00268096514745308,0,0.0160857908847185,0.0098302055406613,0.109025915996425,0.00178731009830206,0.0366398570151921,0,0,0.000893655049151028,0,0.2609472743521,0.000893655049151028,0.0420017873100983,0.00446827524575514,0.00178731009830206,0,0,0,0.00446827524575514,0,0.000893655049151028,0,0.0857908847184987,0,0.00357462019660411,0,0.00714924039320822,0,0,0,0,0,0,0,0.000893655049151028,0,0,0,0,0,0,0
916,2520,0.00089126559714795,0.0374331550802139,0.00267379679144385,0,0.00267379679144385,0.25668449197861,0.00089126559714795,0.00089126559714795,0.00089126559714795,0.00802139037433155,0.088235294117647,0.0196078431372549,0.00980392156862745,0,0.0035650623885918,0,0.0115864527629234,0.00445632798573975,0.167557932263815,0.0053475935828877,0.0757575757575758,0,0,0,0.0053475935828877,0.157754010695187,0.00267379679144385,0.0329768270944742,0.0133689839572193,0.00089126559714795,0.0017825311942959,0.00089126559714795,0,0.00267379679144385,0,0.00089126559714795,0,0.0775401069518717,0.0017825311942959,0.00267379679144385,0,0.0017825311942959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,2673,0,0.0585325638911789,0.00247320692497939,0.00164880461665293,0.000824402308326463,0.246496290189613,0.000824402308326463,0.000824402308326463,0,0.00494641384995878,0.125309150865622,0.0156636438582028,0.00659521846661171,0,0.000824402308326463,0,0.0131904369332234,0.00412201154163232,0.195383347073372,0.00412201154163232,0.0733718054410552,0,0,0,0.00164880461665293,0.125309150865622,0.00164880461665293,0.0420445177246496,0.0131904369332234,0,0.000824402308326463,0,0.00164880461665293,0.000824402308326463,0,0,0,0.0420445177246496,0.00164880461665293,0.00741962077493817,0.00329760923330585,0.00164880461665293,0,0,0,0.000824402308326463,0,0,0,0,0.000824402308326463,0,0,0,0,0,0
932,2828,0.00386473429951691,0.0415458937198068,0.000966183574879227,0.00289855072463768,0.00193236714975845,0.217391304347826,0,0,0.00193236714975845,0.0106280193236715,0.132367149758454,0.00289855072463768,0.00676328502415459,0,0,0,0.0164251207729469,0.00869565217391304,0.171014492753623,0.00386473429951691,0.0676328502415459,0,0,0.00193236714975845,0.00386473429951691,0.135265700483092,0,0.0376811594202899,0.00772946859903382,0,0.00386473429951691,0.00193236714975845,0.000966183574879227,0.00193236714975845,0,0,0.000966183574879227,0.0995169082125604,0.000966183574879227,0.00483091787439614,0,0.00772946859903382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,2983,0.00274473924977127,0.0375114364135407,0.0292772186642269,0.00182982616651418,0.00182982616651418,0.242451967063129,0,0.00182982616651418,0,0.00823421774931381,0.134492223238792,0.00731930466605672,0.00365965233302836,0,0.00182982616651418,0,0.0118938700823422,0.0091491308325709,0.15736505032022,0.00091491308325709,0.0548947849954254,0,0,0.00182982616651418,0.00274473924977127,0.123513266239707,0,0.0256175663311985,0.00457456541628545,0.00091491308325709,0.00365965233302836,0.00274473924977127,0,0.00365965233302836,0,0,0,0.114364135407136,0,0.00182982616651418,0.00091491308325709,0.00365965233302836,0,0,0,0.00182982616651418,0,0,0,0,0,0.00091491308325709,0,0,0,0,0
956,3298,0.00372093023255814,0.0623255813953488,0.000930232558139535,0.000930232558139535,0.00372093023255814,0.169302325581395,0,0,0.0027906976744186,0.00465116279069767,0.102325581395349,0.00837209302325581,0.0027906976744186,0,0.000930232558139535,0,0.0186046511627907,0.00558139534883721,0.258604651162791,0.00372093023255814,0.0623255813953488,0.000930232558139535,0,0,0.00186046511627907,0.117209302325581,0.00372093023255814,0.0325581395348837,0.0111627906976744,0,0.000930232558139535,0.00186046511627907,0.000930232558139535,0.00465116279069767,0,0,0,0.102325581395349,0.000930232558139535,0.00186046511627907,0,0.00744186046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,3457,0.00180831826401447,0.0723327305605787,0.00361663652802893,0,0.0027124773960217,0.240506329113924,0,0.000904159132007233,0.0027124773960217,0.000904159132007233,0.120253164556962,0.0171790235081374,0.00904159132007233,0,0.00180831826401447,0,0.0162748643761302,0.00361663652802893,0.137432188065099,0.00452079566003617,0.0641952983725136,0,0,0.0027124773960217,0.000904159132007233,0.08499095840868,0.00361663652802893,0.0325497287522604,0.00632911392405063,0.000904159132007233,0.00632911392405063,0.00180831826401447,0.00180831826401447,0.0027124773960217,0,0,0,0.150090415913201,0,0.00180831826401447,0.000904159132007233,0.00180831826401447,0,0,0,0,0,0,0,0,0.000904159132007233,0,0,0,0,0,0
972,3618,0.00510204081632653,0.0387755102040816,0.0102040816326531,0.00306122448979592,0,0.23265306122449,0.00102040816326531,0.00102040816326531,0.00204081632653061,0.00918367346938776,0.127551020408163,0.00918367346938776,0.0112244897959184,0.00102040816326531,0.00204081632653061,0,0.0204081632653061,0.00306122448979592,0.163265306122449,0.00306122448979592,0.0673469387755102,0,0,0,0.00102040816326531,0.0836734693877551,0.00102040816326531,0.0244897959183673,0.0102040816326531,0,0.0112244897959184,0,0,0.00510204081632653,0,0,0,0.142857142857143,0.00102040816326531,0.00306122448979592,0,0.00306122448979592,0,0,0,0,0,0,0,0.00102040816326531,0,0,0.00102040816326531,0,0,0,0
980,3780,0.007226738934056,0.066847335140018,0.003613369467028,0.001806684733514,0.002710027100271,0.242999096657633,0,0.000903342366757,0.001806684733514,0.001806684733514,0.0894308943089431,0.004516711833785,0.003613369467028,0,0.002710027100271,0,0.017163504968383,0.000903342366757,0.124661246612466,0.009936766034327,0.051490514905149,0.000903342366757,0,0.000903342366757,0.001806684733514,0.056007226738934,0.001806684733514,0.042457091237579,0.010840108401084,0,0.024390243902439,0.000903342366757,0,0.008130081300813,0,0,0,0.205058717253839,0.000903342366757,0.002710027100271,0,0.007226738934056,0,0,0,0,0,0,0,0.001806684733514,0,0,0,0,0,0,0
988,3943,0.00517063081695967,0.046535677352637,0.00103412616339193,0,0.00517063081695967,0.232678386763185,0,0,0.00103412616339193,0.00206825232678387,0.158221302998966,0.0113753877973113,0.0113753877973113,0.00103412616339193,0.00103412616339193,0,0.0330920372285419,0.00413650465356774,0.179937952430196,0.0031023784901758,0.0806618407445708,0,0,0,0.00413650465356774,0.0382626680455016,0.0031023784901758,0.0423991726990693,0.00827300930713547,0,0.00827300930713547,0.00206825232678387,0,0.0031023784901758,0,0,0,0.100310237849018,0.00206825232678387,0.00206825232678387,0,0.00827300930713547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,4107,0.00303336703741153,0.0485338725985844,0.00505561172901921,0,0.00202224469160768,0.266936299292214,0,0.00202224469160768,0,0.0070778564206269,0.1051567239636,0.0141557128412538,0.00606673407482305,0,0.00101112234580384,0,0.0202224469160768,0.00808897876643074,0.130434782608696,0.0111223458038423,0.0778564206268959,0,0,0.00101112234580384,0.00101112234580384,0.0414560161779575,0.00303336703741153,0.0394337714863498,0.00505561172901921,0,0.0141557128412538,0.00202224469160768,0.00101112234580384,0.00101112234580384,0,0.00101112234580384,0,0.175935288169869,0.00101112234580384,0.00101112234580384,0.00101112234580384,0.00202224469160768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,4273,0.000921658986175115,0.0211981566820276,0.0119815668202765,0.00368663594470046,0.00184331797235023,0.288479262672811,0,0,0.00184331797235023,0.00460829493087558,0.113364055299539,0.0101382488479263,0.00737327188940092,0.00184331797235023,0,0,0.0230414746543779,0.00276497695852535,0.15852534562212,0.00737327188940092,0.104147465437788,0,0,0,0.00460829493087558,0.0405529953917051,0,0.0313364055299539,0.0129032258064516,0,0.00368663594470046,0.00184331797235023,0,0.00460829493087558,0,0,0,0.128110599078341,0.00368663594470046,0.00184331797235023,0,0.00368663594470046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,4440,0.00279850746268657,0.0597014925373134,0.00186567164179104,0.000932835820895522,0.000932835820895522,0.225746268656716,0,0.000932835820895522,0.00186567164179104,0.00746268656716418,0.138059701492537,0.00746268656716418,0.00559701492537313,0,0,0,0.0223880597014925,0.00373134328358209,0.126865671641791,0.00466417910447761,0.0848880597014925,0,0,0.00186567164179104,0.00186567164179104,0.0279850746268657,0.00186567164179104,0.0438432835820896,0.0139925373134328,0,0.0121268656716418,0.000932835820895522,0.00466417910447761,0.00652985074626866,0,0.000932835820895522,0.000932835820895522,0.180037313432836,0,0.00186567164179104,0,0.00466417910447761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,4608,0,0.0392156862745098,0.00373482726423903,0,0.000933706816059757,0.279178338001867,0,0,0.00186741363211951,0.00466853408029879,0.0756302521008403,0.00840336134453781,0.00933706816059757,0,0.00186741363211951,0,0.0186741363211951,0.00373482726423903,0.294117647058824,0.0065359477124183,0.099906629318394,0,0,0,0.00373482726423903,0.0261437908496732,0.000933706816059757,0.0177404295051354,0.0140056022408964,0,0.00933706816059757,0.000933706816059757,0,0.00373482726423903,0,0,0.00280112044817927,0.0560224089635854,0.000933706816059757,0.00280112044817927,0,0.0130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,4778,0.00184162062615101,0.0423572744014733,0.00276243093922652,0.00368324125230203,0.00460405156537753,0.300184162062615,0.000920810313075506,0,0.000920810313075506,0.00368324125230203,0.065377532228361,0.00828729281767956,0.00736648250460405,0,0.00276243093922652,0,0.0147329650092081,0.00184162062615101,0.189686924493554,0.00736648250460405,0.0893186003683241,0,0,0.000920810313075506,0.00644567219152855,0.0313075506445672,0.00184162062615101,0.0423572744014733,0.0184162062615101,0,0.00460405156537753,0,0.000920810313075506,0,0,0,0.00184162062615101,0.134438305709024,0,0.00184162062615101,0,0.00644567219152855,0,0,0,0,0,0,0,0,0,0,0,0.000920810313075506,0,0,0
1036,4948,0.000834724540901503,0.0358931552587646,0.011686143572621,0.00250417362270451,0.000834724540901503,0.332220367278798,0,0.000834724540901503,0.00584307178631052,0.00250417362270451,0.129382303839733,0.0141903171953255,0.0125208681135225,0,0.000834724540901503,0,0.0292153589315526,0.000834724540901503,0.117696160267112,0.00333889816360601,0.0868113522537563,0,0,0.00500834724540901,0.00500834724540901,0.0475792988313856,0.000834724540901503,0.0275459098497496,0.0191986644407346,0,0.011686143572621,0.00250417362270451,0.00166944908180301,0.00250417362270451,0,0,0,0.0776293823038397,0,0.000834724540901503,0.000834724540901503,0.00918196994991653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,5446,0,0.0281007751937985,0.00484496124031008,0.000968992248062015,0.00290697674418605,0.165697674418605,0,0,0.000968992248062015,0.00387596899224806,0.0726744186046512,0.00872093023255814,0.00387596899224806,0,0.00387596899224806,0,0.0145348837209302,0.00387596899224806,0.167635658914729,0.000968992248062015,0.0562015503875969,0,0,0,0.00193798449612403,0.325581395348837,0,0.0261627906976744,0.0184108527131783,0,0.000968992248062015,0,0,0.00193798449612403,0,0,0,0.0755813953488372,0,0.00387596899224806,0.000968992248062015,0.00484496124031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,5644,0,0.0230088495575221,0.00619469026548673,0.00265486725663717,0.00088495575221239,0.235398230088496,0.00088495575221239,0.00265486725663717,0.00088495575221239,0.00265486725663717,0.0336283185840708,0.0115044247787611,0.00353982300884956,0,0,0,0.00530973451327434,0.00176991150442478,0.201769911504425,0.00707964601769911,0.0495575221238938,0,0,0.00176991150442478,0,0.248672566371681,0,0.0247787610619469,0.00530973451327434,0,0.00176991150442478,0,0,0.00088495575221239,0,0.00176991150442478,0,0.115929203539823,0,0.00088495575221239,0.00088495575221239,0.00619469026548673,0,0,0,0.00088495575221239,0,0,0,0.00088495575221239,0,0,0,0,0,0,0
1076,5821,0.000861326442721792,0.0344530577088717,0.00258397932816537,0.00516795865633075,0.00258397932816537,0.322997416020672,0,0.00258397932816537,0,0.00344530577088717,0.0275624461670973,0.0129198966408269,0.00516795865633075,0,0.000861326442721792,0,0.00602928509905254,0.000861326442721792,0.187769164513351,0,0.0611541774332472,0,0,0,0.00344530577088717,0.19207579672696,0.00172265288544358,0.0327304048234281,0.00430663221360896,0.000861326442721792,0.000861326442721792,0.000861326442721792,0,0.000861326442721792,0,0.000861326442721792,0,0.0757967269595177,0,0.00258397932816537,0,0.00516795865633075,0,0,0,0,0,0,0.000861326442721792,0,0,0,0,0,0,0,0
1080,5910,0,0.0348727615457116,0.000942507068803016,0.00471253534401508,0.00377002827521206,0.205466540999058,0,0.000942507068803016,0,0.00282752120640905,0.0245051837888784,0.00377002827521206,0.00471253534401508,0,0,0,0.0113100848256362,0.000942507068803016,0.156456173421301,0.00471253534401508,0.0857681432610745,0,0,0.000942507068803016,0.000942507068803016,0.308199811498586,0,0.0301602262016965,0.00754005655042413,0,0.00471253534401508,0,0,0.00188501413760603,0,0,0,0.0923656927426956,0,0.00377002827521206,0.00188501413760603,0.000942507068803016,0,0,0,0.000942507068803016,0,0,0,0,0,0,0,0,0,0,0
1084,5999,0,0.0489181561618062,0.00470366886171214,0.00282220131702728,0.00376293508936971,0.222013170272813,0,0.00188146754468485,0,0.000940733772342427,0.0319849482596425,0.0112888052681091,0.00846660395108184,0,0,0,0.013170272812794,0.00188146754468485,0.169332079021637,0.0122295390404516,0.102539981185325,0,0,0,0.00282220131702728,0.260583254938852,0.00470366886171214,0.0272812793979304,0.00940733772342427,0,0.000940733772342427,0.00376293508936971,0.00376293508936971,0,0,0,0,0.0395108184383819,0,0.00470366886171214,0.00188146754468485,0.00376293508936971,0,0,0,0.000940733772342427,0,0,0,0,0,0,0,0,0,0,0
1088,6089,0.00191938579654511,0.0412667946257198,0.000959692898272553,0.00383877159309021,0.00191938579654511,0.150671785028791,0,0.00191938579654511,0.000959692898272553,0.00383877159309021,0.0259117082533589,0.00959692898272553,0.0105566218809981,0,0,0,0.0220729366602687,0.000959692898272553,0.185220729366603,0.0105566218809981,0.0700575815738964,0,0,0,0.00191938579654511,0.246641074856046,0,0.0345489443378119,0.00671785028790787,0,0.00479846449136276,0,0,0.000959692898272553,0,0,0.000959692898272553,0.154510556621881,0,0.000959692898272553,0.00191938579654511,0.00287907869481766,0,0,0,0,0,0,0,0,0,0,0,0.000959692898272553,0,0,0
1092,6179,0,0.0336215177713737,0,0.00192122958693564,0.00096061479346782,0.157540826128722,0,0,0,0.00384245917387128,0.0297790585975024,0.00288184438040346,0.00384245917387128,0,0.00288184438040346,0,0.00768491834774256,0.00192122958693564,0.156580211335255,0.0144092219020173,0.109510086455331,0,0,0.00096061479346782,0,0.305475504322767,0,0.0278578290105668,0.00672430355427474,0,0.00576368876080692,0.00096061479346782,0,0.00192122958693564,0,0.00096061479346782,0.00096061479346782,0.112391930835735,0,0.00288184438040346,0.00096061479346782,0.0048030739673391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
