"sample.depths","sample.ages","Artemisia","Betula","Carya","Cyperaceae","Fraxinus..tetracolpate.","Fraxinus..tricolpate.","Poaceae.undiff.","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Apiaceae","Alnus","Ambrosia","Juniperus.type","Myrica","Populus","Amaranthaceae","Viburnum","Cerealia","Plantago","Rosaceae","Juglans.cinerea.type","Juglans.nigra.type","Pinus.banksiana.P..resinosa","Other.herbs","Iva.annua.type","Corylus","Fagus","Liquidambar","Nyssa","Rhus","Tilia","Celtis","Picea","Tsuga","Vitis","Acer","Rhamnus","Abies","Cornus","Ceanothus","Castanea","Pinus.strobus","Cephalanthus","Morus","Larix","Shepherdia.canadensis","Ericaceae","Ilex"
1252,3633,0,0.00828729281767956,0.0966850828729282,0.0828729281767956,0.00276243093922652,0.0138121546961326,0.0248618784530387,0.0193370165745856,0.0220994475138122,0.0220994475138122,0.585635359116022,0,0.0276243093922652,0.0331491712707182,0.00276243093922652,0,0.0276243093922652,0.00276243093922652,0,0,0,0,0,0,0,0,0,0,0.00552486187845304,0,0,0.00552486187845304,0,0,0,0,0,0,0,0.00552486187845304,0.00552486187845304,0.00552486187845304,0,0,0,0,0,0,0,0,0,0,0
1284,3928,0.00289855072463768,0.00579710144927536,0.147826086956522,0.0144927536231884,0.00579710144927536,0.0202898550724638,0.0289855072463768,0.0144927536231884,0.00289855072463768,0.0231884057971014,0.64927536231884,0.00289855072463768,0.00579710144927536,0.0173913043478261,0.00289855072463768,0.00289855072463768,0.0173913043478261,0,0,0,0,0,0,0,0,0.00579710144927536,0.00579710144927536,0.00289855072463768,0.00869565217391304,0,0.00289855072463768,0.00579710144927536,0,0,0,0,0,0,0,0,0.00289855072463768,0,0,0,0,0,0,0,0,0,0,0,0
1316,4223,0.0028328611898017,0,0.158640226628895,0.0481586402266289,0.0028328611898017,0.0226628895184136,0.0028328611898017,0.0226628895184136,0,0.0169971671388102,0.597733711048159,0.0056657223796034,0.0084985835694051,0.0311614730878187,0,0.0056657223796034,0.0084985835694051,0.0028328611898017,0,0,0.0056657223796034,0,0,0,0,0.0056657223796034,0.0028328611898017,0,0.0056657223796034,0,0.0028328611898017,0.0226628895184136,0.0028328611898017,0,0,0,0,0,0,0,0.0141643059490085,0,0,0,0,0,0,0,0,0,0,0,0
1332,4371,0.00224719101123596,0.00674157303370787,0.107865168539326,0.0179775280898876,0.00674157303370787,0.0359550561797753,0.00674157303370787,0.00449438202247191,0.00898876404494382,0.0202247191011236,0.61123595505618,0,0.0269662921348315,0.0539325842696629,0,0,0.0134831460674157,0,0,0.00224719101123596,0,0,0,0,0,0.00898876404494382,0.0157303370786517,0,0.00449438202247191,0.00224719101123596,0.00224719101123596,0.0247191011235955,0,0,0,0.00224719101123596,0.00224719101123596,0,0,0,0.00674157303370787,0.00449438202247191,0,0,0,0,0,0,0,0,0,0,0
1348,4519,0,0.00537634408602151,0.158602150537634,0.0161290322580645,0.010752688172043,0.010752688172043,0.0349462365591398,0.00537634408602151,0.0134408602150538,0.0241935483870968,0.586021505376344,0,0.0241935483870968,0.043010752688172,0,0.00268817204301075,0.0134408602150538,0,0,0.00268817204301075,0,0,0,0,0,0.00268817204301075,0.00268817204301075,0,0,0,0.00806451612903226,0.021505376344086,0,0,0,0.00268817204301075,0,0,0,0,0.00537634408602151,0.00268817204301075,0,0,0,0,0.00268817204301075,0,0,0,0,0,0
1380,4814,0.00227790432801822,0.00683371298405467,0.186788154897494,0.0250569476082005,0.00227790432801822,0.0227790432801822,0.0250569476082005,0.0113895216400911,0.00683371298405467,0.0273348519362187,0.583143507972665,0.00455580865603645,0.0227790432801822,0.0250569476082005,0,0.00227790432801822,0.0159453302961276,0.00227790432801822,0,0.00455580865603645,0,0,0,0,0,0.00455580865603645,0.00455580865603645,0,0.00455580865603645,0,0,0.00227790432801822,0,0,0,0,0,0,0,0,0.00455580865603645,0.00227790432801822,0,0,0,0,0,0,0,0,0,0,0
1413,5119,0.00303030303030303,0,0.142424242424242,0.0333333333333333,0.00606060606060606,0.0212121212121212,0.0181818181818182,0.00909090909090909,0.00606060606060606,0.0333333333333333,0.593939393939394,0.00303030303030303,0.00606060606060606,0.0606060606060606,0,0,0.0121212121212121,0.00303030303030303,0,0,0.00606060606060606,0,0,0,0,0.00303030303030303,0.00303030303030303,0.00303030303030303,0.0121212121212121,0,0.00303030303030303,0.00606060606060606,0,0,0,0.00303030303030303,0,0,0,0,0.00606060606060606,0,0,0.00303030303030303,0,0,0,0,0,0,0,0,0
1460,5552,0,0,0.0985626283367557,0.0246406570841889,0,0.0143737166324435,0.00616016427104723,0.0184804928131417,0.0102669404517454,0.0287474332648871,0.568788501026694,0.00205338809034908,0.0246406570841889,0.0841889117043121,0,0.00410677618069815,0.0082135523613963,0,0,0.00205338809034908,0,0,0,0,0,0.0143737166324435,0.0082135523613963,0.00410677618069815,0.00616016427104723,0,0.00410677618069815,0.0390143737166324,0,0,0,0,0,0,0.00205338809034908,0,0.0246406570841889,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0
1503,5949,0,0.002710027100271,0.0677506775067751,0.024390243902439,0.008130081300813,0.024390243902439,0.008130081300813,0.024390243902439,0.002710027100271,0.024390243902439,0.455284552845528,0.002710027100271,0.046070460704607,0.105691056910569,0,0,0.010840108401084,0,0,0.002710027100271,0,0,0,0,0,0.018970189701897,0.043360433604336,0.002710027100271,0.008130081300813,0,0.002710027100271,0.08130081300813,0,0,0,0.002710027100271,0.002710027100271,0.002710027100271,0,0,0.018970189701897,0,0,0,0,0,0.002710027100271,0.002710027100271,0,0,0,0,0
1524,6143,0,0,0.111607142857143,0.00669642857142857,0.00223214285714286,0.03125,0.0111607142857143,0.015625,0.0111607142857143,0.015625,0.479910714285714,0,0.00446428571428571,0.113839285714286,0,0,0.0178571428571429,0,0,0.00446428571428571,0.00223214285714286,0,0,0,0,0.0446428571428571,0.00892857142857143,0,0.0111607142857143,0,0.00223214285714286,0.0892857142857143,0,0,0,0,0.00223214285714286,0,0,0,0.0111607142857143,0.00223214285714286,0,0,0,0,0,0,0,0,0,0,0
1556,6438,0.00536193029490617,0,0.117962466487936,0.0294906166219839,0.00268096514745308,0.0107238605898123,0.0294906166219839,0.0187667560321716,0.0241286863270777,0.0268096514745308,0.463806970509383,0,0.0375335120643432,0.064343163538874,0,0,0.0214477211796247,0,0,0,0,0,0,0,0,0.0241286863270777,0.0160857908847185,0,0.00536193029490617,0,0.00536193029490617,0.0563002680965147,0,0,0,0.00268096514745308,0,0,0.00268096514745308,0,0.0348525469168901,0,0,0,0,0,0,0,0,0,0,0,0
1586,6715,0.00467289719626168,0.00467289719626168,0.0864485981308411,0.0350467289719626,0,0.0210280373831776,0.0303738317757009,0.0233644859813084,0.0163551401869159,0.0350467289719626,0.507009345794392,0.00467289719626168,0.0186915887850467,0.0630841121495327,0,0,0.044392523364486,0,0,0,0.00233644859813084,0,0,0,0,0.0116822429906542,0.0233644859813084,0.00233644859813084,0.00233644859813084,0.00233644859813084,0.00233644859813084,0.0397196261682243,0,0,0,0,0.00233644859813084,0.00467289719626168,0,0,0.00934579439252336,0,0,0,0,0,0.00233644859813084,0,0,0,0,0,0
1620,7029,0,0,0.115942028985507,0.0289855072463768,0.00869565217391304,0.0202898550724638,0.00289855072463768,0.0347826086956522,0.00869565217391304,0.00869565217391304,0.504347826086956,0.00289855072463768,0.0318840579710145,0.0753623188405797,0,0,0.0231884057971014,0,0,0,0.00289855072463768,0,0,0,0,0.0318840579710145,0.00869565217391304,0,0.00869565217391304,0,0.00869565217391304,0.0434782608695652,0,0,0,0,0.00289855072463768,0,0,0,0.0173913043478261,0.00579710144927536,0,0,0,0,0.00289855072463768,0,0,0,0,0,0
1636,7177,0.00206611570247934,0,0.0847107438016529,0.0206611570247934,0.00413223140495868,0.012396694214876,0.0144628099173554,0.0516528925619835,0.0103305785123967,0.0289256198347107,0.528925619834711,0.00206611570247934,0.0433884297520661,0.0661157024793388,0.00206611570247934,0.00206611570247934,0.00826446280991736,0,0,0.00206611570247934,0.00206611570247934,0,0,0,0,0.0165289256198347,0.0227272727272727,0,0.00413223140495868,0.00206611570247934,0.00206611570247934,0.0413223140495868,0,0,0,0.00413223140495868,0.00206611570247934,0,0,0,0.0185950413223141,0,0,0,0,0,0,0,0,0,0,0,0
1684,7620,0,0.00244498777506112,0.114914425427873,0.0244498777506112,0.0146699266503667,0.0366748166259169,0.00733496332518337,0.0097799511002445,0.0171149144254279,0.0440097799511002,0.503667481662592,0.00488997555012225,0.0293398533007335,0.110024449877751,0.00244498777506112,0,0.00244498777506112,0,0,0,0.00733496332518337,0,0,0,0,0.0122249388753056,0.0097799511002445,0.00244498777506112,0.00733496332518337,0.00244498777506112,0.00733496332518337,0.00488997555012225,0,0.00244498777506112,0,0.00244498777506112,0.00244498777506112,0,0,0.00244498777506112,0.0097799511002445,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0
1716,7915,0.00224719101123596,0,0.0719101123595506,0.0449438202247191,0.0112359550561798,0.0606741573033708,0.0449438202247191,0.0157303370786517,0.0247191011235955,0.00898876404494382,0.548314606741573,0.00224719101123596,0.0359550561797753,0.0539325842696629,0,0.00224719101123596,0.0112359550561798,0,0,0,0.00224719101123596,0,0,0,0,0.00449438202247191,0.00449438202247191,0.00224719101123596,0.00224719101123596,0,0.0112359550561798,0.00674157303370787,0,0,0,0.00224719101123596,0.00224719101123596,0.00449438202247191,0,0,0.0112359550561798,0,0.00224719101123596,0,0,0,0.00449438202247191,0,0,0,0,0,0
1732,8063,0.00254452926208651,0,0.083969465648855,0.0203562340966921,0.00508905852417303,0.0203562340966921,0.0178117048346056,0.0279898218829517,0.0585241730279898,0.0356234096692112,0.55470737913486,0.00508905852417303,0.0330788804071247,0.0610687022900763,0,0,0.0101781170483461,0,0,0,0.0101781170483461,0,0,0,0,0.0101781170483461,0.00254452926208651,0,0,0,0.0101781170483461,0.00508905852417303,0.00254452926208651,0,0,0,0.00254452926208651,0.0127226463104326,0,0,0.00508905852417303,0,0.00254452926208651,0,0,0,0,0,0,0,0,0,0
1780,8506,0,0.00520833333333333,0.0755208333333333,0.0260416666666667,0.00260416666666667,0.0338541666666667,0.0234375,0.0286458333333333,0.0364583333333333,0.00520833333333333,0.611979166666667,0,0.0442708333333333,0.0572916666666667,0,0,0.0104166666666667,0,0,0,0,0,0,0,0,0.00260416666666667,0,0,0,0,0.0182291666666667,0,0,0,0,0.00260416666666667,0,0,0.00260416666666667,0,0.0078125,0.00260416666666667,0,0,0,0,0.00260416666666667,0,0,0,0,0,0
1812,8801,0,0,0.0644257703081232,0.0280112044817927,0.00840336134453781,0.030812324929972,0.0224089635854342,0.0364145658263305,0.0476190476190476,0.0252100840336134,0.563025210084034,0.00280112044817927,0.0168067226890756,0.0672268907563025,0,0.00280112044817927,0.0140056022408964,0,0,0,0.00280112044817927,0,0,0,0,0.0112044817927171,0,0.00560224089635854,0,0,0.0140056022408964,0.00840336134453781,0,0,0,0,0,0.00840336134453781,0.00280112044817927,0,0.0140056022408964,0,0,0,0,0,0.00280112044817927,0,0,0,0,0,0
1844,9097,0.00233644859813084,0.00467289719626168,0.0537383177570093,0.0210280373831776,0.014018691588785,0.0467289719626168,0.0116822429906542,0.0327102803738318,0.0630841121495327,0.00700934579439252,0.551401869158878,0,0.0116822429906542,0.0934579439252336,0,0.00233644859813084,0.00934579439252336,0,0,0.00467289719626168,0.00467289719626168,0,0,0,0,0.00233644859813084,0,0.00233644859813084,0.00467289719626168,0,0.00700934579439252,0.00934579439252336,0,0,0,0.00233644859813084,0,0.0186915887850467,0,0,0.00700934579439252,0,0.00233644859813084,0,0,0,0.00934579439252336,0,0,0,0,0,0
1876,9392,0,0,0.0816777041942605,0.0154525386313466,0.00441501103752759,0.0397350993377483,0.0176600441501104,0.022075055187638,0.0264900662251656,0.033112582781457,0.600441501103753,0,0.0198675496688742,0.0573951434878587,0,0.0022075055187638,0.00662251655629139,0,0,0.0022075055187638,0.0022075055187638,0,0,0,0,0.00441501103752759,0,0,0.00883002207505519,0,0.00662251655629139,0.0154525386313466,0,0,0,0.00441501103752759,0.00441501103752759,0.0022075055187638,0.00441501103752759,0,0.0132450331125828,0.0022075055187638,0,0,0,0,0,0,0.0022075055187638,0,0,0,0
1926,9853,0.00321543408360129,0,0.0803858520900322,0.0353697749196141,0.0128617363344051,0.0418006430868167,0.00643086816720257,0.0289389067524116,0.022508038585209,0.00643086816720257,0.614147909967846,0,0.00321543408360129,0.0578778135048231,0,0.00321543408360129,0.022508038585209,0,0,0.00321543408360129,0.00321543408360129,0,0,0,0,0.00321543408360129,0,0,0.00643086816720257,0,0.00964630225080386,0.0128617363344051,0,0,0,0.00643086816720257,0,0,0,0,0.0128617363344051,0,0,0,0,0,0.00321543408360129,0,0,0,0,0,0
1956,10130,0,0.00198412698412698,0.101190476190476,0.0257936507936508,0.00198412698412698,0.0416666666666667,0.00396825396825397,0.0515873015873016,0.0277777777777778,0.0238095238095238,0.523809523809524,0,0.0119047619047619,0.107142857142857,0.00198412698412698,0.00198412698412698,0.00396825396825397,0,0,0,0,0,0,0,0,0.00595238095238095,0,0,0.00396825396825397,0,0.00793650793650794,0.00396825396825397,0,0.00198412698412698,0,0.00793650793650794,0,0.00198412698412698,0,0,0.0317460317460317,0.00198412698412698,0,0,0,0,0.00198412698412698,0,0,0,0,0,0
1972,10278,0.00239808153477218,0,0.0647482014388489,0.0239808153477218,0,0.0431654676258993,0.00719424460431655,0.0407673860911271,0.0335731414868106,0.0407673860911271,0.539568345323741,0.00479616306954436,0.0191846522781775,0.0935251798561151,0,0,0.00719424460431655,0,0,0,0,0,0,0,0,0.00479616306954436,0,0,0.00719424460431655,0,0.00479616306954436,0.0167865707434053,0,0,0,0.00959232613908873,0.00479616306954436,0.00239808153477218,0,0,0.0239808153477218,0,0.00239808153477218,0,0,0,0,0,0.00239808153477218,0,0,0,0
2004,10573,0.0022271714922049,0,0.0868596881959911,0.0178173719376392,0,0.0200445434298441,0.0089086859688196,0.0757238307349666,0.0757238307349666,0.0022271714922049,0.538975501113586,0.0022271714922049,0.0066815144766147,0.0913140311804009,0,0,0,0,0,0,0,0,0,0,0,0.0066815144766147,0,0.0066815144766147,0.0044543429844098,0,0.0066815144766147,0.0044543429844098,0,0,0,0.0089086859688196,0.0044543429844098,0.0022271714922049,0.0022271714922049,0,0.0133630289532294,0,0,0,0,0,0.0111358574610245,0,0,0,0,0,0
2048,10979,0.00195694716242661,0.00195694716242661,0.0587084148727984,0.0117416829745597,0,0.0293542074363992,0.00978473581213307,0.13307240704501,0.0626223091976517,0,0.4853228962818,0,0.00391389432485323,0.107632093933464,0,0,0.00195694716242661,0,0,0,0,0,0,0,0,0.0195694716242661,0,0.00195694716242661,0,0,0.0176125244618395,0.00195694716242661,0,0,0,0.00195694716242661,0.00195694716242661,0.00587084148727984,0.00195694716242661,0.00195694716242661,0.0156555772994129,0,0,0,0,0,0.0215264187866928,0,0,0,0,0,0
2064,11127,0,0.00638297872340425,0.048936170212766,0.0148936170212766,0.00212765957446809,0.0382978723404255,0.00638297872340425,0.146808510638298,0.0914893617021277,0,0.459574468085106,0.00212765957446809,0.00638297872340425,0.1,0,0,0.00212765957446809,0,0,0,0,0,0,0,0,0.0148936170212766,0,0.00851063829787234,0.00212765957446809,0.00212765957446809,0.0191489361702128,0.00425531914893617,0,0,0,0,0,0.00212765957446809,0.00425531914893617,0,0.0106382978723404,0,0.00212765957446809,0,0,0,0.00212765957446809,0,0,0.00212765957446809,0,0,0
2080,11275,0.00228310502283105,0.0045662100456621,0.00684931506849315,0.0205479452054795,0.00228310502283105,0.0662100456621005,0.0045662100456621,0.15296803652968,0.230593607305936,0.0045662100456621,0.219178082191781,0,0.0045662100456621,0.116438356164384,0,0,0.00228310502283105,0,0,0.00684931506849315,0.00228310502283105,0,0,0,0,0.0136986301369863,0,0.0251141552511416,0.00228310502283105,0,0.0045662100456621,0.00684931506849315,0,0,0,0,0.00228310502283105,0,0.0045662100456621,0,0.0205479452054795,0,0.0045662100456621,0,0,0,0.0662100456621005,0,0,0.00228310502283105,0,0,0
2096,11567,0.00563380281690141,0.0253521126760563,0.0169014084507042,0.0704225352112676,0.00563380281690141,0.0394366197183099,0.0225352112676056,0.0619718309859155,0.180281690140845,0.0028169014084507,0.180281690140845,0,0.0028169014084507,0.123943661971831,0,0.00845070422535211,0,0,0,0.00563380281690141,0,0,0,0,0,0,0,0.0676056338028169,0.0028169014084507,0,0.00845070422535211,0,0,0,0,0,0,0.0422535211267606,0.00845070422535211,0,0.00563380281690141,0,0.0112676056338028,0,0,0,0.0450704225352113,0,0,0.0563380281690141,0,0,0
2104,11713,0.0114285714285714,0.02,0.00285714285714286,0.0657142857142857,0.00285714285714286,0.0657142857142857,0.00857142857142857,0.0657142857142857,0.111428571428571,0,0.211428571428571,0.0171428571428571,0.00571428571428571,0.0657142857142857,0,0.02,0.00285714285714286,0.00285714285714286,0,0.00285714285714286,0,0,0,0,0.00285714285714286,0.00571428571428571,0,0.06,0.00857142857142857,0,0.0142857142857143,0,0,0,0,0,0,0.162857142857143,0.00857142857142857,0,0,0,0.0257142857142857,0,0,0.00285714285714286,0.0142857142857143,0,0,0.00857142857142857,0.00285714285714286,0,0
2112,11859,0.00561797752808989,0.0168539325842697,0.0168539325842697,0.0814606741573034,0.00280898876404494,0.0646067415730337,0.047752808988764,0.0870786516853933,0.0589887640449438,0,0.168539325842697,0.00842696629213483,0.00842696629213483,0.0561797752808989,0,0.0224719101123595,0.00280898876404494,0,0,0.0140449438202247,0,0,0,0,0,0.00280898876404494,0,0.0196629213483146,0.00561797752808989,0,0.0196629213483146,0.00280898876404494,0,0,0,0,0,0.176966292134831,0.0168539325842697,0,0.00561797752808989,0,0.0393258426966292,0.00280898876404494,0,0,0.00561797752808989,0,0,0.0365168539325843,0.00280898876404494,0,0
2116,11932,0.0203488372093023,0.0116279069767442,0.00581395348837209,0.0552325581395349,0.00581395348837209,0.066860465116279,0.0145348837209302,0.0872093023255814,0.0290697674418605,0,0.209302325581395,0.00290697674418605,0.00290697674418605,0.0436046511627907,0,0.0377906976744186,0.0261627906976744,0,0,0.0145348837209302,0.00290697674418605,0,0,0,0.00290697674418605,0.00290697674418605,0,0.00872093023255814,0.00872093023255814,0,0.0261627906976744,0,0,0,0,0,0.00290697674418605,0.171511627906977,0.0261627906976744,0,0.0116279069767442,0.00290697674418605,0.0232558139534884,0,0,0,0.0174418604651163,0,0,0.0552325581395349,0.00290697674418605,0,0
2124,12078,0.00817438692098093,0.0108991825613079,0.00544959128065395,0.0735694822888283,0.00272479564032698,0.0762942779291553,0.0217983651226158,0.0626702997275204,0.0272479564032698,0.00544959128065395,0.215258855585831,0.00272479564032698,0.0163487738419619,0.0572207084468665,0,0.0163487738419619,0.00817438692098093,0,0,0.0108991825613079,0,0,0,0,0,0,0,0.0354223433242507,0,0,0.0163487738419619,0,0,0,0,0,0,0.147138964577657,0.0108991825613079,0,0.00544959128065395,0,0.0980926430517711,0,0,0,0.00544959128065395,0,0,0.0599455040871935,0,0,0
2128,12151,0.0181818181818182,0.0181818181818182,0.00519480519480519,0.114285714285714,0,0.0493506493506494,0.0415584415584416,0.0831168831168831,0.0311688311688312,0.0025974025974026,0.187012987012987,0.00779220779220779,0.0207792207792208,0.0545454545454545,0.0025974025974026,0.0103896103896104,0.0103896103896104,0,0,0.0181818181818182,0.012987012987013,0,0,0,0.00519480519480519,0.0025974025974026,0,0.0025974025974026,0.0103896103896104,0,0.0337662337662338,0.00519480519480519,0,0,0,0,0.0025974025974026,0.137662337662338,0.00519480519480519,0,0.0025974025974026,0,0.0441558441558442,0,0,0.0025974025974026,0,0,0,0.0571428571428571,0,0,0
2136,12297,0.00512820512820513,0,0.0179487179487179,0.0641025641025641,0.00256410256410256,0.212820512820513,0.0333333333333333,0.187179487179487,0.00512820512820513,0.00256410256410256,0.192307692307692,0.00769230769230769,0.0102564102564103,0.0615384615384615,0,0,0.00256410256410256,0,0,0.0230769230769231,0.00256410256410256,0,0,0,0,0.00256410256410256,0,0,0,0,0.041025641025641,0.00256410256410256,0,0,0,0,0,0.105128205128205,0,0,0.00256410256410256,0,0.0102564102564103,0,0,0,0,0,0,0.00256410256410256,0,0.00256410256410256,0
2144,12443,0.00710900473933649,0.00710900473933649,0.0213270142180095,0.0900473933649289,0.0118483412322275,0.255924170616114,0.0545023696682464,0.14218009478673,0.00710900473933649,0.00710900473933649,0.175355450236967,0.0118483412322275,0.00710900473933649,0.0402843601895735,0.004739336492891,0.00710900473933649,0.0023696682464455,0,0,0.009478672985782,0.0023696682464455,0,0,0,0.0023696682464455,0.0023696682464455,0.00710900473933649,0,0.00710900473933649,0,0.009478672985782,0.009478672985782,0,0,0,0,0.00710900473933649,0.0781990521327014,0,0,0.004739336492891,0.0023696682464455,0.004739336492891,0,0,0,0,0,0,0,0,0,0
