"sample.depths","sample.ages","Ambrosia.type","Betula","Bidens.type","Carya","Cephalanthus","Clethra","Cyperaceae","Cyrilla.racemiflora","Fagus","Gordonia","Ilex","Liquidambar","Magnolia","Nyssa","Ostrya.Carpinus","Quercus","Rumex","Salix","Serenoa","Taxodium","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vitis","Alnus","Cornus","Fraxinus","Myrica","Pinus","Amaranthaceae","Viburnum","Poaceae","Plantago","Polygonum","Ericales.undiff.","Iva","Boehmeria.type","Acer.saccharum.type","Artemisia","Chamaecrista","Itea","Prunus.Sorbus","Apiaceae.undiff.","Celtis","Aralia","Acer.rubrum","Juglans.nigra","Platanus","Rhus","Tilia","Castanea","Smilax","Xyris","Lechea","Thalictrum","Phoradendron","Liriodendron","Rhexia","Brassicaceae","Gleditsia","Symplocos"
760,3032,0.00170842824601367,0.000569476082004556,0,0.0136674259681093,0.00170842824601367,0,0.00455580865603645,0,0.00398633257403189,0.00740318906605923,0,0.0130979498861048,0.000569476082004556,0.015375854214123,0.00683371298405467,0.251138952164009,0,0,0,0.025626423690205,0.000569476082004556,0.00911161731207289,0.000569476082004556,0.000569476082004556,0,0.00227790432801822,0.025626423690205,0.599658314350797,0.000569476082004556,0.000569476082004556,0.00797266514806378,0,0,0.000569476082004556,0,0.000569476082004556,0,0,0.00113895216400911,0.000569476082004556,0,0,0,0,0.000569476082004556,0,0.000569476082004556,0.00113895216400911,0,0,0,0,0.000569476082004556,0.000569476082004556,0,0,0,0,0,0
780,3401,0.00233826968043648,0,0.000779423226812159,0.0436477007014809,0.000779423226812159,0,0.00389711613406079,0,0.00311769290724864,0.00311769290724864,0.000779423226812159,0.0303975058456742,0.00155884645362432,0.0140296180826189,0.014809041309431,0.196414653156664,0,0,0,0.0249415432579891,0.000779423226812159,0.00701480904130943,0,0.00155884645362432,0,0.00701480904130943,0.0358534684333593,0.586905689789556,0.000779423226812159,0,0.0171473109898675,0,0,0,0,0,0,0,0,0,0,0,0.000779423226812159,0,0,0.000779423226812159,0.000779423226812159,0,0,0,0,0,0,0,0,0,0,0,0,0
800,3770,0.00117096018735363,0,0.000585480093676815,0.0234192037470726,0,0,0.00644028103044497,0,0.00175644028103044,0.00585480093676815,0,0.0187353629976581,0.00175644028103044,0.0140515222482436,0.00585480093676815,0.229508196721311,0,0,0,0.0286885245901639,0.00117096018735363,0.00468384074941452,0.00117096018735363,0.000585480093676815,0,0.00351288056206089,0.0298594847775176,0.60831381733021,0.00175644028103044,0,0.0076112412177986,0,0.000585480093676815,0.000585480093676815,0,0,0,0,0,0,0,0,0,0,0.000585480093676815,0.000585480093676815,0.00117096018735363,0,0,0,0,0,0,0,0,0,0,0,0,0
830,4324,0.00158730158730159,0,0.000529100529100529,0.0206349206349206,0.00158730158730159,0,0.00423280423280423,0,0,0.00793650793650794,0.00105820105820106,0.0164021164021164,0.000529100529100529,0.0111111111111111,0.00687830687830688,0.171957671957672,0,0.000529100529100529,0,0.0174603174603175,0.000529100529100529,0.00687830687830688,0.00105820105820106,0.000529100529100529,0,0.00158730158730159,0.028042328042328,0.682010582010582,0.00105820105820106,0,0.0126984126984127,0,0,0.000529100529100529,0,0,0,0,0,0,0,0.000529100529100529,0,0.000529100529100529,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0
840,4508,0.00064143681847338,0.00064143681847338,0.00192431045542014,0.0288646568313021,0,0,0.00705580500320718,0,0.00128287363694676,0.0102629890955741,0.00128287363694676,0.0121872995509942,0,0.00833867864015394,0.00384862091084028,0.189223861449647,0,0,0,0.0147530468248877,0,0.0115458627325208,0.00128287363694676,0.00064143681847338,0,0.00192431045542014,0.0487491982039769,0.631173829377806,0.00064143681847338,0,0.0198845413726748,0,0,0,0,0,0,0,0,0,0,0.00192431045542014,0.00064143681847338,0,0,0,0.00128287363694676,0,0,0,0,0,0,0,0,0,0,0,0,0
860,4877,0.000598444045481747,0.00119688809096349,0,0.0317175344105326,0,0,0.00299222022740874,0,0,0.0107719928186715,0.00119688809096349,0.0161579892280072,0.00119688809096349,0.0161579892280072,0.00418910831837223,0.159186116098145,0,0,0,0.00957510472770796,0.00239377618192699,0.00478755236385398,0.00119688809096349,0.00179533213644524,0,0.00418910831837223,0.0275284260921604,0.677438659485338,0.00179533213644524,0.00119688809096349,0.0197486535008977,0,0,0,0,0,0,0,0,0.000598444045481747,0,0,0.000598444045481747,0,0,0.000598444045481747,0.000598444045481747,0,0,0,0,0,0,0,0.000598444045481747,0,0,0,0,0
880,5247,0.00309437854564208,0.000515729757607014,0,0.0242392986075297,0,0,0.0036101083032491,0,0,0.0118617844249613,0.00206291903042806,0.00773594636410521,0.000515729757607014,0.00670448684889118,0.00309437854564208,0.171738009283136,0,0,0,0.00773594636410521,0.00257864878803507,0.00206291903042806,0.00154718927282104,0.00103145951521403,0,0.00206291903042806,0.0309437854564208,0.694687983496648,0.00464156781846313,0,0.0108303249097473,0,0,0.000515729757607014,0,0,0,0.000515729757607014,0.000515729757607014,0.000515729757607014,0,0,0.000515729757607014,0,0,0.000515729757607014,0.00154718927282104,0,0,0,0,0,0.00154718927282104,0,0,0.000515729757607014,0,0,0,0
900,5616,0.0017921146953405,0.0003584229390681,0.0007168458781362,0.0164874551971326,0.0003584229390681,0.0003584229390681,0.0032258064516129,0,0.0003584229390681,0.0050179211469534,0.0007168458781362,0.0064516129032258,0.0014336917562724,0.0132616487455197,0.0021505376344086,0.205017921146953,0,0,0,0.0057347670250896,0.0003584229390681,0.0043010752688172,0.0010752688172043,0.0021505376344086,0,0.0021505376344086,0.0175627240143369,0.696057347670251,0.0007168458781362,0.0003584229390681,0.00824372759856631,0,0,0,0.0003584229390681,0,0,0.0003584229390681,0.0003584229390681,0.0003584229390681,0,0.0003584229390681,0.0007168458781362,0,0,0,0.0003584229390681,0,0,0,0.0003584229390681,0,0,0,0,0,0.0003584229390681,0,0,0
920,5985,0.00109829763866008,0,0.000549148819330038,0.0258099945085118,0.000549148819330038,0,0.00658978583196046,0,0.000549148819330038,0.00494233937397035,0.000549148819330038,0.0164744645799012,0.00219659527732015,0.0208676551345415,0.00384404173531027,0.225151015925316,0,0,0,0.00768808347062054,0.000549148819330038,0.00494233937397035,0,0.00109829763866008,0,0.00494233937397035,0.029104887424492,0.618341570565623,0.000549148819330038,0.000549148819330038,0.0170236133992312,0,0,0.000549148819330038,0,0,0,0.00164744645799012,0,0,0,0.000549148819330038,0.000549148819330038,0,0.00109829763866008,0,0.000549148819330038,0,0,0,0,0,0.000549148819330038,0,0.000549148819330038,0,0,0,0,0
940,6354,0.0011983223487118,0.00179748352306771,0.00179748352306771,0.0383463151587777,0.0011983223487118,0,0.00599161174355902,0,0,0,0,0.0137807070101857,0.00179748352306771,0.0221689634511684,0.00419412822049131,0.301977231875374,0,0,0,0.00419412822049131,0.00359496704613541,0.00778909526662672,0.00179748352306771,0.00299580587177951,0,0.0011983223487118,0.0221689634511684,0.535650089874176,0.00239664469742361,0,0.0167765128819652,0,0,0.000599161174355902,0.000599161174355902,0,0,0.0011983223487118,0,0.000599161174355902,0,0.000599161174355902,0,0,0.0011983223487118,0.000599161174355902,0,0,0,0,0.000599161174355902,0,0,0,0,0,0,0.0011983223487118,0,0
960,6723,0.0044004400440044,0.00055005500550055,0,0.0137513751375138,0,0,0.0066006600660066,0,0,0,0,0.0055005500550055,0.0022002200220022,0.0253025302530253,0.0022002200220022,0.336633663366337,0,0,0,0.00715071507150715,0,0.0066006600660066,0.0022002200220022,0.0022002200220022,0,0.0055005500550055,0.022002200220022,0.52970297029703,0.00165016501650165,0,0.0198019801980198,0,0,0,0.00055005500550055,0.00055005500550055,0,0.00055005500550055,0.00055005500550055,0.00165016501650165,0,0.00055005500550055,0,0,0.00055005500550055,0,0,0,0,0,0,0,0.0011001100110011,0,0,0,0,0,0,0
980,7092,0.00390879478827362,0.000651465798045603,0,0.0169381107491857,0.00260586319218241,0,0.00586319218241042,0,0,0,0,0.0123778501628664,0,0.0286644951140065,0.00195439739413681,0.411074918566775,0,0.000651465798045603,0,0.00651465798045603,0.00456026058631922,0.00521172638436482,0.000651465798045603,0.000651465798045603,0,0.000651465798045603,0.0377850162866449,0.421498371335505,0,0,0.0267100977198697,0,0,0.000651465798045603,0.00130293159609121,0,0,0.00195439739413681,0,0.000651465798045603,0,0.000651465798045603,0,0,0.00325732899022801,0.000651465798045603,0,0.000651465798045603,0,0,0.000651465798045603,0,0,0,0.000651465798045603,0,0,0,0,0
1000,7461,0.00451875282422051,0.000451875282422052,0,0.0153637596023498,0.00225937641211026,0,0.00361500225937641,0,0.000451875282422052,0,0,0.00632625395390872,0.000451875282422052,0.0144600090375056,0,0.562584726615454,0,0.000451875282422052,0,0.00180750112968821,0.00587437867148667,0.00225937641211026,0.00135562584726615,0.00271125169453231,0,0.000903750564844103,0.0239493899683687,0.318572074107546,0.00542250338906462,0,0.0162675101671939,0,0,0,0.00271125169453231,0,0,0.000903750564844103,0.000451875282422052,0.00135562584726615,0,0,0.000903750564844103,0,0.000451875282422052,0.000451875282422052,0.000903750564844103,0.000451875282422052,0,0,0,0,0.000903750564844103,0,0,0,0,0.000451875282422052,0,0
1020,7759,0.00617760617760618,0.000772200772200772,0,0.0293436293436293,0.000772200772200772,0,0.0084942084942085,0,0,0,0,0.00386100386100386,0,0.0162162162162162,0.000772200772200772,0.477220077220077,0,0.000772200772200772,0,0.00926640926640927,0.00231660231660232,0.0084942084942085,0.000772200772200772,0.00154440154440154,0,0.00386100386100386,0.0602316602316602,0.328957528957529,0.00308880308880309,0,0.0262548262548263,0,0.000772200772200772,0,0.00463320463320463,0,0,0.00231660231660232,0,0.000772200772200772,0,0,0,0,0,0,0,0.000772200772200772,0,0,0.000772200772200772,0,0,0,0,0,0,0.000772200772200772,0,0
1040,8017,0.00564015792442188,0,0.000564015792442188,0.0225606316976875,0.00282007896221094,0,0.0146644106034969,0,0,0,0,0.00338409475465313,0,0.000564015792442188,0.000564015792442188,0.541455160744501,0.00112803158488438,0.000564015792442188,0,0.0050761421319797,0.00564015792442188,0.00564015792442188,0,0.000564015792442188,0,0.00112803158488438,0.0355329949238579,0.304568527918782,0.00451212633953751,0,0.0287648054145516,0,0,0,0.00451212633953751,0,0,0.00169204737732657,0.000564015792442188,0,0,0.000564015792442188,0,0,0.000564015792442188,0,0.00112803158488438,0.00169204737732657,0,0,0,0.000564015792442188,0.00282007896221094,0,0,0,0.000564015792442188,0,0,0
1060,8275,0.0124869927159209,0,0,0.0385015608740895,0.00312174817898023,0,0.0166493236212279,0,0,0,0,0.00312174817898023,0,0.00520291363163371,0.00416233090530697,0.613943808532778,0,0.00104058272632674,0,0.00832466181061394,0.0114464099895942,0.0104058272632674,0,0.00208116545265349,0,0.00312174817898023,0.0447450572320499,0.125910509885536,0.0280957336108221,0,0.0509885535900104,0,0,0,0.00520291363163371,0,0,0.00520291363163371,0,0,0,0.00208116545265349,0,0,0,0,0.00104058272632674,0,0,0,0,0,0.00312174817898023,0,0,0,0,0,0,0
1070,8404,0.013719512195122,0.00076219512195122,0.00076219512195122,0.0541158536585366,0.00152439024390244,0,0.013719512195122,0,0,0,0,0.00228658536585366,0.00228658536585366,0.00304878048780488,0.00076219512195122,0.578506097560976,0,0,0,0.0038109756097561,0.0076219512195122,0.00685975609756098,0,0.00076219512195122,0,0.00457317073170732,0.0304878048780488,0.201981707317073,0.0190548780487805,0,0.0388719512195122,0,0,0,0.00304878048780488,0,0,0.00685975609756098,0.00076219512195122,0,0,0,0,0,0,0.00076219512195122,0,0,0,0,0,0,0.00076219512195122,0,0,0,0.00076219512195122,0,0.00076219512195122,0.00076219512195122
1100,8792,0.0105321507760532,0.000554323725055432,0,0.0460088691796009,0.0016629711751663,0,0.0188470066518847,0,0.000554323725055432,0,0,0.0016629711751663,0.000554323725055432,0.00332594235033259,0.0016629711751663,0.648558758314856,0,0.000554323725055432,0,0.00776053215077605,0.00443458980044346,0.00277161862527716,0,0.00332594235033259,0,0.00221729490022173,0.0127494456762749,0.182926829268293,0.00277161862527716,0,0.0354767184035477,0.000554323725055432,0,0,0.00332594235033259,0,0,0.00443458980044346,0,0,0,0.000554323725055432,0,0,0,0,0,0,0,0,0,0,0.00110864745011086,0,0.000554323725055432,0,0,0,0.000554323725055432,0
1120,9050,0.0185328185328185,0,0.000772200772200772,0.0687258687258687,0.00154440154440154,0,0.00154440154440154,0,0.000772200772200772,0,0,0.00540540540540541,0,0.00154440154440154,0.00308880308880309,0.671814671814672,0,0,0,0.00463320463320463,0.0138996138996139,0.00617760617760618,0.000772200772200772,0.00154440154440154,0,0.000772200772200772,0.0401544401544402,0.104247104247104,0.00386100386100386,0,0.0378378378378378,0,0.000772200772200772,0,0.00926640926640927,0,0,0.000772200772200772,0,0,0,0,0,0,0,0,0,0.000772200772200772,0,0,0,0,0,0,0,0,0.000772200772200772,0,0,0
1140,9308,0.0177304964539007,0.000591016548463357,0.00177304964539007,0.0537825059101655,0,0,0.00591016548463357,0,0,0,0,0.00177304964539007,0,0.00118203309692671,0.00236406619385343,0.686761229314421,0,0,0,0.000591016548463357,0.0135933806146572,0.00354609929078014,0,0.00177304964539007,0,0.00118203309692671,0.0106382978723404,0.138297872340426,0.00591016548463357,0,0.0336879432624113,0,0,0,0.0106382978723404,0,0.000591016548463357,0.00531914893617021,0,0,0,0,0.000591016548463357,0,0,0,0,0.00118203309692671,0,0,0,0,0.000591016548463357,0,0,0,0,0,0,0
1160,NA,0.0177679067184897,0,0,0.0322043309272626,0,0,0.00943920044419767,0,0,0,0.000555247084952804,0.00166574125485841,0,0.000555247084952804,0.000555247084952804,0.716268739589117,0.000555247084952804,0.000555247084952804,0,0.00277623542476402,0.0377568017767907,0.00388672959466963,0.000555247084952804,0.00277623542476402,0,0.00111049416990561,0.000555247084952804,0.116601887840089,0,0,0.0355358134369795,0,0.000555247084952804,0,0.00610771793448084,0,0,0.00888395335924486,0,0,0,0.00166574125485841,0,0,0,0,0,0,0,0,0,0,0,0,0.00111049416990561,0,0,0,0,0
