"sample.depths","sample.ages","Acer.negundo","Alnus.incana.type","Ambrosia.type","Artemisia","Betula","Carya","Celtis","Amaranthaceae.undiff.","Cupressaceae","Cyperaceae","Fraxinus.pennsylvanica.type","Juglans.cinerea","Melilotus.type","Ostrya.Carpinus","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Quercus","Rumex","Salix","Thalictrum","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Vitis","Populus","Poaceae","Rosaceae","Acer.saccharum.type","Asteraceae.undiff.","Fraxinus.nigra.type","Juglans.nigra","Corylus","Maclura.pomifera.type","Picea","Tsuga","Acer.rubrum","Ceanothus","Fraxinus.undiff.","Larix","Platanus","Tilia","Apiaceae","Fagus","Polygonaceae.undiff.","Xanthium","Abies","Amorpha.type","Iva.annua.type","Galium","Ephedra","Cannabaceae","Dalea","Rhamnus","Cornus","Rhus","Sarcobatus.vermiculatus"
1538,2909,0.00318471337579618,0.0414012738853503,0.035031847133758,0.0414012738853503,0.0700636942675159,0.00318471337579618,0.00318471337579618,0.00955414012738853,0.0159235668789809,0.0222929936305732,0.00318471337579618,0.00318471337579618,0,0.0222929936305732,0.0127388535031847,0.0286624203821656,0.0987261146496815,0.404458598726115,0,0.00955414012738853,0,0.0191082802547771,0.0318471337579618,0.00318471337579618,0.00636942675159236,0.0668789808917197,0,0.00955414012738853,0,0.00318471337579618,0.00318471337579618,0.00636942675159236,0,0,0.00318471337579618,0,0,0.00318471337579618,0,0.00318471337579618,0.00636942675159236,0,0,0,0,0,0,0.00318471337579618,0.00318471337579618,0,0,0,0,0,0,0
1600,3603,0,0.0511811023622047,0.0275590551181102,0.0551181102362205,0.062992125984252,0.00393700787401575,0.00393700787401575,0.0236220472440945,0.00393700787401575,0.0669291338582677,0.00393700787401575,0.00393700787401575,0,0.0393700787401575,0.0078740157480315,0.047244094488189,0.0826771653543307,0.374015748031496,0,0.0118110236220472,0,0.015748031496063,0.0078740157480315,0,0,0.0590551181102362,0,0.015748031496063,0,0.0118110236220472,0,0,0,0.0078740157480315,0,0,0,0.00393700787401575,0.00393700787401575,0,0,0,0,0,0,0,0.00393700787401575,0,0,0,0,0,0,0,0,0
1640,3923,0,0.0300925925925926,0.0162037037037037,0.0347222222222222,0.0416666666666667,0,0.00231481481481481,0.00925925925925926,0.00694444444444444,0.025462962962963,0,0,0,0.0416666666666667,0.0138888888888889,0.0416666666666667,0.0462962962962963,0.5,0,0.00925925925925926,0.00231481481481481,0.0138888888888889,0.0231481481481481,0,0.00462962962962963,0.087962962962963,0.00231481481481481,0.0185185185185185,0,0.00925925925925926,0,0.00694444444444444,0,0.00231481481481481,0,0.00231481481481481,0,0,0,0,0.00231481481481481,0,0.00231481481481481,0,0,0,0,0,0,0.00231481481481481,0,0,0,0,0,0
1700,4350,0,0.0147783251231527,0.083743842364532,0.0640394088669951,0.0197044334975369,0,0,0.00985221674876847,0,0.0246305418719212,0.00492610837438424,0.0147783251231527,0,0.00492610837438424,0.0197044334975369,0.0591133004926108,0.0689655172413793,0.443349753694581,0,0.00985221674876847,0,0.0147783251231527,0.00492610837438424,0,0,0.108374384236453,0,0.00492610837438424,0,0,0.00985221674876847,0,0,0.00985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492610837438424,0,0,0,0,0
1740,4924,0,0.0323886639676113,0.0647773279352227,0.0647773279352227,0.0121457489878543,0.00404858299595142,0,0.0364372469635627,0.00809716599190283,0.0283400809716599,0,0.00404858299595142,0,0.0202429149797571,0.0121457489878543,0.0242914979757085,0.1417004048583,0.279352226720648,0,0.0121457489878543,0.00404858299595142,0.00809716599190283,0.0161943319838057,0,0.00404858299595142,0.161943319838057,0,0,0,0.0242914979757085,0,0,0,0.00809716599190283,0,0,0,0.00404858299595142,0,0.00809716599190283,0,0,0,0,0.00809716599190283,0.00404858299595142,0,0,0.00404858299595142,0,0,0,0,0,0,0
1800,6261,0.0128205128205128,0.0170940170940171,0.0683760683760684,0.102564102564103,0.00854700854700855,0,0,0.0256410256410256,0.00427350427350427,0.0897435897435897,0.00427350427350427,0,0,0.0170940170940171,0.0128205128205128,0.0170940170940171,0.0726495726495727,0.277777777777778,0,0.0213675213675214,0,0.0256410256410256,0.0341880341880342,0,0.00427350427350427,0.153846153846154,0,0,0,0.00427350427350427,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0.00427350427350427,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0
1860,7576,0,0.013986013986014,0.0594405594405594,0.090909090909091,0.013986013986014,0,0,0.0454545454545455,0.0104895104895105,0.0559440559440559,0.0034965034965035,0.006993006993007,0,0.027972027972028,0,0.034965034965035,0.0839160839160839,0.265734265734266,0,0.0314685314685315,0,0.020979020979021,0.0524475524475524,0,0,0.125874125874126,0,0.0104895104895105,0,0.006993006993007,0.0034965034965035,0,0,0,0,0,0,0.006993006993007,0,0,0.006993006993007,0,0,0,0,0.0034965034965035,0.006993006993007,0.006993006993007,0,0.0034965034965035,0,0,0,0,0,0
1898,8084,0,0.0162866449511401,0.130293159609121,0.130293159609121,0,0.00651465798045603,0.00325732899022801,0.0684039087947883,0.00977198697068404,0.0521172638436482,0.00325732899022801,0,0,0.0325732899022801,0.0162866449511401,0.0130293159609121,0.0586319218241042,0.159609120521173,0,0.00325732899022801,0.00325732899022801,0.00651465798045603,0.0390879478827362,0,0.00977198697068404,0.182410423452769,0,0.00651465798045603,0,0.00325732899022801,0.00325732899022801,0.00977198697068404,0,0.00651465798045603,0,0,0,0,0,0.00325732899022801,0,0,0.00325732899022801,0,0,0,0,0.00977198697068404,0,0.00651465798045603,0.00325732899022801,0,0,0,0,0
1918,8215,0,0.0304182509505703,0.064638783269962,0.0836501901140684,0,0.0114068441064639,0,0.0342205323193916,0.00760456273764259,0.0380228136882129,0,0.00760456273764259,0,0.0608365019011407,0.00760456273764259,0.0836501901140684,0.129277566539924,0.144486692015209,0,0.0152091254752852,0.00380228136882129,0.026615969581749,0.091254752851711,0,0,0.125475285171103,0,0.00380228136882129,0,0.00380228136882129,0,0,0,0.00380228136882129,0,0,0,0.00380228136882129,0,0,0,0,0,0,0,0,0.00380228136882129,0.00380228136882129,0,0,0,0.00380228136882129,0.00760456273764259,0,0,0
1958,8438,0,0.0112044817927171,0.0896358543417367,0.0952380952380952,0.0196078431372549,0.00280112044817927,0,0.0392156862745098,0.00840336134453781,0.0140056022408964,0.00840336134453781,0.00280112044817927,0,0.0588235294117647,0.0224089635854342,0.0336134453781513,0.126050420168067,0.145658263305322,0,0.0168067226890756,0,0.0168067226890756,0.11484593837535,0.00280112044817927,0,0.0952380952380952,0,0.0196078431372549,0,0.0280112044817927,0.00280112044817927,0.00280112044817927,0,0,0,0,0,0,0.00280112044817927,0,0,0.00280112044817927,0.00280112044817927,0,0,0.00280112044817927,0.00280112044817927,0.00280112044817927,0,0.00280112044817927,0,0,0,0.00280112044817927,0,0
2000,8792,0,0.0289855072463768,0.0434782608695652,0.0579710144927536,0.0241545893719807,0.00966183574879227,0,0.0241545893719807,0.00483091787439614,0.0193236714975845,0,0,0,0.0531400966183575,0.0531400966183575,0.0193236714975845,0.169082125603865,0.115942028985507,0,0.0289855072463768,0,0.0241545893719807,0.173913043478261,0.00966183574879227,0,0.0917874396135266,0,0,0,0.0289855072463768,0,0,0,0.00966183574879227,0,0,0,0,0,0,0.00483091787439614,0,0,0,0,0,0,0.00483091787439614,0,0,0,0,0,0,0,0
2020,9067,0,0.0101010101010101,0.0555555555555556,0.0404040404040404,0.0151515151515152,0.0101010101010101,0.00505050505050505,0.0101010101010101,0,0.0252525252525253,0,0.00505050505050505,0,0.0252525252525253,0.116161616161616,0.0252525252525253,0.151515151515152,0.126262626262626,0,0.0303030303030303,0,0.00505050505050505,0.181818181818182,0,0.0101010101010101,0.0454545454545455,0,0.0101010101010101,0,0.0303030303030303,0,0.0303030303030303,0,0.0202020202020202,0,0,0,0,0,0.00505050505050505,0.00505050505050505,0,0,0,0,0,0,0,0,0.00505050505050505,0,0,0,0,0,0
2040,9441,0,0.0398936170212766,0.0212765957446809,0.0226063829787234,0.0305851063829787,0.00531914893617021,0,0.0146276595744681,0.00265957446808511,0.00797872340425532,0.00132978723404255,0.00398936170212766,0,0.0757978723404255,0.179521276595745,0.0132978723404255,0.180851063829787,0.102393617021277,0.00132978723404255,0.00930851063829787,0.00132978723404255,0.00132978723404255,0.158244680851064,0,0,0.0425531914893617,0.00132978723404255,0.0226063829787234,0,0.0279255319148936,0,0.00797872340425532,0,0.0106382978723404,0,0,0,0.00132978723404255,0.00132978723404255,0.00132978723404255,0.00531914893617021,0,0,0,0,0.00398936170212766,0,0,0,0,0,0,0,0,0,0
2060,9939,0,0.020746887966805,0.0221300138312586,0.0193637621023513,0.037344398340249,0.00829875518672199,0.00276625172890733,0.00829875518672199,0.00138312586445367,0.004149377593361,0,0.00691562932226833,0,0.045643153526971,0.163208852005533,0.00553250345781466,0.266943291839557,0.113416320885201,0.00138312586445367,0.00276625172890733,0,0.00691562932226833,0.153526970954357,0,0.00138312586445367,0.0484094052558783,0,0.00553250345781466,0,0.024896265560166,0,0.00829875518672199,0,0.00691562932226833,0,0,0,0.00138312586445367,0.00138312586445367,0,0.00138312586445367,0,0,0,0,0.00691562932226833,0,0.00138312586445367,0,0,0,0,0,0,0.00138312586445367,0
2080,10583,0,0.0220385674931129,0.00826446280991736,0.0220385674931129,0.0798898071625344,0.00826446280991736,0,0.00275482093663912,0,0.0137741046831956,0,0.00826446280991736,0,0.0192837465564738,0.198347107438017,0.00826446280991736,0.292011019283747,0.0853994490358127,0,0.00826446280991736,0,0,0.146005509641873,0,0,0.00275482093663912,0,0.00550964187327824,0,0.0523415977961433,0,0,0,0.00275482093663912,0,0,0,0,0.00275482093663912,0,0.00550964187327824,0,0,0,0,0.00275482093663912,0,0,0,0,0,0,0,0,0,0.00275482093663912
2100,11334,0,0.0416666666666667,0.00462962962962963,0.0138888888888889,0.113425925925926,0,0.00231481481481481,0.00231481481481481,0.00694444444444444,0.00694444444444444,0.00694444444444444,0.00462962962962963,0,0.0208333333333333,0.212962962962963,0.0115740740740741,0.293981481481481,0.0462962962962963,0,0.00925925925925926,0,0,0.0439814814814815,0,0.00462962962962963,0.00231481481481481,0,0.00231481481481481,0,0.0671296296296296,0,0.0162037037037037,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0,0,0,0,0.00231481481481481,0.00231481481481481,0,0,0,0
2120,12098,0,0.0454545454545455,0.00239234449760766,0.0287081339712919,0.179425837320574,0,0.00239234449760766,0.00717703349282297,0.0191387559808612,0.0454545454545455,0.00239234449760766,0,0,0.0311004784688995,0.00239234449760766,0,0,0.0502392344497608,0,0.00717703349282297,0,0.00717703349282297,0.0263157894736842,0,0.0287081339712919,0.0119617224880383,0,0,0,0.0311004784688995,0,0.0119617224880383,0,0.406698564593301,0,0,0,0.00717703349282297,0.0334928229665072,0,0,0,0,0,0.00239234449760766,0.00956937799043062,0,0,0,0,0,0,0,0,0,0
2140,12869,0,0.005,0.0133333333333333,0.065,0.16,0,0,0.005,0.015,0.035,0.00166666666666667,0,0,0.015,0.00833333333333333,0.00166666666666667,0,0.025,0.00666666666666667,0.0333333333333333,0.00166666666666667,0.0116666666666667,0.00833333333333333,0,0.0116666666666667,0.0383333333333333,0,0.00166666666666667,0,0.0283333333333333,0,0.00666666666666667,0,0.466666666666667,0,0,0,0.00166666666666667,0.03,0,0,0,0,0,0,0.00166666666666667,0,0,0,0,0,0,0,0.00166666666666667,0,0
2175,NA,0,0.00366300366300366,0.0549450549450549,0.0402930402930403,0.00732600732600733,0,0,0.00366300366300366,0.0293040293040293,0.102564102564103,0.00732600732600733,0,0,0.00732600732600733,0,0.00366300366300366,0.0183150183150183,0.0622710622710623,0,0.010989010989011,0,0.00366300366300366,0.010989010989011,0,0.010989010989011,0.043956043956044,0,0.010989010989011,0,0.153846153846154,0,0,0,0.358974358974359,0,0,0,0.0146520146520147,0.0256410256410256,0,0,0,0,0,0,0.010989010989011,0,0,0,0,0.00366300366300366,0,0,0,0,0
2220,NA,0,0,0.0560747663551402,0.0420560747663551,0.00934579439252336,0,0,0.00934579439252336,0.014018691588785,0.0607476635514019,0.0280373831775701,0,0,0.00934579439252336,0.0186915887850467,0.00467289719626168,0.0186915887850467,0.0280373831775701,0,0.00934579439252336,0,0.00467289719626168,0.014018691588785,0,0,0.0327102803738318,0,0,0,0.158878504672897,0,0,0,0.434579439252336,0,0,0,0.00934579439252336,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0.0186915887850467,0,0,0,0,0
2262,NA,0,0,0.111111111111111,0.133333333333333,0,0,0,0.0444444444444444,0,0.177777777777778,0,0,0,0,0,0,0.0444444444444444,0.0444444444444444,0,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0222222222222222,0,0,0.0888888888888889,0,0,0,0,0,0,0,0.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222222222222222,0,0,0,0,0
