"sample.depths","sample.ages","Abies","Acer.saccharum.type","Acer.negundo","Acer.rubrum","Ambrosia.type","Artemisia","Betula","Caryophyllaceae","Amaranthaceae.undiff.","Corylus","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Larix","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Salix","Sarcobatus.vermiculatus","Thalictrum","Ulmus","Alnus","Myrica","Poaceae","Brassicaceae","Lamiaceae","Prunus.Sorbus","Acer.spicatum","Iva.xanthifolia.type","Potentilla.type","Spiraea.type","Asteraceae.subf..Asteroideae.undiff.","Apiaceae","Galium","Ledum.Chamaedaphne.calyculata","Xanthium","Ericaceae.undiff.","Carya","Ceanothus","Juglans.nigra","Tsuga","Ephedra","Amorpha.type","Arceuthobium","Rhamnus","Iva.annua.type","Herbs.undiff.","Tilia","Cannabaceae","Populus.undiff.","Rosaceae.undiff.","Dalea","Celtis","Viburnum","Fagus","Juglans.cinerea","Saxifragaceae","Plantago","Bidens.type","Ranunculus","Rumex","Impatiens","Rosaceae.trees","Taxus","Campanulaceae","Asteraceae.subf..Cichorioideae","Primulaceae","Polygonum","Acer.saccharinum.type","Shepherdia.argentea","Shepherdia.canadensis"
725,8656,0.00120772946859903,0,0.00120772946859903,0,0.0205314009661836,0.0410628019323672,0.1243961352657,0,0.0169082125603865,0.0144927536231884,0,0.0169082125603865,0.0144927536231884,0.0108695652173913,0,0.0410628019323672,0.00241545893719807,0.0289855072463768,0.00966183574879227,0.182367149758454,0.00120772946859903,0.00120772946859903,0.0036231884057971,0.292270531400966,0.0072463768115942,0,0,0.072463768115942,0.0229468599033816,0.0036231884057971,0.0591787439613527,0,0,0,0,0,0,0,0.0036231884057971,0,0,0,0,0,0.00120772946859903,0,0,0,0,0,0,0,0,0,0.00120772946859903,0,0,0,0,0,0,0,0,0,0,0.0036231884057971,0,0,0,0,0,0,0,0,0,0,0,0
735,8898,0,0,0,0,0.024045261669024,0.0480905233380481,0.135785007072136,0,0.0127298444130127,0.0212164073550212,0,0.016973125884017,0.0212164073550212,0.0127298444130127,0,0.0367751060820368,0.00141442715700141,0.0155586987270156,0.0127298444130127,0.15983026874116,0,0.00141442715700141,0.00707213578500707,0.308345120226308,0.0127298444130127,0.00141442715700141,0,0.0438472418670438,0.041018387553041,0.00282885431400283,0.0509193776520509,0,0,0,0,0,0,0,0.00424328147100424,0.00141442715700141,0,0,0,0,0,0,0,0,0,0.00141442715700141,0,0,0,0,0.00282885431400283,0,0,0,0.00141442715700141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,8946,0,0,0,0,0.0346620450606586,0.0415944540727903,0.140381282495667,0,0.0207972270363951,0.0103986135181976,0,0.0225303292894281,0.0381282495667244,0.0103986135181976,0,0.0225303292894281,0,0.0433275563258232,0.0225303292894281,0.143847487001733,0,0,0.0121317157712305,0.253032928942808,0.0225303292894281,0.00346620450606586,0,0.0589254766031196,0.0381282495667244,0,0.0502599653379549,0,0.00173310225303293,0,0,0,0,0,0.00346620450606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0
740,9019,0,0,0.00114025085518814,0,0.0330672748004561,0.0353477765108324,0.088939566704675,0,0.0216647662485747,0.0125427594070696,0,0.0205245153933865,0.0171037628278221,0.00456100342075257,0.00114025085518814,0.00798175598631699,0.00114025085518814,0.0205245153933865,0.023945267958951,0.187001140250855,0,0,0.00342075256556442,0.291904218928164,0.0193842645381984,0.00114025085518814,0,0.0570125427594071,0.0467502850627138,0.00570125427594071,0.0627137970353478,0,0,0.00114025085518814,0,0.00114025085518814,0.00114025085518814,0,0.0125427594070696,0,0,0,0,0,0,0,0,0,0,0.00114025085518814,0,0,0.00570125427594071,0,0.00228050171037628,0,0,0,0.00342075256556442,0,0,0,0,0,0,0.00114025085518814,0.00228050171037628,0,0,0,0.00114025085518814,0,0,0.00228050171037628,0,0,0,0
750,9261,0,0,0.00112485939257593,0,0.0483689538807649,0.0449943757030371,0.077615298087739,0,0.0191226096737908,0.00899887514060742,0,0.0191226096737908,0.0202474690663667,0.0101237345331834,0.00112485939257593,0.00449943757030371,0.00562429696287964,0.0202474690663667,0.0101237345331834,0.161979752530934,0,0,0.00224971878515186,0.331833520809899,0.0269966254218223,0,0,0.0427446569178853,0.0292463442069741,0.00112485939257593,0.0888638920134983,0,0,0,0,0.00112485939257593,0.00112485939257593,0,0.0101237345331834,0,0,0,0,0,0.00112485939257593,0,0,0,0,0.00112485939257593,0,0.00112485939257593,0.00337457817772778,0,0,0,0,0,0.00112485939257593,0,0,0,0,0,0,0.00112485939257593,0,0,0,0,0,0,0,0.00224971878515186,0,0,0,0
765,9624,0.00161812297734628,0,0,0,0.040453074433657,0.0614886731391586,0.098705501618123,0,0.0258899676375405,0.0210355987055016,0,0.0275080906148867,0.0129449838187702,0.0113268608414239,0.00485436893203883,0.0113268608414239,0.0113268608414239,0.0145631067961165,0.00485436893203883,0.213592233009709,0,0.00161812297734628,0.0129449838187702,0.231391585760518,0.0194174757281553,0,0,0.0177993527508091,0.0355987055016181,0.00970873786407767,0.0760517799352751,0,0,0,0,0,0,0.00161812297734628,0.0161812297734628,0,0,0,0,0,0.00161812297734628,0,0,0,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0.00323624595469256,0.00161812297734628,0,0,0,0,0.00485436893203883,0,0,0,0,0,0,0,0,0,0,0,0
770,9745,0.00135685210312076,0,0,0,0.0352781546811398,0.0447761194029851,0.158751696065129,0,0.0352781546811398,0.00407055630936228,0.00271370420624152,0.0217096336499322,0.0135685210312076,0,0,0.00542740841248304,0.0149253731343284,0.0529172320217096,0.00542740841248304,0.217096336499322,0,0,0.00135685210312076,0.185888738127544,0.00542740841248304,0.00271370420624152,0,0.0407055630936228,0.0502035278154681,0,0.0773405698778833,0,0,0,0,0,0,0,0.0149253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407055630936228,0,0,0,0,0,0,0,0,0,0,0,0,0.00271370420624152,0,0,0,0,0,0.00135685210312076,0,0,0,0,0,0
775,9866,0.00369458128078818,0.00123152709359606,0,0,0.0357142857142857,0.0320197044334975,0.184729064039409,0,0.0295566502463054,0.0135467980295567,0.00123152709359606,0.0135467980295567,0.00738916256157635,0.00123152709359606,0.0061576354679803,0.00369458128078818,0.0295566502463054,0.0160098522167488,0.00246305418719212,0.327586206896552,0,0,0.00492610837438424,0.0788177339901478,0.0147783251231527,0.00369458128078818,0,0.0467980295566502,0.0640394088669951,0.00246305418719212,0.0578817733990148,0,0,0.00123152709359606,0,0.00123152709359606,0,0,0.00738916256157635,0,0,0,0,0,0.00123152709359606,0,0,0,0,0,0,0,0.00492610837438424,0,0,0,0,0,0,0.00123152709359606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,10108,0.0105105105105105,0,0,0,0.045045045045045,0.0345345345345345,0.142642642642643,0.0015015015015015,0.039039039039039,0.0225225225225225,0,0.03003003003003,0.0015015015015015,0.0015015015015015,0.0045045045045045,0.0105105105105105,0.033033033033033,0.0165165165165165,0.018018018018018,0.288288288288288,0,0,0.006006006006006,0.0585585585585586,0.033033033033033,0,0.0015015015015015,0.03003003003003,0.048048048048048,0.039039039039039,0.0525525525525526,0.0015015015015015,0,0,0,0,0,0,0.0165165165165165,0,0,0,0,0,0.003003003003003,0,0,0,0,0.0015015015015015,0,0,0.003003003003003,0,0,0,0,0,0,0,0,0,0.0015015015015015,0,0,0.0015015015015015,0.003003003003003,0,0,0,0,0,0,0,0,0,0,0
786.5,10144,0.00341296928327645,0.00170648464163823,0,0,0.0460750853242321,0.0426621160409556,0.160409556313993,0,0.0392491467576792,0.0255972696245734,0.00170648464163823,0.0255972696245734,0.0102389078498294,0.00170648464163823,0.0102389078498294,0.00853242320819113,0.0392491467576792,0.0460750853242321,0.0136518771331058,0.296928327645051,0,0,0.00170648464163823,0.0665529010238908,0.015358361774744,0,0.00170648464163823,0.0307167235494881,0.0546075085324232,0.0119453924914676,0.0324232081911263,0,0,0,0,0,0.00170648464163823,0,0.00511945392491468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170648464163823,0,0,0
788,10180,0.0062992125984252,0,0,0,0.0503937007874016,0.0346456692913386,0.162204724409449,0,0.0299212598425197,0.0110236220472441,0,0.0188976377952756,0.0078740157480315,0,0.0078740157480315,0.0015748031496063,0.0393700787401575,0.0771653543307087,0.0062992125984252,0.313385826771654,0,0,0,0.0503937007874016,0.0220472440944882,0.0031496062992126,0,0.0267716535433071,0.0456692913385827,0.0062992125984252,0.0566929133858268,0,0,0,0,0,0,0,0.0125984251968504,0,0,0,0,0,0,0,0,0,0,0.0015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0.0015748031496063,0,0,0.0015748031496063,0,0.0015748031496063,0.0015748031496063,0,0,0,0,0.0015748031496063,0,0,0,0
790,10229,0.00489396411092985,0,0.00163132137030995,0,0.0309951060358891,0.0391517128874388,0.145187601957586,0,0.0358890701468189,0.0114192495921697,0,0.0179445350734095,0,0.00163132137030995,0.00815660685154975,0.0032626427406199,0.0228384991843393,0.0228384991843393,0.0032626427406199,0.34257748776509,0,0,0,0.0570962479608483,0.0097879282218597,0.0032626427406199,0,0.0309951060358891,0.0440456769983687,0.0146818923327896,0.138662316476346,0,0,0,0,0,0.00163132137030995,0,0.0032626427406199,0,0,0,0,0,0,0,0.00163132137030995,0,0,0,0,0,0.00163132137030995,0,0,0,0,0,0,0,0.00163132137030995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791.5,10265,0.0035778175313059,0,0,0,0.035778175313059,0.0411449016100179,0.191413237924866,0,0.0322003577817531,0.00178890876565295,0.0035778175313059,0.00894454382826476,0.0107334525939177,0,0.0125223613595707,0.0035778175313059,0.0429338103756708,0.0429338103756708,0.0071556350626118,0.334525939177102,0,0,0,0.0536672629695885,0.0125223613595707,0,0,0.0393559928443649,0.0626118067978533,0,0.0500894454382826,0,0,0,0,0,0,0,0.00894454382826476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,10301,0,0.00151057401812689,0,0,0.0332326283987915,0.0468277945619335,0.200906344410876,0,0.027190332326284,0.0120845921450151,0.00302114803625378,0.0166163141993958,0.00604229607250755,0,0.00604229607250755,0.00302114803625378,0.054380664652568,0.0558912386706949,0.00755287009063444,0.299093655589124,0,0,0.00151057401812689,0.0574018126888218,0.0151057401812689,0,0,0.0287009063444109,0.054380664652568,0.00302114803625378,0.040785498489426,0,0,0,0,0,0,0,0.013595166163142,0,0,0,0,0,0.00604229607250755,0,0,0,0,0,0,0,0.00151057401812689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00151057401812689,0,0.00151057401812689,0,0.00151057401812689,0,0,0,0
795,10331,0.00924499229583975,0,0,0,0.0446841294298921,0.0323574730354391,0.263482280431433,0,0.012326656394453,0.00924499229583975,0,0.0154083204930663,0.0107858243451464,0,0.0231124807395994,0.0061633281972265,0.0878274268104777,0.0261941448382126,0.00308166409861325,0.337442218798151,0,0.00154083204930663,0,0.0138674884437596,0.012326656394453,0.00154083204930663,0,0.0215716486902928,0.0277349768875193,0.0154083204930663,0.0138674884437596,0,0,0,0,0,0,0,0.00770416024653313,0,0,0,0.00154083204930663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154083204930663,0,0
805,10482,0.00886917960088692,0,0.00665188470066519,0,0.0354767184035477,0.0288248337028825,0.152993348115299,0,0.0110864745011086,0.00443458980044346,0.00443458980044346,0.0133037694013304,0,0.00221729490022173,0.024390243902439,0.00886917960088692,0.106430155210643,0.1019955654102,0.0110864745011086,0.339246119733925,0,0,0.00665188470066519,0.0133037694013304,0.00886917960088692,0,0,0.0266075388026608,0.0376940133037694,0.0133037694013304,0.0177383592017738,0,0,0,0,0,0,0,0.00221729490022173,0,0,0,0,0,0.00443458980044346,0,0,0,0,0,0,0,0.00443458980044346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221729490022173,0,0,0,0,0,0,0,0,0.00221729490022173,0
820,10708,0.00915032679738562,0,0,0,0.0326797385620915,0.0300653594771242,0.149019607843137,0,0.0130718954248366,0,0,0.0209150326797386,0,0,0.0156862745098039,0.00784313725490196,0.141176470588235,0.103267973856209,0.00522875816993464,0.329411764705882,0,0.00130718954248366,0.0130718954248366,0.0274509803921569,0.00522875816993464,0,0,0.0300653594771242,0.0169934640522876,0,0.0431372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130718954248366,0.00261437908496732,0,0,0,0,0,0,0
830,10859,0.0129659643435981,0,0,0,0.00972447325769854,0.0129659643435981,0.121555915721232,0,0.0113452188006483,0.00324149108589951,0.00324149108589951,0.0113452188006483,0.00162074554294976,0,0.0275526742301459,0.0162074554294976,0.152350081037277,0.13128038897893,0.00486223662884927,0.358184764991896,0,0.00162074554294976,0.00648298217179903,0.0356564019448947,0.0129659643435981,0,0.00162074554294976,0.0162074554294976,0.0129659643435981,0,0.0259319286871961,0,0,0,0,0,0,0.00162074554294976,0.00486223662884927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162074554294976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,10934,0.00393313667649951,0,0.000983284169124877,0,0.0167158308751229,0.0285152409046214,0.123893805309735,0,0.00589970501474926,0.000983284169124877,0.000983284169124877,0.0117994100294985,0.000983284169124877,0,0.0137659783677483,0.00983284169124877,0.171091445427729,0.095378564405113,0.000983284169124877,0.402163225172075,0,0,0.000983284169124877,0.0176991150442478,0.0176991150442478,0.000983284169124877,0.00196656833824975,0.0255653883972468,0.0206489675516224,0,0.0167158308751229,0.000983284169124877,0,0.000983284169124877,0,0,0,0,0.000983284169124877,0.000983284169124877,0,0,0,0,0.00196656833824975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983284169124877,0,0,0.00196656833824975,0,0,0,0,0.000983284169124877,0,0,0,0,0,0,0,0,0,0
840,11009,0.00246305418719212,0,0.00123152709359606,0,0.0147783251231527,0.0197044334975369,0.0997536945812808,0,0.00738916256157635,0.00369458128078818,0,0.020935960591133,0,0,0.0184729064039409,0.0123152709359606,0.131773399014778,0.136699507389163,0.00985221674876847,0.417487684729064,0,0,0,0.0221674876847291,0.0061576354679803,0.00123152709359606,0,0.0357142857142857,0.00738916256157635,0,0.0221674876847291,0,0,0,0,0,0,0,0.00246305418719212,0,0,0.00123152709359606,0,0,0,0,0.00123152709359606,0,0.00123152709359606,0,0,0,0.00246305418719212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,11039,0.0120967741935484,0.00134408602150538,0.00134408602150538,0,0.0120967741935484,0.032258064516129,0.116935483870968,0,0.00672043010752688,0.00403225806451613,0,0.0134408602150538,0,0,0.0201612903225806,0.00940860215053763,0.188172043010753,0.131720430107527,0.00806451612903226,0.306451612903226,0,0.00134408602150538,0.00134408602150538,0.0295698924731183,0.00672043010752688,0.00134408602150538,0,0.0403225806451613,0.0201612903225806,0,0.0268817204301075,0,0,0,0,0,0,0,0.00403225806451613,0,0,0,0,0,0.00134408602150538,0,0,0,0,0,0,0,0.00134408602150538,0,0.00134408602150538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,11084,0.00425531914893617,0.00141843971631206,0,0,0.0113475177304965,0.025531914893617,0.13758865248227,0,0.0127659574468085,0.00709219858156028,0,0.0099290780141844,0.00141843971631206,0,0.0297872340425532,0.0099290780141844,0.187234042553191,0.124822695035461,0.00141843971631206,0.316312056737589,0,0,0.00283687943262411,0.0156028368794326,0.0099290780141844,0,0,0.0482269503546099,0.00425531914893617,0.00141843971631206,0.0312056737588652,0,0,0,0,0,0,0,0.00283687943262411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00141843971631206,0,0,0,0,0.00141843971631206,0,0,0,0,0,0,0,0,0,0
847,11115,0.0200235571260306,0.00117785630153121,0,0,0.0106007067137809,0.0294464075382803,0.124852767962309,0,0.0106007067137809,0.00235571260306243,0.00117785630153121,0.0153121319199058,0.00471142520612485,0,0.094228504122497,0.0117785630153121,0.169611307420495,0.130742049469965,0.00588928150765607,0.261484098939929,0,0.00117785630153121,0.00353356890459364,0.0247349823321555,0.00706713780918728,0,0.00117785630153121,0.0376914016489988,0.0117785630153121,0,0.016489988221437,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235571260306243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,11160,0.00390625,0.00390625,0,0,0.005859375,0.01953125,0.15234375,0,0.009765625,0.00390625,0,0.03515625,0,0,0.02734375,0.015625,0.271484375,0.10546875,0,0.228515625,0,0,0.005859375,0.037109375,0.009765625,0,0,0.044921875,0.009765625,0,0.00390625,0,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,11386,0,0,0,0,0.0149750415973378,0.0149750415973378,0.0732113144758735,0,0.0116472545757072,0.00332778702163062,0.00332778702163062,0.0199667221297837,0.00166389351081531,0.00166389351081531,0.0299500831946755,0.0183028286189684,0.301164725457571,0.136439267886855,0.0166389351081531,0.249584026622296,0,0.00166389351081531,0.00166389351081531,0.0366056572379368,0.00665557404326123,0.00166389351081531,0,0.0316139767054908,0,0,0.0116472545757072,0,0,0,0,0,0,0,0.00166389351081531,0,0,0,0,0,0.00499168053244592,0,0,0,0,0,0,0,0.00166389351081531,0,0,0.00166389351081531,0,0,0,0,0,0,0,0,0,0,0.00166389351081531,0,0,0,0,0,0,0,0,0,0,0
875,11536,0,0.00103199174406605,0.00103199174406605,0,0.0123839009287926,0.0371517027863777,0.0350877192982456,0,0.00206398348813209,0.00722394220846233,0.00412796697626419,0.0278637770897833,0.0103199174406605,0,0.0288957688338493,0.00928792569659443,0.473684210526316,0.0670794633642931,0.00619195046439629,0.126934984520124,0,0.00103199174406605,0.00206398348813209,0.042311661506708,0.00722394220846233,0.00206398348813209,0,0.0598555211558308,0.00515995872033024,0,0.0175438596491228,0,0,0,0,0,0,0,0.00515995872033024,0,0,0,0,0,0.00103199174406605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619195046439629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,11687,0.00332225913621262,0.00166112956810631,0,0,0.00830564784053156,0.0282392026578073,0.0647840531561462,0,0.00332225913621262,0.00498338870431894,0.00166112956810631,0.0348837209302326,0.0132890365448505,0,0.0232558139534884,0.00332225913621262,0.551495016611296,0.0714285714285714,0.00332225913621262,0.0830564784053156,0,0,0.00166112956810631,0.0232558139534884,0.00664451827242525,0,0,0.0398671096345515,0.00830564784053156,0,0.0132890365448505,0,0,0,0,0,0,0,0.00166112956810631,0,0,0,0,0,0.00498338870431894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,11841,0.00276243093922652,0,0.00276243093922652,0,0.0110497237569061,0.0441988950276243,0.116022099447514,0.00552486187845304,0.00552486187845304,0.0110497237569061,0.00552486187845304,0.0193370165745856,0.0359116022099447,0,0.0359116022099447,0.00276243093922652,0.533149171270718,0.00828729281767956,0,0.00552486187845304,0,0.0138121546961326,0.0165745856353591,0.0331491712707182,0.0193370165745856,0,0,0.0276243093922652,0.00828729281767956,0,0.0165745856353591,0,0.0110497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552486187845304,0,0,0,0,0,0,0,0,0,0,0.00276243093922652
905,12008,0,0,0,0,0.00403225806451613,0.064516129032258,0.0887096774193548,0,0.00806451612903226,0.00806451612903226,0,0.0362903225806452,0,0,0.060483870967742,0.00806451612903226,0.600806451612903,0,0,0.0161290322580645,0,0,0,0.0201612903225806,0.00403225806451613,0,0,0,0.0120967741935484,0,0.0241935483870968,0,0,0,0,0,0,0,0.00403225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403225806451613,0,0,0,0,0,0,0,0,0,0,0
915,12175,0,0,0,0,0.00415800415800416,0.0769230769230769,0.0561330561330561,0,0.0103950103950104,0.00207900207900208,0,0.0810810810810811,0.00415800415800416,0,0.0582120582120582,0.00207900207900208,0.604989604989605,0.00207900207900208,0,0.00831600831600832,0,0.00623700623700624,0.00623700623700624,0.00831600831600832,0.00831600831600832,0,0.00415800415800416,0.00207900207900208,0.0103950103950104,0,0.0228690228690229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207900207900208,0,0,0,0,0,0,0,0,0,0,0
925,12341,0,0,0,0,0,0.0698529411764706,0.0661764705882353,0,0.00735294117647059,0.00735294117647059,0.00367647058823529,0.0698529411764706,0,0,0.0147058823529412,0,0.672794117647059,0,0,0,0,0.00367647058823529,0,0.0183823529411765,0.00735294117647059,0,0,0.00367647058823529,0.00367647058823529,0,0.0147058823529412,0,0,0,0,0,0,0.00367647058823529,0.00367647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0
935,12508,0,0,0.00442477876106195,0,0.00442477876106195,0.0641592920353982,0.0973451327433628,0,0.0110619469026549,0.00221238938053097,0,0.108407079646018,0,0,0.0088495575221239,0.00221238938053097,0.619469026548673,0,0,0.00663716814159292,0,0.00221238938053097,0,0.0154867256637168,0.0132743362831858,0,0,0,0.00221238938053097,0,0.00663716814159292,0,0,0,0,0,0,0,0.0110619469026549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176991150442478,0.00221238938053097,0,0,0,0,0,0,0,0,0,0
945,12674,0,0,0,0,0.00860215053763441,0.0623655913978495,0.0301075268817204,0,0.0064516129032258,0,0,0.0731182795698925,0.0021505376344086,0,0,0.0043010752688172,0.761290322580645,0,0,0.0043010752688172,0,0,0,0.0064516129032258,0.00860215053763441,0,0,0.0043010752688172,0,0,0.0064516129032258,0,0,0,0,0,0,0,0.0064516129032258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150537634408602,0,0,0,0,0,0,0,0,0,0,0
955,12841,0,0,0.00210970464135021,0,0.0126582278481013,0.0759493670886076,0.0970464135021097,0,0.00843881856540084,0.00421940928270042,0,0.0316455696202532,0,0,0.00421940928270042,0.00421940928270042,0.69198312236287,0,0,0.00421940928270042,0,0,0.00210970464135021,0.00421940928270042,0.0105485232067511,0.00210970464135021,0.00632911392405063,0.00210970464135021,0,0,0.0147679324894515,0,0,0,0,0.00210970464135021,0,0,0.0105485232067511,0,0,0,0,0,0,0,0,0,0,0.00210970464135021,0,0,0,0,0,0,0,0,0,0.00210970464135021,0,0,0,0,0,0,0.00421940928270042,0,0,0,0,0,0,0,0,0,0,0
