"sample.depths","sample.ages","Abies","Acer.saccharum","Alnus","Betula","Carya","Cephalanthus","Corylus","Eucalyptus","Fraxinus","Juglans","Juniperus","Larix","Ostrya.Carpinus","Other.shrubs","Other.trees","Picea","Pinus","Platanus","Populus","Quercus","Salix","Tilia","Ulmus","Ambrosia.Iva","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Chenopodiineae","Cyperaceae","Other.herbs","Poaceae"
1925.5,3434,0.00115207373271889,0.00345622119815668,0.00460829493087558,0.0184331797235023,0.00345622119815668,0,0.00691244239631336,0.420506912442396,0.00115207373271889,0.00460829493087558,0,0,0.0299539170506912,0.00230414746543779,0,0.00115207373271889,0.0380184331797235,0.00115207373271889,0.00115207373271889,0.207373271889401,0.00115207373271889,0.0368663594470046,0.032258064516129,0.065668202764977,0.0149769585253456,0.021889400921659,0.0115207373271889,0.0126728110599078,0,0.0576036866359447
1930.5,3468,0,0.00107411385606874,0.00644468313641246,0.0128893662728249,0.00537056928034372,0,0.00322234156820623,0.459720730397422,0.00322234156820623,0,0,0,0.0300751879699248,0.00214822771213749,0,0.00214822771213749,0.0386680988184748,0.00107411385606874,0,0.237379162191192,0,0.0096670247046187,0.0150375939849624,0.0354457572502685,0.0386680988184748,0.0118152524167562,0.0107411385606874,0.0161117078410312,0.00107411385606874,0.0580021482277121
1935.5,3502,0,0.00273224043715847,0.00409836065573771,0.00819672131147541,0.00273224043715847,0.00136612021857923,0.00136612021857923,0.577868852459016,0.00546448087431694,0,0.00273224043715847,0,0.0191256830601093,0.00136612021857923,0,0.00136612021857923,0.0191256830601093,0.00409836065573771,0.00136612021857923,0.105191256830601,0.00409836065573771,0.00683060109289617,0.0136612021857923,0.0368852459016393,0.0450819672131148,0.00956284153005465,0.0218579234972678,0.0163934426229508,0.00409836065573771,0.0833333333333333
1940.5,3536,0,0,0.0046242774566474,0.0127167630057803,0,0.00115606936416185,0.0023121387283237,0.650867052023121,0.00809248554913295,0,0.0023121387283237,0,0.0184971098265896,0,0,0,0.023121387283237,0.00578034682080925,0,0.0728323699421965,0,0.0138728323699422,0.0196531791907514,0.0358381502890173,0.0161849710982659,0.0069364161849711,0.0138728323699422,0.0127167630057803,0.00115606936416185,0.0774566473988439
1955.5,3638,0,0.00308641975308642,0.00925925925925926,0.00462962962962963,0.00308641975308642,0,0.00308641975308642,0.516975308641975,0.00771604938271605,0.00154320987654321,0.00771604938271605,0,0.0169753086419753,0,0,0,0.0246913580246914,0,0,0.123456790123457,0.00154320987654321,0.0138888888888889,0.0138888888888889,0.0478395061728395,0.0216049382716049,0.00308641975308642,0.0108024691358025,0.0447530864197531,0.00154320987654321,0.118827160493827
1960.5,3672,0,0.0033500837520938,0.0067001675041876,0.0050251256281407,0.0016750418760469,0,0,0.433835845896147,0.0100502512562814,0,0.0016750418760469,0,0.033500837520938,0.0033500837520938,0.0016750418760469,0,0.0368509212730318,0.0016750418760469,0,0.122278056951424,0,0.0217755443886097,0.016750418760469,0.0619765494137353,0.0435510887772194,0.016750418760469,0.0201005025125628,0.0150753768844221,0.0033500837520938,0.139028475711893
1965.5,3706,0,0,0.00785854616895874,0.00785854616895874,0.000982318271119843,0,0.00196463654223969,0.702357563850688,0.000982318271119843,0,0,0,0.00491159135559921,0.00294695481335953,0.000982318271119843,0,0.0275049115913556,0,0.00196463654223969,0.12671905697446,0,0.0137524557956778,0.00884086444007859,0.0196463654223969,0.0166994106090373,0.00491159135559921,0.00196463654223969,0.0068762278978389,0.000982318271119843,0.0392927308447937
1970.5,3740,0,0,0.00906344410876133,0.00755287009063444,0.00604229607250755,0,0.00755287009063444,0.460725075528701,0.00906344410876133,0.00453172205438067,0.00151057401812689,0,0.0226586102719033,0.00604229607250755,0.00151057401812689,0,0.054380664652568,0.00302114803625378,0,0.126888217522659,0,0.0332326283987915,0.0211480362537764,0.0619335347432024,0.0151057401812689,0.0211480362537764,0.00906344410876133,0.027190332326284,0.00151057401812689,0.0891238670694864
1975.5,3774,0,0.00141242937853107,0.00564971751412429,0.00988700564971751,0.00141242937853107,0,0.00141242937853107,0.570621468926554,0.00423728813559322,0,0.00423728813559322,0,0.0127118644067797,0,0,0,0.0480225988700565,0,0.00282485875706215,0.0861581920903955,0.00282485875706215,0.0155367231638418,0.0169491525423729,0.057909604519774,0.0225988700564972,0.00847457627118644,0.00706214689265537,0.0423728813559322,0,0.077683615819209
1980.5,3808,0,0,0.00499168053244592,0.0133111480865225,0.00499168053244592,0.000831946755407654,0.00166389351081531,0.524126455906822,0.00499168053244592,0.00249584026622296,0,0,0.0257903494176373,0.00166389351081531,0.000831946755407654,0.000831946755407654,0.0391014975041597,0.000831946755407654,0,0.135607321131448,0.000831946755407654,0.0166389351081531,0.0158069883527454,0.0524126455906822,0.0266222961730449,0.0116472545757072,0.00415973377703827,0.021630615640599,0.000831946755407654,0.0873544093178037
1985.5,3842,0,0,0.00251256281407035,0.00418760469011725,0,0,0.0033500837520938,0.54606365159129,0.00753768844221105,0,0.0033500837520938,0,0.0217755443886097,0,0,0.0016750418760469,0.0561139028475712,0,0,0.103015075376884,0.0016750418760469,0.0159128978224456,0.00921273031825796,0.0385259631490787,0.0268006700167504,0.00251256281407035,0.00586264656616415,0.0293132328308208,0.00083752093802345,0.119765494137353
1990.5,3876,0,0.00130208333333333,0,0.00520833333333333,0.00260416666666667,0,0.00260416666666667,0.518229166666667,0.00520833333333333,0.00260416666666667,0.00130208333333333,0,0.02734375,0,0,0.00260416666666667,0.0442708333333333,0,0,0.153645833333333,0,0.02734375,0.0104166666666667,0.05859375,0.02734375,0.01171875,0.00390625,0.0143229166666667,0.00390625,0.0755208333333333
1995.5,3910,0,0.00209863588667366,0.00524658971668416,0,0.00104931794333683,0.00104931794333683,0.00314795383001049,0.649527806925498,0.00419727177334732,0,0.00524658971668416,0,0.0115424973767051,0.00104931794333683,0.00314795383001049,0.00209863588667366,0.0241343126967471,0.00104931794333683,0.00209863588667366,0.0766002098635887,0.00314795383001049,0.00524658971668416,0.0220356768100735,0.0272822665267576,0.0115424973767051,0.00629590766002099,0.00944386149003148,0.0367261280167891,0,0.0849947534102833
2000.5,3944,0,0,0.00578034682080925,0.00289017341040462,0.00578034682080925,0,0.00433526011560694,0.566473988439306,0.00433526011560694,0.00289017341040462,0,0,0.0130057803468208,0,0,0,0.0260115606936416,0,0.00144508670520231,0.0982658959537572,0,0.0505780346820809,0.00867052023121387,0.065028901734104,0.0245664739884393,0.0158959537572254,0.00289017341040462,0.0216763005780347,0,0.0794797687861272
2005.5,3967,0,0.00179372197309417,0.00358744394618834,0.00538116591928251,0.00179372197309417,0.000896860986547085,0.000896860986547085,0.628699551569507,0.0062780269058296,0.000896860986547085,0,0,0.0161434977578475,0,0,0.00179372197309417,0.0358744394618834,0.00179372197309417,0.000896860986547085,0.083408071748879,0,0.00717488789237668,0.010762331838565,0.0466367713004484,0.0224215246636771,0.0116591928251121,0.00807174887892377,0.0242152466367713,0,0.0789237668161435
2010.5,3988,0,0.00140646976090014,0.00281293952180028,0.00140646976090014,0.00140646976090014,0,0,0.50210970464135,0.00281293952180028,0.00562587904360056,0.00140646976090014,0,0.0140646976090014,0,0.00140646976090014,0.00281293952180028,0.0421940928270042,0.00281293952180028,0.00140646976090014,0.10267229254571,0.00140646976090014,0.0379746835443038,0.0126582278481013,0.0745428973277075,0.0323488045007032,0.0154711673699015,0.0112517580872011,0.0225035161744023,0,0.105485232067511
2015.5,4009,0,0.0017921146953405,0.003584229390681,0.010752688172043,0.0017921146953405,0,0.0017921146953405,0.451612903225806,0.003584229390681,0.003584229390681,0.0017921146953405,0,0.010752688172043,0.0017921146953405,0,0.003584229390681,0.0734767025089606,0,0.0017921146953405,0.127240143369176,0.003584229390681,0.010752688172043,0.021505376344086,0.089605734767025,0.014336917562724,0.0197132616487455,0.0125448028673835,0.028673835125448,0.0017921146953405,0.0985663082437276
2020.5,4030,0,0.0014792899408284,0.0029585798816568,0.0103550295857988,0.00443786982248521,0,0.0014792899408284,0.477810650887574,0.00739644970414201,0.00443786982248521,0,0,0.0162721893491124,0.0029585798816568,0.0014792899408284,0.0014792899408284,0.0340236686390533,0.0029585798816568,0,0.134615384615385,0,0.0133136094674556,0.014792899408284,0.0813609467455621,0.0177514792899408,0.014792899408284,0.0162721893491124,0.014792899408284,0.0014792899408284,0.121301775147929
