"sample.depths","sample.ages","Abies","Acer.negundo","Acer.rubrum","Acer.saccharum","Alnus.incana","Alnus.viridis.subsp..crispa","Betula","Carya","Celtis","Cornus","Corylus","Cupressaceae","Elaeagnus","Ephedra","Ericaceae","Fagus","Fraxinus","Juglans","Larix","Lonicera.type","Myrica","Ostrya.Carpinus","Picea.cf..P..glauca","Picea.mariana","Picea.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Populus","Quercus","Salix","Tilia","Tsuga","Ulmus","Vitis.riparia","Ambrosia.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Asteraceae.undiff.","Brassicaceae","Caryophyllaceae.undiff.","Chenopodiaceae","Cyperaceae","Echinocystis.lobata","Fabaceae","Galium","Mentha.type","Plantago","Poaceae","Polygonum","Ranunculaceae.undiff.","Rosaceae","Rumex","Spergula.type","Thalictrum"
10.5,-7,0,0.0127504553734062,0.00182149362477231,0.00364298724954463,0.00546448087431694,0.00728597449908925,0.0327868852459016,0,0,0.00182149362477231,0,0.00910746812386157,0,0,0,0,0.0145719489981785,0,0,0,0,0,0,0.0145719489981785,0.00728597449908925,0.00546448087431694,0.122040072859745,0.0327868852459016,0,0.211293260473588,0.0236794171220401,0.00182149362477231,0,0.0765027322404372,0,0.0765027322404372,0.00546448087431694,0.0528233151183971,0.00364298724954463,0.00182149362477231,0.00182149362477231,0.0182149362477231,0.00182149362477231,0.0473588342440801,0.1183970856102,0,0,0,0,0,0.0819672131147541,0,0,0.00364298724954463,0.00182149362477231,0,0
11.5,-3,0.00524475524475524,0.00874125874125874,0,0,0.0157342657342657,0.00174825174825175,0.0367132867132867,0,0,0.0034965034965035,0.006993006993007,0.00524475524475524,0,0,0,0,0.0227272727272727,0,0,0.00174825174825175,0,0.00524475524475524,0.00174825174825175,0.0262237762237762,0.0034965034965035,0.0034965034965035,0.132867132867133,0.0227272727272727,0,0.22027972027972,0.013986013986014,0.00524475524475524,0,0.0874125874125874,0,0.0594405594405594,0.00174825174825175,0.0576923076923077,0.0104895104895105,0.0034965034965035,0,0.0122377622377622,0,0.0541958041958042,0.0804195804195804,0.00174825174825175,0,0,0,0,0.0734265734265734,0,0,0.0034965034965035,0.0034965034965035,0.00524475524475524,0.00174825174825175
12.5,1,0.0017825311942959,0.017825311942959,0,0.0053475935828877,0.0124777183600713,0.0089126559714795,0.0409982174688057,0,0,0,0,0,0,0,0,0,0.0249554367201426,0,0,0,0,0.0017825311942959,0,0.0338680926916221,0.0106951871657754,0.0017825311942959,0.135472370766488,0.0374331550802139,0,0.156862745098039,0.0124777183600713,0.0035650623885918,0,0.0944741532976827,0,0.0962566844919786,0.0017825311942959,0.0267379679144385,0.0053475935828877,0,0,0.0089126559714795,0,0.0623885918003565,0.071301247771836,0,0.0017825311942959,0.0017825311942959,0,0,0.090909090909091,0,0.0053475935828877,0.0124777183600713,0.0071301247771836,0.0071301247771836,0
13.5,5,0.00169779286926995,0.00848896434634975,0,0,0.00509337860780985,0.00509337860780985,0.0254668930390492,0.00169779286926995,0,0,0.00169779286926995,0,0,0,0.0033955857385399,0,0.0220713073005093,0,0,0,0,0,0,0.0373514431239389,0.0118845500848896,0.0101867572156197,0.154499151103565,0.0254668930390492,0.00169779286926995,0.188455008488964,0.0237691001697793,0.0033955857385399,0,0.064516129032258,0,0.106960950764007,0,0.0305602716468591,0.0067911714770798,0.00169779286926995,0,0.0118845500848896,0,0.0780984719864177,0.0780984719864177,0,0,0,0,0,0.0882852292020374,0,0,0,0.00169779286926995,0,0
14.5,9,0.00536672629695885,0.0035778175313059,0,0,0.0107334525939177,0.00178890876565295,0.0304114490161002,0,0,0,0.00178890876565295,0,0,0,0,0,0.0107334525939177,0,0,0,0,0,0,0.0286225402504472,0.0161001788908766,0.00178890876565295,0.143112701252236,0.0196779964221825,0,0.196779964221825,0.0125223613595707,0,0,0.0769230769230769,0,0.0948121645796064,0,0.0447227191413238,0.0125223613595707,0.0035778175313059,0,0.00536672629695885,0,0.075134168157424,0.101967799642218,0,0,0,0,0,0.0983899821109123,0,0,0,0.0035778175313059,0,0
15.5,12,0.00195694716242661,0.00587084148727984,0,0.00195694716242661,0.00195694716242661,0.00195694716242661,0.0352250489236791,0,0,0,0.00978473581213307,0.00195694716242661,0,0.00195694716242661,0,0.00195694716242661,0.0195694716242661,0,0.00391389432485323,0,0,0,0,0.0430528375733855,0,0.00391389432485323,0.131115459882583,0.0195694716242661,0,0.273972602739726,0.00587084148727984,0.00195694716242661,0,0.0587084148727984,0,0.0665362035225049,0,0.0332681017612524,0.00195694716242661,0.00391389432485323,0,0.00587084148727984,0,0.060665362035225,0.0998043052837573,0,0.00195694716242661,0,0,0,0.0939334637964775,0,0.00195694716242661,0.00195694716242661,0,0,0.00195694716242661
16.5,16,0,0.013840830449827,0.00173010380622837,0,0.0207612456747405,0.00173010380622837,0.0346020761245675,0,0,0,0.00346020761245675,0.00173010380622837,0,0,0,0,0.0190311418685121,0,0,0,0,0,0,0.027681660899654,0.0103806228373702,0.00173010380622837,0.134948096885813,0.0224913494809689,0.00346020761245675,0.221453287197232,0.013840830449827,0,0,0.0674740484429066,0,0.07439446366782,0,0.0484429065743945,0.0190311418685121,0.0069204152249135,0,0.00865051903114187,0,0.0640138408304498,0.07439446366782,0,0,0,0,0,0.096885813148789,0,0,0.00346020761245675,0,0.00346020761245675,0
17.5,20,0.00165562913907285,0.0132450331125828,0,0,0.021523178807947,0.00496688741721854,0.043046357615894,0,0.00165562913907285,0,0.00827814569536424,0.0033112582781457,0,0,0,0,0.0165562913907285,0.00165562913907285,0,0,0,0,0.0033112582781457,0.0182119205298013,0.0033112582781457,0.00496688741721854,0.125827814569536,0.0165562913907285,0.0033112582781457,0.187086092715232,0.0115894039735099,0.0033112582781457,0,0.0927152317880795,0,0.115894039735099,0,0.0380794701986755,0.0132450331125828,0.0033112582781457,0,0.0115894039735099,0,0.0397350993377483,0.0910596026490066,0,0,0,0,0,0.0910596026490066,0.0033112582781457,0.00165562913907285,0.0033112582781457,0,0.00165562913907285,0
18.5,24,0,0.0122377622377622,0,0,0.0244755244755245,0.00174825174825175,0.027972027972028,0,0,0.00174825174825175,0.00874125874125874,0,0,0,0,0,0.013986013986014,0,0,0,0,0,0,0.0104895104895105,0.00874125874125874,0,0.15034965034965,0.0332167832167832,0,0.211538461538462,0.020979020979021,0.0034965034965035,0,0.0734265734265734,0,0.103146853146853,0,0.0314685314685315,0.0034965034965035,0.0034965034965035,0,0.0104895104895105,0,0.0472027972027972,0.090909090909091,0,0.00174825174825175,0,0,0,0.0961538461538462,0.00174825174825175,0,0.0034965034965035,0.00174825174825175,0.00174825174825175,0
19.5,28,0,0.00525394045534151,0,0.00175131348511384,0.0157618213660245,0.00175131348511384,0.021015761821366,0,0,0,0.00350262697022767,0,0,0,0,0,0.0280210157618214,0,0,0,0,0,0.00175131348511384,0.0192644483362522,0.0157618213660245,0.00175131348511384,0.141856392294221,0.021015761821366,0,0.206654991243433,0.0122591943957968,0.00350262697022767,0.00175131348511384,0.0700525394045534,0,0.126094570928196,0.00175131348511384,0.0542907180385289,0.00175131348511384,0.00350262697022767,0,0.00350262697022767,0,0.0875656742556918,0.0647985989492119,0,0,0,0,0.00175131348511384,0.0823117338003503,0,0,0,0,0,0
20.5,32,0,0.0075046904315197,0,0,0.0150093808630394,0.00187617260787992,0.0318949343339587,0,0,0,0.00187617260787992,0,0,0.00187617260787992,0,0,0.0168855534709193,0,0,0,0,0,0,0.0168855534709193,0.0112570356472795,0.00187617260787992,0.150093808630394,0.0206378986866792,0,0.217636022514071,0.0112570356472795,0.00187617260787992,0,0.0769230769230769,0,0.108818011257036,0,0.0544090056285178,0.00562851782363977,0.0112570356472795,0,0.0131332082551595,0,0.0656660412757974,0.0393996247654784,0,0,0,0,0.00187617260787992,0.103189493433396,0,0.00187617260787992,0.0075046904315197,0.00187617260787992,0,0
21.5,36,0,0.00936329588014981,0,0.00374531835205993,0.0149812734082397,0.00374531835205993,0.0149812734082397,0,0,0,0.00187265917602996,0.00187265917602996,0,0,0,0,0.0224719101123595,0,0,0,0,0,0.00187265917602996,0.0262172284644195,0.00561797752808989,0.00187265917602996,0.147940074906367,0.0355805243445693,0,0.168539325842697,0.0149812734082397,0,0,0.0617977528089888,0,0.142322097378277,0,0.0393258426966292,0.00561797752808989,0.00749063670411985,0,0.0112359550561798,0,0.0617977528089888,0.0730337078651685,0,0,0,0,0,0.117977528089888,0.00187265917602996,0,0,0,0,0.00187265917602996
22.5,40,0.00185185185185185,0.00555555555555556,0,0.0037037037037037,0.0222222222222222,0.00185185185185185,0.0240740740740741,0,0,0,0.00185185185185185,0,0,0,0,0,0.0203703703703704,0,0,0,0,0,0,0.0333333333333333,0.00185185185185185,0.00185185185185185,0.168518518518519,0.0314814814814815,0.00185185185185185,0.164814814814815,0.0166666666666667,0.00185185185185185,0,0.0592592592592593,0,0.122222222222222,0.00185185185185185,0.0425925925925926,0.00555555555555556,0.00740740740740741,0,0.0203703703703704,0,0.0722222222222222,0.0777777777777778,0,0,0.00185185185185185,0,0,0.0814814814814815,0,0.00185185185185185,0,0.00185185185185185,0,0
23.5,44,0,0.0123022847100176,0,0,0.0228471001757469,0.00175746924428822,0.031634446397188,0,0,0,0,0,0,0,0,0,0.0123022847100176,0,0,0,0,0.00175746924428822,0,0.031634446397188,0.0140597539543058,0.00351493848857645,0.142355008787346,0.0421792618629174,0.00175746924428822,0.151142355008787,0.0140597539543058,0,0,0.0720562390158172,0,0.12829525483304,0,0.0369068541300527,0.0123022847100176,0.00351493848857645,0,0.0070298769771529,0,0.0773286467486819,0.070298769771529,0,0,0,0,0,0.0949033391915641,0.00175746924428822,0,0.0070298769771529,0,0.00351493848857645,0.00175746924428822
24.5,48,0,0.00353356890459364,0,0.00176678445229682,0.0265017667844523,0.0088339222614841,0.0229681978798587,0,0,0,0.00176678445229682,0,0,0.00176678445229682,0,0,0.019434628975265,0,0,0,0,0,0.00353356890459364,0.0335689045936396,0.0159010600706714,0.00176678445229682,0.137809187279152,0.0353356890459364,0,0.173144876325088,0.0176678445229682,0,0,0.0565371024734982,0,0.113074204946996,0,0.0406360424028269,0.0106007067137809,0.00353356890459364,0.00176678445229682,0.0141342756183746,0,0.0742049469964664,0.0777385159010601,0,0,0,0,0,0.088339222614841,0,0.00706713780918728,0.00176678445229682,0,0.00176678445229682,0.00353356890459364
25.5,52,0,0.00687285223367698,0,0,0.0189003436426117,0.00687285223367698,0.0378006872852234,0,0,0,0.00515463917525773,0,0,0.00171821305841924,0,0.00171821305841924,0.0189003436426117,0,0,0,0,0.00171821305841924,0,0.0309278350515464,0.00343642611683849,0.00343642611683849,0.111683848797251,0.0206185567010309,0,0.170103092783505,0.0240549828178694,0.00171821305841924,0,0.0601374570446735,0,0.108247422680412,0.00343642611683849,0.0549828178694158,0.0171821305841924,0.0120274914089347,0,0.0103092783505155,0,0.056701030927835,0.0962199312714777,0,0.00171821305841924,0,0,0,0.106529209621993,0,0,0.00687285223367698,0,0,0
26.5,56,0,0.0150602409638554,0,0,0.0331325301204819,0.0120481927710843,0.00903614457831325,0,0,0,0,0,0,0,0,0,0.0150602409638554,0,0,0,0,0.00301204819277108,0,0.0120481927710843,0.0271084337349398,0.00903614457831325,0.0873493975903614,0.0210843373493976,0,0.16566265060241,0.0210843373493976,0.00301204819277108,0,0.0481927710843374,0,0.129518072289157,0.00602409638554217,0.0602409638554217,0.0120481927710843,0.00602409638554217,0,0.0120481927710843,0,0.0451807228915663,0.117469879518072,0.00301204819277108,0,0,0,0.00602409638554217,0.114457831325301,0,0,0.00301204819277108,0,0.00301204819277108,0
27.5,60,0.00178890876565295,0.0071556350626118,0.00178890876565295,0.0035778175313059,0.0178890876565295,0.0232558139534884,0.0429338103756708,0,0,0.00178890876565295,0.00536672629695885,0,0,0,0,0,0.0143112701252236,0.00178890876565295,0,0,0,0.00178890876565295,0.0035778175313059,0.0411449016100179,0.0178890876565295,0.0071556350626118,0.128801431127013,0.037567084078712,0,0.10912343470483,0.00894454382826476,0,0,0.0339892665474061,0,0.132379248658318,0.00178890876565295,0.0465116279069767,0.0178890876565295,0.0071556350626118,0,0.0071556350626118,0.00178890876565295,0.0447227191413238,0.0930232558139535,0,0,0,0,0.00178890876565295,0.130590339892665,0,0,0,0,0.0035778175313059,0
28.5,63,0,0.0115942028985507,0,0,0.0202898550724638,0.00579710144927536,0.0347826086956522,0,0,0.00869565217391304,0.00869565217391304,0,0,0,0,0,0.0202898550724638,0,0,0,0,0.00579710144927536,0,0.0202898550724638,0.0289855072463768,0.00289855072463768,0.0869565217391304,0.0231884057971014,0,0.107246376811594,0.0318840579710145,0,0,0.0463768115942029,0,0.191304347826087,0.00289855072463768,0.0608695652173913,0.00869565217391304,0.00869565217391304,0,0.00869565217391304,0,0.0434782608695652,0.0782608695652174,0,0,0,0,0.00289855072463768,0.12463768115942,0,0.00289855072463768,0.00289855072463768,0,0,0
29.5,67,0,0.0101351351351351,0,0.00506756756756757,0.0287162162162162,0.00168918918918919,0.027027027027027,0,0,0.00506756756756757,0.00337837837837838,0,0,0.00168918918918919,0,0,0.0101351351351351,0,0,0,0,0,0.00168918918918919,0.0337837837837838,0.0202702702702703,0.00675675675675676,0.109797297297297,0.0337837837837838,0.00168918918918919,0.138513513513514,0.0168918918918919,0.00168918918918919,0,0.0456081081081081,0,0.133445945945946,0,0.0625,0.0253378378378378,0.00168918918918919,0.00168918918918919,0.00337837837837838,0,0.0405405405405405,0.0844594594594595,0,0,0.00168918918918919,0,0,0.130067567567568,0,0.00337837837837838,0.00168918918918919,0.00168918918918919,0,0.00506756756756757
35.25,NA,0,0.00251889168765743,0,0,0.0151133501259446,0.0075566750629723,0.052896725440806,0,0,0,0.00503778337531486,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0.00251889168765743,0.0453400503778338,0.017632241813602,0,0.234256926952141,0.0478589420654912,0,0.141057934508816,0.017632241813602,0.00251889168765743,0,0.070528967254408,0,0.0302267002518892,0,0.0453400503778338,0.0100755667506297,0,0,0,0,0.0277078085642317,0.136020151133501,0.00251889168765743,0,0,0,0,0.0780856423173804,0,0,0.00251889168765743,0,0,0.00251889168765743
40.75,NA,0.00175131348511384,0.00700525394045534,0,0,0.0157618213660245,0.00875656742556918,0.0437828371278459,0,0,0.00175131348511384,0.0140105078809107,0.00175131348511384,0,0,0.00175131348511384,0,0.00875656742556918,0,0,0.00175131348511384,0,0.00700525394045534,0,0.0367775831873905,0.0175131348511384,0.00350262697022767,0.159369527145359,0.0472854640980736,0.00175131348511384,0.201401050788091,0.031523642732049,0.00525394045534151,0,0.042031523642732,0,0.0472854640980736,0.00350262697022767,0.0718038528896672,0.0297723292469352,0,0,0,0,0.0227670753064799,0.0945709281961471,0.00175131348511384,0,0,0,0,0.0595446584938704,0.00175131348511384,0,0.00350262697022767,0,0,0.00350262697022767
50.75,NA,0,0.0075566750629723,0,0,0.0151133501259446,0.0100755667506297,0.0604534005037783,0,0,0,0.0075566750629723,0,0,0,0,0,0.0075566750629723,0,0,0,0,0,0.00503778337531486,0.0654911838790932,0.0100755667506297,0.0125944584382872,0.110831234256927,0.0151133501259446,0,0.246851385390428,0.0226700251889169,0,0,0.070528967254408,0,0.0554156171284635,0,0.0554156171284635,0.0151133501259446,0,0,0,0.00251889168765743,0.0277078085642317,0.08816120906801,0,0,0,0,0,0.0806045340050378,0,0.00251889168765743,0.00503778337531486,0,0,0
63,1459,0,0,0,0.00253164556962025,0.0227848101265823,0.0177215189873418,0.0379746835443038,0,0,0,0.00759493670886076,0.00253164556962025,0,0,0,0,0.010126582278481,0,0,0,0,0.00253164556962025,0.00253164556962025,0.0177215189873418,0.00253164556962025,0.00759493670886076,0.124050632911392,0.020253164556962,0,0.222784810126582,0.020253164556962,0.00506329113924051,0,0.0405063291139241,0,0.0936708860759494,0,0.10379746835443,0.00759493670886076,0.00506329113924051,0,0,0.00253164556962025,0.0405063291139241,0.0936708860759494,0,0.00253164556962025,0,0,0,0.0759493670886076,0,0.00253164556962025,0.00253164556962025,0.00253164556962025,0,0
