"sample.depths","sample.ages","Ambrosia.type","Artemisia","Betula","Carya","Asteraceae.undiff.","Corylus","Cyperaceae","Ericaceae","Fagus","Herbs.undiff.","Ostrya.Carpinus","Pinus.undiff.","Quercus","Salix","Tilia","Tsuga","Ulmus","Alnus","Acer","Fraxinus","Populus","Amaranthaceae","Poaceae","Pinus.strobus","Pinus.banksiana.P..resinosa","Cupressaceae","Platanus","Juglans","Picea","Larix","Rumex","Myrica","Abies","Liquidambar","Castanea"
190,NA,0.0111111111111111,0.00833333333333333,0.0583333333333333,0.00277777777777778,0.0111111111111111,0,0.0444444444444444,0.00833333333333333,0.00277777777777778,0.00277777777777778,0.0416666666666667,0.0583333333333333,0.502777777777778,0,0,0.0194444444444444,0.025,0.0416666666666667,0.00555555555555556,0.0194444444444444,0,0.00277777777777778,0.0555555555555556,0.05,0.0138888888888889,0.00277777777777778,0.00277777777777778,0.00555555555555556,0,0.00277777777777778,0,0,0,0,0
200,NA,0.0166666666666667,0.0766666666666667,0.04,0.0133333333333333,0.0233333333333333,0.00666666666666667,0.03,0.0133333333333333,0,0.00666666666666667,0.01,0.133333333333333,0.353333333333333,0.00666666666666667,0,0.00666666666666667,0.0633333333333333,0.01,0.00666666666666667,0.02,0,0.00333333333333333,0.11,0.0233333333333333,0.0133333333333333,0,0.00333333333333333,0.00666666666666667,0,0,0,0,0.00333333333333333,0,0
210,NA,0.0154798761609907,0.0588235294117647,0.0278637770897833,0.00309597523219814,0.00309597523219814,0.00619195046439629,0.0464396284829721,0.00309597523219814,0.00309597523219814,0,0.0247678018575851,0.0835913312693498,0.510835913312694,0,0.00309597523219814,0.00309597523219814,0.0123839009287926,0.0154798761609907,0,0.0154798761609907,0,0.00309597523219814,0.0464396284829721,0.086687306501548,0.0154798761609907,0.00309597523219814,0.00309597523219814,0.00619195046439629,0,0,0,0,0,0,0
270,NA,0.0217391304347826,0.0186335403726708,0.0031055900621118,0.0062111801242236,0.0124223602484472,0.0031055900621118,0.267080745341615,0.0062111801242236,0,0.0031055900621118,0.015527950310559,0.0962732919254658,0.298136645962733,0.0031055900621118,0.0062111801242236,0,0.0217391304347826,0.0248447204968944,0.0031055900621118,0.0124223602484472,0.0031055900621118,0.0124223602484472,0.133540372670807,0.0031055900621118,0.0093167701863354,0.0062111801242236,0.0031055900621118,0.0062111801242236,0,0,0,0,0,0,0
290,NA,0.0228758169934641,0.0294117647058824,0.0065359477124183,0.00326797385620915,0.0196078431372549,0.00326797385620915,0.225490196078431,0,0.00326797385620915,0,0.0196078431372549,0.107843137254902,0.303921568627451,0,0.00326797385620915,0,0.0359477124183007,0.0163398692810458,0,0.0065359477124183,0,0.0065359477124183,0.140522875816993,0.0261437908496732,0.0130718954248366,0,0,0,0.00326797385620915,0,0,0,0,0,0.00326797385620915
320,NA,0.043956043956044,0.0384615384615385,0.00549450549450549,0.00549450549450549,0.0247252747252747,0,0.18956043956044,0,0,0,0.0247252747252747,0.0824175824175824,0.332417582417582,0,0.00274725274725275,0,0.0357142857142857,0.0274725274725275,0,0.010989010989011,0.00274725274725275,0.00274725274725275,0.118131868131868,0.0384615384615385,0.00549450549450549,0.00274725274725275,0.00274725274725275,0.00274725274725275,0,0,0,0,0,0,0
340,NA,0.0662460567823344,0.0410094637223975,0.00630914826498423,0.00315457413249211,0.0252365930599369,0,0.154574132492114,0,0.00315457413249211,0.00630914826498423,0.0347003154574132,0.110410094637224,0.280757097791798,0.00315457413249211,0.00630914826498423,0,0.0378548895899054,0.00946372239747634,0.00630914826498423,0.00630914826498423,0,0.00946372239747634,0.151419558359621,0.0157728706624606,0,0.0220820189274448,0,0,0,0,0,0,0,0,0
360,NA,0.069069069069069,0.06006006006006,0.015015015015015,0.003003003003003,0.021021021021021,0,0.132132132132132,0,0,0.003003003003003,0.021021021021021,0.147147147147147,0.297297297297297,0.006006006006006,0.003003003003003,0,0.03003003003003,0.015015015015015,0.003003003003003,0.015015015015015,0,0.003003003003003,0.0930930930930931,0.033033033033033,0.009009009009009,0.015015015015015,0,0.006006006006006,0,0,0,0,0,0,0
380,NA,0.0161812297734628,0.0323624595469256,0.00323624595469256,0.00323624595469256,0.0194174757281553,0.00323624595469256,0.122977346278317,0,0,0.00323624595469256,0.0517799352750809,0.155339805825243,0.372168284789644,0.00323624595469256,0.00647249190938511,0,0.0388349514563107,0.0194174757281553,0,0.0194174757281553,0.00323624595469256,0.00647249190938511,0.0453074433656958,0.0517799352750809,0.00970873786407767,0.00970873786407767,0,0.00323624595469256,0,0,0,0,0,0,0
397,6235,0.0229508196721311,0.0524590163934426,0.00327868852459016,0.00655737704918033,0.0098360655737705,0.00655737704918033,0.0754098360655738,0,0,0.00327868852459016,0.0557377049180328,0.170491803278689,0.311475409836066,0,0,0,0.114754098360656,0.0163934426229508,0.0131147540983607,0.0229508196721311,0.00327868852459016,0.0131147540983607,0.0524590163934426,0.0229508196721311,0.00655737704918033,0.00655737704918033,0,0.0098360655737705,0,0,0,0,0,0,0
420,6815,0.0355191256830601,0.0273224043715847,0.00819672131147541,0.0273224043715847,0.00273224043715847,0.00273224043715847,0.0628415300546448,0,0,0.0109289617486339,0.0683060109289618,0.180327868852459,0.344262295081967,0.00273224043715847,0,0,0.098360655737705,0.0136612021857923,0.00273224043715847,0.0218579234972678,0,0.0109289617486339,0.0355191256830601,0.0163934426229508,0.00546448087431694,0.00819672131147541,0,0.0136612021857923,0,0,0,0,0,0,0
440,7320,0.0578512396694215,0.0275482093663912,0.00550964187327824,0.00826446280991736,0.00550964187327824,0,0.0330578512396694,0,0,0.00550964187327824,0.0743801652892562,0.203856749311295,0.297520661157025,0.00275482093663912,0.0110192837465565,0,0.12396694214876,0.0247933884297521,0.00826446280991736,0.0137741046831956,0.00275482093663912,0.0137741046831956,0.0413223140495868,0.0192837465564738,0,0.0110192837465565,0.00275482093663912,0.00550964187327824,0,0,0,0,0,0,0
460,7825,0.0609756097560976,0.0457317073170732,0.00304878048780488,0.00304878048780488,0.00304878048780488,0.00304878048780488,0.0426829268292683,0,0,0,0.0792682926829268,0.268292682926829,0.234756097560976,0.0121951219512195,0.00914634146341463,0,0.0853658536585366,0.0182926829268293,0.00609756097560976,0.0274390243902439,0.00304878048780488,0.00914634146341463,0.0457317073170732,0.0304878048780488,0,0,0,0.00609756097560976,0,0.00304878048780488,0,0,0,0,0
480,8330,0.0496083550913838,0.031331592689295,0.00783289817232376,0.0130548302872063,0.0130548302872063,0.0130548302872063,0.0365535248041775,0,0,0,0.0887728459530026,0.284595300261097,0.258485639686684,0.00522193211488251,0.00261096605744125,0,0.0835509138381201,0.0443864229765013,0.00522193211488251,0.02088772845953,0,0.0130548302872063,0.0156657963446475,0,0.00261096605744125,0.00522193211488251,0,0.00522193211488251,0,0,0,0,0,0,0
500,8835,0.0455927051671733,0.0121580547112462,0.0060790273556231,0.0182370820668693,0.00303951367781155,0.0060790273556231,0.0243161094224924,0,0,0.0182370820668693,0.088145896656535,0.234042553191489,0.231003039513678,0.0121580547112462,0,0,0.0972644376899696,0.0243161094224924,0.00911854103343465,0.0364741641337386,0.00911854103343465,0.0151975683890578,0.0364741641337386,0.033434650455927,0.00303951367781155,0.0212765957446809,0,0.00911854103343465,0.00303951367781155,0,0,0,0.00303951367781155,0,0
520,9340,0.0584615384615385,0.0246153846153846,0.0215384615384615,0.0123076923076923,0.00615384615384615,0.0123076923076923,0.0369230769230769,0,0,0,0.04,0.249230769230769,0.261538461538462,0.00615384615384615,0,0,0.12,0.0307692307692308,0.0123076923076923,0.0215384615384615,0.00307692307692308,0.00923076923076923,0.00923076923076923,0.0153846153846154,0.0307692307692308,0.0123076923076923,0,0.00615384615384615,0,0,0,0,0,0,0
540,9635,0.0144578313253012,0.0144578313253012,0.0120481927710843,0.00963855421686747,0.00481927710843374,0.0072289156626506,0.0168674698795181,0,0,0.00481927710843374,0.0457831325301205,0.486746987951807,0.120481927710843,0.00240963855421687,0.00240963855421687,0,0.12289156626506,0.0168674698795181,0.00481927710843374,0.0265060240963855,0,0,0.0265060240963855,0.0289156626506024,0.0168674698795181,0.00481927710843374,0.00240963855421687,0.00481927710843374,0,0.00240963855421687,0,0,0,0,0
560,9859,0.01,0.025,0.02,0.0125,0.005,0.0175,0.02,0,0,0.0075,0.05,0.4025,0.1725,0,0.0025,0,0.12,0.01,0.0075,0.02,0,0.0025,0.01,0.0675,0.01,0.0025,0,0.0025,0.0025,0,0,0,0,0,0
580,10083,0.0138888888888889,0.0162037037037037,0.0231481481481481,0.00925925925925926,0.00231481481481481,0.0138888888888889,0.0231481481481481,0,0,0.00462962962962963,0.0532407407407407,0.409722222222222,0.0856481481481482,0.00231481481481481,0.0115740740740741,0,0.134259259259259,0.025462962962963,0.0162037037037037,0.0439814814814815,0.00925925925925926,0.00462962962962963,0.0185185185185185,0.0347222222222222,0.0347222222222222,0.00462962962962963,0,0.00231481481481481,0,0.00231481481481481,0,0,0,0,0
600,10308,0.00579710144927536,0.00289855072463768,0.0608695652173913,0.0144927536231884,0.00869565217391304,0.0144927536231884,0.0231884057971014,0,0,0.00289855072463768,0.00579710144927536,0.373913043478261,0.142028985507246,0.00289855072463768,0.00289855072463768,0,0.150724637681159,0.0405797101449275,0.00289855072463768,0.0260869565217391,0,0.00289855072463768,0.0173913043478261,0.0260869565217391,0.0608695652173913,0.00289855072463768,0.00289855072463768,0.00289855072463768,0,0,0,0,0.00289855072463768,0,0
620,10532,0.0130718954248366,0.0130718954248366,0.0441176470588235,0.0147058823529412,0.00326797385620915,0.00980392156862745,0.0179738562091503,0,0,0.00490196078431373,0.0359477124183007,0.308823529411765,0.117647058823529,0,0.00326797385620915,0,0.0915032679738562,0.011437908496732,0.00816993464052288,0.0571895424836601,0.0163398692810458,0.00163398692810458,0.0228758169934641,0.0343137254901961,0.129084967320261,0.0065359477124183,0.00163398692810458,0.00980392156862745,0.00980392156862745,0.0065359477124183,0,0,0.0065359477124183,0,0
640,11064,0.00561797752808989,0.0140449438202247,0.0533707865168539,0.00421348314606742,0,0.00561797752808989,0.0210674157303371,0,0,0,0.0154494382022472,0.529494382022472,0.0660112359550562,0.00140449438202247,0.00140449438202247,0,0.071629213483146,0.00421348314606742,0.00421348314606742,0.0407303370786517,0.0098314606741573,0,0.0126404494382022,0.00561797752808989,0.0646067415730337,0.00561797752808989,0,0.00702247191011236,0.0449438202247191,0.00280898876404494,0,0,0.00842696629213483,0,0
660,11595,0.00179533213644524,0.00718132854578097,0.0233393177737881,0.00179533213644524,0,0.00359066427289048,0.0215439856373429,0,0,0,0.00897666068222621,0.55834829443447,0.0341113105924596,0.00179533213644524,0,0,0.0233393177737881,0.00538599640933573,0.00179533213644524,0.0610412926391382,0.0287253141831239,0,0.0125673249551167,0.00359066427289048,0.0861759425493716,0.00179533213644524,0,0.00179533213644524,0.096947935368043,0.00718132854578097,0,0,0.00718132854578097,0,0
670,11861,0.00895522388059702,0.0447761194029851,0.0149253731343284,0,0.00597014925373134,0,0.0716417910447761,0,0.00298507462686567,0,0.0328358208955224,0.340298507462687,0.0328358208955224,0.00597014925373134,0.00298507462686567,0,0.0626865671641791,0.0149253731343284,0,0.0328358208955224,0,0.00597014925373134,0.00895522388059702,0,0.017910447761194,0.0149253731343284,0,0,0.265671641791045,0.00597014925373134,0,0,0.00597014925373134,0,0
680,12126,0.00481927710843374,0.0746987951807229,0.0337349397590361,0,0.0120481927710843,0.0192771084337349,0.091566265060241,0,0.00481927710843374,0.00963855421686747,0.036144578313253,0.0265060240963855,0.0746987951807229,0.00963855421686747,0,0,0.0409638554216867,0.0240963855421687,0.00240963855421687,0.0771084337349398,0.0072289156626506,0.00240963855421687,0.0433734939759036,0.00240963855421687,0.00240963855421687,0.0289156626506024,0.00240963855421687,0,0.35421686746988,0.0144578313253012,0,0,0,0,0
700,12658,0.0149700598802395,0.062874251497006,0.0269461077844311,0.0029940119760479,0.00598802395209581,0.00898203592814371,0.0598802395209581,0,0,0.0119760479041916,0.0538922155688623,0.0119760479041916,0.0389221556886228,0.00898203592814371,0,0,0.0269461077844311,0.0119760479041916,0,0.0209580838323353,0.00598802395209581,0.0029940119760479,0.0179640718562874,0,0,0.0239520958083832,0,0.0029940119760479,0.55688622754491,0.0149700598802395,0.0029940119760479,0,0.0029940119760479,0,0
720,13189,0.0158730158730159,0.0984126984126984,0.00634920634920635,0,0,0.0126984126984127,0.0571428571428571,0,0,0.00317460317460317,0.0158730158730159,0.0158730158730159,0.0412698412698413,0.0158730158730159,0.00317460317460317,0,0.0285714285714286,0.0222222222222222,0.0126984126984127,0.0380952380952381,0,0.00634920634920635,0.0222222222222222,0,0,0.00634920634920635,0,0,0.574603174603175,0.00317460317460317,0,0,0,0,0
740,13721,0.0258620689655172,0.0833333333333333,0.0028735632183908,0,0.0114942528735632,0.014367816091954,0.0689655172413793,0,0,0.0028735632183908,0.0459770114942529,0.00862068965517241,0.0402298850574713,0.00574712643678161,0,0,0.0114942528735632,0.0114942528735632,0.00574712643678161,0.0718390804597701,0.0172413793103448,0.00574712643678161,0.0344827586206897,0,0,0.0344827586206897,0,0,0.488505747126437,0.00862068965517241,0,0,0,0,0
760,14252,0.0132013201320132,0.0594059405940594,0.0033003300330033,0,0.0132013201320132,0.0033003300330033,0.066006600660066,0,0,0.0198019801980198,0.0759075907590759,0.0066006600660066,0.0594059405940594,0,0,0,0.0165016501650165,0,0,0.0528052805280528,0.0033003300330033,0.0066006600660066,0.0198019801980198,0,0,0.0264026402640264,0,0,0.537953795379538,0.0066006600660066,0,0,0.0099009900990099,0,0
780,NA,0.029082774049217,0.087248322147651,0.00447427293064877,0.00671140939597315,0.00447427293064877,0,0.0514541387024608,0,0,0.00671140939597315,0.069351230425056,0.0134228187919463,0.058165548098434,0.00894854586129754,0,0,0.0111856823266219,0,0.00223713646532438,0.0894854586129754,0.00223713646532438,0.00671140939597315,0.0156599552572707,0,0,0.0425055928411633,0,0,0.478747203579418,0.00223713646532438,0,0,0.00894854586129754,0,0
810,NA,0.0175953079178886,0.06158357771261,0.00293255131964809,0.00293255131964809,0,0,0.0293255131964809,0,0,0.00293255131964809,0.0146627565982405,0.00293255131964809,0.0205278592375367,0,0,0,0.00586510263929619,0.00586510263929619,0,0.0527859237536657,0,0,0.0351906158357771,0,0,0.0234604105571848,0,0,0.709677419354839,0.0117302052785924,0,0,0,0,0
820,NA,0.0228013029315961,0.0358306188925081,0.00325732899022801,0,0,0,0.107491856677524,0,0,0.00651465798045603,0.0195439739413681,0.00651465798045603,0.0228013029315961,0.00651465798045603,0,0,0.0130293159609121,0.00325732899022801,0,0.117263843648208,0,0,0.0130293159609121,0.00325732899022801,0,0.104234527687296,0,0,0.501628664495114,0.0130293159609121,0,0,0,0,0
830,NA,0.0179640718562874,0.0538922155688623,0.00598802395209581,0.0029940119760479,0,0.0029940119760479,0.0419161676646707,0,0,0.0119760479041916,0.029940119760479,0.00598802395209581,0.0329341317365269,0.00898203592814371,0,0,0.0029940119760479,0.00598802395209581,0.0029940119760479,0.0508982035928144,0,0,0.00898203592814371,0,0,0.0988023952095808,0.0029940119760479,0.0029940119760479,0.592814371257485,0.0149700598802395,0,0,0,0,0
840,NA,0.0173913043478261,0.00289855072463768,0.00289855072463768,0,0.00579710144927536,0.00289855072463768,0.0260869565217391,0,0,0.00289855072463768,0.0144927536231884,0.00289855072463768,0.0289855072463768,0,0,0,0,0.00869565217391304,0,0.0608695652173913,0,0,0.00579710144927536,0,0,0.0318840579710145,0,0.00579710144927536,0.771014492753623,0.00869565217391304,0,0,0,0,0
850,NA,0.0258899676375405,0.0647249190938511,0.00323624595469256,0,0.00323624595469256,0.00323624595469256,0.0420711974110032,0,0,0.00323624595469256,0.0129449838187702,0.00323624595469256,0.0226537216828479,0.00647249190938511,0,0,0.00323624595469256,0.00323624595469256,0,0.0517799352750809,0,0,0.00323624595469256,0,0,0.0323624595469256,0,0,0.6957928802589,0.0194174757281553,0,0,0,0,0
860,NA,0.0191082802547771,0.0222929936305732,0.00636942675159236,0.00318471337579618,0.00636942675159236,0,0.0382165605095541,0,0,0.00318471337579618,0.0159235668789809,0.00955414012738853,0.00955414012738853,0,0,0,0,0.00318471337579618,0,0.0191082802547771,0,0,0.00636942675159236,0.00318471337579618,0,0.0254777070063694,0,0,0.792993630573248,0.0159235668789809,0,0,0,0,0
870,NA,0.0060790273556231,0.0425531914893617,0,0,0.0060790273556231,0,0.0303951367781155,0,0,0.00911854103343465,0.0151975683890578,0.0060790273556231,0.0243161094224924,0.00303951367781155,0,0,0.0060790273556231,0,0.0060790273556231,0.0911854103343465,0,0.00303951367781155,0.00911854103343465,0,0,0.0425531914893617,0,0,0.656534954407295,0.0425531914893617,0,0,0,0,0
