"sample.depths","sample.ages","Abies","Acer.undiff.","Betula","Carya","Corylus","Cyperaceae","Fagus","Larix","Ostrya.Carpinus","Pinus.undiff.","Platanus","Quercus","Rumex","Thalictrum","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Juniperus.Thuja","Juglans","Amaranthaceae","Viburnum","Poaceae","Ranunculus","Acer.saccharum","Pinus.strobus","Fraxinus.nigra","Fraxinus.pennsylvanica","Picea.glauca","Arceuthobium","Artemisia","Castanea","Morus","Salix","Vitis","Populus","Alnus.viridis","Rosaceae.undiff.","Filipendula","Saxifraga.oppositifolia","Oxyria.digyna","Myrica","Caryophyllaceae","Galium","Celtis","Brassicaceae","Cornus.racemosa","Picea.mariana","Epilobium","Shepherdia","Ephedra","Nyssa","Saxifraga.undiff.","Dalea","Cornus.canadensis","Fabaceae.undiff.","Asteraceae.subf..Cichorioideae","Apiaceae","Urtica","Polygonum"
1065,4672,0.00503524672708963,0.00704934541792548,0.0976837865055388,0.0161127895266868,0.0080563947633434,0.00201409869083585,0.102719033232628,0.00201409869083585,0.027190332326284,0.145015105740181,0.00604229607250755,0.161127895266868,0.00906344410876133,0,0.0100704934541793,0.0966767371601208,0.00201409869083585,0.0584088620342397,0.0181268882175227,0,0.00604229607250755,0.0110775427995972,0,0.00302114803625378,0.00100704934541793,0,0.068479355488419,0.0916414904330312,0.0292044310171198,0.00201409869083585,0.00201409869083585,0,0.00503524672708963,0,0,0.00100704934541793,0,0,0,0,0,0,0.00100704934541793,0.00302114803625378,0,0,0,0,0.00100704934541793,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,4712,0,0,0.110337972166998,0.0099403578528827,0.025844930417495,0.00099403578528827,0.095427435387674,0,0.0208747514910537,0.121272365805169,0.0119284294234592,0.146123260437376,0.00894632206759443,0,0.0129224652087475,0.0805168986083499,0.00298210735586481,0.0755467196819085,0.0377733598409543,0,0.0337972166998012,0.0099403578528827,0.00099403578528827,0,0,0.00596421471172962,0.0526838966202783,0.088469184890656,0.0337972166998012,0.00298210735586481,0.00298210735586481,0,0.00198807157057654,0.00099403578528827,0,0.00099403578528827,0,0,0.00099403578528827,0,0.00099403578528827,0,0,0,0,0,0,0.00099403578528827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,4752,0.00099304865938431,0.00099304865938431,0.100297914597815,0.00595829195630586,0.0307845084409136,0.00198609731876862,0.0794438927507448,0.00099304865938431,0.0178748758689176,0.139026812313803,0.00893743793445879,0.142999006951341,0.0099304865938431,0,0.0148957298907646,0.0903674280039722,0.00397219463753724,0.0854021847070506,0.0168818272095333,0,0.0317775571002979,0.00794438927507448,0.00099304865938431,0.00198609731876862,0.00099304865938431,0.00595829195630586,0.0476663356504469,0.086395233366435,0.0387288977159881,0.00695134061569017,0.00794438927507448,0,0,0,0,0.00198609731876862,0,0.00198609731876862,0,0.00099304865938431,0,0,0,0.00198609731876862,0,0,0.00099304865938431,0.00198609731876862,0,0,0,0.00099304865938431,0,0,0,0,0,0,0,0,0,0
1071,4792,0,0.00201005025125628,0.121608040201005,0.0100502512562814,0.014070351758794,0.00301507537688442,0.0884422110552764,0,0.021105527638191,0.142713567839196,0.00603015075376884,0.144723618090452,0.014070351758794,0.00201005025125628,0.0100502512562814,0.0552763819095477,0.00603015075376884,0.0793969849246231,0.0321608040201005,0,0.0221105527638191,0.0050251256281407,0,0,0.00201005025125628,0.00301507537688442,0.0592964824120603,0.0723618090452261,0.0361809045226131,0.00603015075376884,0.0180904522613065,0.0050251256281407,0,0.00301507537688442,0,0.00703517587939699,0,0,0,0,0.00100502512562814,0,0,0.00201005025125628,0.00100502512562814,0,0,0.00301507537688442,0.00100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,4832,0.00199004975124378,0,0.134328358208955,0.0149253731343284,0.00895522388059702,0,0.113432835820896,0,0.0228855721393035,0.164179104477612,0.00497512437810945,0.141293532338308,0.0109452736318408,0,0.00696517412935323,0.0467661691542289,0,0.0975124378109453,0.00895522388059702,0,0.0318407960199005,0.00895522388059702,0,0,0,0.00696517412935323,0.0646766169154229,0.0447761194029851,0.0497512437810945,0.00199004975124378,0,0.00099502487562189,0.00199004975124378,0,0,0.00199004975124378,0,0,0,0,0.00398009950248756,0,0.00199004975124378,0.00099502487562189,0.00099502487562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,4872,0.00201816347124117,0.0070635721493441,0.150353178607467,0.0100908173562059,0.00908173562058527,0,0.109989909182644,0.00302724520686176,0.0403632694248234,0.162462159434914,0.0110998990918264,0.124117053481332,0.00807265388496468,0,0.00908173562058527,0.082744702320888,0.00302724520686176,0.0787083753784057,0.0131180625630676,0,0.0141271442986882,0.0141271442986882,0,0.00100908173562059,0.00100908173562059,0.00100908173562059,0.041372351160444,0.058526740665994,0.0282542885973764,0.00100908173562059,0.00201816347124117,0,0.00201816347124117,0.00100908173562059,0,0.00201816347124117,0,0,0.00201816347124117,0,0,0,0.00302724520686176,0.00100908173562059,0,0,0.00100908173562059,0.00100908173562059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,4912,0,0.00198412698412698,0.156746031746032,0.0109126984126984,0.0168650793650794,0,0.0843253968253968,0.00198412698412698,0.0267857142857143,0.178571428571429,0.00198412698412698,0.124007936507937,0.00892857142857143,0,0.0119047619047619,0.0892857142857143,0.00396825396825397,0.10218253968254,0.0158730158730159,0,0.00595238095238095,0.00694444444444444,0,0,0.000992063492063492,0,0.0486111111111111,0.0615079365079365,0.0297619047619048,0.00198412698412698,0.00198412698412698,0.000992063492063492,0.00198412698412698,0,0,0.00297619047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,4952,0.00099304865938431,0.00198609731876862,0.161866931479643,0.0109235352532274,0.0367428003972195,0,0.0903674280039722,0,0.0377358490566038,0.150943396226415,0.012909632571996,0.112214498510427,0.0099304865938431,0,0.0168818272095333,0.0724925521350546,0.00099304865938431,0.0854021847070506,0.0109235352532274,0,0.0208540218470705,0.00695134061569017,0,0,0,0.00099304865938431,0.0476663356504469,0.0496524329692155,0.0506454816285998,0.00297914597815293,0,0,0.00397219463753724,0,0,0,0,0,0,0,0.00198609731876862,0,0,0,0,0,0,0,0.00099304865938431,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,4992,0.000956937799043062,0.00287081339712919,0.161722488038278,0.0114832535885167,0.0267942583732057,0,0.0688995215311005,0,0.0277511961722488,0.151196172248804,0.0076555023923445,0.109090909090909,0.0124401913875598,0,0.0172248803827751,0.102392344497608,0.000956937799043062,0.102392344497608,0.0114832535885167,0,0.0248803827751196,0.00382775119617225,0,0,0.000956937799043062,0.00287081339712919,0.045933014354067,0.0708133971291866,0.0220095693779904,0.00669856459330144,0.00191387559808612,0,0.00191387559808612,0,0,0,0,0,0,0,0,0,0,0,0.000956937799043062,0,0,0,0.00191387559808612,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,5012,0,0.000942507068803016,0.124410933081998,0.0103675777568332,0.0131950989632422,0,0.114985862393968,0.00188501413760603,0.0216776625824694,0.13760603204524,0.00188501413760603,0.120640904806786,0.0141376060320452,0,0.0113100848256362,0.0942507068803016,0.00282752120640905,0.103675777568332,0.0131950989632422,0,0.0348727615457116,0.00754005655042413,0.000942507068803016,0,0.000942507068803016,0.000942507068803016,0.058435438265787,0.0640904806786051,0.0329877474081056,0.00282752120640905,0.000942507068803016,0,0.000942507068803016,0,0,0.00188501413760603,0,0,0,0,0,0,0.000942507068803016,0.00188501413760603,0,0,0,0.00282752120640905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,5032,0,0,0.117,0.011,0.017,0.001,0.105,0.001,0.028,0.144,0.009,0.108,0.009,0,0.011,0.118,0.001,0.11,0.015,0,0.036,0.01,0.001,0,0,0.001,0.041,0.057,0.042,0.001,0.002,0,0.002,0.001,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,5052,0,0,0.11545988258317,0.00880626223091976,0.00587084148727984,0,0.0929549902152642,0.000978473581213307,0.0234833659491194,0.169275929549902,0.00293542074363992,0.111545988258317,0.0146771037181996,0,0.00782778864970646,0.13307240704501,0.000978473581213307,0.0998043052837573,0.00978473581213307,0,0.00782778864970646,0.00978473581213307,0,0,0.000978473581213307,0.000978473581213307,0.0557729941291585,0.0802348336594912,0.0362035225048924,0.000978473581213307,0.00391389432485323,0.000978473581213307,0.00195694716242661,0.000978473581213307,0,0,0,0,0,0,0,0,0.000978473581213307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000978473581213307,0,0,0,0
1085,5072,0.00400801603206413,0.0110220440881764,0.12124248496994,0.0100200400801603,0.0140280561122244,0.00100200400801603,0.0821643286573146,0,0.0290581162324649,0.173346693386774,0.00400801603206413,0.120240480961924,0.00901803607214429,0,0.0140280561122244,0.125250501002004,0.00100200400801603,0.0711422845691383,0.0110220440881764,0,0.0150300601202405,0.00400801603206413,0.00100200400801603,0,0.0030060120240481,0.00100200400801603,0.0340681362725451,0.0831663326653307,0.0260521042084168,0.00601202404809619,0.0100200400801603,0.00100200400801603,0.00901803607214429,0,0,0.00100200400801603,0,0,0,0,0,0,0.00200400801603206,0,0,0,0,0,0.00100200400801603,0.00100200400801603,0,0,0,0,0,0,0,0,0,0,0,0
1086,5092,0,0,0.141651031894934,0.0075046904315197,0.0140712945590994,0.00375234521575985,0.0844277673545966,0,0.026266416510319,0.121013133208255,0.00938086303939963,0.097560975609756,0.00656660412757974,0.000938086303939962,0.00938086303939963,0.114446529080675,0.00281425891181989,0.105065666041276,0.0140712945590994,0,0.0375234521575985,0.00281425891181989,0,0,0,0.00375234521575985,0.0600375234521576,0.0712945590994371,0.050656660412758,0.00375234521575985,0.00281425891181989,0,0.00562851782363977,0,0,0.000938086303939962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000938086303939962,0,0,0.000938086303939962,0,0,0,0
1087,5112,0,0,0.117821782178218,0.00495049504950495,0.0237623762376238,0.00099009900990099,0.095049504950495,0.00297029702970297,0.0326732673267327,0.138613861386139,0.00792079207920792,0.0861386138613861,0.00891089108910891,0,0.0158415841584158,0.143564356435644,0,0.095049504950495,0.0099009900990099,0.00099009900990099,0.0207920792079208,0.00693069306930693,0,0,0.00099009900990099,0.00198019801980198,0.0396039603960396,0.0861386138613861,0.0386138613861386,0.00396039603960396,0,0,0.00198019801980198,0.00198019801980198,0,0.00495049504950495,0,0,0.00297029702970297,0,0.00297029702970297,0,0,0,0,0,0,0,0,0,0,0,0,0.00099009900990099,0,0,0,0,0,0,0,0
1088,5132,0,0,0.107721639656816,0.00667302192564347,0.00857959961868446,0,0.0972354623450906,0.00381315538608198,0.0200190657769304,0.142040038131554,0.0104861773117255,0.0953288846520496,0.00953288846520496,0,0.0142993326978074,0.165872259294566,0.00190657769304099,0.101048617731173,0.0133460438512869,0,0.00953288846520496,0.00953288846520496,0.000953288846520496,0,0.000953288846520496,0,0.0409914204003813,0.0886558627264061,0.0419447092469018,0.00285986653956149,0.00190657769304099,0,0.00190657769304099,0,0,0,0,0,0,0,0,0,0.000953288846520496,0.000953288846520496,0.000953288846520496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,5152,0,0,0.0844221105527638,0.0120603015075377,0.00402010050251256,0.00100502512562814,0.0934673366834171,0,0.0120603015075377,0.121608040201005,0.00804020100502513,0.0974874371859296,0.00703517587939699,0.00402010050251256,0.00703517587939699,0.210050251256281,0.00301507537688442,0.0884422110552764,0.0150753768844221,0,0.0160804020100503,0.00703517587939699,0.00201005025125628,0,0.00100502512562814,0.00100502512562814,0.0472361809045226,0.108542713567839,0.0281407035175879,0.0050251256281407,0.0050251256281407,0,0.00301507537688442,0,0,0.00201005025125628,0,0,0.00100502512562814,0.00100502512562814,0.00100502512562814,0,0.00201005025125628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,5172,0,0,0.10636277302944,0.00664767331433998,0.0161443494776828,0.00189933523266857,0.0978157644824312,0.00284900284900285,0.01329534662868,0.154795821462488,0.0123456790123457,0.0978157644824312,0.0104463437796771,0,0.01329534662868,0.1661918328585,0.00189933523266857,0.0826210826210826,0.0151946818613485,0,0.0208926875593542,0.00474833808167141,0.000949667616334283,0,0.00189933523266857,0.000949667616334283,0.0550807217473884,0.0531813865147198,0.0398860398860399,0.0104463437796771,0.00189933523266857,0,0.00284900284900285,0,0,0.00379867046533713,0,0,0,0,0,0,0.000949667616334283,0.000949667616334283,0,0,0,0.000949667616334283,0.000949667616334283,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,5192,0.00100502512562814,0.00201005025125628,0.112562814070352,0.014070351758794,0.00301507537688442,0,0.10251256281407,0.00100502512562814,0.0221105527638191,0.112562814070352,0.0050251256281407,0.0763819095477387,0.00904522613065327,0,0.00904522613065327,0.263316582914573,0.00100502512562814,0.0753768844221105,0.0180904522613065,0,0.00904522613065327,0.0050251256281407,0,0,0,0.00201005025125628,0.0402010050251256,0.0904522613065327,0.014070351758794,0.00603015075376884,0,0.00100502512562814,0.00301507537688442,0,0,0.00100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,5212,0,0.00099502487562189,0.124378109452736,0.0109452736318408,0.00497512437810945,0.00298507462686567,0.115422885572139,0.00099502487562189,0.0278606965174129,0.12636815920398,0.0119402985074627,0.0786069651741294,0.017910447761194,0,0.00895522388059702,0.205970149253731,0.00199004975124378,0.063681592039801,0.017910447761194,0,0.0119402985074627,0.00298507462686567,0,0,0,0,0.0606965174129353,0.0567164179104478,0.0358208955223881,0.00497512437810945,0.00099502487562189,0,0.00298507462686567,0,0,0.00099502487562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093,5232,0,0.00492610837438424,0.12512315270936,0.00788177339901478,0.0137931034482759,0.00197044334975369,0.100492610837438,0,0.0177339901477833,0.096551724137931,0.00689655172413793,0.0876847290640394,0.00197044334975369,0,0.0108374384236453,0.199014778325123,0.00197044334975369,0.0876847290640394,0.0197044334975369,0,0.0157635467980296,0.0108374384236453,0,0,0,0.00689655172413793,0.0532019704433498,0.070935960591133,0.0472906403940887,0.00295566502463054,0,0,0.000985221674876847,0.000985221674876847,0,0.000985221674876847,0,0,0,0,0,0,0.00394088669950739,0,0,0,0,0,0,0,0,0,0,0,0.000985221674876847,0,0,0,0,0,0,0
1094,5252,0,0,0.127596439169139,0.0049455984174085,0.0049455984174085,0.0029673590504451,0.0909990108803165,0.0029673590504451,0.0138476755687438,0.122650840751731,0.0138476755687438,0.0712166172106825,0.0108803165182987,0,0.0108803165182987,0.2324431256182,0.0029673590504451,0.0880316518298714,0.0079129574678536,0,0.0138476755687438,0.009891196834817,0.0019782393669634,0,0,0.0029673590504451,0.0504451038575668,0.076162215628091,0.0247279920870425,0.0029673590504451,0.0039564787339268,0,0.0009891196834817,0,0,0,0,0,0,0,0.0009891196834817,0,0.0019782393669634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095,5272,0,0.00661625708884688,0.0879017013232514,0.00283553875236295,0.00756143667296786,0.000945179584120983,0.0964083175803403,0.000945179584120983,0.0141776937618147,0.15406427221172,0.00283553875236295,0.056710775047259,0.00472589792060491,0,0.0189035916824197,0.311909262759924,0.00283553875236295,0.0434782608695652,0.00756143667296786,0,0.0122873345935728,0.00661625708884688,0.000945179584120983,0,0.00189035916824197,0,0.0340264650283554,0.0860113421550095,0.0207939508506616,0.0056710775047259,0.00189035916824197,0,0.00189035916824197,0,0,0.000945179584120983,0,0,0,0.000945179584120983,0,0,0.00283553875236295,0,0,0,0,0.000945179584120983,0.000945179584120983,0,0,0,0,0.000945179584120983,0,0,0,0,0,0,0,0
1096,5293,0,0.00100401606425703,0.119477911646586,0.0100401606425703,0.0110441767068273,0,0.0983935742971888,0.00100401606425703,0.0220883534136546,0.171686746987952,0.0120481927710843,0.107429718875502,0.00602409638554217,0,0.0110441767068273,0.188755020080321,0.00200803212851406,0.071285140562249,0.0140562248995984,0,0.0150602409638554,0.00903614457831325,0.00100401606425703,0.00100401606425703,0.00100401606425703,0.00100401606425703,0.0481927710843374,0.0301204819277108,0.0281124497991968,0.00602409638554217,0.00401606425702811,0,0.00502008032128514,0,0,0.00100401606425703,0,0,0,0,0,0,0.00100401606425703,0,0,0,0.00100401606425703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,5313,0,0,0.137,0.008,0.015,0.003,0.107,0.001,0.009,0.126,0.009,0.115,0.003,0,0.011,0.182,0.003,0.069,0.017,0,0.024,0.005,0.001,0,0.001,0.002,0.038,0.059,0.039,0.006,0.002,0,0.007,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,5333,0,0,0.116760828625235,0.00941619585687382,0.012241054613936,0.000941619585687382,0.0951035781544256,0.00188323917137476,0.0169491525423729,0.17608286252354,0.00659133709981168,0.10075329566855,0.00941619585687382,0,0.00753295668549906,0.19774011299435,0.00188323917137476,0.0800376647834275,0.00564971751412429,0,0.0169491525423729,0.00753295668549906,0,0,0,0,0.0508474576271186,0.0508474576271186,0.0244821092278719,0,0.00470809792843691,0,0.00188323917137476,0,0,0.00188323917137476,0,0,0,0,0,0,0.000941619585687382,0,0,0,0,0.000941619585687382,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,5393,0,0.00201816347124117,0.118062563067608,0.0100908173562059,0.0171543895055499,0.00100908173562059,0.0625630676084763,0,0.0211907164480323,0.126135216952573,0.0100908173562059,0.1029263370333,0.00100908173562059,0,0.0171543895055499,0.182643794147326,0.00403632694248234,0.082744702320888,0.0211907164480323,0,0.024217961654894,0.00100908173562059,0,0.00100908173562059,0.00100908173562059,0.00201816347124117,0.0343087790110999,0.1029263370333,0.0363269424823411,0.00201816347124117,0.00201816347124117,0,0.00302724520686176,0,0,0.00201816347124117,0,0,0.00302724520686176,0,0,0,0.00100908173562059,0.00201816347124117,0,0,0,0,0.00100908173562059,0,0,0,0,0,0.00100908173562059,0,0,0,0,0,0,0
1103,5433,0.00198807157057654,0.00099403578528827,0.062624254473161,0.010934393638171,0.010934393638171,0,0.0656063618290258,0,0.0139165009940358,0.156063618290258,0.00894632206759443,0.099403578528827,0.00497017892644135,0,0.0099403578528827,0.263419483101392,0.00099403578528827,0.0854870775347912,0.0149105367793241,0,0.0188866799204771,0.00397614314115308,0.00099403578528827,0,0.00099403578528827,0.00298210735586481,0.047713717693837,0.0785288270377734,0.0278330019880716,0.00099403578528827,0.00099403578528827,0,0.00198807157057654,0,0,0,0,0,0,0,0,0,0.00198807157057654,0,0,0,0,0.00099403578528827,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,5473,0.000997008973080758,0.00299102691924227,0.0508474576271186,0.00498504486540379,0.00598205383848455,0.000997008973080758,0.0588235294117647,0.00199401794616152,0.0119641076769691,0.214356929212363,0.00897308075772682,0.0977068793619143,0.000997008973080758,0,0.0129611166500499,0.294117647058824,0.00299102691924227,0.0458624127617149,0.0119641076769691,0,0.0129611166500499,0.0069790628115653,0.000997008973080758,0,0.00199401794616152,0.000997008973080758,0.0229312063808574,0.094715852442672,0.0229312063808574,0.00199401794616152,0.000997008973080758,0,0.00199401794616152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997008973080758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107,5513,0,0.00396432111000991,0.0763131813676908,0.00495540138751239,0.00792864222001982,0.00396432111000991,0.0535183349851338,0.000991080277502478,0.00792864222001982,0.138751238850347,0.00792864222001982,0.110009910802775,0.00792864222001982,0.000991080277502478,0.00792864222001982,0.232903865213082,0.00396432111000991,0.0505450941526264,0.0118929633300297,0,0.0366699702675917,0.00594648166501487,0.000991080277502478,0.000991080277502478,0,0.00495540138751239,0.0356788899900892,0.132804757185332,0.0327056491575818,0.00792864222001982,0.00297324083250743,0,0.00297324083250743,0.000991080277502478,0,0.00198216055500496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109,5553,0,0.00100200400801603,0.100200400801603,0.00701402805611222,0.0140280561122244,0.00100200400801603,0.0470941883767535,0.00100200400801603,0.0210420841683367,0.127254509018036,0.00701402805611222,0.133266533066132,0.00501002004008016,0,0.0140280561122244,0.225450901803607,0.0030060120240481,0.0501002004008016,0.00801603206412826,0,0.031062124248497,0.00601202404809619,0.00100200400801603,0,0.00100200400801603,0,0.0330661322645291,0.117234468937876,0.0280561122244489,0.00400801603206413,0.0030060120240481,0,0.0030060120240481,0,0.00100200400801603,0.00100200400801603,0,0.00100200400801603,0,0,0,0,0.00100200400801603,0.00100200400801603,0.00100200400801603,0,0,0.00100200400801603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,5593,0,0.00295275590551181,0.0875984251968504,0.0127952755905512,0.0206692913385827,0.000984251968503937,0.0748031496062992,0,0.031496062992126,0.108267716535433,0.0078740157480315,0.125,0.0108267716535433,0.000984251968503937,0.0078740157480315,0.182086614173228,0.00295275590551181,0.0610236220472441,0.0137795275590551,0,0.030511811023622,0.00492125984251968,0.00393700787401575,0,0,0.00492125984251968,0.0344488188976378,0.116141732283465,0.0393700787401575,0.00393700787401575,0.000984251968503937,0,0.000984251968503937,0,0,0.00196850393700787,0,0.00196850393700787,0,0,0,0,0.00196850393700787,0,0,0,0.000984251968503937,0.000984251968503937,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,5633,0.00097181729834791,0,0.0991253644314869,0.0126336248785228,0.0155490767735666,0.00194363459669582,0.0855199222546161,0.00097181729834791,0.0281827016520894,0.164237123420797,0.010689990281827,0.13022351797862,0.00583090379008746,0,0.00388726919339164,0.159378036929057,0.00388726919339164,0.0680272108843537,0.0155490767735666,0,0.021379980563654,0.0165208940719145,0,0,0.00097181729834791,0.00485908649173955,0.033041788143829,0.0680272108843537,0.0388726919339164,0.00291545189504373,0.00388726919339164,0,0.00097181729834791,0,0,0.00097181729834791,0,0,0,0,0.00097181729834791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,5673,0.00295566502463054,0.00689655172413793,0.100492610837438,0.0108374384236453,0.0137931034482759,0,0.0798029556650246,0,0.0206896551724138,0.136945812807882,0.00788177339901478,0.147783251231527,0.00591133004926108,0,0.0137931034482759,0.14679802955665,0.00492610837438424,0.0610837438423645,0.012807881773399,0,0.0157635467980296,0.0108374384236453,0,0.00197044334975369,0.00197044334975369,0.000985221674876847,0.0305418719211823,0.116256157635468,0.0246305418719212,0.00394088669950739,0.00197044334975369,0,0.00985221674876847,0.00197044334975369,0,0.00492610837438424,0,0,0,0,0,0,0,0,0.000985221674876847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,5713,0.001001001001001,0,0.066066066066066,0.007007007007007,0.02002002002002,0.002002002002002,0.066066066066066,0.001001001001001,0.016016016016016,0.155155155155155,0.009009009009009,0.102102102102102,0.005005005005005,0,0.006006006006006,0.256256256256256,0.002002002002002,0.052052052052052,0.015015015015015,0,0.017017017017017,0.013013013013013,0.001001001001001,0,0,0.011011011011011,0.025025025025025,0.0920920920920921,0.041041041041041,0.001001001001001,0.003003003003003,0,0.007007007007007,0,0,0.004004004004004,0,0,0,0,0,0,0.001001001001001,0.002002002002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,5753,0.00100704934541793,0.00302114803625378,0.0725075528700906,0.0080563947633434,0.0211480362537764,0.00100704934541793,0.0584088620342397,0.00100704934541793,0.0201409869083585,0.141993957703928,0.00704934541792548,0.155085599194361,0.0040281973816717,0,0.0110775427995972,0.201409869083585,0.00503524672708963,0.0634441087613293,0.0171198388721047,0,0.027190332326284,0.013091641490433,0.00100704934541793,0,0.00100704934541793,0.0040281973816717,0.0372608257804632,0.0725075528700906,0.0352467270896274,0.00906344410876133,0,0,0.00100704934541793,0,0,0.00201409869083585,0,0,0,0,0.00100704934541793,0,0.00100704934541793,0,0,0,0.00100704934541793,0,0.00100704934541793,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,5793,0,0.00094876660341556,0.0654648956356736,0.00759013282732448,0.015180265654649,0.00189753320683112,0.0834914611005693,0,0.0180265654648956,0.130929791271347,0.00853889943074004,0.108159392789374,0.00853889943074004,0.00189753320683112,0.00664136622390892,0.23719165085389,0.00189753320683112,0.0521821631878558,0.015180265654649,0,0.0199240986717268,0.0113851992409867,0,0,0,0.00094876660341556,0.0407969639468691,0.129032258064516,0.0189753320683112,0.00094876660341556,0,0.00189753320683112,0.00379506641366224,0.00094876660341556,0,0.00094876660341556,0,0.00094876660341556,0,0,0.00189753320683112,0,0.00094876660341556,0.00094876660341556,0,0,0.00189753320683112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,5833,0,0.000997008973080758,0.0837487537387837,0.0159521435692921,0.0209371884346959,0.000997008973080758,0.0767696909272183,0.000997008973080758,0.0149551345962114,0.129611166500499,0.0109670987038883,0.142572283150548,0.0069790628115653,0,0.0069790628115653,0.134596211365902,0.00299102691924227,0.069790628115653,0.028913260219342,0,0.0279162512462612,0.0069790628115653,0.000997008973080758,0.000997008973080758,0,0.00199401794616152,0.0488534396809571,0.114656031904287,0.0338983050847458,0.00299102691924227,0.00398803589232303,0,0.00199401794616152,0,0,0.00299102691924227,0,0.000997008973080758,0.000997008973080758,0,0,0,0.000997008973080758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,5873,0.00195694716242661,0.00587084148727984,0.0812133072407045,0.00880626223091976,0.0156555772994129,0,0.0694716242661448,0,0.0264187866927593,0.189823874755382,0.00880626223091976,0.128180039138943,0.00782778864970646,0,0.00978473581213307,0.176125244618395,0.000978473581213307,0.060665362035225,0.0176125244618395,0,0.00489236790606654,0.00391389432485323,0.000978473581213307,0,0.00195694716242661,0.000978473581213307,0.0410958904109589,0.0949119373776908,0.0215264187866928,0.00684931506849315,0.000978473581213307,0,0.00489236790606654,0,0,0.00293542074363992,0,0,0,0.000978473581213307,0.000978473581213307,0,0.00195694716242661,0,0,0,0,0,0.000978473581213307,0,0,0,0,0,0,0,0,0,0,0,0,0
1127,5913,0,0.00195694716242661,0.0547945205479452,0.00880626223091976,0.00880626223091976,0.000978473581213307,0.0704500978473581,0,0.0362035225048924,0.180039138943249,0.00880626223091976,0.104696673189824,0.0176125244618395,0,0.0146771037181996,0.181017612524462,0.00293542074363992,0.0587084148727984,0.0273972602739726,0,0.0156555772994129,0.00391389432485323,0.000978473581213307,0,0,0.00195694716242661,0.0273972602739726,0.13307240704501,0.0234833659491194,0.00195694716242661,0.00489236790606654,0,0.00195694716242661,0,0,0.00195694716242661,0,0,0,0,0.00195694716242661,0,0,0,0,0,0,0,0,0,0,0,0,0.00293542074363992,0,0,0,0,0,0,0,0
1129,5953,0.000986193293885602,0.0019723865877712,0.0749506903353057,0.00788954635108481,0.00887573964497041,0,0.0877712031558185,0.000986193293885602,0.0207100591715976,0.142998027613412,0.0108481262327416,0.126232741617357,0.00887573964497041,0.000986193293885602,0.00986193293885602,0.170611439842209,0.00690335305719921,0.0532544378698225,0.02465483234714,0,0.0157790927021696,0.00591715976331361,0.00394477317554241,0,0,0.000986193293885602,0.0443786982248521,0.14792899408284,0.0108481262327416,0.00394477317554241,0.00394477317554241,0,0.000986193293885602,0.000986193293885602,0,0,0,0,0,0,0,0,0,0,0,0,0.000986193293885602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
