"sample.depths","sample.ages","Abies","Acer.saccharum.type","Ambrosia.type","Artemisia","Betula","Carya","Amaranthaceae.undiff.","Corylus","Cyperaceae","Fagus","Fraxinus.nigra.type","Fraxinus.undiff.","Larix","Ostrya.Carpinus","Picea","Pinus.undiff.","Platanus","Quercus","Rumex","Tilia","Tsuga","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Alnus.viridis","Juniperus.Thuja","Populus","Poaceae","Pinus.strobus","Salix","Taxus","Ericales","Acer.undiff.","Celtis","Myrica","Juglans.cinerea","Juglans.nigra","Impatiens","Rosaceae","Ilex.Nemopanthus","Rubiaceae.undiff.","Liquidambar","Brassicaceae","Castanea","Thalictrum","Sarcobatus.vermiculatus","Ephedra","Cephalanthus","Apiaceae","Shepherdia.canadensis","Cornus","Polygonum.viviparum"
984,1493,0.00442086648983201,0.00795755968169761,0,0.00353669319186561,0.448275862068966,0.000884173297966401,0,0,0.0123784261715296,0.00972590627763042,0.00442086648983201,0,0.00707338638373121,0.00442086648983201,0.00795755968169761,0.160919540229885,0.0026525198938992,0.0274093722369584,0,0.0017683465959328,0.0839964633068081,0,0.017683465959328,0.0229885057471264,0.0017683465959328,0.0583554376657825,0.0017683465959328,0.0026525198938992,0.103448275862069,0.000884173297966401,0.000884173297966401,0,0.000884173297966401,0,0,0,0,0,0,0,0,0,0,0.000884173297966401,0,0,0,0,0,0,0,0
992,1653,0.00298804780876494,0.0239043824701195,0,0.00199203187250996,0.294820717131474,0.00099601593625498,0.00199203187250996,0,0.0049800796812749,0.0119521912350598,0.00099601593625498,0.00099601593625498,0.00697211155378486,0.0119521912350598,0.00697211155378486,0.187250996015936,0.00099601593625498,0.0159362549800797,0,0,0.208167330677291,0.00099601593625498,0.00896414342629482,0.0159362549800797,0.00199203187250996,0.0408366533864542,0.00398406374501992,0.00597609561752988,0.123505976095618,0.00298804780876494,0.00298804780876494,0.00099601593625498,0.00398406374501992,0,0,0.00099601593625498,0,0,0,0.00099601593625498,0,0,0,0,0.00099601593625498,0,0,0,0,0,0,0
1000,1815,0.000938086303939962,0.0290806754221388,0.00187617260787992,0.00375234521575985,0.362101313320826,0.00281425891181989,0,0.000938086303939962,0.00375234521575985,0.0159474671669794,0.00469043151969981,0.000938086303939962,0.00844277673545966,0.0178236397748593,0.00469043151969981,0.196998123827392,0.00469043151969981,0.0328330206378987,0,0.000938086303939962,0.100375234521576,0,0.0215759849906191,0.0178236397748593,0.000938086303939962,0.0609756097560976,0.000938086303939962,0.00656660412757974,0.0844277673545966,0.000938086303939962,0.00469043151969981,0,0.00281425891181989,0,0,0,0.000938086303939962,0,0.000938086303939962,0,0.000938086303939962,0.000938086303939962,0.000938086303939962,0,0,0,0,0,0,0,0,0
1008,1979,0.00087719298245614,0.0254385964912281,0.00087719298245614,0.00175438596491228,0.364035087719298,0.00087719298245614,0.00263157894736842,0.00350877192982456,0.00526315789473684,0.0140350877192982,0.00526315789473684,0.00263157894736842,0.00789473684210526,0.0157894736842105,0.00701754385964912,0.202631578947368,0.00087719298245614,0.0333333333333333,0,0.00087719298245614,0.0824561403508772,0,0.0149122807017544,0.0254385964912281,0,0.0333333333333333,0.00350877192982456,0.00175438596491228,0.137719298245614,0,0.00087719298245614,0.00087719298245614,0.00175438596491228,0,0,0.00087719298245614,0,0,0,0.00087719298245614,0,0,0,0,0,0,0,0,0,0,0,0
1016,2144,0.00743889479277365,0.0212539851222104,0.00106269925611052,0.0053134962805526,0.303931987247609,0.00106269925611052,0,0.00106269925611052,0.00212539851222104,0.00850159404888417,0.00743889479277365,0.00637619553666312,0.0116896918172157,0.0138150903294368,0.00850159404888417,0.226354941551541,0.00318809776833156,0.0595111583421892,0.00106269925611052,0,0.0595111583421892,0.00106269925611052,0.0223166843783209,0.0148777895855473,0,0.0393198724760893,0.00106269925611052,0.00212539851222104,0.165781083953241,0,0.00212539851222104,0,0,0,0,0.00212539851222104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,2311,0.008008008008008,0.011011011011011,0.001001001001001,0.004004004004004,0.312312312312312,0.001001001001001,0,0.003003003003003,0.003003003003003,0.008008008008008,0.004004004004004,0.001001001001001,0.006006006006006,0.019019019019019,0.012012012012012,0.307307307307307,0.003003003003003,0.036036036036036,0,0,0.025025025025025,0.002002002002002,0.01001001001001,0.032032032032032,0.001001001001001,0.024024024024024,0,0.003003003003003,0.147147147147147,0.001001001001001,0.001001001001001,0,0.001001001001001,0,0.008008008008008,0,0,0,0.001001001001001,0.001001001001001,0,0.001001001001001,0,0.001001001001001,0,0.001001001001001,0,0,0,0,0,0
1032,2479,0.00511247443762781,0.0255623721881391,0.00102249488752556,0.00306748466257669,0.301635991820041,0.00204498977505112,0,0.00102249488752556,0.00613496932515337,0.0122699386503067,0.00613496932515337,0.00204498977505112,0.00102249488752556,0.00920245398773006,0.00920245398773006,0.187116564417178,0.00306748466257669,0.0306748466257669,0,0.00204498977505112,0.0644171779141104,0.00102249488752556,0.0112474437627812,0.0184049079754601,0,0.102249488752556,0.00204498977505112,0,0.188139059304703,0,0.00204498977505112,0,0,0,0.00102249488752556,0,0,0,0,0,0,0,0,0,0,0,0.00102249488752556,0,0,0,0,0
1040,2650,0.00460405156537753,0.0303867403314917,0.00184162062615101,0.000920810313075506,0.296500920810313,0.000920810313075506,0,0.00368324125230203,0.00644567219152855,0.0110497237569061,0.00828729281767956,0.00276243093922652,0.00368324125230203,0.0101289134438306,0.00828729281767956,0.279926335174954,0.00276243093922652,0.0414364640883978,0,0,0.074585635359116,0,0.0156537753222836,0.0193370165745856,0,0.0699815837937385,0.00736648250460405,0.00276243093922652,0.0911602209944751,0,0.00276243093922652,0,0,0,0.00184162062615101,0,0,0,0.000920810313075506,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,2995,0.0036068530207394,0.0144274120829576,0.0036068530207394,0.00270513976555455,0.318304779080252,0,0.000901713255184851,0,0.0018034265103697,0.00721370604147881,0.00631199278629396,0.00270513976555455,0.00991884580703336,0.0135256988277728,0.00721370604147881,0.287646528403968,0.00450856627592426,0.0504959422903517,0,0.000901713255184851,0.0577096483318305,0.0018034265103697,0.0108205590622182,0.0234445446348061,0,0.0513976555455365,0.000901713255184851,0.0036068530207394,0.107303877366997,0.0018034265103697,0,0,0.000901713255184851,0,0.00270513976555455,0.000901713255184851,0,0,0,0,0,0,0,0,0,0,0,0.000901713255184851,0,0,0,0
1064,3171,0.00508130081300813,0.0101626016260163,0.00203252032520325,0,0.271341463414634,0,0,0.0040650406504065,0.0111788617886179,0.00711382113821138,0.008130081300813,0.00101626016260163,0.00609756097560976,0.0121951219512195,0.008130081300813,0.301829268292683,0.00304878048780488,0.0355691056910569,0,0,0.068089430894309,0,0.0142276422764228,0.0193089430894309,0,0.0538617886178862,0.00304878048780488,0.00609756097560976,0.13719512195122,0,0.00304878048780488,0,0.00508130081300813,0,0,0,0,0,0.00101626016260163,0,0,0,0,0.00101626016260163,0,0,0,0.00101626016260163,0,0,0,0
1072,3348,0.00585365853658537,0.0136585365853659,0.00097560975609756,0.00097560975609756,0.311219512195122,0,0.00195121951219512,0.00097560975609756,0.00780487804878049,0.00780487804878049,0.00585365853658537,0.00097560975609756,0.0117073170731707,0.00878048780487805,0.0107317073170732,0.278048780487805,0.00195121951219512,0.0565853658536585,0,0,0.0663414634146341,0.00292682926829268,0.00878048780487805,0.0107317073170732,0.00097560975609756,0.0546341463414634,0.00390243902439024,0.00292682926829268,0.115121951219512,0,0.00390243902439024,0,0.00195121951219512,0,0.00097560975609756,0.00097560975609756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,3526,0.00289855072463768,0.0135265700483092,0.000966183574879227,0.00386473429951691,0.31304347826087,0.00193236714975845,0,0,0.00772946859903382,0.00386473429951691,0.00676328502415459,0.00193236714975845,0.00579710144927536,0.00966183574879227,0.00579710144927536,0.258937198067633,0.000966183574879227,0.0483091787439614,0.000966183574879227,0,0.0434782608695652,0.000966183574879227,0.0115942028985507,0.0202898550724638,0.00193236714975845,0.0685990338164251,0.000966183574879227,0.00483091787439614,0.14975845410628,0.00289855072463768,0.00289855072463768,0,0,0,0,0,0,0,0.00193236714975845,0,0,0,0,0.00193236714975845,0.000966183574879227,0,0,0,0,0,0,0
1088,3707,0.00279850746268657,0.0149253731343284,0,0,0.382462686567164,0.000932835820895522,0,0.00559701492537313,0.00373134328358209,0.0158582089552239,0.0111940298507463,0.000932835820895522,0.00559701492537313,0.0121268656716418,0.00746268656716418,0.186567164179104,0,0.042910447761194,0,0,0.0345149253731343,0.000932835820895522,0.019589552238806,0.0270522388059701,0.000932835820895522,0.0699626865671642,0,0.0083955223880597,0.137126865671642,0.000932835820895522,0.00279850746268657,0,0.00279850746268657,0,0.000932835820895522,0,0,0,0,0,0,0,0,0,0.000932835820895522,0,0,0,0,0,0,0
1096,3889,0.00293542074363992,0.0166340508806262,0.00195694716242661,0.00195694716242661,0.370841487279843,0,0.00195694716242661,0.00195694716242661,0.00489236790606654,0.00782778864970646,0.00391389432485323,0.00391389432485323,0.00391389432485323,0.0156555772994129,0.00782778864970646,0.25440313111546,0,0.0362035225048924,0,0,0.0146771037181996,0.000978473581213307,0.012720156555773,0.0146771037181996,0.00391389432485323,0.0489236790606654,0,0.00293542074363992,0.154598825831703,0,0.00195694716242661,0,0.00391389432485323,0,0.00293542074363992,0,0,0,0.000978473581213307,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,4095,0.00289017341040462,0.01252408477842,0,0.00481695568400771,0.265895953757225,0.00385356454720617,0.000963391136801541,0.00192678227360308,0.00674373795761079,0.00963391136801541,0.01252408477842,0.00289017341040462,0.00385356454720617,0.0144508670520231,0.00481695568400771,0.192678227360308,0.00578034682080925,0.0500963391136802,0,0,0.0173410404624277,0.00192678227360308,0.0202312138728324,0.0221579961464355,0.00289017341040462,0.121387283236994,0.00770712909441233,0.00289017341040462,0.192678227360308,0.00192678227360308,0.00481695568400771,0,0.00385356454720617,0,0.00385356454720617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,4258,0.00672268907563025,0.0109243697478992,0,0.00420168067226891,0.258823529411765,0.00336134453781513,0.00168067226890756,0.000840336134453782,0.00252100840336134,0.00756302521008403,0.0100840336134454,0.000840336134453782,0.000840336134453782,0.0151260504201681,0.00840336134453781,0.158823529411765,0.00504201680672269,0.0420168067226891,0,0.000840336134453782,0.0327731092436975,0.00168067226890756,0.00840336134453781,0.0117647058823529,0,0.115126050420168,0.00504201680672269,0.00252100840336134,0.277310924369748,0,0.00420168067226891,0.000840336134453782,0.00168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,4445,0.00097181729834791,0.0126336248785228,0.00097181729834791,0.00097181729834791,0.28377065111759,0,0,0,0.00583090379008746,0.0116618075801749,0.0097181729834791,0.00291545189504373,0.00291545189504373,0.021379980563654,0.010689990281827,0.223517978620019,0.00291545189504373,0.0476190476190476,0,0.00097181729834791,0.0223517978620019,0,0.010689990281827,0.0155490767735666,0,0.0485908649173955,0.00194363459669582,0,0.247813411078717,0.00097181729834791,0.00485908649173955,0,0.00194363459669582,0,0.00291545189504373,0.00194363459669582,0,0,0.00097181729834791,0,0,0,0,0,0,0,0,0,0,0,0,0
1128,4633,0.00307377049180328,0.0112704918032787,0.00102459016393443,0.00204918032786885,0.341188524590164,0.00102459016393443,0.00204918032786885,0,0.00409836065573771,0.00614754098360656,0.00717213114754098,0.00102459016393443,0.00409836065573771,0.0163934426229508,0.00614754098360656,0.185450819672131,0.00307377049180328,0.0563524590163934,0,0,0.0235655737704918,0,0.0112704918032787,0.0225409836065574,0,0.069672131147541,0.00512295081967213,0.00512295081967213,0.200819672131148,0.00307377049180328,0.00614754098360656,0,0,0,0,0,0,0,0,0.00102459016393443,0,0,0,0,0,0,0,0,0,0,0,0
1136,4824,0.00467726847521048,0.00654817586529467,0.00467726847521048,0.00187090739008419,0.298409728718428,0,0,0.000935453695042095,0.010289990645463,0.00654817586529467,0.00748362956033676,0.00374181478016838,0.00561272217025257,0.00935453695042095,0.00841908325537886,0.225444340505145,0.00280636108512629,0.0449017773620206,0,0,0.0168381665107577,0,0.0130963517305893,0.0140318054256314,0,0.0514499532273152,0.00280636108512629,0.000935453695042095,0.246024321796071,0.000935453695042095,0.00748362956033676,0,0,0,0.00187090739008419,0.00187090739008419,0,0,0,0,0,0,0,0,0,0,0,0,0.000935453695042095,0,0,0
1144,5016,0.00374181478016838,0.0205799812909261,0,0.00280636108512629,0.243217960710945,0.00280636108512629,0.000935453695042095,0.00187090739008419,0.00280636108512629,0.00561272217025257,0.0140318054256314,0.00467726847521048,0,0.0130963517305893,0.00654817586529467,0.35734331150608,0.00748362956033676,0.0458372310570627,0,0,0.0130963517305893,0.00187090739008419,0.0112254443405051,0.0215154349859682,0.00374181478016838,0.0374181478016838,0.00280636108512629,0.00654817586529467,0.148737137511693,0.000935453695042095,0.00187090739008419,0.000935453695042095,0.00654817586529467,0,0.00280636108512629,0.00187090739008419,0,0,0.000935453695042095,0.00187090739008419,0,0,0,0,0.000935453695042095,0.000935453695042095,0,0,0,0,0,0
1152,5209,0.00101522842639594,0.00406091370558376,0.00406091370558376,0.00304568527918782,0.209137055837563,0.00101522842639594,0,0.00406091370558376,0.0050761421319797,0.0101522842639594,0.00913705583756345,0.00101522842639594,0.00203045685279188,0.00203045685279188,0.00812182741116751,0.347208121827411,0.00304568527918782,0.0274111675126904,0,0.00101522842639594,0.0395939086294416,0.00101522842639594,0.016243654822335,0.0243654822335025,0.0050761421319797,0.0213197969543147,0.00304568527918782,0.00203045685279188,0.233502538071066,0,0.00304568527918782,0,0,0.00101522842639594,0.00609137055837563,0,0,0,0,0.00101522842639594,0,0,0,0,0,0,0,0,0,0,0,0
1160,5405,0.000965250965250965,0.0125482625482625,0.000965250965250965,0.00675675675675676,0.204633204633205,0.000965250965250965,0.00193050193050193,0.000965250965250965,0.00579150579150579,0.00386100386100386,0.0115830115830116,0.00482625482625483,0.000965250965250965,0.00386100386100386,0.00675675675675676,0.304054054054054,0.00482625482625483,0.0347490347490347,0,0,0.0685328185328185,0,0.0202702702702703,0.0241312741312741,0.0028957528957529,0.0164092664092664,0.0028957528957529,0.000965250965250965,0.247104247104247,0.000965250965250965,0.0028957528957529,0,0,0,0.00193050193050193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,5602,0.00202839756592292,0.00912778904665314,0.00709939148073022,0.00101419878296146,0.336713995943205,0.00101419878296146,0.00202839756592292,0.00202839756592292,0.00608519269776876,0.00912778904665314,0.00405679513184584,0.00608519269776876,0.00202839756592292,0.013184584178499,0.00202839756592292,0.272819472616633,0.0050709939148073,0.0649087221095335,0,0,0.0365111561866126,0.00101419878296146,0.013184584178499,0.0446247464503043,0.00101419878296146,0.013184584178499,0.00608519269776876,0.00709939148073022,0.107505070993915,0.00202839756592292,0.00608519269776876,0.00101419878296146,0.00101419878296146,0,0.00912778904665314,0,0.00101419878296146,0,0,0.00101419878296146,0.00101419878296146,0,0,0,0,0.00101419878296146,0,0,0,0,0,0
1176,5801,0.00183318056828598,0.0128322639780018,0.00183318056828598,0.00183318056828598,0.164069660861595,0.00183318056828598,0.00183318056828598,0,0.00274977085242896,0.0128322639780018,0.0082493125572869,0,0.000916590284142988,0.0137488542621448,0.00458295142071494,0.274060494958753,0.00549954170485793,0.0384967919340055,0,0,0.0944087992667278,0,0.0229147571035747,0.0274977085242896,0.00183318056828598,0.0201649862511457,0,0.00641613198900092,0.270394133822181,0.000916590284142988,0.0073327222731439,0,0.000916590284142988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,6001,0.00095602294455067,0.0181644359464627,0.00573613766730402,0.00478011472275335,0.108986615678776,0.00095602294455067,0,0.00095602294455067,0,0.00573613766730402,0.0105162523900574,0.00382409177820268,0.00095602294455067,0.0095602294455067,0.00573613766730402,0.313575525812619,0.00860420650095602,0.0458891013384321,0,0,0.149139579349904,0,0.0200764818355641,0.0229445506692161,0.00095602294455067,0.011472275334608,0.00478011472275335,0.00191204588910134,0.238049713193117,0,0.00382409177820268,0,0,0,0.00095602294455067,0,0,0,0,0.00095602294455067,0,0,0,0,0,0,0,0,0,0,0,0
1192,6203,0.00283018867924528,0.00471698113207547,0.00283018867924528,0.00188679245283019,0.090566037735849,0.00188679245283019,0.000943396226415094,0.000943396226415094,0.00660377358490566,0.00754716981132075,0.0113207547169811,0.00471698113207547,0.00188679245283019,0.0132075471698113,0.00566037735849057,0.418867924528302,0.00566037735849057,0.0490566037735849,0,0.000943396226415094,0.070754716981132,0,0.0122641509433962,0.0169811320754717,0.00377358490566038,0.0150943396226415,0.00566037735849057,0.00188679245283019,0.234905660377358,0.000943396226415094,0.00283018867924528,0,0.000943396226415094,0,0.00188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,6305,0.00459981600735971,0.0128794848206072,0.000919963201471941,0.00183992640294388,0.122355105795768,0,0.000919963201471941,0.00643974241030359,0.00459981600735971,0.00459981600735971,0.00735970561177553,0.00275988960441582,0,0.0183992640294388,0.00183992640294388,0.344066237350506,0.00919963201471941,0.0708371665133395,0,0.00275988960441582,0.0450781968721251,0.000919963201471941,0.0275988960441582,0.0202391904323827,0.00919963201471941,0.00551977920883165,0.00367985280588776,0.00275988960441582,0.258509659613615,0.000919963201471941,0.00551977920883165,0,0,0,0.00275988960441582,0,0,0,0,0.000919963201471941,0,0,0,0,0,0,0,0,0,0,0,0
1200,6407,0.000927643784786642,0.00278293135435993,0.00371057513914657,0.00185528756957328,0.130797773654917,0.000927643784786642,0,0.00278293135435993,0.000927643784786642,0.00556586270871985,0.00463821892393321,0,0.00556586270871985,0.0111317254174397,0.00927643784786642,0.311688311688312,0.0102040816326531,0.0417439703153989,0,0,0.0825602968460111,0.000927643784786642,0.0148423005565863,0.0166975881261596,0.00742115027829314,0.012987012987013,0.000927643784786642,0.000927643784786642,0.307977736549165,0.000927643784786642,0.00556586270871985,0.000927643784786642,0,0,0,0,0.000927643784786642,0,0,0.00185528756957328,0,0,0,0,0,0,0,0,0,0,0,0
1204,6509,0.00611620795107034,0.0132517838939857,0.00101936799184506,0.00101936799184506,0.100917431192661,0.00203873598369011,0,0.00407747196738022,0.00305810397553517,0.0112130479102956,0.00407747196738022,0.00203873598369011,0.00101936799184506,0.0101936799184506,0.00611620795107034,0.471967380224261,0.00203873598369011,0.0438328236493374,0,0,0.0142711518858308,0.00101936799184506,0.0132517838939857,0.017329255861366,0.00815494393476045,0.00101936799184506,0.00101936799184506,0,0.252803261977574,0,0.00305810397553517,0,0,0,0,0,0.00101936799184506,0,0.00101936799184506,0.00101936799184506,0,0,0,0,0.00101936799184506,0,0,0,0,0,0,0
1208,6612,0.00391006842619746,0.00586510263929619,0.00195503421309873,0.00391006842619746,0.0752688172043011,0.00195503421309873,0.00195503421309873,0,0.00195503421309873,0.00879765395894428,0.00391006842619746,0.00391006842619746,0.000977517106549365,0.00782013685239492,0.00586510263929619,0.390029325513196,0.0117302052785924,0.0469208211143695,0,0.000977517106549365,0.0156402737047898,0,0.0205278592375367,0.0205278592375367,0.00293255131964809,0.0156402737047898,0.00586510263929619,0.00195503421309873,0.324535679374389,0.000977517106549365,0.00586510263929619,0,0.00195503421309873,0,0.000977517106549365,0.00293255131964809,0,0,0,0.00195503421309873,0,0,0,0,0,0,0,0,0,0,0,0
1212,6716,0.00411522633744856,0.0113168724279835,0.00205761316872428,0,0.095679012345679,0,0.00102880658436214,0.00308641975308642,0.00720164609053498,0.0113168724279835,0.00411522633744856,0,0,0.0226337448559671,0.00102880658436214,0.460905349794239,0.00411522633744856,0.0390946502057613,0,0,0.0174897119341564,0,0.0174897119341564,0.00823045267489712,0,0.00720164609053498,0.00205761316872428,0.00102880658436214,0.262345679012346,0.00205761316872428,0.0113168724279835,0,0,0,0,0.00102880658436214,0.00102880658436214,0,0,0.00102880658436214,0,0,0,0,0,0,0,0,0,0,0,0
1216,6819,0.00296442687747036,0.00889328063241107,0.00395256916996047,0.00197628458498024,0.0652173913043478,0,0.000988142292490119,0.00494071146245059,0.00691699604743083,0.0118577075098814,0.0108695652173913,0.00494071146245059,0.00395256916996047,0.00988142292490119,0.00296442687747036,0.447628458498024,0.00790513833992095,0.0464426877470356,0,0,0.0148221343873518,0,0.0148221343873518,0.0256916996047431,0.00889328063241107,0.00494071146245059,0.00296442687747036,0.00395256916996047,0.272727272727273,0.00197628458498024,0.00296442687747036,0,0.000988142292490119,0,0.00296442687747036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
