"sample.depths","sample.ages","Abies","Alnus.undiff.","Corylus","Ericaceae","Larix","Ostrya.Carpinus","Pinus.undiff.","Salix","Alnus.incana","Ambrosia","Betulaceae.undiff.","Myrica","Poaceae","Iva.xanthifolia","Pinus.strobus","Pinus.banksiana.P..resinosa","Betula","Betula.undiff.","Coniferophyta.undiff.","Picea.glauca","Picea.mariana","Alnus.viridis.subsp..crispa","Cupressaceae","Cyperaceae","Ulmus","Populus","Picea.undiff.","Fraxinus.nigra","Symphoricarpos.albus","Fraxinus.undiff.","Quercus","Amaranthaceae","Artemisia","Acer.rubrum","Acer.saccharum","Asteraceae.subf..Asteroideae.undiff.","Platanus","Fraxinus.pennsylvanica","Fagus","Tsuga","Thalictrum","Iva.annua.type","Juglans.cinerea","Asteraceae.subf..Cichorioideae","Shepherdia.canadensis"
898,2404,0.0176817288801572,0.0550098231827112,0.00196463654223969,0.00392927308447937,0.00589390962671906,0,0.0333988212180747,0.00196463654223969,0.00982318271119843,0.00196463654223969,0.031434184675835,0.00196463654223969,0.00196463654223969,0,0.00982318271119843,0.00785854616895874,0.037328094302554,0.0785854616895874,0.0294695481335953,0,0,0.0353634577603143,0.00196463654223969,0.0137524557956778,0.00196463654223969,0,0.603143418467583,0,0,0,0,0,0.00196463654223969,0,0.00196463654223969,0.00196463654223969,0,0,0.00392927308447937,0.00392927308447937,0,0,0,0,0
908,2743,0.0154798761609907,0.0247678018575851,0,0.00619195046439629,0.0123839009287926,0,0.0309597523219814,0.00928792569659443,0.00619195046439629,0.00309597523219814,0.0402476780185759,0.00309597523219814,0.00619195046439629,0,0.00619195046439629,0.00619195046439629,0.043343653250774,0.111455108359133,0.00928792569659443,0,0,0.0402476780185759,0,0.00619195046439629,0,0,0.603715170278638,0,0,0.00309597523219814,0.00309597523219814,0,0,0,0,0,0,0.00619195046439629,0,0.00309597523219814,0,0,0,0,0
918,3159,0.0302197802197802,0.0164835164835165,0,0.00549450549450549,0,0,0.0357142857142857,0.00274725274725275,0.0137362637362637,0,0.0412087912087912,0,0.00274725274725275,0,0.010989010989011,0.00824175824175824,0.0274725274725275,0.107142857142857,0.0192307692307692,0,0,0.0549450549450549,0,0.00549450549450549,0,0.00274725274725275,0.607142857142857,0,0,0,0.00274725274725275,0,0.00274725274725275,0,0,0,0,0,0,0,0.00274725274725275,0,0,0,0
928,3575,0.0254957507082153,0.028328611898017,0,0.0028328611898017,0.0028328611898017,0.0028328611898017,0.0226628895184136,0.0028328611898017,0.0028328611898017,0,0.0509915014164306,0,0.0056657223796034,0,0.0226628895184136,0.0141643059490085,0.0424929178470255,0.113314447592068,0.0368271954674221,0,0,0.0481586402266289,0,0.0113314447592068,0,0.0028328611898017,0.546742209631728,0.0028328611898017,0,0,0.0056657223796034,0,0.0028328611898017,0,0.0028328611898017,0,0,0,0,0,0,0,0,0,0
933,3783,0.023094688221709,0.0277136258660508,0,0.0023094688221709,0.0046189376443418,0.0092378752886836,0.0277136258660508,0,0.0046189376443418,0,0.0900692840646651,0,0,0,0.0115473441108545,0.0092378752886836,0.0669745958429561,0.133949191685912,0.023094688221709,0,0,0.046189376443418,0,0.0092378752886836,0.0046189376443418,0,0.484988452655889,0.0046189376443418,0.0092378752886836,0,0.0046189376443418,0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0,0,0
938,3991,0.00552486187845304,0.0193370165745856,0,0.00552486187845304,0,0,0.0386740331491713,0,0.0110497237569061,0,0.107734806629834,0,0,0,0.0193370165745856,0.0110497237569061,0.080110497237569,0.18232044198895,0.0110497237569061,0,0,0.0607734806629834,0,0.00828729281767956,0.00276243093922652,0.0138121546961326,0.414364640883978,0,0,0,0.00276243093922652,0.00552486187845304,0,0,0,0,0,0,0,0,0,0,0,0,0
945,4353,0.0261096605744125,0.0417754569190601,0,0.00261096605744125,0.00522193211488251,0,0.02088772845953,0.00261096605744125,0.010443864229765,0,0.0678851174934726,0.00261096605744125,0,0,0.0130548302872063,0.0156657963446475,0.0678851174934726,0.140992167101828,0.031331592689295,0,0,0.0600522193211488,0,0.0130548302872063,0,0,0.459530026109661,0.00261096605744125,0.00783289817232376,0.00261096605744125,0.00522193211488251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,4920,0.036231884057971,0.0072463768115942,0.00483091787439614,0,0.00966183574879227,0,0.0265700483091787,0,0.0072463768115942,0,0.0531400966183575,0,0.00241545893719807,0,0.0169082125603865,0.00483091787439614,0.0289855072463768,0.0869565217391304,0.0338164251207729,0,0.635265700483092,0.0241545893719807,0,0.0072463768115942,0,0,0,0.00241545893719807,0,0,0.00966183574879227,0.00241545893719807,0,0,0,0,0,0,0,0,0,0,0,0,0
961,6166,0.0335570469798658,0.0134228187919463,0,0,0.00223713646532438,0.00447427293064877,0.0268456375838926,0,0,0.00447427293064877,0.0648769574944072,0,0.00223713646532438,0,0.0201342281879195,0.0111856823266219,0.0492170022371365,0.116331096196868,0.029082774049217,0.029082774049217,0.507829977628635,0.0559284116331096,0,0.0111856823266219,0,0,0,0.00223713646532438,0,0.00223713646532438,0.00223713646532438,0.00223713646532438,0.00447427293064877,0,0.00447427293064877,0,0,0,0,0,0,0,0,0,0
963,6393,0.0305555555555556,0.0166666666666667,0,0,0.00277777777777778,0,0.0166666666666667,0,0,0,0.0361111111111111,0,0.00277777777777778,0,0.0166666666666667,0.00833333333333333,0.0305555555555556,0.144444444444444,0.0138888888888889,0,0,0.0388888888888889,0,0.00277777777777778,0,0,0.630555555555556,0,0.00277777777777778,0,0.00277777777777778,0,0,0,0,0,0,0,0.00277777777777778,0,0,0,0,0,0
965,6620,0.0308008213552361,0.0184804928131417,0,0,0.00205338809034908,0,0.0143737166324435,0.00205338809034908,0.00410677618069815,0.00205338809034908,0.0349075975359343,0.00205338809034908,0,0,0.00410677618069815,0.00205338809034908,0.0431211498973306,0.172484599589322,0.0164271047227926,0,0.605749486652977,0.0369609856262834,0,0.00410677618069815,0,0,0,0,0,0.00205338809034908,0,0,0,0,0,0,0,0,0,0,0,0.00205338809034908,0,0,0
967,6846,0.0336391437308868,0.0489296636085627,0,0,0.0091743119266055,0,0.0244648318042813,0.00305810397553517,0.073394495412844,0,0.0489296636085627,0.00305810397553517,0.00305810397553517,0,0.018348623853211,0,0.0795107033639144,0.159021406727829,0.018348623853211,0,0,0.055045871559633,0,0.0152905198776758,0.00611620795107034,0,0.391437308868502,0,0.00305810397553517,0,0.00305810397553517,0,0.00305810397553517,0,0,0,0,0,0,0,0,0,0,0,0
969,7073,0.106936416184971,0.0202312138728324,0,0,0.0260115606936416,0,0.0289017341040462,0,0.00289017341040462,0,0.0491329479768786,0.00289017341040462,0.00578034682080925,0,0.0202312138728324,0,0.0317919075144509,0.11849710982659,0.046242774566474,0,0,0.0635838150289017,0,0.0144508670520231,0.00289017341040462,0,0.453757225433526,0,0,0.00289017341040462,0,0.00289017341040462,0,0,0,0,0,0,0,0,0,0,0,0,0
971,7300,0.0619718309859155,0.0845070422535211,0.00563380281690141,0,0.0112676056338028,0.0028169014084507,0.0169014084507042,0,0.0366197183098592,0.0028169014084507,0.0732394366197183,0,0.00563380281690141,0,0.0197183098591549,0.0028169014084507,0.0845070422535211,0.154929577464789,0.028169014084507,0.0619718309859155,0.301408450704225,0.0338028169014084,0,0.00563380281690141,0,0,0,0,0,0,0,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0.0028169014084507,0,0
973,NA,0.0317796610169492,0.0720338983050847,0,0.00211864406779661,0.0190677966101695,0.00635593220338983,0.0317796610169492,0.0105932203389831,0.0233050847457627,0.00211864406779661,0.0741525423728814,0,0.00635593220338983,0,0.0211864406779661,0.00847457627118644,0.0699152542372881,0.197033898305085,0.0233050847457627,0.0254237288135593,0.216101694915254,0.133474576271186,0,0.0127118644067797,0.00211864406779661,0,0,0,0.00423728813559322,0.00211864406779661,0,0,0.00211864406779661,0,0,0.00211864406779661,0,0,0,0,0,0,0,0,0
975,NA,0.0254777070063694,0.0859872611464968,0,0,0.00955414012738853,0.00636942675159236,0.0509554140127389,0.0191082802547771,0.00955414012738853,0.00318471337579618,0.0796178343949045,0,0.00318471337579618,0,0.0286624203821656,0.00318471337579618,0.0509554140127389,0.207006369426752,0.0127388535031847,0,0,0.219745222929936,0,0.0573248407643312,0,0,0.121019108280255,0,0,0,0,0,0.00318471337579618,0,0,0.00318471337579618,0,0,0,0,0,0,0,0,0
980,NA,0.036,0.048,0,0.004,0.008,0.004,0.104,0,0,0.004,0.068,0,0.008,0,0.068,0.012,0.032,0.164,0.024,0.044,0.16,0.092,0.004,0.06,0.004,0.024,0,0,0.008,0,0.008,0,0.004,0,0,0.008,0,0,0,0,0,0,0,0,0
985,NA,0.0508474576271186,0.11864406779661,0,0,0.00564971751412429,0.00564971751412429,0.0338983050847458,0.0451977401129944,0.0112994350282486,0,0.0903954802259887,0,0,0,0.0169491525423729,0.00564971751412429,0.0225988700564972,0.146892655367232,0.0169491525423729,0,0,0.192090395480226,0.00564971751412429,0.0451977401129944,0,0.0282485875706215,0.0847457627118644,0,0.0338983050847458,0,0.00564971751412429,0,0.0112994350282486,0,0,0,0,0,0,0.00564971751412429,0.00564971751412429,0,0,0.00564971751412429,0.00564971751412429
