"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Alnus","Betula","Carya","Castanea","Celtis","Cephalanthus","Cornus.sericea","Corylus","Elaeagnus","Ephedra","Fagus","Fraxinus..tetracolpate.","Fraxinus..tricolpate.","Ilex.Nemopanthus","Juglans.cinerea","Juglans.nigra","Juniperus.Thuja","Larix","Liquidambar","Liriodendron","Magnolia","Morus","Myrica","Nyssa","Ostrya.Carpinus","Picea","Pinus.strobus","Pinus.subg..Pinus","Pinus.undiff.","Platanus","Populus","Quercus","Salix","Sarcobatus.vermiculatus","Shepherdia.canadensis","Tilia","Tsuga","Ulmus","Vitis","Ambrosia.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Brassicaceae","Caryophyllaceae","Chenopodiaceae.Amaranthaceae.undiff.","Cyperaceae","Epilobium","Galium","Plantago.lanceolata","Plantago.major","Plantago.undiff.","Poaceae.undiff.","Polygonum","Ranunculus","Rosaceae.undiff.","Rumex","Sanguisorba","Scrophulariaceae","Thalictrum","Urticaceae","Xanthium","Zea"
325,4272,0,0.00255754475703325,0.0869565217391304,0.0127877237851662,0.107416879795396,0.0179028132992327,0,0,0,0,0,0,0,0.219948849104859,0.0153452685421995,0.071611253196931,0,0.00767263427109974,0,0.00255754475703325,0,0,0.00255754475703325,0,0,0,0,0.0843989769820972,0,0.00767263427109974,0,0.00767263427109974,0.0179028132992327,0,0.143222506393862,0,0,0,0.0485933503836317,0.0255754475703325,0.0971867007672634,0.0051150895140665,0.00255754475703325,0,0,0.00767263427109974,0,0,0,0,0.0051150895140665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,4392,0,0,0.0750670241286863,0.00536193029490617,0.0777479892761394,0.0428954423592493,0.00536193029490617,0,0,0,0,0,0,0.348525469168901,0.0107238605898123,0.0402144772117962,0.00536193029490617,0.0107238605898123,0.00268096514745308,0.00268096514745308,0,0,0,0,0,0,0,0.0348525469168901,0,0.0107238605898123,0.00268096514745308,0.0134048257372654,0.0160857908847185,0,0.152815013404826,0,0,0,0.0268096514745308,0.0187667560321716,0.0804289544235925,0,0.00536193029490617,0,0,0.00268096514745308,0,0,0,0,0.00268096514745308,0,0,0,0,0.00268096514745308,0,0.00268096514745308,0,0,0,0,0,0,0,0,0
345,4502,0,0,0.0926430517711172,0.0136239782016349,0.128065395095368,0.0299727520435967,0.00544959128065395,0,0,0,0,0,0,0.217983651226158,0.0163487738419619,0.0599455040871935,0,0,0,0.00272479564032698,0.00544959128065395,0,0,0,0,0,0,0.0599455040871935,0.00272479564032698,0.00272479564032698,0,0.0136239782016349,0.0354223433242507,0,0.17983651226158,0,0,0,0.0163487738419619,0.00817438692098093,0.0926430517711172,0.00272479564032698,0.00272479564032698,0,0,0,0,0,0,0.00272479564032698,0.00272479564032698,0,0,0,0,0,0.00272479564032698,0,0,0,0,0,0,0.00272479564032698,0,0,0
355,4602,0,0.00222222222222222,0.0844444444444444,0.00666666666666667,0.0822222222222222,0.04,0,0,0,0,0,0,0,0.186666666666667,0.0422222222222222,0.0511111111111111,0,0,0.00222222222222222,0.00444444444444444,0,0,0,0,0,0,0.00222222222222222,0.0511111111111111,0.00222222222222222,0.0222222222222222,0,0.0266666666666667,0.0377777777777778,0,0.202222222222222,0,0,0,0.0177777777777778,0.0288888888888889,0.0955555555555556,0,0.00444444444444444,0,0,0.00222222222222222,0,0,0,0,0.00222222222222222,0,0,0,0,0,0.00222222222222222,0,0,0,0,0,0,0,0,0,0
360,4647,0,0.00286532951289398,0.0487106017191977,0.00859598853868195,0.0573065902578797,0.0257879656160458,0.00573065902578797,0.00573065902578797,0,0,0,0,0,0.171919770773639,0.0257879656160458,0.0573065902578797,0,0.0143266475644699,0,0,0,0,0,0,0,0,0,0.0744985673352436,0.00286532951289398,0.0257879656160458,0.00286532951289398,0.0171919770773639,0.0343839541547278,0,0.283667621776504,0,0,0,0.0315186246418338,0.00286532951289398,0.0687679083094556,0.0229226361031519,0,0,0.00286532951289398,0.00286532951289398,0,0,0,0,0.00286532951289398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,4691,0,0,0.0441176470588235,0,0.0647058823529412,0.0147058823529412,0.00588235294117647,0,0,0,0,0,0,0.167647058823529,0.0205882352941176,0.0617647058823529,0,0.0088235294117647,0.00294117647058824,0,0,0,0,0,0,0.00294117647058824,0,0.088235294117647,0.00294117647058824,0.00588235294117647,0.00588235294117647,0.0147058823529412,0.0411764705882353,0,0.302941176470588,0,0,0,0.0264705882352941,0.0176470588235294,0.0705882352941176,0.00588235294117647,0.00294117647058824,0,0,0.00588235294117647,0,0,0,0,0.00588235294117647,0,0,0,0,0,0.00588235294117647,0,0,0,0,0,0,0,0.00294117647058824,0,0
375,4771,0,0,0.0481171548117155,0.00418410041841004,0.0836820083682008,0.0397489539748954,0,0,0,0,0,0,0,0.198744769874477,0.0146443514644351,0.0815899581589958,0,0.00836820083682008,0.00209205020920502,0,0,0,0,0,0,0,0,0.0627615062761506,0,0.00836820083682008,0,0.00418410041841004,0.0355648535564854,0,0.232217573221757,0.00209205020920502,0,0,0.0334728033472803,0.0188284518828452,0.106694560669456,0.00627615062761506,0.00418410041841004,0,0,0.00209205020920502,0,0,0,0,0,0,0,0,0,0,0.00209205020920502,0,0,0,0,0,0,0,0,0,0
380,4810,0,0,0.0651629072681704,0.012531328320802,0.0952380952380952,0.0476190476190476,0.0025062656641604,0,0,0,0.0025062656641604,0,0,0.25062656641604,0.0225563909774436,0.0651629072681704,0,0.0025062656641604,0,0.0075187969924812,0,0,0,0,0,0,0,0.0576441102756892,0,0.0050125313283208,0,0,0.025062656641604,0,0.228070175438596,0,0,0,0.0150375939849624,0.0050125313283208,0.0776942355889724,0,0.0050125313283208,0,0,0,0,0,0,0,0.0025062656641604,0,0,0,0,0,0.0050125313283208,0,0,0,0,0,0,0,0,0,0
395,4920,0,0,0.0878552971576227,0.00516795865633075,0.041343669250646,0.0568475452196382,0,0,0,0,0,0,0,0.219638242894057,0.0155038759689922,0.0516795865633075,0,0.020671834625323,0.00516795865633075,0.00516795865633075,0,0,0,0,0,0,0,0.0568475452196382,0,0.0103359173126615,0.00516795865633075,0.00775193798449612,0.0310077519379845,0,0.224806201550388,0,0,0,0.0129198966408269,0.0284237726098191,0.103359173126615,0,0,0,0,0,0,0,0,0.00258397932816537,0.00516795865633075,0,0,0,0,0,0,0,0,0,0,0,0,0.00258397932816537,0,0,0
405,4993,0,0,0.0663716814159292,0.00663716814159292,0.081858407079646,0.0575221238938053,0.00221238938053097,0,0,0,0,0,0,0.148230088495575,0.0221238938053097,0.081858407079646,0,0.0088495575221239,0,0.00663716814159292,0,0,0,0,0,0,0,0.0663716814159292,0.00221238938053097,0.00663716814159292,0,0.00442477876106195,0.0353982300884956,0.00221238938053097,0.230088495575221,0.00442477876106195,0,0,0.0199115044247788,0.00663716814159292,0.106194690265487,0.00442477876106195,0.00221238938053097,0,0.00221238938053097,0.00442477876106195,0,0,0,0.00221238938053097,0.0132743362831858,0,0,0,0,0,0,0.00221238938053097,0,0,0,0,0,0.00221238938053097,0,0,0
415,5068,0,0.00258397932816537,0.062015503875969,0.00516795865633075,0.0645994832041344,0.0232558139534884,0.00516795865633075,0,0.00258397932816537,0,0.00258397932816537,0,0,0.201550387596899,0.0129198966408269,0.0465116279069767,0,0.0310077519379845,0,0.00258397932816537,0,0,0,0,0,0,0,0.0775193798449612,0,0.0103359173126615,0,0.0103359173126615,0.0155038759689922,0,0.227390180878553,0,0,0,0.020671834625323,0.0155038759689922,0.131782945736434,0.00258397932816537,0.00516795865633075,0,0.00775193798449612,0.00516795865633075,0,0,0,0,0.00516795865633075,0,0,0,0,0,0.00258397932816537,0,0,0,0,0,0,0,0,0,0
425,5150,0,0,0.0923076923076923,0.0043956043956044,0.105494505494505,0.0153846153846154,0.0021978021978022,0,0,0,0,0,0,0.283516483516484,0.0131868131868132,0.0527472527472527,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0.0505494505494506,0.0043956043956044,0.0021978021978022,0.0021978021978022,0.00879120879120879,0.0593406593406593,0,0.145054945054945,0.0021978021978022,0,0,0.0241758241758242,0.00659340659340659,0.105494505494505,0.0021978021978022,0.0021978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,5239,0,0,0.0666666666666667,0.00238095238095238,0.080952380952381,0.0571428571428571,0.00476190476190476,0,0,0,0,0,0,0.280952380952381,0.00952380952380952,0.0357142857142857,0,0.0214285714285714,0,0.00238095238095238,0,0,0,0,0,0,0,0.080952380952381,0,0.00714285714285714,0,0.00952380952380952,0.0142857142857143,0,0.154761904761905,0.00476190476190476,0,0,0.0166666666666667,0.00714285714285714,0.126190476190476,0.0119047619047619,0,0,0,0,0,0,0,0,0.00238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0.00238095238095238,0,0,0
445,5340,0,0,0.062634989200864,0.00215982721382289,0.0734341252699784,0.041036717062635,0,0,0,0,0,0,0,0.27645788336933,0.00647948164146868,0.0431965442764579,0,0.019438444924406,0,0.00431965442764579,0,0,0,0,0,0,0,0.0561555075593952,0,0.0107991360691145,0,0.019438444924406,0.0453563714902808,0,0.166306695464363,0,0,0,0.0259179265658747,0.0302375809935205,0.0993520518358531,0.00647948164146868,0.00215982721382289,0,0.00215982721382289,0,0,0,0,0,0.00431965442764579,0,0,0,0,0,0,0,0,0,0,0,0,0.00215982721382289,0,0,0
455,5455,0,0,0.0828924162257496,0.0017636684303351,0.0617283950617284,0.037037037037037,0,0,0.00352733686067019,0,0,0,0,0.2663139329806,0.0246913580246914,0.0599647266313933,0,0.0194003527336861,0.0017636684303351,0,0,0,0,0,0,0,0.0017636684303351,0.037037037037037,0,0.00881834215167548,0,0.00881834215167548,0.0493827160493827,0,0.119929453262787,0,0,0,0.0634920634920635,0.0388007054673721,0.0987654320987654,0.00352733686067019,0.00352733686067019,0,0,0,0,0,0,0,0.0017636684303351,0,0,0,0,0,0.0017636684303351,0,0,0,0,0,0,0.00352733686067019,0,0,0
465,5586,0,0,0.107692307692308,0,0.0615384615384615,0.0384615384615385,0,0,0,0,0,0,0,0.166666666666667,0.0282051282051282,0.041025641025641,0,0.0333333333333333,0,0.00256410256410256,0,0,0,0,0,0,0,0.0461538461538462,0,0.0128205128205128,0,0.00512820512820513,0.082051282051282,0,0.117948717948718,0,0,0,0.0256410256410256,0.0974358974358974,0.123076923076923,0.00256410256410256,0.00256410256410256,0,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0
475,5732,0,0,0.0749414519906323,0.0117096018735363,0.0374707259953162,0.0304449648711944,0,0,0,0,0,0,0,0.252927400468384,0.0163934426229508,0.0655737704918033,0,0.00468384074941452,0,0.00468384074941452,0,0,0,0,0,0,0,0.0398126463700234,0,0.00702576112412178,0,0.0117096018735363,0.0374707259953162,0,0.180327868852459,0,0,0,0.0234192037470726,0.0679156908665105,0.124121779859485,0.00468384074941452,0,0,0,0,0,0,0,0,0.00234192037470726,0,0,0,0,0,0,0.00234192037470726,0,0,0,0,0,0,0,0,0
481,5824,0,0,0.0314465408805031,0.00419287211740042,0.0461215932914046,0.039832285115304,0,0,0,0,0,0,0.00209643605870021,0.268343815513627,0.010482180293501,0.0482180293501048,0,0.00628930817610063,0,0.00628930817610063,0,0,0,0,0,0,0,0.090146750524109,0,0.0167714884696017,0,0.00838574423480084,0.0461215932914046,0,0.171907756813417,0,0,0,0.0251572327044025,0.0712788259958071,0.0985324947589098,0.00209643605870021,0,0,0,0,0,0,0,0,0.00209643605870021,0,0,0,0,0,0.00419287211740042,0,0,0,0,0,0,0,0,0,0
491,5983,0,0,0.0634146341463415,0.0268292682926829,0.0390243902439024,0.0365853658536585,0.0024390243902439,0,0,0,0,0,0,0.197560975609756,0.024390243902439,0.048780487804878,0,0.024390243902439,0,0,0,0,0.0024390243902439,0,0,0,0,0.0390243902439024,0.0024390243902439,0.0048780487804878,0,0.0146341463414634,0.0463414634146341,0,0.168292682926829,0,0,0,0.024390243902439,0.1,0.121951219512195,0.0024390243902439,0,0,0,0.0048780487804878,0,0,0,0,0.0024390243902439,0,0,0,0,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0
495,6048,0,0,0.0732600732600733,0.00549450549450549,0.0347985347985348,0.0402930402930403,0,0.00183150183150183,0,0,0,0,0,0.144688644688645,0.0311355311355311,0.0476190476190476,0,0.032967032967033,0,0.00183150183150183,0,0,0,0,0,0,0,0.0494505494505494,0,0.0146520146520147,0.00366300366300366,0.010989010989011,0.0366300366300366,0,0.179487179487179,0.00183150183150183,0,0,0.0238095238095238,0.10989010989011,0.144688644688645,0,0.00366300366300366,0,0.00183150183150183,0,0,0,0,0,0,0,0,0,0,0,0.00549450549450549,0,0,0,0,0,0,0,0,0,0
505,6211,0,0,0.0481400437636762,0.00437636761487965,0.0612691466083151,0.050328227571116,0,0,0,0,0,0,0,0.214442013129103,0.0196936542669584,0.0525164113785558,0,0.0284463894967177,0,0.00437636761487965,0,0,0,0,0,0,0,0.037199124726477,0,0.00437636761487965,0,0.0087527352297593,0.0350109409190372,0,0.229759299781182,0,0,0,0.0240700218818381,0.0700218818380744,0.0897155361050328,0.0087527352297593,0.00656455142231947,0,0,0,0,0,0,0,0.00218818380743982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,6372,0,0.00218818380743982,0.0481400437636762,0,0.0284463894967177,0.0831509846827133,0,0,0.00437636761487965,0,0,0,0,0.225382932166302,0.0153172866520788,0.0634573304157549,0,0.0175054704595186,0,0.00437636761487965,0,0,0,0,0,0,0,0.0306345733041575,0,0.0131291028446389,0,0.0109409190371991,0.0481400437636762,0,0.179431072210066,0.00218818380743982,0,0,0.0240700218818381,0.0612691466083151,0.12035010940919,0.00437636761487965,0.00437636761487965,0,0.00437636761487965,0,0,0,0,0.00218818380743982,0.00218818380743982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,6525,0,0.00702576112412178,0.0444964871194379,0.00468384074941452,0.0210772833723653,0.0210772833723653,0,0,0,0,0,0,0,0.299765807962529,0.0163934426229508,0.0281030444964871,0,0.0163934426229508,0.00234192037470726,0.0117096018735363,0,0,0,0,0,0,0,0.063231850117096,0,0.00702576112412178,0,0.00468384074941452,0.112412177985948,0,0.100702576112412,0.00468384074941452,0,0,0.00936768149882904,0.114754098360656,0.098360655737705,0,0.00234192037470726,0,0.00234192037470726,0,0,0,0,0.00234192037470726,0,0,0,0,0,0,0.00468384074941452,0,0,0,0,0,0,0,0,0,0
535,6668,0,0,0.0521978021978022,0.00274725274725275,0.032967032967033,0.032967032967033,0,0,0,0,0,0,0,0.285714285714286,0.0302197802197802,0.0412087912087912,0,0.00549450549450549,0,0.00549450549450549,0,0,0,0,0,0,0,0.120879120879121,0,0.010989010989011,0,0.0164835164835165,0.0192307692307692,0,0.115384615384615,0,0,0,0.0192307692307692,0.0357142857142857,0.156593406593407,0,0.00549450549450549,0,0.00549450549450549,0.00274725274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274725274725275,0,0,0
545,6795,0,0.00256410256410256,0.0948717948717949,0,0.0230769230769231,0.0358974358974359,0,0,0.0128205128205128,0,0,0,0,0.269230769230769,0.0102564102564103,0.0205128205128205,0,0.0153846153846154,0.00256410256410256,0,0,0,0,0,0,0.00256410256410256,0,0.0948717948717949,0,0.00769230769230769,0,0.0153846153846154,0.0282051282051282,0.00256410256410256,0.166666666666667,0.00256410256410256,0,0,0.0333333333333333,0.0384615384615385,0.112820512820513,0,0,0,0,0,0,0,0,0.00256410256410256,0,0,0,0,0,0,0.00256410256410256,0,0.00256410256410256,0,0,0,0,0,0,0,0
555,6910,0,0,0.0764119601328904,0.00332225913621262,0.0365448504983389,0.0315614617940199,0,0,0.00332225913621262,0,0,0,0,0.225913621262458,0.0249169435215947,0.0382059800664452,0.00166112956810631,0.0215946843853821,0.00166112956810631,0,0,0,0,0,0,0,0,0.0913621262458472,0,0.0132890365448505,0,0.0166112956810631,0.0415282392026578,0,0.1578073089701,0,0,0,0.026578073089701,0.0465116279069767,0.134551495016611,0.00332225913621262,0,0,0,0,0,0,0,0,0.00332225913621262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,7018,0,0.00210526315789474,0.0547368421052632,0.00421052631578947,0.0294736842105263,0.0336842105263158,0.00421052631578947,0,0.00631578947368421,0,0.00210526315789474,0,0,0.303157894736842,0.00631578947368421,0.0336842105263158,0,0.0210526315789474,0.00210526315789474,0.00210526315789474,0,0,0,0,0,0,0,0.0631578947368421,0,0.00421052631578947,0,0.00842105263157895,0.0821052631578947,0,0.115789473684211,0,0,0,0.0294736842105263,0.0442105263157895,0.136842105263158,0,0.00421052631578947,0,0,0.00210526315789474,0,0,0,0,0,0,0,0,0,0,0.00210526315789474,0,0,0,0,0,0,0.00210526315789474,0,0,0
575,7128,0,0.00210526315789474,0.0673684210526316,0.00210526315789474,0.0378947368421053,0.0168421052631579,0,0,0.0105263157894737,0,0,0,0,0.328421052631579,0.0147368421052632,0.0357894736842105,0,0.0168421052631579,0.00210526315789474,0,0,0,0,0,0,0,0,0.0484210526315789,0,0.00421052631578947,0.00421052631578947,0.0105263157894737,0.0631578947368421,0,0.113684210526316,0.00210526315789474,0,0,0.0168421052631579,0.0294736842105263,0.149473684210526,0.0105263157894737,0,0,0.00421052631578947,0,0,0,0,0.00421052631578947,0.00210526315789474,0,0,0,0,0,0.00210526315789474,0,0,0,0,0,0,0,0,0,0
580,7186,0,0.00220264317180617,0.0770925110132159,0,0.0242290748898678,0.0110132158590308,0,0,0,0,0,0,0,0.262114537444934,0.0198237885462555,0.0198237885462555,0,0.013215859030837,0.00440528634361234,0.00440528634361234,0,0,0,0,0,0,0,0.0352422907488987,0,0.0110132158590308,0.00220264317180617,0.00881057268722467,0.158590308370044,0,0.162995594713656,0.00220264317180617,0,0,0.0176211453744493,0.0352422907488987,0.116740088105727,0,0.00220264317180617,0,0.00220264317180617,0,0,0,0,0.00220264317180617,0.00440528634361234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,7313,0,0,0.0546318289786223,0.00237529691211401,0.0308788598574822,0.0332541567695962,0.00237529691211401,0,0.00712589073634204,0,0,0,0,0.190023752969121,0.0285035629453682,0.0380047505938242,0,0.0166270783847981,0.00237529691211401,0.00950118764845606,0,0,0,0,0,0,0,0.0878859857482185,0,0.00475059382422803,0,0.0118764845605701,0.0570071258907363,0,0.178147268408551,0,0,0,0.0332541567695962,0.0807600950118765,0.121140142517815,0,0.00237529691211401,0,0.00237529691211401,0,0,0,0,0.00237529691211401,0.00237529691211401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,7384,0,0.00196850393700787,0.062992125984252,0.00590551181102362,0.0255905511811024,0.0275590551181102,0,0,0,0,0.00196850393700787,0,0,0.25,0.00590551181102362,0.0334645669291339,0,0.00984251968503937,0.00196850393700787,0.00393700787401575,0,0,0,0,0,0,0,0.0807086614173228,0,0.0216535433070866,0.00393700787401575,0.00590551181102362,0.0334645669291339,0.00196850393700787,0.216535433070866,0,0,0,0.015748031496063,0.0452755905511811,0.116141732283465,0.00196850393700787,0.00393700787401575,0,0.00196850393700787,0.00590551181102362,0,0,0,0.00196850393700787,0.0118110236220472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,7545,0.00209643605870021,0,0.0964360587002096,0.00628930817610063,0.010482180293501,0.0209643605870021,0.00209643605870021,0,0,0,0,0,0,0.306079664570231,0.010482180293501,0.0251572327044025,0,0.00209643605870021,0.00209643605870021,0.00628930817610063,0,0,0,0,0,0,0,0.0733752620545073,0,0.0188679245283019,0,0.010482180293501,0.0775681341719078,0,0.125786163522013,0.00419287211740042,0,0,0.0146750524109015,0.0817610062893082,0.0943396226415094,0,0.00209643605870021,0,0,0.00209643605870021,0,0,0,0.00209643605870021,0.00209643605870021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,7737,0,0.00528169014084507,0.0721830985915493,0.00528169014084507,0.0264084507042254,0.0264084507042254,0,0,0,0,0,0,0,0.221830985915493,0.00880281690140845,0.0264084507042254,0,0.0246478873239437,0,0.00352112676056338,0,0,0,0,0,0,0.00176056338028169,0.121478873239437,0.00352112676056338,0.0140845070422535,0,0.0246478873239437,0.0492957746478873,0,0.170774647887324,0.00176056338028169,0,0,0.022887323943662,0.0387323943661972,0.11443661971831,0,0.00528169014084507,0,0.00176056338028169,0,0,0,0,0,0.00704225352112676,0,0,0,0,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0
625,7969,0,0.0035778175313059,0.0608228980322004,0.00178890876565295,0.0304114490161002,0.0143112701252236,0,0.00178890876565295,0,0,0.00178890876565295,0,0,0.239713774597496,0.0125223613595707,0.0339892665474061,0,0.0071556350626118,0,0.0071556350626118,0,0,0,0,0,0,0.00178890876565295,0.0536672629695885,0,0.0196779964221825,0.0035778175313059,0.0107334525939177,0.0536672629695885,0,0.118067978533095,0,0,0,0.00894454382826476,0.191413237924866,0.103756708407871,0,0.00178890876565295,0,0,0,0,0,0,0.00178890876565295,0.00894454382826476,0,0,0,0,0,0.0071556350626118,0,0,0,0,0,0,0,0,0,0
635,8245,0,0,0.0784313725490196,0.0035650623885918,0.0409982174688057,0.0053475935828877,0,0,0,0,0,0,0,0.0944741532976827,0.0231729055258467,0.0516934046345811,0.0017825311942959,0.0160427807486631,0,0,0.0017825311942959,0,0,0,0,0,0,0.0285204991087344,0,0.0427807486631016,0.0035650623885918,0.0499108734402852,0.0160427807486631,0,0.101604278074866,0,0,0,0.0231729055258467,0.331550802139037,0.0766488413547237,0,0.0017825311942959,0,0,0,0,0,0,0.0017825311942959,0.0053475935828877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,8564,0,0.00240963855421687,0.0289156626506024,0,0.0265060240963855,0.0072289156626506,0,0,0,0,0,0,0,0.0698795180722892,0.00240963855421687,0.0240963855421687,0,0.0072289156626506,0,0,0.00240963855421687,0,0,0,0,0.00240963855421687,0,0.0506024096385542,0.00240963855421687,0.0698795180722892,0.00481927710843374,0.0578313253012048,0.00481927710843374,0,0.185542168674699,0.00240963855421687,0,0,0.0120481927710843,0.356626506024096,0.0530120481927711,0,0.0072289156626506,0,0,0,0,0,0,0.0072289156626506,0.00481927710843374,0,0,0,0,0,0.0072289156626506,0,0,0,0,0,0,0,0,0,0
655,8928,0,0,0.0429447852760736,0,0.0408997955010225,0.0122699386503067,0,0,0,0,0,0,0,0.0204498977505112,0.0081799591002045,0.0265848670756646,0.00204498977505112,0.0122699386503067,0,0.00408997955010225,0,0,0,0,0,0,0,0.0940695296523517,0.00613496932515337,0.0838445807770961,0,0.116564417177914,0.00408997955010225,0,0.349693251533742,0.00408997955010225,0,0,0.0143149284253579,0.0838445807770961,0.0429447852760736,0,0.00408997955010225,0,0.00408997955010225,0.00204498977505112,0,0.00204498977505112,0,0.00408997955010225,0.0122699386503067,0,0,0,0,0,0.00204498977505112,0,0,0,0,0,0,0,0,0,0
665,9336,0,0,0.0272952853598015,0.00496277915632754,0.0471464019851117,0.00496277915632754,0,0,0,0,0.00248138957816377,0,0,0.00496277915632754,0.0272952853598015,0.0744416873449131,0,0.00248138957816377,0,0.00248138957816377,0,0,0,0,0,0,0,0.0446650124069479,0,0.13151364764268,0.0148883374689826,0.099255583126551,0.00496277915632754,0,0.240694789081886,0.00248138957816377,0,0,0.0124069478908189,0.178660049627792,0.0620347394540943,0,0,0,0,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0,0.00248138957816377,0.00248138957816377,0,0
675,9783,0.00538599640933573,0,0.0323159784560144,0.00359066427289048,0.0718132854578097,0.00718132854578097,0,0,0,0,0.00179533213644524,0,0,0.00538599640933573,0.0161579892280072,0.0502692998204668,0,0,0,0,0.00359066427289048,0,0,0,0,0,0,0.149012567324955,0,0.143626570915619,0.0251346499102334,0.127468581687612,0.00359066427289048,0,0.262118491921005,0,0,0,0,0.0394973070017953,0.0430879712746858,0,0.00359066427289048,0,0,0.00179533213644524,0,0,0,0,0.00179533213644524,0,0,0,0,0,0.00179533213644524,0,0,0,0,0,0,0,0,0,0
680,10018,0.00181488203266788,0.00362976406533575,0.0072595281306715,0.00181488203266788,0.0689655172413793,0.00362976406533575,0,0,0,0,0,0,0,0.00181488203266788,0.00362976406533575,0.0362976406533575,0,0,0,0.00181488203266788,0.00181488203266788,0,0,0,0,0,0,0.0671506352087114,0,0.116152450090744,0.0961887477313975,0.268602540834846,0.00362976406533575,0.00362976406533575,0.219600725952813,0.00362976406533575,0,0,0,0.0217785843920145,0.0381125226860254,0,0,0,0.00544464609800363,0,0,0,0,0,0.0181488203266788,0,0,0,0,0,0.00544464609800363,0,0,0,0,0,0,0,0,0,0
690,10500,0.00982318271119843,0.00982318271119843,0.0157170923379175,0,0.108055009823183,0.00392927308447937,0,0,0,0,0.00392927308447937,0,0,0.00392927308447937,0.00196463654223969,0.0412573673870334,0,0.00392927308447937,0,0.00196463654223969,0.00196463654223969,0,0,0,0,0,0,0.0785854616895874,0.00392927308447937,0.12573673870334,0.0609037328094303,0.145383104125737,0.00196463654223969,0.00196463654223969,0.278978388998035,0.00196463654223969,0,0,0.00196463654223969,0.0216110019646365,0.0569744597249509,0,0.00196463654223969,0,0,0,0,0,0,0,0.00982318271119843,0,0,0,0,0,0.00196463654223969,0,0,0,0,0,0,0,0,0,0
695,10744,0.00869565217391304,0,0.0156521739130435,0,0.135652173913043,0.00173913043478261,0,0,0,0,0.00521739130434783,0,0,0.00173913043478261,0,0.0521739130434783,0,0.00521739130434783,0,0,0.00869565217391304,0,0,0,0,0,0,0.0782608695652174,0.00347826086956522,0.180869565217391,0.04,0.182608695652174,0.00173913043478261,0,0.201739130434783,0,0,0,0.00173913043478261,0.00347826086956522,0.0573913043478261,0,0.00173913043478261,0,0.00173913043478261,0,0,0,0.00173913043478261,0.00173913043478261,0.00695652173913044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,11233,0.024390243902439,0,0.0225140712945591,0.00375234521575985,0.127579737335835,0.00187617260787992,0,0,0,0,0.00938086303939963,0,0,0.00187617260787992,0.00187617260787992,0.050656660412758,0,0.00375234521575985,0,0,0.0131332082551595,0,0,0,0.0112570356472795,0,0,0.0544090056285178,0.0225140712945591,0.174484052532833,0.0469043151969981,0.153846153846154,0,0.0375234521575985,0.106941838649156,0.00187617260787992,0,0,0,0.00938086303939963,0.0562851782363977,0,0.00562851782363977,0,0.00187617260787992,0.00375234521575985,0,0,0.00187617260787992,0,0.0431519699812383,0,0,0,0,0,0.00562851782363977,0.00187617260787992,0,0,0,0,0,0,0,0,0
715,11708,0.0135440180586907,0,0.018058690744921,0.0090293453724605,0.036117381489842,0.00225733634311512,0,0.00225733634311512,0,0,0.0112866817155756,0,0,0,0.0112866817155756,0.0406320541760722,0,0.00225733634311512,0,0.00451467268623025,0.0428893905191874,0,0,0,0,0,0,0.0428893905191874,0.0993227990970655,0.0857787810383747,0.0857787810383747,0.203160270880361,0,0.0406320541760722,0.128668171557562,0.00451467268623025,0,0,0,0.0090293453724605,0.0428893905191874,0,0.00677200902934537,0,0.0112866817155756,0,0,0,0,0,0.0406320541760722,0,0,0,0,0,0.00451467268623025,0,0,0,0,0,0,0,0,0,0
