"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Acer.undiff.","Alnus.incana","Alnus.viridis.subsp..crispa","Betula..small.","Betula.undiff.","Carya","Castanea","Celtis","Cephalanthus","Cornus","Corylus","Cupressaceae","Ericaceae","Fagus","Fraxinus.americana","Fraxinus.nigra","Fraxinus.undiff.","Ilex","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar","Morus","Myrica.Comptonia.peregrina","Nyssa","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Rhamnus.Vitis","Salix","Sambucus","Taxus","Tilia","Tsuga","Ulmus","Viburnum","Ambrosia","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Caryophyllaceae.undiff.","Chenopodiaceae","Cyperaceae","Fabaceae","Galium","Humulus","Iva.annua.type","Plantago","Poaceae.undiff.","Polygonaceae.undiff.","Polygonum.bistortoides","Ranunculaceae.undiff.","Rosaceae","Rumex","Stellaria","Thalictrum","Urtica","Zea"
68.5,1057,0.00177304964539007,0.00531914893617021,0.0141843971631206,0.00177304964539007,0.00177304964539007,0,0.00177304964539007,0.264184397163121,0.0106382978723404,0.00886524822695036,0,0,0,0.00177304964539007,0.00531914893617021,0.00354609929078014,0.195035460992908,0.0124113475177305,0.00177304964539007,0.00354609929078014,0.00531914893617021,0,0,0,0,0,0.0159574468085106,0,0.00177304964539007,0.00531914893617021,0.0124113475177305,0.0177304964539007,0.049645390070922,0,0,0.122340425531915,0,0.00177304964539007,0,0,0.00177304964539007,0.209219858156028,0.00886524822695036,0.00177304964539007,0.00177304964539007,0,0,0.00177304964539007,0,0,0,0.00177304964539007,0,0,0,0,0,0.00531914893617021,0,0,0,0.00177304964539007,0,0,0,0,0
70.5,1094,0,0.0132827324478178,0.0227703984819734,0.00379506641366224,0.00189753320683112,0,0,0.27134724857685,0.0094876660341556,0.0189753320683112,0,0,0,0,0.00189753320683112,0,0.22011385199241,0.00759013282732448,0.00759013282732448,0.00189753320683112,0.00379506641366224,0,0,0,0,0,0.0189753320683112,0.00189753320683112,0.00569259962049336,0.00379506641366224,0.0094876660341556,0.0265654648956357,0.0550284629981025,0.00379506641366224,0.00189753320683112,0.0740037950664137,0,0,0,0,0.00189753320683112,0.195445920303605,0.0113851992409867,0.00189753320683112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189753320683112,0,0,0,0.00189753320683112,0,0,0,0,0
72.5,1131,0.00169779286926995,0.0118845500848896,0.0169779286926995,0.0033955857385399,0.0152801358234295,0,0,0.263157894736842,0.00848896434634975,0.0186757215619694,0,0,0.00169779286926995,0,0.0033955857385399,0.00169779286926995,0.202037351443124,0.0118845500848896,0.0033955857385399,0.0033955857385399,0.0033955857385399,0.00509337860780985,0,0,0,0,0.0152801358234295,0,0.00848896434634975,0.0186757215619694,0.0101867572156197,0.0101867572156197,0.0730050933786078,0.0067911714770798,0,0.0950764006791171,0,0,0,0,0.00169779286926995,0.173174872665535,0.00509337860780985,0.00169779286926995,0.00169779286926995,0,0,0,0,0,0,0,0,0,0,0,0,0.00169779286926995,0,0,0,0,0.00169779286926995,0,0,0,0
74.5,1168,0.00181159420289855,0.00543478260869565,0.0253623188405797,0.0036231884057971,0.0072463768115942,0,0,0.255434782608696,0.0072463768115942,0.0072463768115942,0,0,0,0,0.00181159420289855,0.00181159420289855,0.206521739130435,0.0199275362318841,0.00181159420289855,0.00181159420289855,0.00543478260869565,0.00181159420289855,0.00181159420289855,0,0,0,0.0108695652173913,0.00181159420289855,0.00543478260869565,0.00905797101449275,0.0108695652173913,0.0253623188405797,0.052536231884058,0.00181159420289855,0,0.125,0,0,0,0,0.00181159420289855,0.184782608695652,0.0108695652173913,0,0,0,0.00181159420289855,0,0,0,0,0.00181159420289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76.5,1205,0.00176678445229682,0.00353356890459364,0.0141342756183746,0.00353356890459364,0.00706713780918728,0,0,0.309187279151943,0.00530035335689046,0.019434628975265,0,0.00176678445229682,0,0,0.00353356890459364,0.00176678445229682,0.23321554770318,0.019434628975265,0.00353356890459364,0.00176678445229682,0.00353356890459364,0,0,0,0,0,0.0265017667844523,0,0.00353356890459364,0.0088339222614841,0.0159010600706714,0.019434628975265,0.0530035335689046,0.00353356890459364,0.00176678445229682,0.0954063604240283,0,0,0,0,0,0.121908127208481,0.00706713780918728,0,0.00176678445229682,0,0.00176678445229682,0.00176678445229682,0,0,0,0.00176678445229682,0,0,0,0,0,0.00353356890459364,0,0,0,0,0,0,0,0,0
78.5,1242,0.00185873605947955,0.00185873605947955,0.016728624535316,0.00557620817843866,0.00557620817843866,0,0.00185873605947955,0.254646840148699,0.00371747211895911,0.016728624535316,0,0.00185873605947955,0,0,0.00557620817843866,0.00371747211895911,0.198884758364312,0.0111524163568773,0,0,0.00371747211895911,0.00371747211895911,0,0,0,0,0.00929368029739777,0,0.00557620817843866,0.0111524163568773,0.00929368029739777,0.00929368029739777,0.100371747211896,0.00371747211895911,0,0.12639405204461,0,0,0,0,0.00185873605947955,0.169144981412639,0.00371747211895911,0,0.00371747211895911,0,0,0.00185873605947955,0,0,0.00185873605947955,0.00371747211895911,0,0,0,0,0,0,0,0,0,0.00185873605947955,0,0,0,0,0
80.5,1279,0,0.00907441016333938,0.0217785843920145,0.00181488203266788,0.00907441016333938,0,0,0.257713248638838,0.00907441016333938,0.014519056261343,0,0,0,0,0.00181488203266788,0.00181488203266788,0.226860254083485,0.00907441016333938,0.00362976406533575,0.00181488203266788,0.00544464609800363,0.00181488203266788,0.00181488203266788,0,0.00181488203266788,0,0.0108892921960073,0,0.00907441016333938,0.0072595281306715,0.0072595281306715,0.0362976406533575,0.0508166969147005,0,0,0.0998185117967332,0,0,0,0,0,0.188747731397459,0.00181488203266788,0,0.00181488203266788,0,0,0.00181488203266788,0,0,0,0.00181488203266788,0,0,0,0,0,0.00181488203266788,0,0,0,0.00181488203266788,0,0,0,0,0
82.5,1316,0,0.00361663652802893,0.0180831826401447,0.00361663652802893,0.00180831826401447,0,0.00180831826401447,0.258589511754069,0.00723327305605787,0.0144665461121157,0,0.00180831826401447,0,0.00180831826401447,0.00180831826401447,0.00361663652802893,0.173598553345389,0.027124773960217,0.00904159132007233,0.0054249547920434,0.00361663652802893,0.00180831826401447,0,0,0.00180831826401447,0,0.0144665461121157,0,0.00904159132007233,0.00904159132007233,0.0144665461121157,0.0361663652802893,0.0759493670886076,0.0054249547920434,0,0.0940325497287523,0,0,0,0,0.00180831826401447,0.166365280289331,0.0162748643761302,0,0.00180831826401447,0.00180831826401447,0.00180831826401447,0.00180831826401447,0,0,0,0.0054249547920434,0,0,0,0,0,0.00180831826401447,0,0,0,0.00180831826401447,0,0,0,0,0
84.5,1353,0.00531914893617021,0.00531914893617021,0.0106382978723404,0.00354609929078014,0.00354609929078014,0,0,0.296099290780142,0.00886524822695036,0.0265957446808511,0,0.00177304964539007,0.00177304964539007,0,0.00354609929078014,0.00354609929078014,0.145390070921986,0.0141843971631206,0.00177304964539007,0,0.00709219858156028,0,0,0,0,0,0.0230496453900709,0,0.00886524822695036,0.00531914893617021,0.0106382978723404,0.0372340425531915,0.109929078014184,0.00177304964539007,0,0.101063829787234,0,0,0,0,0,0.154255319148936,0.00177304964539007,0.00177304964539007,0.00177304964539007,0,0,0,0,0,0,0.00177304964539007,0,0,0,0,0,0,0,0,0,0.00177304964539007,0,0,0,0,0
86.5,1390,0,0.00881834215167548,0.0141093474426808,0.00352733686067019,0.0017636684303351,0,0.00352733686067019,0.37037037037037,0.00705467372134039,0.0105820105820106,0,0.0017636684303351,0,0,0.0017636684303351,0.0017636684303351,0.162257495590829,0.0123456790123457,0.0017636684303351,0,0.00352733686067019,0.00352733686067019,0,0,0,0,0.00881834215167548,0.0017636684303351,0.00352733686067019,0.0105820105820106,0.0123456790123457,0.0282186948853616,0.0793650793650794,0.00352733686067019,0,0.0846560846560847,0,0,0,0,0,0.149911816578483,0.0017636684303351,0.0017636684303351,0.0017636684303351,0,0,0,0,0,0,0.0017636684303351,0,0,0,0,0,0,0,0,0,0.0017636684303351,0,0,0,0,0
88.5,1427,0,0.00562851782363977,0.0225140712945591,0.0075046904315197,0.00375234521575985,0,0.00187617260787992,0.335834896810507,0.00938086303939963,0.00375234521575985,0,0.00187617260787992,0,0,0.00187617260787992,0.00187617260787992,0.204502814258912,0.0150093808630394,0.0075046904315197,0.00187617260787992,0.00187617260787992,0,0,0,0,0,0.0131332082551595,0.00187617260787992,0.00375234521575985,0.00562851782363977,0.00562851782363977,0.0412757973733583,0.0675422138836773,0.00187617260787992,0,0.0938086303939962,0,0.00187617260787992,0,0,0.00187617260787992,0.123827392120075,0.00375234521575985,0,0.00187617260787992,0,0.00187617260787992,0,0,0,0.00187617260787992,0,0,0,0,0,0,0,0,0,0,0.00187617260787992,0,0,0,0,0
90.5,1464,0,0.00902527075812274,0.0126353790613718,0.0036101083032491,0.0072202166064982,0,0.00180505415162455,0.299638989169675,0.0252707581227437,0.0108303249097473,0,0,0,0,0.0036101083032491,0,0.162454873646209,0.0108303249097473,0.0072202166064982,0.0036101083032491,0.00180505415162455,0.00180505415162455,0,0,0,0,0.0108303249097473,0.00180505415162455,0.0036101083032491,0.0036101083032491,0.0108303249097473,0.0379061371841155,0.072202166064982,0.0036101083032491,0,0.129963898916967,0,0,0,0,0.00180505415162455,0.148014440433213,0.0072202166064982,0,0.00180505415162455,0,0,0.00180505415162455,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180505415162455,0,0,0,0,0.00180505415162455
92.5,1501,0.00176056338028169,0.00528169014084507,0.0211267605633803,0.00176056338028169,0.00704225352112676,0,0.00352112676056338,0.332746478873239,0.0123239436619718,0.00176056338028169,0,0.00176056338028169,0,0,0.00176056338028169,0.00176056338028169,0.177816901408451,0.00880281690140845,0.00352112676056338,0.00176056338028169,0,0,0,0,0,0,0.0105633802816901,0.00176056338028169,0.00352112676056338,0.00704225352112676,0.00704225352112676,0.0686619718309859,0.0721830985915493,0.00352112676056338,0,0.105633802816901,0,0,0,0,0,0.123239436619718,0.00176056338028169,0,0,0,0.00176056338028169,0.00176056338028169,0,0,0,0.00176056338028169,0,0,0,0,0.00176056338028169,0,0,0,0,0.00176056338028169,0,0,0.00176056338028169,0,0
94.5,1521,0,0.00929368029739777,0.0185873605947955,0.00371747211895911,0.00185873605947955,0,0.00185873605947955,0.29368029739777,0.0130111524163569,0.00743494423791822,0,0,0.00185873605947955,0,0.00185873605947955,0.00185873605947955,0.20817843866171,0.016728624535316,0.00185873605947955,0.00371747211895911,0.00185873605947955,0,0,0,0,0,0.00371747211895911,0,0.00557620817843866,0.00371747211895911,0.00185873605947955,0.0724907063197026,0.0539033457249071,0.00185873605947955,0,0.0799256505576208,0,0,0,0,0.00371747211895911,0.16728624535316,0.00929368029739777,0,0.00185873605947955,0,0.00185873605947955,0.00185873605947955,0.00185873605947955,0,0,0,0,0,0,0,0,0.00185873605947955,0,0,0,0,0,0,0,0,0
96.5,1535,0,0.00369685767097967,0.0147874306839187,0.00369685767097967,0.011090573012939,0,0.00369685767097967,0.33271719038817,0.0055452865064695,0.0184842883548983,0,0.00184842883548983,0,0,0.00184842883548983,0.00369685767097967,0.184842883548983,0.0147874306839187,0.00184842883548983,0.0055452865064695,0.00369685767097967,0.00184842883548983,0,0,0,0,0.00924214417744917,0.00184842883548983,0.00924214417744917,0.00184842883548983,0.00369685767097967,0.0499075785582255,0.055452865064695,0.00184842883548983,0,0.1090573012939,0,0.00184842883548983,0,0,0.00184842883548983,0.131238447319778,0.00184842883548983,0,0.00184842883548983,0,0.00184842883548983,0,0,0,0.00184842883548983,0.00184842883548983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.5,1550,0.00191570881226054,0.00574712643678161,0.0172413793103448,0.00191570881226054,0.0114942528735632,0,0,0.306513409961686,0.00766283524904215,0.0114942528735632,0,0,0,0,0,0.00191570881226054,0.162835249042146,0.0210727969348659,0.00191570881226054,0,0.00383141762452107,0.00191570881226054,0,0,0,0,0.00383141762452107,0,0.00574712643678161,0.00383141762452107,0.00574712643678161,0.0402298850574713,0.0517241379310345,0,0,0.126436781609195,0,0,0,0,0.00191570881226054,0.181992337164751,0.00957854406130268,0,0,0,0,0.00383141762452107,0,0,0,0.00574712643678161,0,0,0,0,0,0,0,0,0,0.00191570881226054,0,0,0,0,0
100.5,1564,0,0.00936329588014981,0.0168539325842697,0.00374531835205993,0.00561797752808989,0,0,0.249063670411985,0.00749063670411985,0.00561797752808989,0,0,0,0.00187265917602996,0,0.00749063670411985,0.177902621722846,0.00561797752808989,0.00561797752808989,0.00187265917602996,0.00561797752808989,0,0,0,0,0,0.00561797752808989,0.00187265917602996,0.00749063670411985,0.00187265917602996,0.00374531835205993,0.0337078651685393,0.0674157303370786,0.00187265917602996,0,0.164794007490637,0,0,0,0,0,0.191011235955056,0.00936329588014981,0.00187265917602996,0,0,0,0.00187265917602996,0,0,0,0.00187265917602996,0,0,0,0,0,0,0,0,0,0,0,0,0.00187265917602996,0,0
102.5,1579,0,0.00769230769230769,0.0173076923076923,0.00769230769230769,0,0,0,0.263461538461538,0.00769230769230769,0.0115384615384615,0,0,0,0.00192307692307692,0,0.00192307692307692,0.155769230769231,0.0211538461538462,0.00769230769230769,0,0.00192307692307692,0.00192307692307692,0,0,0,0,0.0134615384615385,0,0.00192307692307692,0.00192307692307692,0.00576923076923077,0.0346153846153846,0.0730769230769231,0.00384615384615385,0,0.113461538461538,0,0,0,0,0.00192307692307692,0.236538461538462,0.00192307692307692,0,0,0,0,0,0,0,0,0.00384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.5,1593,0,0.0173410404624277,0.0289017341040462,0.00192678227360308,0.00192678227360308,0,0.00192678227360308,0.186897880539499,0.00770712909441233,0.0211946050096339,0,0.00192678227360308,0,0.00192678227360308,0,0,0.225433526011561,0.00770712909441233,0,0.00578034682080925,0.00770712909441233,0.00385356454720617,0,0,0,0,0.00385356454720617,0,0.00578034682080925,0,0.00770712909441233,0.0269749518304432,0.0674373795761079,0.00578034682080925,0.00192678227360308,0.15028901734104,0,0,0,0,0.00192678227360308,0.188824662813102,0.0115606936416185,0,0.00385356454720617,0,0,0.00192678227360308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.5,1607,0,0.0189393939393939,0.0246212121212121,0.00568181818181818,0.00568181818181818,0,0.00189393939393939,0.208333333333333,0.0132575757575758,0.0151515151515152,0,0,0,0,0,0.00189393939393939,0.181818181818182,0.0170454545454545,0.00189393939393939,0.00189393939393939,0.0113636363636364,0.00189393939393939,0,0,0,0,0.0113636363636364,0,0.00378787878787879,0,0.00378787878787879,0.00946969696969697,0.053030303030303,0.00378787878787879,0,0.115530303030303,0,0,0,0,0.00189393939393939,0.270833333333333,0.00757575757575758,0.00189393939393939,0,0,0.00378787878787879,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0
108.5,1622,0,0.0115163147792706,0.0249520153550864,0.00767754318618042,0.00383877159309021,0,0.00191938579654511,0.197696737044146,0.00575815738963532,0.017274472168906,0,0,0,0,0.00575815738963532,0.00383877159309021,0.161228406909789,0.00767754318618042,0.00767754318618042,0.00191938579654511,0.00767754318618042,0.00383877159309021,0,0,0,0,0.0134357005758157,0,0.00383877159309021,0,0.00575815738963532,0.0153550863723608,0.055662188099808,0,0,0.126679462571977,0,0,0,0,0.00383877159309021,0.293666026871401,0.00767754318618042,0,0,0,0.00191938579654511,0.00191938579654511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.5,1636,0,0.021015761821366,0.0227670753064799,0.00175131348511384,0.00525394045534151,0,0,0.290718038528897,0.00525394045534151,0.00350262697022767,0,0,0,0,0.00350262697022767,0.00350262697022767,0.211908931698774,0.0192644483362522,0,0.00350262697022767,0.00525394045534151,0.00525394045534151,0,0,0,0,0.0157618213660245,0,0.00350262697022767,0.00350262697022767,0.0140105078809107,0.0192644483362522,0.021015761821366,0,0,0.096322241681261,0,0,0,0,0.00350262697022767,0.21015761821366,0.00525394045534151,0,0,0,0,0,0,0,0.00175131348511384,0,0,0,0,0,0,0.00350262697022767,0,0,0,0,0,0,0,0,0
112.5,1651,0,0.00934579439252336,0.0205607476635514,0.00186915887850467,0.00186915887850467,0,0,0.214953271028037,0.011214953271028,0.011214953271028,0,0.00186915887850467,0,0.00186915887850467,0.00186915887850467,0.00186915887850467,0.239252336448598,0.011214953271028,0.00186915887850467,0.00560747663551402,0.00934579439252336,0.00560747663551402,0,0,0,0,0.0205607476635514,0,0.00186915887850467,0,0.00373831775700935,0.0261682242990654,0.0728971962616822,0,0,0.102803738317757,0,0,0,0,0.00186915887850467,0.2,0.00747663551401869,0,0.00186915887850467,0,0.00186915887850467,0,0,0,0.00186915887850467,0.00373831775700935,0,0,0,0,0,0,0,0,0,0,0,0,0.00186915887850467,0,0
114.5,1665,0,0.0166358595194085,0.0314232902033272,0.00369685767097967,0.00184842883548983,0,0,0.280961182994455,0.0147874306839187,0.00739371534195933,0,0.00184842883548983,0,0.00369685767097967,0.00184842883548983,0,0.238447319778189,0.011090573012939,0.00369685767097967,0.00369685767097967,0.0129390018484288,0,0,0,0,0,0.00924214417744917,0,0.00739371534195933,0,0.00184842883548983,0.0184842883548983,0.0573012939001848,0,0,0.0868761552680222,0,0,0,0,0.00369685767097967,0.175600739371534,0.00369685767097967,0,0,0,0,0,0,0,0,0.00184842883548983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116.5,1680,0.00191938579654511,0.00575815738963532,0.0249520153550864,0.00191938579654511,0.00575815738963532,0,0.00383877159309021,0.191938579654511,0.0211132437619962,0.00383877159309021,0,0,0,0,0.00191938579654511,0,0.214971209213052,0.00959692898272553,0.00383877159309021,0.00191938579654511,0.00767754318618042,0.00191938579654511,0,0.00383877159309021,0,0,0.0153550863723608,0,0.00191938579654511,0.00383877159309021,0.00575815738963532,0.0211132437619962,0.0479846449136276,0.00383877159309021,0,0.120921305182342,0,0,0,0,0.00191938579654511,0.255278310940499,0.00959692898272553,0,0,0,0,0,0,0,0,0.00383877159309021,0,0,0.00191938579654511,0,0,0,0,0,0,0,0,0,0,0,0
119.5,NA,0,0.0055045871559633,0.018348623853211,0.0018348623853211,0.0036697247706422,0,0,0.203669724770642,0.0110091743119266,0.0073394495412844,0,0,0,0,0,0.0055045871559633,0.23302752293578,0.0146788990825688,0.0110091743119266,0.0055045871559633,0.0110091743119266,0,0,0,0,0,0.0201834862385321,0,0.0036697247706422,0.0018348623853211,0.0018348623853211,0.0110091743119266,0.0458715596330275,0.0073394495412844,0,0.100917431192661,0,0,0,0,0.0018348623853211,0.264220183486239,0.0091743119266055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
