"sample.depths","sample.ages","Acer.negundo","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Artemisia","Betula","Amaranthaceae.undiff.","Corylus","Brassicaceae.undiff.","Cupressaceae","Cyperaceae","Fraxinus.nigra.type","Poaceae.undiff.","Iva.xanthifolia.type","Fabaceae.undiff.","Asteraceae.subf..Cichorioideae","Liliaceae.undiff.","Picea","Pinus.undiff.","Platanus","Populus.tremuloides.type","Quercus","Salix","Salsola","Sarcobatus.vermiculatus","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Xanthium","Rosaceae.undiff.","Asteraceae.tribe.Cynareae","Humulus","Dalea.candida","Fraxinus.pennsylvanica","Ceanothus","Iva.annua.type","Ostrya.Carpinus","Rumex","Symphoricarpos.type","Pinus.subg..Strobus.undiff.","Juglans.cinerea","Dalea.purpurea.type","Pinus.subg..Pinus","Thalictrum","Urtica.type","Triticum.type","Plantago.major.type","Abies","Apiaceae","Zea.mays","Avena.type","Brassica","Acer.saccharum","Plantago.undiff.","Polygonum.aviculare.type","Avena.Triticum","Cerealia.undiff.","Secale.type","Ranunculaceae..tricolpate..undiff.","Amorpha.type","Fraxinus.undiff.","Larix","Acer.saccharinum","Allium","Lycopus.type","Euphorbia","Fagus","Juglans.nigra","Celtis","Tilia","Carya","Pinaceae..vesiculate..undiff.","Populus.balsamifera.type","Vitis","Ranunculaceae..pericolpate.","Zigadenus","Polygonum.bistortoides.type","Pediomelum.type","Cephalanthus","Ephedra.trifurca.type","Acer.rubrum","Juglans.undiff.","Ranunculaceae.undiff.","Sphaeralcea","Pinaceae.undiff.","Pinus.edulis.type","Anemone.canadensis.type","Parthenocissus","Caryophyllaceae.undiff.","Viburnum.lentago","Prunus.type","Phlox","Galium","Gaura","Stellaria","Tsuga","Morus","Polygonum.lapathifolium.type","Shepherdia.canadensis","Ephedra.viridis.type","Shepherdia.argentea","Tidestromia.type","Dalea.undiff.","Rhus","Polygonum.amphibium","cf..Parnassia","Campanula.rotundifolia.type","Amelanchier.type","Ericaceae","Sanguisorba"
1715.8,3454,0.00253004427577483,0.0113851992409867,0.00253004427577483,0.155597722960152,0.195445920303605,0.0126502213788741,0.0240354206198608,0.00253004427577483,0,0.00506008855154965,0.115117014547755,0.00632511068943706,0.278304870335231,0.00632511068943706,0,0,0,0.00189753320683112,0.047438330170778,0,0.00253004427577483,0.0328905755850727,0.00632511068943706,0,0.00379506641366224,0.0594560404807084,0.00506008855154965,0.00506008855154965,0.00126502213788741,0,0,0,0.00379506641366224,0,0.00506008855154965,0.00126502213788741,0.00126502213788741,0,0.00253004427577483,0,0,0,0,0,0,0,0,0.00126502213788741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126502213788741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,3552,0.00167364016736402,0.0133891213389121,0.00669456066945607,0.150627615062762,0.214225941422594,0.0117154811715481,0.0502092050209205,0.0117154811715481,0.00334728033472803,0.00167364016736402,0.092050209205021,0.0100418410041841,0.241004184100418,0,0,0,0,0.00251046025104603,0.0585774058577406,0,0,0.0267782426778243,0,0,0.00334728033472803,0.0468619246861925,0.00836820083682008,0.00167364016736402,0.00167364016736402,0,0.00334728033472803,0,0.00167364016736402,0,0,0.00502092050209205,0,0,0,0,0.00502092050209205,0.00836820083682008,0,0,0,0,0.00334728033472803,0.00334728033472803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00167364016736402,0,0,0,0,0.00334728033472803,0,0,0,0,0.00334728033472803,0,0,0,0,0,0,0.00167364016736402,0,0,0.00167364016736402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728.2,3744,0,0.0156657963446475,0,0.122715404699739,0.151436031331593,0.0156657963446475,0.02088772845953,0,0,0.0130548302872063,0.133159268929504,0.0156657963446475,0.268929503916449,0,0,0,0,0.0182767624020888,0.0600522193211488,0.00261096605744125,0,0.0365535248041775,0.00783289817232376,0,0,0.0548302872062663,0.010443864229765,0,0,0,0,0,0,0,0.00261096605744125,0.00522193211488251,0,0,0.00261096605744125,0,0.00261096605744125,0.00261096605744125,0.00261096605744125,0,0,0,0.02088772845953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00261096605744125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522193211488251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00522193211488251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736.3,3934,0.0024330900243309,0.0267639902676399,0.0024330900243309,0.0851581508515815,0.201946472019465,0.0145985401459854,0.0218978102189781,0,0,0.0072992700729927,0.099756690997567,0.0024330900243309,0.318734793187348,0,0.0072992700729927,0,0,0,0.072992700729927,0,0.0024330900243309,0.0316301703163017,0,0,0,0.0462287104622871,0.0048661800486618,0,0.0097323600973236,0,0,0,0.0024330900243309,0,0.0072992700729927,0,0,0,0,0,0.0048661800486618,0.0072992700729927,0,0,0,0,0,0.0024330900243309,0,0,0,0,0.0024330900243309,0.0048661800486618,0,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0.0048661800486618,0,0,0,0,0,0,0,0,0,0,0,0,0
1744.5,4126,0,0.0280172413793103,0,0.142241379310345,0.316810344827586,0.00862068965517241,0.0474137931034483,0,0,0.00431034482758621,0.118534482758621,0.0107758620689655,0.040948275862069,0,0,0,0,0.00862068965517241,0.0668103448275862,0,0,0.0452586206896552,0.00431034482758621,0,0,0.103448275862069,0.0129310344827586,0,0.0021551724137931,0,0,0,0,0.0021551724137931,0,0.0107758620689655,0,0,0.0129310344827586,0.0021551724137931,0.00431034482758621,0.0021551724137931,0.0021551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752.7,4318,0,0.009765625,0,0.0625,0.265625,0.00390625,0.03515625,0,0,0.00390625,0.08203125,0.005859375,0.330078125,0.00390625,0.001953125,0,0,0,0.0576171875,0.001953125,0.005859375,0.033203125,0,0,0,0.05859375,0,0.0078125,0,0,0,0.001953125,0.005859375,0,0.001953125,0,0.0029296875,0,0,0,0.01171875,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760.8,4508,0,0.0683417085427136,0,0.0361809045226131,0.277386934673367,0.0201005025125628,0.0482412060301508,0.00603015075376884,0.00402010050251256,0.014070351758794,0.114572864321608,0.00603015075376884,0.249246231155779,0,0.00201005025125628,0,0,0.00402010050251256,0.057286432160804,0.00402010050251256,0,0.0120603015075377,0,0,0,0.0301507537688442,0.00603015075376884,0,0,0,0,0,0.00201005025125628,0,0.00402010050251256,0.014070351758794,0.00402010050251256,0,0,0,0,0.0100502512562814,0,0,0,0,0,0.00201005025125628,0,0,0,0,0,0,0,0,0,0,0,0,0.00201005025125628,0,0,0,0,0,0,0,0,0,0,0.00201005025125628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,4700,0,0.0099626400996264,0,0.0174346201743462,0.291407222914072,0.0049813200498132,0.0273972602739726,0,0,0.0024906600249066,0.136986301369863,0.0024906600249066,0.298879202988792,0.0024906600249066,0,0.0024906600249066,0,0.0024906600249066,0.11332503113325,0,0,0.0049813200498132,0,0,0.0024906600249066,0.0423412204234122,0.0024906600249066,0,0,0,0,0,0,0,0.0024906600249066,0.0024906600249066,0,0,0.0074719800747198,0.0049813200498132,0.0049813200498132,0,0.0024906600249066,0,0,0,0.0024906600249066,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0.0024906600249066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777.1,4890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1785.3,5082,0.000854700854700855,0.0256410256410256,0,0.0752136752136752,0.200854700854701,0.0153846153846154,0.064957264957265,0,0,0.00341880341880342,0.142735042735043,0.00170940170940171,0.184615384615385,0.00854700854700855,0,0,0,0.00341880341880342,0.122222222222222,0.00170940170940171,0.00512820512820513,0.0205128205128205,0.00683760683760684,0,0.00341880341880342,0.0512820512820513,0.00341880341880342,0.00341880341880342,0.00170940170940171,0,0,0,0,0,0.00512820512820513,0,0.00170940170940171,0,0.00341880341880342,0,0.00512820512820513,0.00683760683760684,0,0,0,0,0.00170940170940171,0,0,0,0.00341880341880342,0.00341880341880342,0,0.00170940170940171,0,0,0,0,0.00170940170940171,0,0.00170940170940171,0.00170940170940171,0.00170940170940171,0,0,0,0.00170940170940171,0,0,0.00170940170940171,0,0.00170940170940171,0.00341880341880342,0.00170940170940171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170940170940171,0,0.00170940170940171,0,0,0,0,0,0,0,0,0,0,0,0
1793.5,5274,0,0.0271348762968875,0,0.083000798084597,0.18196328810854,0.00319233838786911,0.0462889066241022,0,0,0,0.186751795690343,0.00319233838786911,0.271348762968875,0,0,0,0,0.0103750997605746,0.0383080606544294,0,0.00159616919393456,0.0191540303272147,0.00638467677573823,0,0,0.0638467677573823,0.00478850758180367,0,0.00159616919393456,0,0.00319233838786911,0.00159616919393456,0.00159616919393456,0,0.00319233838786911,0.00478850758180367,0,0,0.014365522745411,0.00319233838786911,0.00957701516360734,0,0,0,0,0,0.00159616919393456,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319233838786911,0,0,0,0,0,0.00159616919393456,0,0,0,0,0.00159616919393456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159616919393456,0,0,0,0,0,0,0,0,0,0,0
1801.6,5355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1809.8,5438,0,0.0096885813148789,0,0.171626297577855,0.27681660899654,0.0083044982698962,0.0359861591695502,0.0027681660899654,0,0.0013840830449827,0.106574394463668,0.0055363321799308,0.130103806228374,0,0,0,0,0,0.0532871972318339,0,0.0013840830449827,0.0304498269896194,0.0041522491349481,0,0.0055363321799308,0.0996539792387543,0.0152249134948097,0.0041522491349481,0,0,0,0,0,0,0.013840830449827,0.0069204152249135,0,0,0,0,0.0083044982698962,0.0013840830449827,0,0,0,0,0,0,0,0,0,0.0027681660899654,0.0027681660899654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013840830449827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,5520,0.00472813238770686,0.0118203309692671,0,0.115839243498818,0.270685579196217,0.00236406619385343,0.0378250591016548,0.00236406619385343,0,0.0141843971631206,0.0709219858156028,0,0.24822695035461,0.00472813238770686,0.00472813238770686,0,0,0,0.105200945626478,0.00472813238770686,0,0.0236406619385343,0.00709219858156028,0,0.00236406619385343,0.0354609929078014,0.0118203309692671,0,0,0,0,0,0,0,0.00472813238770686,0.00236406619385343,0,0,0.00236406619385343,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0.00236406619385343,0.00236406619385343,0,0,0,0,0,0,0,0,0.00236406619385343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,5580,0,0.0157835400225479,0,0.137542277339346,0.28184892897407,0.00676437429537768,0.0496054114994363,0.00225479143179256,0,0.00676437429537768,0.0879368658399098,0.00225479143179256,0.0947012401352875,0,0,0,0,0.00901916572717024,0.0755355129650507,0,0.00450958286358512,0.0676437429537768,0.0112739571589628,0,0.00225479143179256,0.0541149943630214,0.0180383314543405,0.0157835400225479,0,0,0,0,0.00225479143179256,0,0.0225479143179256,0.0112739571589628,0.00225479143179256,0,0.00225479143179256,0,0,0.00450958286358512,0,0,0,0,0,0.00225479143179256,0,0,0,0.00450958286358512,0.00225479143179256,0,0,0,0,0,0,0,0.00225479143179256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,5661,0,0.0128068303094984,0,0.102454642475987,0.20384204909285,0.00853788687299893,0.0362860192102455,0,0.00213447171824973,0.0064034151547492,0.109925293489861,0.00853788687299893,0.303094983991462,0,0,0,0,0.00533617929562433,0.0789754535752401,0,0.00213447171824973,0.0277481323372465,0.00213447171824973,0,0.0064034151547492,0.0256136606189968,0.0170757737459979,0,0,0,0,0.00213447171824973,0,0,0.0064034151547492,0.00213447171824973,0.00426894343649947,0,0,0,0.00213447171824973,0,0,0,0,0,0,0.00213447171824973,0,0,0,0,0,0,0,0,0,0,0.00426894343649947,0,0.0064034151547492,0,0.00213447171824973,0,0,0,0,0,0.00213447171824973,0,0,0,0.00213447171824973,0,0,0,0.00213447171824973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213447171824973,0,0,0,0,0,0,0,0,0
1840,5741,0,0.0166389351081531,0,0.124792013311148,0.206322795341098,0.0149750415973378,0.103161397670549,0.00332778702163062,0,0.00998336106489185,0.104825291181364,0.00831946755407654,0.189683860232945,0,0,0,0,0.0133111480865225,0.0715474209650582,0,0.00166389351081531,0.0366056572379368,0,0,0.00499168053244592,0.0299500831946755,0.00665557404326123,0.00166389351081531,0,0,0,0,0,0,0.00831946755407654,0.00665557404326123,0.00166389351081531,0,0.00332778702163062,0,0.00166389351081531,0.0149750415973378,0.00166389351081531,0,0,0,0,0.00332778702163062,0,0,0,0.00166389351081531,0,0,0,0,0,0,0,0,0.00166389351081531,0,0,0.00166389351081531,0,0,0.00166389351081531,0,0,0,0,0.00166389351081531,0,0.00166389351081531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,5821,0.00181323662737987,0.043517679057117,0,0.28105167724388,0.0743427017225748,0.0126926563916591,0.0217588395285585,0,0.00181323662737987,0.00181323662737987,0.072529465095195,0.00362647325475975,0.29193109700816,0.00362647325475975,0,0,0,0,0.0634632819582956,0,0.00181323662737987,0.0199456029011786,0.0072529465095195,0,0.00543970988213962,0.0326382592928377,0.00181323662737987,0.00543970988213962,0.00181323662737987,0,0,0.000906618313689937,0,0,0.0199456029011786,0,0.00181323662737987,0,0,0,0.0072529465095195,0.00181323662737987,0,0,0,0,0.00181323662737987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362647325475975,0,0,0,0,0,0,0,0,0.00543970988213962,0,0.00543970988213962,0,0,0,0,0,0,0,0,0,0,0.00181323662737987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,5902,0,0.0174603174603175,0,0.228571428571429,0.223809523809524,0.00317460317460317,0.0333333333333333,0.00317460317460317,0,0.00634920634920635,0.117460317460317,0.00317460317460317,0.126984126984127,0,0,0,0.00158730158730159,0,0.0444444444444444,0,0.00634920634920635,0.0285714285714286,0.00952380952380952,0,0.0111111111111111,0.0603174603174603,0.00476190476190476,0.00793650793650794,0,0,0,0,0.00158730158730159,0,0.0301587301587302,0.0142857142857143,0,0,0,0.00158730158730159,0.00476190476190476,0.00634920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158730158730159,0,0,0.00158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,5982,0,0.00188857412653447,0,0.230406043437205,0.264400377714825,0.0169971671388102,0.0698772426817753,0.00377714825306893,0.00188857412653447,0,0.0368271954674221,0.0056657223796034,0.154863078375826,0,0,0,0,0.00188857412653447,0.0547686496694995,0,0.00188857412653447,0.0132200188857413,0.00188857412653447,0,0.00188857412653447,0.0915958451369216,0.00188857412653447,0.00755429650613787,0,0,0,0,0.00188857412653447,0,0.0113314447592068,0.00755429650613787,0.00188857412653447,0,0,0,0.00188857412653447,0,0,0,0,0,0.000944287063267233,0,0,0,0.00188857412653447,0,0,0.00188857412653447,0,0,0,0,0,0,0.00188857412653447,0,0,0,0,0,0,0,0,0,0.00188857412653447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377714825306893,0,0,0,0,0,0,0,0
1872,6063,0,0.0116731517509728,0,0.101167315175097,0.214007782101167,0.00389105058365759,0.075875486381323,0,0,0.00583657587548638,0.1284046692607,0.00194552529182879,0.287937743190661,0,0,0.00194552529182879,0,0.000972762645914397,0.0457198443579767,0,0,0.0389105058365759,0.00583657587548638,0,0,0.0447470817120623,0.00583657587548638,0,0.00194552529182879,0,0,0,0,0,0,0.00778210116731518,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0,0,0.00389105058365759,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0.00194552529182879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00389105058365759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,6143,0.00729040097205346,0.0145808019441069,0,0.0874848116646416,0.219927095990279,0,0.0486026731470231,0,0,0.00729040097205346,0.150668286755772,0,0.182260024301337,0,0.00243013365735115,0,0,0.00486026731470231,0.0874848116646416,0,0,0.0291616038882139,0,0,0.00972053462940462,0.0874848116646416,0.00972053462940462,0,0.00243013365735115,0,0,0,0.00243013365735115,0,0.00486026731470231,0.00729040097205346,0.00243013365735115,0,0,0,0.00486026731470231,0.00243013365735115,0,0,0,0,0.00243013365735115,0.00729040097205346,0,0,0,0,0,0,0,0,0,0,0.00243013365735115,0,0.00486026731470231,0,0,0,0,0,0,0,0,0,0,0.00243013365735115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243013365735115,0,0,0.00243013365735115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,6185,0,0.00559284116331096,0,0.194630872483221,0.334451901565996,0.00223713646532438,0.0313199105145414,0.00111856823266219,0,0.00223713646532438,0.0794183445190157,0.00391498881431767,0.166107382550336,0,0,0,0,0.00223713646532438,0.0441834451901566,0,0,0.0111856823266219,0.00279642058165548,0,0.00279642058165548,0.0743847874720358,0.00391498881431767,0,0.000559284116331096,0,0,0.00223713646532438,0.00111856823266219,0.000559284116331096,0.0190156599552573,0.00223713646532438,0,0,0.00111856823266219,0,0.00111856823266219,0.00503355704697987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559284116331096,0,0,0.00167785234899329,0,0,0.00111856823266219,0,0,0,0,0,0,0,0.000559284116331096,0.000559284116331096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,6270,0.00207253886010363,0.00829015544041451,0,0.163730569948187,0.439378238341969,0.00621761658031088,0.0621761658031088,0,0,0.00207253886010363,0.0455958549222798,0.00207253886010363,0.126424870466321,0.00207253886010363,0,0,0,0.00621761658031088,0.0310880829015544,0,0,0.0145077720207254,0.00414507772020725,0,0,0.055958549222798,0.00414507772020725,0.00621761658031088,0,0,0,0,0,0,0.00414507772020725,0.00207253886010363,0,0,0,0,0,0,0,0,0,0,0.00103626943005181,0,0,0,0,0,0,0,0,0.00207253886010363,0,0,0,0,0.00207253886010363,0,0,0,0,0,0,0,0.00207253886010363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207253886010363,0,0,0.00207253886010363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,6355,0.00228571428571429,0.00914285714285714,0,0.212571428571429,0.242285714285714,0.00914285714285714,0.0617142857142857,0.00228571428571429,0,0,0.112,0.00457142857142857,0.150857142857143,0,0,0,0,0.00228571428571429,0.0651428571428571,0,0,0.0205714285714286,0.00457142857142857,0,0,0.0205714285714286,0.0205714285714286,0,0.00228571428571429,0,0,0,0,0,0.0137142857142857,0.00457142857142857,0,0,0.00457142857142857,0,0.00914285714285714,0.00914285714285714,0,0,0,0,0.00457142857142857,0.00457142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228571428571429,0,0,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,6440,0,0.0167832167832168,0.0027972027972028,0.06993006993007,0.195804195804196,0.00839160839160839,0.0531468531468531,0,0,0.0111888111888112,0.137062937062937,0.00839160839160839,0.307692307692308,0,0,0,0,0.00839160839160839,0.0531468531468531,0,0,0.0167832167832168,0.00839160839160839,0,0.00839160839160839,0.0391608391608392,0.0111888111888112,0,0.0027972027972028,0,0.0027972027972028,0.0027972027972028,0,0,0,0.0027972027972028,0.0027972027972028,0,0,0,0.013986013986014,0.00559440559440559,0,0,0,0,0.0027972027972028,0,0,0,0,0,0,0,0,0,0,0,0.0027972027972028,0,0,0,0,0,0,0,0,0,0,0,0.0013986013986014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027972027972028,0,0,0,0,0,0,0,0
1920,6525,0,0.0141116100064144,0,0.216805644644003,0.304041051956382,0.00384862091084028,0.085952533675433,0.00513149454778704,0.00128287363694676,0.00769724182168056,0.0679923027581783,0.0153944836433611,0.135984605516357,0,0,0,0,0.00192431045542014,0.0372033354714561,0,0.00384862091084028,0.0179602309172547,0.00128287363694676,0,0.00256574727389352,0.0218088518280949,0.0102629890955741,0,0,0,0,0.00128287363694676,0.00128287363694676,0,0.0141116100064144,0.00384862091084028,0,0,0.00128287363694676,0,0.00128287363694676,0.00898011545862733,0,0,0,0,0.00128287363694676,0,0,0,0,0,0,0,0,0,0,0.00128287363694676,0,0,0.00513149454778704,0.00128287363694676,0,0.00128287363694676,0,0,0,0,0,0,0,0,0,0.00256574727389352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928.3,6614,0,0.00966183574879227,0,0.140096618357488,0.294685990338164,0,0.0458937198067633,0.00120772946859903,0.00241545893719807,0.00241545893719807,0.108695652173913,0,0.185990338164251,0,0.00483091787439614,0,0,0,0.068840579710145,0,0.00483091787439614,0.0193236714975845,0,0,0.00241545893719807,0.036231884057971,0.00241545893719807,0.00483091787439614,0.00241545893719807,0,0,0.00966183574879227,0.0072463768115942,0,0,0.00241545893719807,0,0,0,0.00241545893719807,0.0120772946859903,0.0193236714975845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072463768115942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241545893719807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936.7,6703,0,0.0136986301369863,0,0.181735159817352,0.255707762557078,0.00273972602739726,0.0794520547945206,0.00091324200913242,0,0.00365296803652968,0.0611872146118721,0.00730593607305936,0.217351598173516,0,0,0,0,0.00639269406392694,0.0484018264840183,0,0.00091324200913242,0.0337899543378995,0.00091324200913242,0,0.0045662100456621,0.0337899543378995,0.00821917808219178,0,0.00091324200913242,0,0,0.00091324200913242,0.00182648401826484,0,0.010958904109589,0.00730593607305936,0.00091324200913242,0,0.00182648401826484,0.00091324200913242,0.00182648401826484,0.00365296803652968,0.00091324200913242,0,0,0,0.00091324200913242,0.00091324200913242,0,0,0,0,0,0,0,0,0,0,0,0,0.00365296803652968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182648401826484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,6791,0,0.0173460537727667,0,0.111014744145707,0.364267129228101,0.00346921075455334,0.0450997398091934,0,0,0.01040763226366,0.0815264527320035,0.00346921075455334,0.17172593235039,0,0,0,0,0.002601908065915,0.0693842150910668,0,0.00173460537727667,0.0242844752818734,0.00173460537727667,0,0.00173460537727667,0.0312228967909801,0.01561144839549,0,0,0,0,0.00346921075455334,0,0,0.01040763226366,0.00173460537727667,0,0,0,0,0,0.01040763226366,0.00173460537727667,0,0,0,0,0.00346921075455334,0,0,0,0,0,0.00173460537727667,0,0,0,0,0.00867302688638335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173460537727667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953.3,6879,0,0.0159521435692921,0,0.161515453639083,0.297108673978066,0,0.0598205383848455,0,0,0.00398803589232303,0.0538384845463609,0.00797607178464606,0.203389830508475,0,0.00199401794616152,0,0,0.00997008973080758,0.0408773678963111,0,0.0119641076769691,0.0299102691924227,0.00398803589232303,0,0.00797607178464606,0.0239282153539382,0.0119641076769691,0,0.00398803589232303,0,0,0,0,0,0.00598205383848455,0.00598205383848455,0,0,0.00398803589232303,0.00398803589232303,0.00398803589232303,0.00598205383848455,0,0,0,0,0,0.00199401794616152,0,0,0,0,0,0,0,0,0,0.00199401794616152,0.00199401794616152,0,0.0119641076769691,0,0,0,0,0,0,0,0,0.00199401794616152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
