"sample.depths","sample.ages","Alnus.incana.type","Alnus.viridis.type","Ambrosia.type","Amorpha.type","Artemisia","Amaranthaceae.undiff.","Corylus","Cyperaceae","Ephedra.viridis.type","Fraxinus.pennsylvanica.type","Poaceae.undiff.","Humulus.type","Iva.xanthifolia.type","Asteraceae.subf..Cichorioideae","Melilotus.type","Morus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus.balsamifera.type","Populus.tremuloides.type","Quercus","Ranunculus.undiff.","Rumex","Salix","Salsola","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Apiaceae","Juniperus.type","Ostrya.type","Brassicaceae","Heliotropium","Triticum.type","Pinaceae.undiff.","Fraxinus.nigra.type","Dalea.candida.type","Sarcobatus.vermiculatus","Avena.type","Dalea.purpurea","Secale.type","Acer.negundo","Betula","Liliaceae","Parietaria","Solanum.rostratum","Trifolium.repens.type","Polygonum.ramosissimum.type","Rosaceae","Sphaeralcea","Euphorbia","Ephedra.trifurca.type","Urtica.type","Xanthium","Alnus.undiff.","Fabaceae.undiff.","Dalea.undiff.","Zea.mays","Polygonum.tenue.type","Thalictrum","Gaura","Verbena","Carya","Celtis","Galium","Allium","Shepherdia.argentea","Polygonum.lapathifolium.type","Opuntia","Campanula.rotundifolia.type","Parthenocissus","Tilia","Juglans.cinerea","Juglans.nigra","Plantago","Symphoricarpos.type","Abies","Iva.annua.type","Eriogonum","Pediomelum.type","Asteraceae.tribe.Cynareae","Ericaceae","Sisyrinchium","Vitis","Anemone.canadensis.type","Elaeagnus","Rhus","Tidestromia","Acer.saccharum","Shepherdia.canadensis","Laportea.type","Hedysarum","Pilea.type","Polygonum.amphibium.type","Ranunculus.pensylvanicus.type","Larix","Comandra","Pedicularis","Oenothera","Fraxinus.undiff.","Lycopus.type","Maclura.pomifera.type","Cornus.sericea.type","Epilobium","Fagus","Stachys.type","Acer.saccharinum.type","Caryophyllaceae","Onosmodium","Myricaceae","Phlox"
952,12849,0.0109689213893967,0.0012187690432663,0.024375380865326,0,0.253503960999391,0.0231566118220597,0.00731261425959781,0.110907982937233,0,0.0048750761730652,0.193784277879342,0.0048750761730652,0,0,0,0,0.112736136502133,0.0048750761730652,0.0024375380865326,0.0024375380865326,0,0.048750761730652,0.0207190737355271,0.0060938452163315,0,0,0.0231566118220597,0,0.0158439975624619,0.0060938452163315,0,0.0426569165143205,0.0134064594759293,0,0,0,0.0024375380865326,0.0329067641681901,0,0,0,0,0,0,0.0048750761730652,0,0,0,0,0,0.0024375380865326,0,0,0,0.0012187690432663,0,0,0.0012187690432663,0,0,0,0.00731261425959781,0,0,0.0012187690432663,0,0.0024375380865326,0,0.0036563071297989,0,0,0,0,0,0,0,0.0012187690432663,0,0,0.0012187690432663,0.0012187690432663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012187690432663,0,0,0,0.0012187690432663,0,0,0,0,0,0,0
956,12920,0.00401404917210236,0.00100351229302559,0.0160561966884094,0,0.283993978926242,0.0311088810837933,0.00501756146512795,0.105368790767687,0,0.00100351229302559,0.179628700451581,0.00602107375815354,0,0,0,0,0.0712493728048169,0.00451580531861515,0.00100351229302559,0.00802809834420472,0,0.0311088810837933,0.095333667837431,0.00802809834420472,0.00100351229302559,0,0.0120421475163071,0,0.0240842950326141,0.00501756146512795,0,0.0240842950326141,0.0120421475163071,0.00100351229302559,0,0,0,0.0270948319116909,0,0.00301053687907677,0,0,0,0.00501756146512795,0.00401404917210236,0.00100351229302559,0.00100351229302559,0,0,0,0.00301053687907677,0,0,0,0.00802809834420472,0,0,0.00100351229302559,0,0,0,0.0110386352232815,0,0,0,0,0.00200702458605118,0,0,0,0,0,0,0,0,0,0,0,0.00100351229302559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100351229302559,0,0,0,0,0,0
960,12992,0.00303643724696356,0.00101214574898785,0.0303643724696356,0,0.161943319838057,0.0192307692307692,0.0212550607287449,0.0981781376518219,0,0.00101214574898785,0.149797570850202,0.0232793522267206,0,0,0,0,0.0561740890688259,0,0,0.0075910931174089,0.00202429149797571,0.0273279352226721,0.118421052631579,0.0111336032388664,0,0.00101214574898785,0.0394736842105263,0,0.0273279352226721,0.0161943319838057,0.00101214574898785,0.0354251012145749,0.0161943319838057,0,0,0,0,0.0799595141700405,0,0.00202429149797571,0,0,0,0.00303643724696356,0.00404858299595142,0.00101214574898785,0,0,0,0,0.00708502024291498,0,0,0,0.0111336032388664,0.00101214574898785,0,0,0,0,0,0.0182186234817814,0,0,0,0.00101214574898785,0,0.00101214574898785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101214574898785,0,0.00101214574898785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,13066,0.00121802679658952,0,0.0328867235079172,0,0.161997563946407,0.0146163215590743,0.00365408038976857,0.104750304506699,0,0,0.099878197320341,0.0097442143727162,0.00121802679658952,0,0,0,0.174786845310597,0.0048721071863581,0.00121802679658952,0.00730816077953715,0.00121802679658952,0.0414129110840439,0.138855054811206,0.00852618757612668,0,0,0.0133982947624848,0,0.0158343483556638,0.00852618757612668,0,0.0341047503045067,0.0158343483556638,0,0,0,0.000609013398294762,0.0682095006090134,0,0.00243605359317905,0,0,0,0.00121802679658952,0.0048721071863581,0,0,0,0,0,0.00609013398294762,0,0,0,0.00121802679658952,0,0,0,0,0,0,0.0109622411693057,0,0,0.00121802679658952,0,0.00121802679658952,0,0.00365408038976857,0,0,0,0,0,0,0,0,0,0,0.00121802679658952,0,0,0,0,0,0.00121802679658952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,13141,0.0030379746835443,0.0010126582278481,0.0243037974683544,0,0.0759493670886076,0.0060759493670886,0.0030379746835443,0.0668354430379747,0.0010126582278481,0,0.0617721518987342,0.0111392405063291,0,0,0,0,0.500253164556962,0.0060759493670886,0.0010126582278481,0.0126582278481013,0,0.0526582278481013,0.0283544303797468,0.0111392405063291,0,0,0.00506329113924051,0,0.00506329113924051,0.00506329113924051,0,0.0567088607594937,0.00911392405063291,0,0,0,0,0.0273417721518987,0,0.0020253164556962,0,0,0,0.0020253164556962,0.0070886075949367,0,0,0,0,0,0.0020253164556962,0,0,0,0,0,0,0,0,0,0,0.00911392405063291,0,0,0,0.0010126582278481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020253164556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,NA,0.00802407221664995,0,0.0240722166499498,0.00200601805416249,0.124373119358074,0.0100300902708124,0.00802407221664995,0.0922768304914744,0.00401203610832497,0.00200601805416249,0.0481444332998997,0.00401203610832497,0,0,0,0,0.264794383149448,0,0.00200601805416249,0.00601805416248746,0,0.0621865596790371,0.130391173520562,0.0100300902708124,0,0,0.0140421263791374,0,0.0200601805416249,0,0,0.0541624874623872,0.00601805416248746,0,0,0,0.0090270812437312,0.0280842527582748,0.00200601805416249,0.00200601805416249,0,0,0,0,0.00601805416248746,0,0,0,0,0,0.00802407221664995,0,0,0,0.0240722166499498,0.00200601805416249,0,0,0,0,0,0.00802407221664995,0,0,0.00802407221664995,0.00200601805416249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200601805416249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200601805416249,0,0,0,0,0
977,NA,0.00623376623376623,0,0.0207792207792208,0,0.115324675324675,0.00207792207792208,0.00103896103896104,0.0675324675324675,0,0,0.052987012987013,0.00935064935064935,0,0,0,0,0.565714285714286,0.00415584415584416,0,0.00415584415584416,0,0.0124675324675325,0.0207792207792208,0.0103896103896104,0,0,0.00935064935064935,0,0.0114285714285714,0.00103896103896104,0.00103896103896104,0.0363636363636364,0.00415584415584416,0.00103896103896104,0,0,0,0.0124675324675325,0,0.00103896103896104,0,0,0,0.00311688311688312,0.00103896103896104,0,0,0,0,0,0.00415584415584416,0,0,0,0.00623376623376623,0.00103896103896104,0,0,0,0,0,0.00415584415584416,0,0,0,0,0.00103896103896104,0,0,0,0,0,0,0.00103896103896104,0,0,0.00311688311688312,0,0.00103896103896104,0,0,0,0,0,0,0.00103896103896104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103896103896104,0.00103896103896104,0,0,0
985,NA,0.00097608589555881,0,0.0214738897022938,0,0.125915080527086,0.0156173743289409,0.00195217179111762,0.0761346998535871,0,0,0.0732064421669107,0.00780868716447047,0,0,0,0,0.446071254270376,0.00439238653001464,0,0.00732064421669107,0,0.0214738897022938,0.0341630063445583,0.00488042947779405,0,0.00097608589555881,0.0214738897022938,0,0.0097608589555881,0.00488042947779405,0,0.0536847242557345,0.00488042947779405,0.00292825768667643,0,0,0.00536847242557345,0.0195217179111762,0,0.00097608589555881,0,0,0,0.00292825768667643,0.00488042947779405,0,0.00097608589555881,0,0,0,0.00878477306002928,0,0,0,0.00390434358223524,0,0,0.00097608589555881,0,0,0,0.00292825768667643,0,0,0.00097608589555881,0,0,0,0,0,0,0,0,0,0,0,0.00390434358223524,0,0.00097608589555881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195217179111762,0.00097608589555881,0,0
988,NA,0.00135685210312076,0,0.00814111261872456,0.00135685210312076,0.0719131614654003,0.00949796472184532,0,0.0556309362279511,0,0,0.0447761194029851,0,0,0,0,0,0.582089552238806,0.00542740841248304,0.00271370420624152,0.00542740841248304,0,0.0366350067842605,0.0230664857530529,0.00814111261872456,0,0.00135685210312076,0.0162822252374491,0,0.0067842605156038,0,0,0.0407055630936228,0.0122116689280868,0,0,0,0.00814111261872456,0.00949796472184532,0,0,0,0,0,0.00271370420624152,0.00271370420624152,0,0,0,0,0,0.00542740841248304,0,0,0,0.028493894165536,0,0.00271370420624152,0,0,0,0,0.00135685210312076,0,0,0.00135685210312076,0,0,0,0,0,0,0,0,0,0,0,0.00271370420624152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135685210312076,0
992,NA,0.00573613766730402,0,0.0133843212237094,0,0.0841300191204589,0.00382409177820268,0,0.0822179732313576,0,0,0.0478011472275335,0.00382409177820268,0,0.00191204588910134,0,0,0.24282982791587,0.00191204588910134,0,0.00764818355640535,0,0.235181644359465,0.0917782026768642,0.011472275334608,0,0,0.0382409177820268,0,0.0095602294455067,0.00573613766730402,0,0.0286806883365201,0.0152963671128107,0,0,0,0.0191204588910134,0.0095602294455067,0,0.00191204588910134,0,0,0,0,0.00573613766730402,0,0,0,0,0,0,0,0,0,0.0133843212237094,0,0,0.00382409177820268,0,0,0,0.00191204588910134,0,0,0.00191204588910134,0.00191204588910134,0.00191204588910134,0,0,0,0,0,0,0,0,0,0.00382409177820268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191204588910134
1004,NA,0.00696864111498258,0.00696864111498258,0,0,0.097560975609756,0.0139372822299652,0,0.167247386759582,0,0,0.0557491289198606,0,0,0,0,0,0.132404181184669,0,0.00348432055749129,0,0,0.139372822299652,0.083623693379791,0.00696864111498258,0,0.00696864111498258,0.0348432055749129,0,0.0209059233449477,0.0209059233449477,0.00696864111498258,0.0348432055749129,0.0278745644599303,0.00696864111498258,0,0,0.0348432055749129,0.0139372822299652,0,0,0,0,0,0,0.0278745644599303,0,0,0,0,0,0,0,0,0,0.0278745644599303,0,0,0,0,0,0,0,0,0,0.00696864111498258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139372822299652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
