"sample.depths","sample.ages","Abies","Acer.rubrum","Acer.saccharum","Acer.undiff.","Alnus.incana","Alnus.viridis.subsp..crispa","Betula..small.","Betula.undiff.","Carya","Castanea","Celtis","Cephalanthus","Cornus","Corylus","Cupressaceae","Ericaceae","Fagus","Fraxinus.americana","Fraxinus.nigra","Fraxinus.undiff.","Ilex","Juglans.cinerea","Juglans.nigra","Larix","Liquidambar","Morus","Myrica.Comptonia.peregrina","Nyssa","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Rhamnus.Vitis","Salix","Sambucus","Taxus","Tilia","Tsuga","Ulmus","Viburnum","Ambrosia","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Asteraceae.subf..Cichorioideae","Caryophyllaceae","Chenopodiaceae","Cyperaceae","Fabaceae","Galium","Humulus","Iva.annua.type","Plantago","Poaceae.undiff.","Polygonaceae.undiff.","Polygonum.bistortoides","Ranunculaceae.undiff.","Rosaceae","Rumex","Thalictrum","Urtica","Xanthium","Zea"
25.5,116,0,0.00441826215022091,0.0103092783505155,0.00147275405007364,0.0147275405007364,0,0.00441826215022091,0.147275405007364,0.00736377025036819,0.123711340206186,0,0,0,0.00147275405007364,0.00294550810014728,0.00736377025036819,0.0559646539027982,0.00736377025036819,0,0.00441826215022091,0,0.00147275405007364,0,0,0,0,0.0191458026509573,0.00147275405007364,0.00294550810014728,0.00736377025036819,0.0117820324005891,0.0147275405007364,0.09720176730486,0.00736377025036819,0,0.157584683357879,0.00147275405007364,0,0,0,0.00147275405007364,0.0633284241531664,0.00883652430044183,0,0.0427098674521355,0,0.00147275405007364,0.00147275405007364,0,0,0,0.00736377025036819,0,0,0,0,0,0.0883652430044183,0,0,0,0.00147275405007364,0.0662739322533137,0.00147275405007364,0,0,0
27.5,129,0,0.00748502994011976,0.0134730538922156,0.00149700598802395,0.0149700598802395,0,0,0.220059880239521,0.0029940119760479,0.110778443113772,0,0.00149700598802395,0,0,0.00149700598802395,0.00449101796407186,0.0389221556886228,0.00598802395209581,0.0029940119760479,0.00149700598802395,0.00149700598802395,0.0029940119760479,0.00149700598802395,0.00149700598802395,0,0,0.0134730538922156,0,0.00149700598802395,0.00748502994011976,0.00149700598802395,0.0284431137724551,0.0568862275449102,0.00898203592814371,0,0.152694610778443,0,0,0,0,0,0.0853293413173653,0.0029940119760479,0,0.0359281437125748,0,0,0.0029940119760479,0,0,0,0.0029940119760479,0,0,0,0,0.00149700598802395,0.0898203592814371,0,0,0,0.0029940119760479,0.0688622754491018,0,0,0,0
29.5,141,0,0.00148148148148148,0.0207407407407407,0.00148148148148148,0.00592592592592593,0,0,0.219259259259259,0.00592592592592593,0.100740740740741,0,0.00148148148148148,0,0.00148148148148148,0.00296296296296296,0.00444444444444444,0.0474074074074074,0.0103703703703704,0.00296296296296296,0.00148148148148148,0.00148148148148148,0.00296296296296296,0.00148148148148148,0,0,0,0.0162962962962963,0.00148148148148148,0.00444444444444444,0.00148148148148148,0.0162962962962963,0.0207407407407407,0.0548148148148148,0.00444444444444444,0,0.171851851851852,0,0,0,0,0,0.0755555555555556,0.00888888888888889,0.00148148148148148,0.0311111111111111,0,0.00148148148148148,0.00148148148148148,0,0,0.00148148148148148,0.00592592592592593,0,0,0,0.00148148148148148,0,0.0948148148148148,0,0,0,0,0.0503703703703704,0,0,0,0
31.5,154,0,0.00467289719626168,0.014018691588785,0.00155763239875389,0.0186915887850467,0,0.00934579439252336,0.180685358255452,0.00623052959501558,0.110591900311526,0,0,0,0.00155763239875389,0.00311526479750779,0.00311526479750779,0.059190031152648,0.00778816199376947,0.00155763239875389,0.00155763239875389,0.00311526479750779,0.00155763239875389,0,0.00155763239875389,0,0,0.00778816199376947,0.00311526479750779,0.00311526479750779,0.00155763239875389,0.0124610591900312,0.0467289719626168,0.059190031152648,0.00311526479750779,0,0.157320872274143,0,0.00155763239875389,0,0,0,0.0825545171339564,0.0155763239875389,0,0.0202492211838006,0,0,0.00155763239875389,0,0,0,0.00155763239875389,0,0,0,0,0,0.0747663551401869,0,0,0,0.00155763239875389,0.0747663551401869,0,0,0.00155763239875389,0
33.5,166,0,0.00632911392405063,0.0189873417721519,0,0.00949367088607595,0,0,0.193037974683544,0.00949367088607595,0.134493670886076,0,0.00158227848101266,0,0.00158227848101266,0.00158227848101266,0.00474683544303797,0.0680379746835443,0.00158227848101266,0.00474683544303797,0,0.00158227848101266,0.00158227848101266,0,0.00158227848101266,0,0,0.0126582278481013,0,0.00949367088607595,0.00316455696202532,0.0189873417721519,0.0221518987341772,0.0965189873417722,0.00158227848101266,0,0.14873417721519,0,0.00158227848101266,0,0,0,0.0775316455696203,0.0126582278481013,0,0.0332278481012658,0,0.00158227848101266,0.00158227848101266,0,0,0.00158227848101266,0.00474683544303797,0,0,0,0.00158227848101266,0,0.0411392405063291,0,0,0,0.00316455696202532,0.0458860759493671,0,0,0,0
35.5,179,0,0.0067911714770798,0.0203735144312394,0,0.0152801358234295,0,0.00848896434634975,0.183361629881155,0.00848896434634975,0.152801358234295,0,0,0,0.00169779286926995,0.00169779286926995,0.00169779286926995,0.0797962648556876,0.0118845500848896,0.0067911714770798,0.00169779286926995,0.0033955857385399,0,0,0,0,0,0.0203735144312394,0,0.00509337860780985,0.0067911714770798,0.0101867572156197,0.0237691001697793,0.0848896434634974,0.0033955857385399,0,0.144312393887946,0,0.00169779286926995,0,0,0.00169779286926995,0.115449915110357,0.0033955857385399,0.00169779286926995,0.0152801358234295,0,0,0,0,0,0,0,0,0,0,0,0,0.0254668930390492,0,0,0,0.0033955857385399,0.0288624787775891,0,0,0,0
37.5,191,0,0.0157068062827225,0.0139616055846422,0,0.0104712041884817,0,0.00174520069808028,0.193717277486911,0.0087260034904014,0.099476439790576,0,0,0,0,0.00174520069808028,0.00523560209424084,0.1239092495637,0.0157068062827225,0.00349040139616056,0.00349040139616056,0.00174520069808028,0.00174520069808028,0,0,0,0,0.0174520069808028,0,0.00523560209424084,0.00349040139616056,0.0087260034904014,0.0244328097731239,0.109947643979058,0.00174520069808028,0,0.150087260034904,0,0,0,0,0.00174520069808028,0.129144851657941,0.00523560209424084,0.00174520069808028,0.0104712041884817,0,0,0.00174520069808028,0,0,0,0.00174520069808028,0,0,0,0,0.00174520069808028,0.00523560209424084,0,0,0,0,0.0174520069808028,0.00174520069808028,0,0,0
39.5,246,0,0.00728597449908925,0.0145719489981785,0,0.0109289617486339,0,0.00364298724954463,0.200364298724954,0.00728597449908925,0.122040072859745,0,0.00182149362477231,0,0,0.00182149362477231,0.00546448087431694,0.0819672131147541,0.0109289617486339,0.00728597449908925,0.00546448087431694,0.00910746812386157,0,0,0,0,0,0.0218579234972678,0.00182149362477231,0.00546448087431694,0.00364298724954463,0.0218579234972678,0.0327868852459016,0.0910746812386157,0.00182149362477231,0,0.169398907103825,0,0.00182149362477231,0,0,0,0.136612021857924,0.00182149362477231,0,0.00182149362477231,0,0,0.00182149362477231,0,0,0.00182149362477231,0.00182149362477231,0,0,0,0,0,0.00546448087431694,0,0,0,0,0.00546448087431694,0.00182149362477231,0,0,0
41.5,428,0,0.00731261425959781,0.0164533820840951,0,0.0146252285191956,0,0.00182815356489945,0.206581352833638,0.0036563071297989,0.13345521023766,0,0,0,0,0.00182815356489945,0.0146252285191956,0.113345521023766,0.0036563071297989,0.00182815356489945,0,0.00182815356489945,0.00182815356489945,0,0.00182815356489945,0,0,0.0127970749542962,0,0.00731261425959781,0.00182815356489945,0.0146252285191956,0.00914076782449726,0.0914076782449726,0.00182815356489945,0,0.186471663619744,0,0.00182815356489945,0,0,0,0.109689213893967,0.0164533820840951,0.00182815356489945,0.0036563071297989,0,0.00182815356489945,0,0,0,0.00182815356489945,0.00182815356489945,0,0,0,0,0.00182815356489945,0.00182815356489945,0,0,0,0.00182815356489945,0.00182815356489945,0.0036563071297989,0,0,0
43.5,610,0,0.00354609929078014,0.0195035460992908,0,0.00531914893617021,0,0,0.269503546099291,0.0141843971631206,0.0886524822695035,0,0.00177304964539007,0,0.00177304964539007,0.00177304964539007,0.00886524822695036,0.138297872340426,0.00531914893617021,0.00177304964539007,0.00177304964539007,0.00354609929078014,0.00177304964539007,0,0.00177304964539007,0,0,0.0141843971631206,0,0.00709219858156028,0.00354609929078014,0.0106382978723404,0.0106382978723404,0.0602836879432624,0.00177304964539007,0,0.173758865248227,0,0,0,0,0,0.118794326241135,0.00886524822695036,0.00177304964539007,0.00177304964539007,0,0,0.00177304964539007,0,0,0,0.00177304964539007,0,0,0,0,0,0.00177304964539007,0,0,0,0.00177304964539007,0.0106382978723404,0,0,0,0
45.5,692,0,0.00525394045534151,0.0140105078809107,0,0.00700525394045534,0,0.00525394045534151,0.260945709281961,0.00525394045534151,0.0700525394045534,0,0,0,0,0.00175131348511384,0.00350262697022767,0.157618213660245,0.00875656742556918,0.00350262697022767,0.00175131348511384,0.00175131348511384,0.00175131348511384,0.00175131348511384,0,0,0,0.0192644483362522,0,0.00175131348511384,0.00175131348511384,0.021015761821366,0.0157618213660245,0.0700525394045534,0.00350262697022767,0,0.169877408056042,0,0.00175131348511384,0,0,0.00175131348511384,0.124343257443082,0.00175131348511384,0,0.00350262697022767,0,0.00175131348511384,0.00175131348511384,0,0,0,0.00175131348511384,0,0,0,0,0,0.00350262697022767,0,0,0,0.00175131348511384,0.00350262697022767,0,0,0,0
47.5,741,0,0.00346620450606586,0.0225303292894281,0,0.00519930675909879,0,0.00346620450606586,0.246100519930676,0.00693240901213172,0.0779896013864818,0,0,0,0,0.00173310225303293,0.00346620450606586,0.12998266897747,0.0121317157712305,0.00346620450606586,0.00346620450606586,0.00346620450606586,0.00173310225303293,0.00173310225303293,0.00173310225303293,0,0,0.0259965337954939,0,0.00693240901213172,0.00346620450606586,0.00346620450606586,0.0207972270363951,0.0658578856152513,0.00173310225303293,0,0.180242634315425,0,0,0,0,0,0.135181975736568,0.00519930675909879,0.00173310225303293,0.00346620450606586,0,0,0.00173310225303293,0,0,0,0.00519930675909879,0,0,0,0,0,0.00346620450606586,0,0,0,0,0.00519930675909879,0.00173310225303293,0,0,0
49.5,789,0.00175438596491228,0.00350877192982456,0.0105263157894737,0.00175438596491228,0.0140350877192982,0,0.00350877192982456,0.259649122807018,0.00526315789473684,0.075438596491228,0,0.00175438596491228,0,0.00175438596491228,0.00175438596491228,0.00350877192982456,0.159649122807018,0.00701754385964912,0.00701754385964912,0.00350877192982456,0.00701754385964912,0.00175438596491228,0,0.00175438596491228,0,0,0.0087719298245614,0.00175438596491228,0.00526315789473684,0.00175438596491228,0.0140350877192982,0.0175438596491228,0.0614035087719298,0.00350877192982456,0,0.149122807017544,0,0,0,0,0,0.140350877192982,0.0087719298245614,0.00175438596491228,0.00175438596491228,0,0,0.00175438596491228,0,0,0,0.00175438596491228,0,0,0,0,0,0.00526315789473684,0,0,0,0.00175438596491228,0.00175438596491228,0,0,0,0
51.5,838,0,0.00871080139372822,0.00696864111498258,0.00348432055749129,0.0139372822299652,0,0,0.28397212543554,0.00696864111498258,0.073170731707317,0,0.00174216027874564,0,0.00174216027874564,0.00174216027874564,0.00696864111498258,0.163763066202091,0.0156794425087108,0.00174216027874564,0,0.0174216027874564,0.00174216027874564,0,0.00174216027874564,0,0,0.0156794425087108,0,0.00522648083623693,0.00348432055749129,0.0174216027874564,0.0139372822299652,0.0522648083623693,0,0,0.153310104529617,0,0,0,0,0.00174216027874564,0.111498257839721,0.00348432055749129,0,0.00348432055749129,0,0.00174216027874564,0,0,0,0,0,0,0,0,0,0,0.00174216027874564,0,0,0,0,0.00174216027874564,0.00174216027874564,0,0,0
53.5,886,0,0.00707964601769911,0.0123893805309735,0.00176991150442478,0.0141592920353982,0,0.00176991150442478,0.217699115044248,0.0123893805309735,0.0601769911504425,0,0,0,0,0.00176991150442478,0.00707964601769911,0.139823008849558,0.0141592920353982,0.0088495575221239,0.00176991150442478,0.00353982300884956,0.00176991150442478,0,0.00176991150442478,0,0,0.0194690265486726,0.00353982300884956,0.00530973451327434,0.00176991150442478,0.015929203539823,0.0106194690265487,0.0725663716814159,0.00707964601769911,0,0.171681415929204,0,0,0,0,0,0.161061946902655,0.00707964601769911,0,0.00176991150442478,0,0,0,0,0,0,0.00353982300884956,0,0,0,0,0,0.00707964601769911,0,0,0,0.00176991150442478,0.00176991150442478,0,0,0,0
55.5,935,0,0.0130353817504655,0.0167597765363128,0,0.0130353817504655,0,0.0037243947858473,0.221601489757914,0.0148975791433892,0.0353817504655493,0,0,0,0,0.00186219739292365,0.00931098696461825,0.184357541899441,0.00931098696461825,0.0037243947858473,0.00186219739292365,0.00931098696461825,0.00186219739292365,0.00186219739292365,0,0,0,0.0111731843575419,0,0.0074487895716946,0.00186219739292365,0.0037243947858473,0.0111731843575419,0.0651769087523277,0.0037243947858473,0,0.184357541899441,0,0,0,0,0.00186219739292365,0.150837988826816,0.00186219739292365,0,0.00186219739292365,0,0.00186219739292365,0,0,0,0,0.00186219739292365,0,0,0,0,0,0.00558659217877095,0,0,0,0,0.00186219739292365,0.00186219739292365,0,0,0
57.5,983,0,0.0036101083032491,0.0180505415162455,0.00180505415162455,0.0072202166064982,0,0.00541516245487365,0.254512635379061,0.0126353790613718,0.0487364620938628,0,0,0,0.00180505415162455,0.0072202166064982,0.0108303249097473,0.175090252707581,0.0144404332129964,0.00180505415162455,0,0.00180505415162455,0.00180505415162455,0,0,0,0,0.0180505415162455,0,0.00541516245487365,0.00180505415162455,0.0036101083032491,0.00902527075812274,0.0740072202166065,0.0072202166064982,0,0.111913357400722,0,0,0,0,0.00180505415162455,0.184115523465704,0.0036101083032491,0,0,0,0.00180505415162455,0.0036101083032491,0,0,0,0.00180505415162455,0,0,0,0,0,0,0,0,0,0,0.0036101083032491,0.00180505415162455,0,0,0
59.5,1034,0,0.00540540540540541,0.0108108108108108,0,0.0108108108108108,0,0.0036036036036036,0.259459459459459,0.0126126126126126,0.072072072072072,0,0,0.0018018018018018,0,0,0.009009009009009,0.176576576576577,0.00540540540540541,0.00540540540540541,0.0018018018018018,0.00540540540540541,0.0018018018018018,0,0,0,0,0.0072072072072072,0.0018018018018018,0.0018018018018018,0.0018018018018018,0.0036036036036036,0.0162162162162162,0.0810810810810811,0.0018018018018018,0,0.169369369369369,0,0,0,0,0.0018018018018018,0.113513513513514,0.009009009009009,0,0.0018018018018018,0,0.0036036036036036,0,0,0,0,0.0018018018018018,0,0,0,0,0,0,0,0,0,0,0,0.0018018018018018,0,0,0
61.5,1086,0,0.00373134328358209,0.0149253731343284,0.00186567164179104,0.0167910447761194,0,0.00746268656716418,0.227611940298507,0.0242537313432836,0.0597014925373134,0,0,0,0,0.00186567164179104,0.0111940298507463,0.162313432835821,0.00932835820895522,0.00186567164179104,0.00186567164179104,0.00373134328358209,0,0,0,0,0,0.00559701492537313,0,0.00559701492537313,0,0,0.0130597014925373,0.102611940298507,0.00373134328358209,0,0.162313432835821,0,0.00186567164179104,0,0,0.00186567164179104,0.136194029850746,0.00746268656716418,0.00186567164179104,0.00186567164179104,0,0.00186567164179104,0.00186567164179104,0,0,0,0.00186567164179104,0,0,0,0,0,0,0,0,0,0,0.00186567164179104,0,0,0,0
63.5,1137,0,0.00704225352112676,0.0176056338028169,0.00176056338028169,0.0123239436619718,0,0.00176056338028169,0.257042253521127,0.00352112676056338,0.0616197183098592,0,0,0,0.00176056338028169,0.00352112676056338,0.00528169014084507,0.170774647887324,0.00880281690140845,0.00528169014084507,0,0.00704225352112676,0,0,0,0.00176056338028169,0,0.00880281690140845,0.00352112676056338,0.00704225352112676,0.00176056338028169,0.00528169014084507,0.0176056338028169,0.0580985915492958,0.00528169014084507,0,0.139084507042254,0,0,0,0,0.00176056338028169,0.161971830985915,0.00704225352112676,0.00704225352112676,0.00176056338028169,0,0.00176056338028169,0,0,0,0,0,0,0,0,0,0,0.00176056338028169,0,0,0,0.00176056338028169,0,0.00176056338028169,0,0,0
65.5,1189,0,0.00177935943060498,0.0231316725978648,0,0.0142348754448399,0,0.00355871886120996,0.306049822064057,0.0106761565836299,0.0355871886120996,0,0,0,0.00177935943060498,0.00533807829181495,0.00355871886120996,0.124555160142349,0.0124555160142349,0.00711743772241993,0.00355871886120996,0.00533807829181495,0.00177935943060498,0.00177935943060498,0,0,0,0.0124555160142349,0,0.0124555160142349,0,0.00711743772241993,0.0142348754448399,0.0854092526690391,0.00355871886120996,0,0.161921708185053,0,0,0,0,0,0.126334519572954,0.00355871886120996,0.00177935943060498,0.00177935943060498,0,0,0,0,0,0,0.00177935943060498,0,0,0,0,0,0.00355871886120996,0,0,0,0.00177935943060498,0,0,0,0,0
