"sample.depths","sample.ages","Acer.undiff.","Alnus.undiff.","Ambrosia.type","Betula","Carya","Amaranthaceae.undiff.","Cyperaceae","Fagus","Fraxinus.undiff.","Juglans.cinerea","Ostrya.Carpinus","Pinus.undiff.","Quercus","Rumex","Salix","Tilia","Tsuga","Ulmus","Juniperus.Thuja","Populus","Poaceae","Artemisia","Fraxinus.nigra.type","Larix","Platanus","Brassicaceae","Corylus","Ilex","Asteraceae.subf..Asteroideae.undiff.","Iva.annua","Acer.saccharum.type","Castanea","Juglans.nigra","Magnolia","Picea","Thalictrum","Apiaceae","Alnus.incana","Pinus.strobus","Shepherdia.canadensis","Liquidambar","Impatiens","Asteraceae.subf..Cichorioideae","Nyssa","Lamiaceae","Plantago","Rosaceae","Sarcobatus.vermiculatus","Celtis","Ericales","Taxus","Ephedra","Myrica","Viburnum","Ilex.Nemopanthus.undiff.","Alnus.viridis","Cephalanthus","Abies","Cornus","Caryophyllaceae","Rubiaceae.undiff."
1173,6873,0.000967117988394584,0,0.00580270793036751,0.00676982591876209,0.0261121856866538,0.000967117988394584,0.00676982591876209,0.300773694390716,0.0193423597678917,0.00483558994197292,0.0967117988394584,0.0415860735009671,0.164410058027079,0,0.00193423597678917,0.0203094777562863,0.0435203094777563,0.124758220502901,0.00773694390715667,0.000967117988394584,0.00193423597678917,0.00193423597678917,0.0125725338491296,0,0.0290135396518375,0,0.000967117988394584,0,0,0,0.0715667311411992,0,0,0,0,0,0,0.00193423597678917,0.00193423597678917,0,0,0,0,0,0,0,0,0,0,0,0.00386847195357834,0,0,0,0,0,0,0,0,0,0
1180,7048,0.00481231953801732,0,0.00384985563041386,0.00673724735322425,0.00962463907603465,0,0.00192492781520693,0.358999037536092,0.0105871029836381,0.00384985563041386,0.0818094321462945,0.0250240615976901,0.150144369586141,0,0.00481231953801732,0.00866217516843118,0.0471607314725698,0.150144369586141,0.0192492781520693,0.00384985563041386,0.000962463907603465,0.000962463907603465,0.0221366698748797,0,0.0115495668912416,0,0,0,0.000962463907603465,0,0.0567853705486044,0,0.000962463907603465,0,0.000962463907603465,0,0,0.00288739172281039,0.00962463907603465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000962463907603465,0,0,0,0
1188,7248,0.00762631077216397,0,0.000953288846520496,0.0114394661582459,0.0152526215443279,0.00285986653956149,0.00190657769304099,0.277407054337464,0.00476644423260248,0.00285986653956149,0.0743565300285987,0.0419447092469018,0.178265014299333,0.000953288846520496,0.00190657769304099,0.0123927550047664,0.0438512869399428,0.147759771210677,0.0104861773117255,0,0,0.00285986653956149,0.0409914204003813,0,0.0238322211630124,0,0,0,0.000953288846520496,0,0.0686367969494757,0,0,0,0,0,0,0.00190657769304099,0.0219256434699714,0,0,0,0,0,0,0,0,0,0.000953288846520496,0,0.000953288846520496,0,0,0,0,0,0,0,0,0,0
1196,7448,0.00554016620498615,0,0.00184672206832872,0.0110803324099723,0.0166204986149584,0.00461680517082179,0.00184672206832872,0.329639889196676,0.012927054478301,0.00369344413665743,0.0997229916897507,0.0406278855032318,0.162511542012927,0,0.00184672206832872,0.00461680517082179,0.0461680517082179,0.113573407202216,0.00738688827331487,0.000923361034164358,0.00184672206832872,0.00277008310249307,0.0240073868882733,0.00184672206832872,0.0249307479224377,0,0,0,0.00369344413665743,0,0.0590951061865189,0,0,0,0,0,0,0,0.0156971375807941,0,0,0,0,0,0,0,0,0,0.000923361034164358,0,0,0,0,0,0,0,0,0,0,0,0
1204,7648,0.00343938091143594,0,0.00171969045571797,0.0111779879621668,0.0111779879621668,0.000859845227858985,0.00257953568357696,0.252794496990542,0.0120378331900258,0.00687876182287188,0.0859845227858985,0.0730868443680138,0.194325021496131,0,0,0.00945829750644884,0.0386930352536543,0.134135855546002,0.00343938091143594,0,0.00257953568357696,0.000859845227858985,0.0214961306964746,0.000859845227858985,0.0283748925193465,0,0.00257953568357696,0,0.00171969045571797,0,0.0773860705073087,0.000859845227858985,0,0,0.000859845227858985,0,0,0.00171969045571797,0.0180567497850387,0,0,0,0,0,0,0,0,0,0.000859845227858985,0,0,0,0,0,0,0,0,0,0,0,0
1208,7748,0.00105708245243129,0,0.00105708245243129,0.0095137420718816,0.0169133192389006,0,0.00845665961945032,0.214587737843552,0.0169133192389006,0.00528541226215645,0.120507399577167,0.080338266384778,0.209302325581395,0,0.00211416490486258,0.0105708245243129,0.0539112050739958,0.108879492600423,0.00634249471458774,0.00105708245243129,0.00211416490486258,0.00317124735729387,0.0243128964059197,0,0.0190274841437632,0.00105708245243129,0.00211416490486258,0,0.00211416490486258,0,0.0581395348837209,0,0,0,0,0,0,0.00105708245243129,0.0200845665961945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,7848,0.0179640718562874,0,0.0029940119760479,0.00998003992015968,0.0169660678642715,0.000998003992015968,0.00199600798403194,0.198602794411178,0.00598802395209581,0.000998003992015968,0.0848303393213573,0.0758483033932136,0.313373253493014,0,0.0029940119760479,0.0149700598802395,0.0489021956087824,0.106786427145709,0.00199600798403194,0,0.0029940119760479,0.000998003992015968,0.0199600798403194,0.00199600798403194,0.0139720558882236,0,0.000998003992015968,0,0.000998003992015968,0,0.0399201596806387,0,0,0,0,0,0,0.000998003992015968,0.00998003992015968,0,0.000998003992015968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,7948,0.00447928331466965,0,0.00671892497200448,0.00111982082866741,0.0089585666293393,0.00223964165733483,0.00447928331466965,0.167973124300112,0.0179171332586786,0.00335946248600224,0.0940649496080627,0.117581187010078,0.223964165733483,0,0.00111982082866741,0.0167973124300112,0.0537513997760358,0.133258678611422,0.0089585666293393,0.00111982082866741,0.00447928331466965,0.00223964165733483,0.032474804031355,0.00111982082866741,0.0268756998880179,0,0.00111982082866741,0,0.00111982082866741,0,0.0369540873460246,0,0,0,0.00111982082866741,0,0,0.00223964165733483,0.0212765957446809,0,0,0,0,0,0,0,0,0,0.00111982082866741,0,0,0,0,0,0,0,0,0,0,0,0
1220,8048,0.00352422907488987,0,0.0026431718061674,0.0123348017621145,0.0149779735682819,0.00440528634361234,0.0026431718061674,0.193832599118943,0.0185022026431718,0.00352422907488987,0.0898678414096916,0.0889867841409692,0.209691629955947,0,0,0.0193832599118943,0.0590308370044053,0.117180616740088,0.00704845814977974,0.000881057268722467,0.00352422907488987,0.0026431718061674,0.0246696035242291,0,0.0237885462555066,0,0.000881057268722467,0,0.00176211453744493,0,0.0696035242290749,0,0,0,0.000881057268722467,0,0,0.00176211453744493,0.0211453744493392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000881057268722467,0,0,0
1224,8148,0.00196270853778214,0,0.00588812561334642,0.0196270853778214,0.0157016683022571,0.00490677134445535,0.00196270853778214,0.111874386653582,0.0098135426889107,0.00196270853778214,0.120706575073602,0.116781157998037,0.261040235525025,0,0,0.0186457311089303,0.0598626104023552,0.129538763493621,0.00392541707556428,0,0,0,0.0117762512266928,0.00196270853778214,0.0196270853778214,0.00098135426889107,0.00294406280667321,0,0,0,0.0323846908734053,0.00098135426889107,0,0,0.00098135426889107,0,0,0.00098135426889107,0.0402355250245339,0,0,0,0,0,0,0,0.00098135426889107,0,0.00098135426889107,0,0,0,0,0,0,0,0,0.00098135426889107,0,0,0
1226,8198,0.00191387559808612,0,0.000956937799043062,0.0076555023923445,0.0124401913875598,0.00287081339712919,0.00382775119617225,0.0631578947368421,0.015311004784689,0.00191387559808612,0.0956937799043062,0.12822966507177,0.284210526315789,0,0.000956937799043062,0.0114832535885167,0.0650717703349282,0.129186602870813,0.00478468899521531,0.000956937799043062,0,0,0.0277511961722488,0.000956937799043062,0.0248803827751196,0,0.000956937799043062,0,0.00191387559808612,0,0.0555023923444976,0,0.000956937799043062,0,0.000956937799043062,0,0,0.000956937799043062,0.04688995215311,0,0,0,0,0,0,0,0,0,0.00287081339712919,0,0.00382775119617225,0,0,0,0,0,0,0.000956937799043062,0,0,0
1228,8248,0,0,0.00670498084291188,0.00766283524904215,0.0114942528735632,0.0028735632183908,0.00191570881226054,0.0296934865900383,0.00670498084291188,0.000957854406130268,0.089080459770115,0.14463601532567,0.328544061302682,0,0,0.0181992337164751,0.0708812260536398,0.10727969348659,0.00478927203065134,0.000957854406130268,0.00191570881226054,0.00191570881226054,0.0306513409961686,0.00383141762452107,0.0220306513409962,0,0.0028735632183908,0,0.00191570881226054,0,0.0593869731800766,0,0,0,0.000957854406130268,0.000957854406130268,0,0.00191570881226054,0.0363984674329502,0.000957854406130268,0,0,0,0,0,0,0,0.000957854406130268,0,0,0.000957854406130268,0,0,0,0,0,0,0,0,0,0
1230,8298,0.00372786579683131,0,0.00559179869524697,0.0167753960857409,0.00745573159366263,0.000931966449207828,0.00372786579683131,0.0344827586206897,0.0232991612301957,0.000931966449207828,0.104380242311277,0.136067101584343,0.268406337371855,0,0.00279589934762349,0.0372786579683131,0.0559179869524697,0.127679403541473,0.00838769804287046,0.00186393289841566,0.00279589934762349,0.00279589934762349,0.0344827586206897,0.000931966449207828,0.0130475302889096,0,0.00372786579683131,0,0.000931966449207828,0,0.0680335507921715,0,0,0,0,0,0,0.00186393289841566,0.0307548928238583,0,0,0,0,0,0,0,0,0.000931966449207828,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,8392,0.00191570881226054,0,0.00383141762452107,0.0134099616858238,0.014367816091954,0.00191570881226054,0.00383141762452107,0.0201149425287356,0.00670498084291188,0.00383141762452107,0.165708812260536,0.198275862068966,0.239463601532567,0,0,0.0210727969348659,0.039272030651341,0.103448275862069,0.00862068965517241,0.00191570881226054,0,0.0028735632183908,0.0201149425287356,0.00383141762452107,0.00957854406130268,0,0.000957854406130268,0,0.000957854406130268,0,0.0421455938697318,0.000957854406130268,0,0,0.000957854406130268,0,0.000957854406130268,0.000957854406130268,0.0670498084291188,0,0,0,0,0,0,0,0.000957854406130268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,8438,0.000919117647058824,0,0.00367647058823529,0.0220588235294118,0.00643382352941176,0,0.00643382352941176,0.015625,0.0128676470588235,0.00275735294117647,0.176470588235294,0.228860294117647,0.227941176470588,0,0.00275735294117647,0.015625,0.03125,0.102022058823529,0.00643382352941176,0,0.00183823529411765,0,0.0248161764705882,0.00275735294117647,0.0101102941176471,0,0.00551470588235294,0,0.000919117647058824,0,0.0376838235294118,0,0,0,0.000919117647058824,0,0,0.000919117647058824,0.0505514705882353,0,0,0,0,0,0,0,0,0.000919117647058824,0,0,0.000919117647058824,0,0,0,0,0,0,0,0,0,0
1240,8532,0.00202634245187437,0,0.00506585612968592,0.0243161094224924,0.00911854103343465,0,0.00810536980749747,0.0192502532928065,0.0162107396149949,0.00506585612968592,0.137791286727457,0.155015197568389,0.311043566362715,0,0.00405268490374873,0.0182370820668693,0.0364741641337386,0.0952380952380952,0.00405268490374873,0.00101317122593718,0.00101317122593718,0.00101317122593718,0.0283687943262411,0.00303951367781155,0.0131712259371834,0,0.00202634245187437,0,0,0,0.0405268490374873,0,0,0,0,0,0,0.00303951367781155,0.0557244174265451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,8625,0.017304189435337,0,0.00364298724954463,0.0218579234972678,0.0109289617486339,0.00182149362477231,0.00546448087431694,0.0163934426229508,0.00273224043715847,0.00728597449908925,0.153005464480874,0.147540983606557,0.355191256830601,0,0.00182149362477231,0.0163934426229508,0.0218579234972678,0.092896174863388,0.0109289617486339,0.000910746812386157,0.000910746812386157,0,0.0255009107468124,0,0.00819672131147541,0,0.00182149362477231,0,0,0,0.0327868852459016,0,0,0,0,0.00182149362477231,0,0.00182149362477231,0.0364298724954463,0,0,0,0,0,0,0,0,0,0,0,0.000910746812386157,0,0,0,0,0,0,0.00182149362477231,0,0,0
1248,8718,0.00406091370558376,0,0.00304568527918782,0.0203045685279188,0.00812182741116751,0.00304568527918782,0.00304568527918782,0.0223350253807107,0.00913705583756345,0.00203045685279188,0.158375634517766,0.153299492385787,0.280203045685279,0,0.00406091370558376,0.0203045685279188,0.033502538071066,0.0893401015228426,0.00101522842639594,0.00101522842639594,0,0.00101522842639594,0.0111675126903553,0.00101522842639594,0.0111675126903553,0,0.00609137055837563,0,0.00304568527918782,0,0.0477157360406091,0,0,0,0.00203045685279188,0,0,0.00203045685279188,0.0944162436548223,0,0,0,0,0,0,0,0,0.00101522842639594,0,0,0.00101522842639594,0,0,0,0,0,0,0.00203045685279188,0,0,0
1252,8812,0.000923361034164358,0,0.00184672206832872,0.0166204986149584,0.0110803324099723,0.000923361034164358,0.00554016620498615,0.00831024930747922,0.0175438596491228,0.00184672206832872,0.146814404432133,0.196675900277008,0.286241920590951,0,0.000923361034164358,0.0221606648199446,0.0138504155124654,0.0923361034164358,0.00369344413665743,0.00184672206832872,0,0.000923361034164358,0.0221606648199446,0.00369344413665743,0.00923361034164358,0,0,0,0.00184672206832872,0,0.0415512465373961,0,0,0,0.000923361034164358,0,0.000923361034164358,0.00184672206832872,0.0831024930747922,0.000923361034164358,0,0,0,0,0,0,0,0.000923361034164358,0,0,0.000923361034164358,0,0,0,0,0,0,0.00184672206832872,0,0,0
1256,8905,0,0,0.00315457413249211,0.0136698212407992,0.00420609884332282,0,0.00736067297581493,0.00525762355415352,0.00841219768664564,0.00420609884332282,0.144058885383807,0.171398527865405,0.312302839116719,0,0.0010515247108307,0.0115667718191377,0.017875920084122,0.0946372239747634,0.00315457413249211,0.0010515247108307,0.00210304942166141,0.0010515247108307,0.017875920084122,0.00210304942166141,0.00841219768664564,0,0.00210304942166141,0,0.00210304942166141,0,0.0315457413249211,0,0,0,0.0010515247108307,0,0,0,0.124079915878023,0,0,0,0,0,0,0,0,0,0.00210304942166141,0,0.00210304942166141,0,0,0,0,0,0,0,0,0,0
1260,8998,0,0,0.00469483568075117,0.0244131455399061,0.00375586854460094,0.00187793427230047,0.0028169014084507,0.00469483568075117,0.0112676056338028,0.00187793427230047,0.146478873239437,0.254460093896714,0.299530516431925,0,0.000938967136150235,0.0131455399061033,0.0112676056338028,0.0450704225352113,0,0,0.000938967136150235,0,0.0262910798122066,0,0.0187793427230047,0.000938967136150235,0,0,0.000938967136150235,0,0.0328638497652582,0,0,0,0,0,0,0.00187793427230047,0.0873239436619718,0.000938967136150235,0,0,0,0,0,0,0,0,0,0,0.000938967136150235,0.000938967136150235,0,0,0,0,0,0,0.000938967136150235,0,0
1264,9092,0.0039564787339268,0,0.0029673590504451,0.0336300692383778,0.0128585558852621,0.0029673590504451,0.0049455984174085,0.00692383778437191,0.0168150346191889,0.0019782393669634,0.137487636003956,0.265084075173096,0.23837784371909,0,0.00692383778437191,0.00890207715133531,0.00692383778437191,0.0553907022749753,0.0009891196834817,0.0009891196834817,0,0.0009891196834817,0.019782393669634,0,0.0158259149357072,0,0.0039564787339268,0,0,0,0.0168150346191889,0,0,0,0.0009891196834817,0,0,0.0029673590504451,0.125618199802176,0,0,0,0,0,0,0,0,0,0.0009891196834817,0,0.0039564787339268,0,0,0,0,0,0,0,0,0,0
1268,9185,0.00294695481335953,0,0.00392927308447937,0.0442043222003929,0.0117878192534381,0,0.00392927308447937,0.00589390962671906,0.00982318271119843,0.00392927308447937,0.141453831041257,0.301571709233792,0.236738703339882,0,0.00196463654223969,0.00294695481335953,0.00392927308447937,0.0491159135559921,0,0,0.00392927308447937,0,0.0245579567779961,0.000982318271119843,0.0157170923379175,0,0.000982318271119843,0,0.00294695481335953,0,0.0235756385068762,0.000982318271119843,0,0,0.00294695481335953,0,0,0,0.0962671905697446,0.000982318271119843,0,0,0,0,0,0,0,0.000982318271119843,0,0,0.000982318271119843,0,0,0,0,0,0,0,0,0,0
1272,9278,0.00104058272632674,0,0.00520291363163371,0.036420395421436,0.00936524453694069,0,0.0072840790842872,0.00416233090530697,0.00832466181061394,0.00208116545265349,0.113423517169615,0.27471383975026,0.31321540062435,0,0.00208116545265349,0.0072840790842872,0.0124869927159209,0.0520291363163371,0.00208116545265349,0.00208116545265349,0,0.00312174817898023,0.0218522372528616,0.00312174817898023,0.0156087408949011,0,0.00208116545265349,0,0.00104058272632674,0,0.0208116545265349,0,0,0,0,0,0,0.00104058272632674,0.072840790842872,0.00104058272632674,0,0,0,0,0,0,0,0,0,0,0.00208116545265349,0,0,0,0,0,0,0.00208116545265349,0,0,0
1276,9372,0.00215285252960172,0,0.00968783638320775,0.038751345532831,0.00861141011840689,0.00538213132400431,0.00645855758880517,0.00215285252960172,0.00968783638320775,0.00538213132400431,0.141011840688913,0.277717976318622,0.291711517761033,0,0.00215285252960172,0.00430570505920344,0.00538213132400431,0.0592034445640474,0.00322927879440258,0.00322927879440258,0.00322927879440258,0,0.0258342303552207,0,0.00968783638320775,0,0,0,0.00215285252960172,0,0.00861141011840689,0.00107642626480086,0,0,0.00107642626480086,0.00215285252960172,0,0.00215285252960172,0.0645855758880517,0,0,0,0,0,0.00107642626480086,0,0,0,0,0,0.00107642626480086,0,0,0,0,0,0,0.00107642626480086,0,0,0
1284,9558,0,0,0.00459136822773186,0.0293847566574839,0.0119375573921028,0.00183654729109275,0.00459136822773186,0.00459136822773186,0.00550964187327824,0.00183654729109275,0.0853994490358127,0.340679522497704,0.295684113865932,0,0.00459136822773186,0.00459136822773186,0.0137741046831956,0.0532598714416896,0.000918273645546373,0.00275482093663912,0,0.000918273645546373,0.0174471992653811,0.00275482093663912,0.0119375573921028,0,0.00550964187327824,0,0,0,0.0137741046831956,0,0,0,0,0,0.00183654729109275,0,0.0771349862258953,0,0,0,0,0,0,0,0,0,0,0,0.000918273645546373,0,0,0,0,0,0,0,0.000918273645546373,0.000918273645546373,0
1291,9697,0,0,0.00396432111000991,0.0574826560951437,0.00594648166501487,0.00198216055500496,0.00991080277502478,0.000991080277502478,0.00495540138751239,0.00297324083250743,0.0951437066402379,0.337958374628345,0.262636273538157,0,0.00297324083250743,0.00198216055500496,0.00297324083250743,0.0465807730426165,0.00297324083250743,0.00198216055500496,0.00297324083250743,0.00297324083250743,0.0336967294350842,0.00396432111000991,0.00594648166501487,0,0.00594648166501487,0,0.00396432111000991,0,0.0198216055500496,0,0,0,0.000991080277502478,0,0,0.00198216055500496,0.0703666997026759,0.00198216055500496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198216055500496,0,0,0
1300,9796,0,0,0.00440528634361234,0.0466960352422907,0.000881057268722467,0.000881057268722467,0.00616740088105727,0.00352422907488987,0.0052863436123348,0.00176211453744493,0.0696035242290749,0.46079295154185,0.191189427312775,0,0,0.00176211453744493,0.0123348017621145,0.0422907488986784,0.000881057268722467,0.00176211453744493,0,0.0026431718061674,0.0290748898678414,0.0052863436123348,0.00440528634361234,0,0.00440528634361234,0,0.0026431718061674,0,0.00881057268722467,0,0,0,0.00176211453744493,0,0,0.000881057268722467,0.0837004405286344,0.000881057268722467,0,0,0,0,0,0,0,0,0,0,0.000881057268722467,0,0,0,0,0,0,0.00440528634361234,0,0,0
1308,9884,0.00394477317554241,0,0.0029585798816568,0.0591715976331361,0.00493096646942801,0,0.000986193293885602,0,0.00394477317554241,0.0019723865877712,0.0641025641025641,0.45956607495069,0.192307692307692,0,0.000986193293885602,0.000986193293885602,0.00493096646942801,0.0512820512820513,0.000986193293885602,0.00493096646942801,0.00493096646942801,0.0019723865877712,0.0335305719921105,0.000986193293885602,0.00986193293885602,0,0,0,0,0,0.00591715976331361,0,0,0,0.0019723865877712,0,0,0.000986193293885602,0.0739644970414201,0,0,0,0,0,0,0,0.000986193293885602,0.000986193293885602,0,0,0.0019723865877712,0,0,0,0,0,0,0.00394477317554241,0,0,0
1316,9972,0,0,0,0.0495356037151703,0.00412796697626419,0.00103199174406605,0.00515995872033024,0.00515995872033024,0.0144478844169247,0.00103199174406605,0.0546955624355005,0.536635706914345,0.149638802889577,0,0.00412796697626419,0,0.00722394220846233,0.043343653250774,0.00103199174406605,0.00206398348813209,0.00206398348813209,0,0.0278637770897833,0.00515995872033024,0.0144478844169247,0,0.00619195046439629,0,0,0,0.00928792569659443,0,0,0,0.00309597523219814,0,0,0.00103199174406605,0.0474716202270382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412796697626419,0,0,0
1324,10060,0,0,0.00394088669950739,0.0502463054187192,0.00394088669950739,0.000985221674876847,0.00985221674876847,0.00197044334975369,0.0118226600985222,0,0.025615763546798,0.486699507389163,0.156650246305419,0,0.00591133004926108,0,0.00788177339901478,0.0679802955665025,0.000985221674876847,0.00985221674876847,0.00492610837438424,0.00295566502463054,0.0177339901477833,0.00197044334975369,0.00689655172413793,0,0.00394088669950739,0,0.00197044334975369,0,0.0197044334975369,0,0,0,0.00295566502463054,0,0,0.00197044334975369,0.0827586206896552,0,0,0,0,0,0,0,0,0,0,0,0.000985221674876847,0,0.000985221674876847,0,0,0,0,0.00591133004926108,0,0,0
1332,10147,0,0,0.0070635721493441,0.0544904137235116,0.00403632694248234,0.00100908173562059,0.00201816347124117,0.00201816347124117,0.00201816347124117,0.00504540867810293,0.0423814328960646,0.55095862764884,0.127144298688194,0,0.00201816347124117,0,0.00605449041372351,0.041372351160444,0.00201816347124117,0.00403632694248234,0.00201816347124117,0.00302724520686176,0.0232088799192735,0.00504540867810293,0.0100908173562059,0.00100908173562059,0.0100908173562059,0,0,0,0.00605449041372351,0,0,0,0.00504540867810293,0,0,0.00403632694248234,0.0696266397578204,0.00100908173562059,0,0,0,0,0,0,0,0,0,0,0.00100908173562059,0,0,0,0,0,0,0.00504540867810293,0,0,0
1340,10235,0,0,0.000877963125548727,0.083406496927129,0.00790166812993854,0,0.00438981562774363,0.000877963125548727,0.000877963125548727,0.00351185250219491,0.0359964881474978,0.513608428446005,0.132572431957858,0,0.00351185250219491,0.000877963125548727,0.0114135206321334,0.0561896400351185,0.00175592625109745,0.00263388937664618,0.000877963125548727,0.00438981562774363,0.0359964881474978,0,0,0,0.000877963125548727,0,0.00263388937664618,0,0.00614574187884109,0,0,0,0.00438981562774363,0,0,0.00175592625109745,0.0702370500438982,0,0,0,0,0,0,0,0.000877963125548727,0,0,0,0.000877963125548727,0,0,0,0,0,0,0.0105355575065847,0,0,0
1348,10323,0,0,0.00190294957183635,0.0675547098001903,0.00380589914367269,0,0.00475737392959087,0.000951474785918173,0.00380589914367269,0.000951474785918173,0.0228353948620362,0.45290199809705,0.115128449096099,0,0.00380589914367269,0,0.00570884871550904,0.071360608943863,0.00285442435775452,0.00761179828734539,0.00380589914367269,0.000951474785918173,0.0266412940057088,0.00190294957183635,0.00190294957183635,0,0.00380589914367269,0,0.000951474785918173,0,0.00380589914367269,0,0,0,0.00190294957183635,0,0,0,0.179828734538535,0,0,0,0,0,0,0,0,0,0,0,0.00190294957183635,0,0,0,0,0,0,0.00666032350142721,0,0,0
1352,10458,0,0,0.0044404973357016,0.0799289520426288,0.00355239786856128,0.00088809946714032,0.00266429840142096,0.00088809946714032,0.00088809946714032,0.00088809946714032,0.0301953818827709,0.475133214920071,0.0932504440497336,0,0.00532859680284192,0,0.00532859680284192,0.063943161634103,0.00088809946714032,0.0213143872113677,0.00266429840142096,0.00088809946714032,0.0213143872113677,0.0150976909413854,0.00355239786856128,0,0.0044404973357016,0,0,0,0.0044404973357016,0,0,0,0.00710479573712256,0,0,0.00177619893428064,0.131438721136767,0,0,0.00088809946714032,0,0,0,0,0,0,0.00088809946714032,0,0,0,0.00088809946714032,0,0,0,0,0.0150976909413854,0,0,0
1356,10594,0.000931098696461825,0,0.00186219739292365,0.215083798882682,0.0037243947858473,0,0.00558659217877095,0.000931098696461825,0.00279329608938547,0.00186219739292365,0.037243947858473,0.329608938547486,0.106145251396648,0,0.0037243947858473,0,0.0037243947858473,0.0670391061452514,0.00186219739292365,0.0102420856610801,0.00279329608938547,0.0037243947858473,0.0279329608938547,0.00279329608938547,0.00186219739292365,0,0.0102420856610801,0,0.000931098696461825,0,0.00558659217877095,0,0,0,0.000931098696461825,0,0,0,0.138733705772812,0,0,0,0,0,0,0,0,0,0.00186219739292365,0,0.000931098696461825,0,0,0,0,0,0,0.00931098696461825,0,0,0
1360,10729,0.00101729399796541,0,0.00508646998982706,0.119023397761953,0.0101729399796541,0.00305188199389624,0.00610376398779247,0.00101729399796541,0.00610376398779247,0,0.0630722278738555,0.34587995930824,0.120040691759919,0,0.00305188199389624,0,0.00406917599186165,0.0956256358087487,0.00203458799593082,0.0295015259409969,0.00203458799593082,0.00508646998982706,0.0325534079348932,0.0223804679552391,0.00406917599186165,0,0.00508646998982706,0,0.00101729399796541,0,0.00712105798575788,0,0,0,0.0162767039674466,0,0,0.00101729399796541,0.0762970498474059,0.00203458799593082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101729399796541,0,0,0
1364,10864,0,0,0.000909918107370337,0.086442220200182,0.0100090991810737,0.000909918107370337,0.00454959053685168,0.000909918107370337,0.0072793448589627,0.00272975432211101,0.08098271155596,0.37943585077343,0.131028207461328,0,0.00545950864422202,0,0.00272975432211101,0.091901728844404,0.00363967242948135,0.0163785259326661,0.0072793448589627,0.00454959053685168,0.0291173794358508,0.0227479526842584,0.00272975432211101,0,0.00909918107370337,0,0.000909918107370337,0,0.0118289353958144,0,0,0,0.0263876251137398,0,0,0,0.0336669699727025,0.000909918107370337,0,0,0,0,0,0,0.000909918107370337,0,0.000909918107370337,0,0,0,0,0,0,0,0,0.0236578707916288,0,0,0
1372,11134,0.00206825232678387,0,0.0062047569803516,0.0806618407445708,0.00517063081695967,0.0031023784901758,0.0113753877973113,0.0031023784901758,0.00413650465356774,0.00723888314374354,0.0889348500517063,0.331954498448811,0.173733195449845,0.0031023784901758,0.0113753877973113,0,0.00206825232678387,0.063081695966908,0.00103412616339193,0.0289555325749741,0.0093071354705274,0.00103412616339193,0.0382626680455016,0,0,0,0.00206825232678387,0,0.0031023784901758,0,0.00723888314374354,0,0,0,0.0268872802481903,0,0,0.00206825232678387,0.0455015511892451,0,0,0,0,0,0.00103412616339193,0,0,0,0,0,0.00206825232678387,0,0,0,0,0,0,0.0341261633919338,0,0,0
1380,11405,0,0,0.00413223140495868,0.0330578512396694,0.00413223140495868,0,0.0185950413223141,0.00413223140495868,0.00619834710743802,0.00413223140495868,0.0929752066115702,0.412190082644628,0.137396694214876,0,0.00309917355371901,0,0.00309917355371901,0.0361570247933884,0.00826446280991736,0.0258264462809917,0.00309917355371901,0.00619834710743802,0.0526859504132231,0.0216942148760331,0.00723140495867769,0,0.0185950413223141,0,0.00309917355371901,0,0.00619834710743802,0,0,0,0.0433884297520661,0,0,0.00309917355371901,0.00723140495867769,0,0,0,0.00103305785123967,0,0,0,0.00103305785123967,0,0,0,0.00103305785123967,0,0,0,0,0,0,0.0309917355371901,0,0,0
1388,11675,0,0,0.00211864406779661,0.0158898305084746,0.00317796610169492,0,0.00847457627118644,0.00105932203389831,0.00211864406779661,0.00317796610169492,0.0317796610169492,0.531779661016949,0.0932203389830508,0,0.00847457627118644,0,0.00635593220338983,0.0349576271186441,0.0116525423728814,0.0233050847457627,0.00635593220338983,0.00635593220338983,0.0286016949152542,0.0275423728813559,0.00317796610169492,0,0.00741525423728814,0,0.00317796610169492,0,0.00211864406779661,0,0,0,0.113347457627119,0,0,0.00423728813559322,0.0158898305084746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105932203389831,0,0,0,0,0.00317796610169492,0,0,0
