"sample.depths","sample.ages","Abies","Acer.spicatum","Alnus.undiff.","Betula","Corylus","Cupressaceae","Ericaceae","Juglans.nigra","Larix","Ostrya.Carpinus","Pinus.undiff.","Quercus","Salix","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Alnus.incana","Ambrosia","Alnus.viridis","Myrica","Poaceae","Acer.saccharum","Pinus.banksiana.type","Pinus.strobus","Tsuga.canadensis","Picea.undiff.","Fraxinus.nigra","Picea.glauca","Picea.mariana","Artemisia","Cyperaceae","Thalictrum","Amaranthaceae","Rumex.Oxyria.digyna","Populus.balsamifera","Carya","Tilia","Saxifraga.oppositifolia.type","Juglans.cinerea","Shepherdia.canadensis","Acer.undiff.","Potentilla","Fabaceae","Cornus.sericea","Castanea","Epilobium","Campanula.type","Spiraea","Caryophyllaceae","Fagus","Rhamnus","Morus","Rosaceae.undiff.","Saxifragaceae.undiff.","Nyssa","Apiaceae","Dryas","Plantago","Ranunculus"
362,NA,0.00341296928327645,0,0.00341296928327645,0.109215017064846,0,0.0102389078498294,0,0,0,0.00341296928327645,0.218430034129693,0.0136518771331058,0.0307167235494881,0.0204778156996587,0,0.00341296928327645,0.00341296928327645,0.068259385665529,0.0204778156996587,0.0546075085324232,0,0.0443686006825939,0.0068259385665529,0.00341296928327645,0.150170648464164,0,0.00341296928327645,0.0204778156996587,0.0102389078498294,0.187713310580205,0.00341296928327645,0,0,0.0068259385665529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,NA,0,0,0,0.123152709359606,0,0.0221674876847291,0.00492610837438424,0,0.00246305418719212,0.00492610837438424,0.187192118226601,0.0147783251231527,0.0123152709359606,0.0221674876847291,0,0,0.00246305418719212,0.0270935960591133,0.0665024630541872,0.0394088669950739,0,0.0295566502463054,0.00738916256157635,0.00246305418719212,0.197044334975369,0.00246305418719212,0.0172413793103448,0.0492610837438424,0.00985221674876847,0.135467980295567,0.00492610837438424,0,0,0,0,0,0,0,0.00492610837438424,0,0.00738916256157635,0,0,0,0,0,0,0.00246305418719212,0,0,0,0,0,0,0,0,0,0
364,NA,0,0,0,0.160535117056856,0,0.0234113712374582,0.00668896321070234,0,0,0.00334448160535117,0.123745819397993,0.0167224080267559,0.0100334448160535,0.020066889632107,0,0,0.00668896321070234,0.00668896321070234,0.0468227424749164,0.0167224080267559,0,0.0234113712374582,0.00334448160535117,0.00668896321070234,0.270903010033445,0.00334448160535117,0.096989966555184,0.020066889632107,0.0133779264214047,0.103678929765886,0,0.00334448160535117,0,0.00668896321070234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334448160535117,0.00334448160535117,0,0,0,0,0,0,0,0
365,NA,0,0,0,0.131410256410256,0,0.0128205128205128,0,0.00320512820512821,0,0.00320512820512821,0.0769230769230769,0.00961538461538462,0.00961538461538462,0.00641025641025641,0.00961538461538462,0,0.00320512820512821,0.00961538461538462,0.0865384615384615,0.0224358974358974,0,0.016025641025641,0.00961538461538462,0,0.33974358974359,0,0.125,0.00961538461538462,0.0128205128205128,0.0897435897435897,0,0,0,0.00641025641025641,0,0,0,0,0.00320512820512821,0,0,0,0,0.00320512820512821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,12631,0,0,0.00335570469798658,0.130872483221477,0,0.0335570469798658,0.0100671140939597,0,0,0.0167785234899329,0.120805369127517,0.0436241610738255,0.0167785234899329,0.00671140939597315,0,0,0,0.00335570469798658,0.0503355704697987,0.0100671140939597,0,0.00671140939597315,0.00335570469798658,0,0.332214765100671,0.00335570469798658,0.087248322147651,0.0302013422818792,0.0100671140939597,0.0671140939597315,0,0,0,0.0100671140939597,0,0,0,0,0.00335570469798658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,12716,0,0,0,0.184210526315789,0,0.0454545454545455,0.00956937799043062,0,0,0.0191387559808612,0.12200956937799,0.0167464114832536,0.0167464114832536,0.0143540669856459,0.00478468899521531,0,0.00478468899521531,0.0143540669856459,0.0454545454545455,0.0167464114832536,0,0.00956937799043062,0.00239234449760766,0,0.239234449760766,0.00717703349282297,0.062200956937799,0.0334928229665072,0.00239234449760766,0.107655502392345,0,0,0,0.00956937799043062,0.00239234449760766,0,0,0,0.00478468899521531,0,0.00239234449760766,0,0,0,0,0,0,0,0.00239234449760766,0,0,0,0,0,0,0,0,0
368,12800,0,0,0,0.14792899408284,0,0.0621301775147929,0,0,0,0.0207100591715976,0.177514792899408,0.029585798816568,0.0325443786982249,0.0236686390532544,0.00591715976331361,0.0029585798816568,0,0.0207100591715976,0.029585798816568,0.00887573964497041,0,0.00591715976331361,0.00591715976331361,0.0029585798816568,0.156804733727811,0.0029585798816568,0.0532544378698225,0.014792899408284,0.0177514792899408,0.150887573964497,0,0,0,0.00887573964497041,0,0,0,0,0.00887573964497041,0,0.00591715976331361,0,0,0,0,0,0,0,0.0029585798816568,0,0,0,0,0,0,0,0,0
370,12969,0,0,0,0.268072289156627,0,0.0542168674698795,0.00301204819277108,0,0,0.00903614457831325,0.0993975903614458,0.00903614457831325,0.0180722891566265,0.0120481927710843,0,0,0.00903614457831325,0.00301204819277108,0.0180722891566265,0.0180722891566265,0,0.0391566265060241,0,0.00301204819277108,0.0933734939759036,0.00903614457831325,0.0542168674698795,0.0120481927710843,0.0240963855421687,0.132530120481928,0,0,0,0.0993975903614458,0,0,0,0,0.00903614457831325,0,0,0,0,0,0,0,0,0,0,0,0.00301204819277108,0,0,0,0,0,0,0
372,13138,0,0,0.00313479623824451,0.225705329153605,0,0.109717868338558,0.00626959247648903,0,0,0.00313479623824451,0.0815047021943574,0.0219435736677116,0.0438871473354232,0.0156739811912226,0.00626959247648903,0,0.00313479623824451,0.00626959247648903,0.0313479623824451,0.0125391849529781,0,0.00940438871473354,0.0156739811912226,0,0.0501567398119122,0.00313479623824451,0.00313479623824451,0.00313479623824451,0.0282131661442006,0.147335423197492,0.00313479623824451,0,0,0.150470219435737,0,0,0,0.00313479623824451,0.0125391849529781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,13307,0,0,0.00303030303030303,0.245454545454545,0,0.0272727272727273,0.00303030303030303,0,0,0.0121212121212121,0.133333333333333,0.0333333333333333,0.0515151515151515,0.0121212121212121,0,0,0.00303030303030303,0.0121212121212121,0.0393939393939394,0.0242424242424242,0,0.0636363636363636,0,0,0.0242424242424242,0.00606060606060606,0.0121212121212121,0.00303030303030303,0.0818181818181818,0.103030303030303,0,0,0,0.096969696969697,0,0,0.00303030303030303,0,0.00303030303030303,0,0,0,0,0,0,0,0,0.00303030303030303,0,0,0,0,0,0,0,0,0,0
376,13476,0,0,0,0.159340659340659,0,0.0137362637362637,0.00824175824175824,0,0,0.00824175824175824,0.0906593406593407,0.0384615384615385,0.0796703296703297,0.0137362637362637,0.00274725274725275,0,0.00274725274725275,0.00549450549450549,0.032967032967033,0.0302197802197802,0,0.0164835164835165,0.00824175824175824,0,0.0412087912087912,0.00274725274725275,0.00549450549450549,0.0137362637362637,0.137362637362637,0.178571428571429,0,0,0.00274725274725275,0.0741758241758242,0.00274725274725275,0,0.00824175824175824,0,0.00549450549450549,0,0,0.00274725274725275,0,0.00274725274725275,0,0,0,0.00549450549450549,0.00274725274725275,0,0,0.00274725274725275,0,0,0,0,0,0
378,13645,0,0,0.00263157894736842,0.0789473684210526,0,0.0157894736842105,0.0236842105263158,0,0,0.00526315789473684,0.134210526315789,0.0342105263157895,0.0657894736842105,0.0289473684210526,0.00789473684210526,0,0.0105263157894737,0.00263157894736842,0.0447368421052632,0.0184210526315789,0,0.05,0,0,0.0447368421052632,0.00526315789473684,0.0131578947368421,0.00526315789473684,0.184210526315789,0.152631578947368,0,0,0,0.0342105263157895,0.00263157894736842,0,0,0.00263157894736842,0.0184210526315789,0,0.00263157894736842,0.00789473684210526,0,0,0,0,0,0.00263157894736842,0,0,0,0,0,0,0,0,0,0
380,13815,0,0,0.00294117647058824,0.0764705882352941,0,0.0117647058823529,0.0088235294117647,0,0,0.0117647058823529,0.105882352941176,0.0205882352941176,0.102941176470588,0.00588235294117647,0.0088235294117647,0,0,0.00588235294117647,0.0117647058823529,0.05,0,0.0235294117647059,0.0088235294117647,0,0.0352941176470588,0.00588235294117647,0.0205882352941176,0.00588235294117647,0.217647058823529,0.211764705882353,0,0.00294117647058824,0.00588235294117647,0.0205882352941176,0.00294117647058824,0,0,0,0.0088235294117647,0,0,0.00588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,NA,0,0,0.00604229607250755,0.081570996978852,0,0.00906344410876133,0.00302114803625378,0,0,0.0181268882175227,0.16012084592145,0.0120845921450151,0.126888217522659,0.0151057401812689,0.0211480362537764,0,0.00604229607250755,0.0120845921450151,0.0120845921450151,0.054380664652568,0,0.027190332326284,0.00302114803625378,0,0.0302114803625378,0.0181268882175227,0.00906344410876133,0.00302114803625378,0.105740181268882,0.205438066465257,0,0,0,0,0,0,0,0,0.0151057401812689,0.00302114803625378,0.00906344410876133,0.0181268882175227,0,0,0,0,0,0,0,0,0,0.00906344410876133,0.00604229607250755,0,0,0,0,0
384,NA,0,0,0,0.110957004160888,0,0,0.013869625520111,0,0,0.0416088765603329,0.0970873786407767,0.0610263522884882,0.105409153952843,0.013869625520111,0.00832177531206657,0.00277392510402219,0.00554785020804438,0.00277392510402219,0.0221914008321775,0.0388349514563107,0,0.0388349514563107,0.00832177531206657,0,0.0568654646324549,0.00832177531206657,0.013869625520111,0.00832177531206657,0.0277392510402219,0.149791955617198,0,0,0,0.0110957004160888,0.00277392510402219,0,0.00554785020804438,0,0.0471567267683773,0,0,0.0360610263522885,0,0,0,0,0,0,0,0,0,0,0,0.00277392510402219,0.00277392510402219,0.0305131761442441,0.0221914008321775,0.00277392510402219
386,NA,0,0,0,0.10896309314587,0,0.0175746924428823,0,0,0,0.0105448154657293,0.166959578207381,0.0351493848857645,0.0949033391915641,0.0105448154657293,0,0.00351493848857645,0.0140597539543058,0,0.0105448154657293,0.070298769771529,0,0.070298769771529,0.0070298769771529,0,0.0755711775043937,0.00351493848857645,0.0070298769771529,0.00175746924428822,0.0492091388400703,0.130052724077329,0,0,0,0.0421792618629174,0.0070298769771529,0,0.0105448154657293,0,0.0105448154657293,0,0,0.0105448154657293,0,0,0,0,0,0.00351493848857645,0,0,0,0,0,0.00351493848857645,0.0070298769771529,0.0140597539543058,0.00351493848857645,0
388,NA,0,0,0.0153256704980843,0.0996168582375479,0,0.00383141762452107,0.00766283524904215,0,0,0.0229885057471264,0.252873563218391,0.053639846743295,0.0957854406130268,0.0459770114942529,0,0.00766283524904215,0.0306513409961686,0.0229885057471264,0.00383141762452107,0.0383141762452107,0,0.0632183908045977,0,0,0.0651340996168582,0.00383141762452107,0,0.00191570881226054,0.0727969348659004,0.0804597701149425,0,0,0,0.00383141762452107,0,0,0,0,0,0,0,0.00383141762452107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383141762452107,0
