"sample.depths","sample.ages","Pinus.undiff.","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinaceae..vesiculate..undiff.","Quercus","Carya","Taxodium","Cupressaceae.undiff.","Nyssa","Fagus","Ostrya.Carpinus","Liquidambar","Ulmus","Celtis","Fraxinus.undiff.","Fraxinus.nigra.type","Fraxinus.pennsylvanica.type","Alnus.incana.type","Acer.saccharum.type","Tilia","Ericaceae","Myrica","Betula","Vitis","Ilex","Arecaceae.undiff.","Abies","Acer.negundo.type","Acer.rubrum","Acer.undiff.","Anacardiaceae.undiff.","Bursera","Byrsonima","Ceanothus","Cedrus","Cephalanthus","Ceratiola.ericoides.type","cf..Weinmannia","Chamaecyparis.type","Clethra","Corylus","Cyrilla.racemiflora","Dodonaea","Gordonia","Hedyosmum","Juglans.nigra.type","Larix.Pseudotsuga","Ledum.type","Magnolia","Mimosaceae","Morus","Moraceae.undiff.","Myrtaceae.undiff.","Osmanthus","Parthenocissus","Phoradendron","Picea","Platanus","Podocarpus","Populus","Rhamnaceae.undiff.","Rhus","Rutaceae.undiff.","Sabal","Salix","Sambucus","Sapindus","Serenoa","Shepherdia.canadensis","Symplocos","Taxus","Trema","Tsuga","Viburnum","Ximenia","Zanthoxylum.type","Poaceae","Ambrosia.type","Iva.frutescens.type","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Amaranthaceae.undiff.","Cyperaceae","Xyris","Acalypha.type","Apiaceae","Apocynum","cf..Araliaceae","Arceuthobium.Loranthaceae","Asteraceae.subf..Cichorioideae","Avena.type","Berberidaceae","Beta.vulgaris.type","Brassica","Brassicaceae.undiff.","Bromeliaceae","Campanulaceae","Cistaceae","Caryophyllaceae","cf..Oxalis","Chamaecrista.fasciculata.type","Chamaecrista.type","Dalea","Dalea.candida.type","Dalea.purpurea","Dalea.undiff.","Dianthus.type","Eryngium.type","Euphorbia","Fabaceae.undiff.","Froelichia.type","Galium","Gentianaceae.undiff.","Gentiana.andrewsii.type","Gomphrena.type","Hedysarum","cf..Hypericum","Impatiens","Iva.xanthifolia.type","Lamiaceae","Lechea","Ludwigia.type","Lupinus.type","Malvaceae","Combretaceae.Melastomataceae.undiff.","Onagraceae","Opuntia","Orchidaceae","cf..Physalis","Paronychia.americana","Paronychia.chartacea","Piperaceae.type","Plantago","Polygalaceae","Polygonella.ciliata.type","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.amphibium","Polygonum.tenue.type","Ranunculaceae.undiff.","Rhexia.type","Rosaceae.undiff.","Rubiaceae.undiff.","Rumex","Sanguisorba","Saxifraga.type","Scrophulariaceae.type","Sisyrinchium","Solanaceae.undiff.","Solanum.rostratum","Thalictrum","Tillandsia","Trifolium.repens.type","Urtica.type","Urticaceae.undiff.","Urticales.undiff.","cf..Verbenaceae","Xanthium"
685,16290,0.232415902140673,0.0591233435270133,0,0,0.568807339449541,0.018348623853211,0.00101936799184506,0.0326197757390418,0,0.00101936799184506,0.00203873598369011,0,0.0122324159021407,0.00713557594291539,0.00305810397553517,0,0,0,0.00101936799184506,0,0,0.00509683995922528,0.00203873598369011,0,0,0.00101936799184506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101936799184506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234454638124363,0.00815494393476045,0.00407747196738022,0,0.00407747196738022,0.00305810397553517,0.00713557594291539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101936799184506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101936799184506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,16511,0.340796019900498,0.0373134328358209,0,0,0.203980099502488,0.054726368159204,0,0.134328358208955,0,0.00248756218905473,0.0199004975124378,0,0.0248756218905473,0.0149253731343284,0.00746268656716418,0,0,0,0.00248756218905473,0,0,0.00746268656716418,0,0,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223880597014925,0.0422885572139304,0.00497512437810945,0.00248756218905473,0.0248756218905473,0.0099502487562189,0.0149253731343284,0.00248756218905473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248756218905473,0.0099502487562189,0,0,0,0,0,0,0.0099502487562189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,16719,0.0823529411764706,0.00235294117647059,0,0,0.357647058823529,0.0564705882352941,0,0.0988235294117647,0,0,0.0164705882352941,0.00235294117647059,0.0258823529411765,0,0.00941176470588235,0,0,0.00705882352941176,0,0.00235294117647059,0,0.00705882352941176,0,0.00470588235294118,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447058823529412,0.174117647058824,0.0141176470588235,0,0.0447058823529412,0.0211764705882353,0.00470588235294118,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0.0117647058823529,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,16921,0.0198511166253102,0.00496277915632754,0,0,0.389578163771712,0.0446650124069479,0,0.0099255583126551,0.00248138957816377,0,0.00496277915632754,0.00248138957816377,0.0124069478908189,0.00248138957816377,0.00744416873449132,0,0,0,0.00248138957816377,0,0.00248138957816377,0.00744416873449132,0,0.00248138957816377,0.00496277915632754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496277915632754,0,0,0.00496277915632754,0,0,0,0.00248138957816377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496277915632754,0.183622828784119,0.0372208436724566,0.00248138957816377,0.0769230769230769,0.032258064516129,0.0347394540942928,0,0,0,0,0,0,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0,0,0.00248138957816377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124069478908189,0,0,0,0,0.00248138957816377,0.00744416873449132,0,0,0,0,0,0,0.0173697270471464,0,0,0,0,0,0,0,0,0,0,0,0.00496277915632754,0,0
717,17127,0.0540540540540541,0.0202702702702703,0,0,0.308558558558559,0.0698198198198198,0.00225225225225225,0.0157657657657658,0,0,0,0,0.00675675675675676,0,0.00225225225225225,0,0,0,0,0,0,0.009009009009009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105855855855856,0.238738738738739,0.0112612612612613,0.0045045045045045,0.0540540540540541,0.063063063063063,0.0112612612612613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675675675675676,0,0,0,0,0,0,0.0157657657657658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,17344,0.0682352941176471,0,0,0,0.275294117647059,0.0541176470588235,0,0.00941176470588235,0,0,0,0,0.00470588235294118,0,0,0,0.00235294117647059,0.00705882352941176,0.00470588235294118,0,0.00235294117647059,0.00235294117647059,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776470588235294,0.247058823529412,0.0188235294117647,0,0.0729411764705882,0.0588235294117647,0.0352941176470588,0,0,0,0,0,0,0,0,0,0,0,0.00705882352941176,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0.00235294117647059,0.00235294117647059,0,0,0,0,0,0,0,0,0.00235294117647059,0,0,0,0,0,0.00941176470588235,0.0164705882352941,0,0,0,0,0,0,0.00705882352941176,0,0,0,0,0,0,0.00235294117647059,0,0,0,0.00235294117647059,0,0,0
733,17577,0.0740740740740741,0.0123456790123457,0,0,0.253086419753086,0.0524691358024691,0,0.037037037037037,0,0,0,0,0,0,0.00308641975308642,0,0,0,0,0.00308641975308642,0,0,0,0,0,0,0,0.00308641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117283950617284,0.219135802469136,0.0185185185185185,0,0.0432098765432099,0.0771604938271605,0.0154320987654321,0,0,0.00308641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308641975308642,0,0,0,0.0185185185185185,0.0123456790123457,0,0,0,0,0,0,0,0.0216049382716049,0,0,0,0,0,0,0,0,0,0,0,0.00308641975308642,0,0.00925925925925926
741,17830,0.0526315789473684,0.00239234449760766,0,0,0.272727272727273,0.0263157894736842,0,0.00478468899521531,0,0,0.00717703349282297,0,0.00239234449760766,0,0.00239234449760766,0,0.00239234449760766,0.00239234449760766,0.00239234449760766,0,0.00239234449760766,0.00239234449760766,0,0,0.00239234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141148325358852,0.232057416267943,0.0119617224880383,0.00717703349282297,0.0717703349282297,0.069377990430622,0.0311004784688995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239234449760766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167464114832536,0,0,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0.00239234449760766,0,0,0,0,0,0,0
749,18105,0.09765625,0.015625,0,0,0.2578125,0.033203125,0,0.0390625,0,0,0,0,0.001953125,0,0.001953125,0,0,0.00390625,0,0,0,0,0.001953125,0.005859375,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0,0,0,0,0,0.087890625,0.24609375,0.00390625,0,0.05859375,0.072265625,0.029296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390625,0,0,0,0,0,0,0,0,0.005859375,0,0,0,0,0,0.00390625,0.0078125,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0.001953125,0,0,0,0,0,0,0
757,18407,0.0733496332518337,0.00488997555012225,0,0,0.249388753056235,0.039119804400978,0,0.0293398533007335,0,0,0,0,0,0.00244498777506112,0.00244498777506112,0.00244498777506112,0.00244498777506112,0,0,0,0.00244498777506112,0.00733496332518337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117359413202934,0.224938875305623,0.0220048899755501,0.00244498777506112,0.0929095354523227,0.0488997555012225,0.0342298288508557,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0.00244498777506112,0,0,0.00244498777506112,0,0.00733496332518337,0.00733496332518337,0,0,0,0,0,0,0.00488997555012225,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0
765,18740,0.0597701149425287,0,0,0,0.298850574712644,0.0528735632183908,0,0.0137931034482759,0,0,0.00229885057471264,0,0,0.00229885057471264,0.00229885057471264,0,0,0.00229885057471264,0.00229885057471264,0,0.00689655172413793,0.00919540229885057,0,0.00459770114942529,0.00229885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103448275862069,0.177011494252874,0.00689655172413793,0.00459770114942529,0.096551724137931,0.071264367816092,0.0298850574712644,0.00459770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459770114942529,0,0,0,0,0,0.00919540229885057,0.00919540229885057,0,0,0,0,0,0,0.0183908045977011,0,0,0,0,0,0,0.00459770114942529,0,0,0,0,0,0,0
773,19107,0.0554156171284635,0,0,0.00251889168765743,0.272040302267003,0.0604534005037783,0,0.0075566750629723,0,0,0.00503778337531486,0,0.00503778337531486,0,0,0,0.0100755667506297,0.00251889168765743,0,0,0,0.00251889168765743,0.00251889168765743,0.00251889168765743,0.00503778337531486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0.128463476070529,0.183879093198992,0.0075566750629723,0,0.0982367758186398,0.070528967254408,0.0151133501259446,0,0,0.00503778337531486,0,0,0,0,0,0,0.0125944584382872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125944584382872,0.0075566750629723,0,0,0,0,0,0,0.0151133501259446,0,0,0,0,0,0,0.00251889168765743,0,0,0,0,0,0,0
781,19489,0.246435845213849,0.054989816700611,0,0,0.167006109979633,0.0346232179226069,0,0.0346232179226069,0,0,0,0,0.00610997963340122,0.00407331975560081,0.00203665987780041,0,0,0,0,0,0.00407331975560081,0.00203665987780041,0,0.00203665987780041,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936863543788187,0.169042769857434,0.0122199592668024,0.00203665987780041,0.0468431771894094,0.0488798370672098,0.0264765784114053,0.00203665987780041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407331975560081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00203665987780041,0,0,0,0,0,0.010183299389002,0.00407331975560081,0,0,0,0,0,0,0.0122199592668024,0,0,0,0,0,0,0.00407331975560081,0,0,0,0,0,0,0
789,19799,0.324324324324324,0.0147420147420147,0,0,0.135135135135135,0.0343980343980344,0,0.00982800982800983,0,0,0,0.00737100737100737,0,0,0,0,0.00245700245700246,0,0,0,0.00491400491400491,0.00245700245700246,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0.090909090909091,0.179361179361179,0.00982800982800983,0,0.0614250614250614,0.0638820638820639,0.0171990171990172,0,0,0.00491400491400491,0,0,0.00245700245700246,0,0,0,0.00982800982800983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0.00737100737100737,0,0,0,0,0.00245700245700246,0.00491400491400491,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,20032,0.238317757009346,0.0420560747663551,0,0,0.189252336448598,0.0303738317757009,0,0.0350467289719626,0,0,0,0.00467289719626168,0.00700934579439252,0.00233644859813084,0.00467289719626168,0,0,0.00467289719626168,0,0,0.00467289719626168,0.00233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911214953271028,0.186915887850467,0.00467289719626168,0.00233644859813084,0.0373831775700935,0.0420560747663551,0.0280373831775701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0.00233644859813084,0,0,0,0,0.00467289719626168,0.0186915887850467,0,0,0,0,0,0,0.0116822429906542,0,0,0,0,0,0,0,0,0,0,0,0.00233644859813084,0,0
805,20209,0.179361179361179,0.00982800982800983,0,0,0.147420147420147,0.0294840294840295,0,0.0196560196560197,0,0,0,0.00245700245700246,0.00491400491400491,0.00245700245700246,0,0,0,0,0,0,0.00982800982800983,0.00491400491400491,0,0,0.00245700245700246,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085995085995086,0.226044226044226,0.0221130221130221,0.00245700245700246,0.0737100737100737,0.058968058968059,0.0343980343980344,0,0,0,0,0,0,0,0,0,0.0147420147420147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0,0,0.00245700245700246,0.00245700245700246,0.00245700245700246,0.00491400491400491,0,0,0.00737100737100737,0.0221130221130221,0,0,0,0.00245700245700246,0,0,0.0147420147420147,0,0,0,0,0,0,0.00245700245700246,0,0,0,0,0,0,0
813,20353,0.145631067961165,0.029126213592233,0,0,0.259708737864078,0.0339805825242718,0,0.0509708737864078,0.00242718446601942,0,0,0,0.00728155339805825,0,0.00242718446601942,0,0,0,0,0,0.00728155339805825,0.00728155339805825,0.00242718446601942,0.00485436893203883,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0.0946601941747573,0.191747572815534,0.00485436893203883,0,0.0509708737864078,0.0533980582524272,0.0121359223300971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242718446601942,0,0,0.0145631067961165,0,0,0,0,0,0,0.00728155339805825,0,0,0,0,0,0,0.00242718446601942,0,0,0,0,0.00242718446601942,0,0
821,20481,0.115,0.005,0,0.0025,0.2675,0.0275,0,0.0325,0,0,0.0025,0,0.01,0,0,0,0.0075,0.0025,0,0.0025,0,0.0075,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.195,0.015,0,0.0725,0.075,0.0225,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0.005,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0.0075,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,20601,0.0744920993227991,0.0135440180586907,0,0,0.241534988713318,0.0519187358916479,0,0.090293453724605,0,0,0.00225733634311512,0.00225733634311512,0.00225733634311512,0.00451467268623025,0.0090293453724605,0,0,0,0,0,0.00225733634311512,0.00451467268623025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225733634311512,0,0,0,0,0,0,0,0,0,0,0,0.128668171557562,0.135440180586907,0.0248306997742664,0,0.0609480812641084,0.0812641083521445,0.0406320541760722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225733634311512,0,0,0,0,0.0090293453724605,0.0112866817155756,0,0,0,0,0,0,0.00451467268623025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,20715,0.058679706601467,0,0,0,0.207823960880196,0.0366748166259169,0,0.119804400977995,0,0,0.0171149144254279,0.00244498777506112,0.00488997555012225,0.00244498777506112,0,0,0.00488997555012225,0.00244498777506112,0,0,0.00488997555012225,0.00244498777506112,0,0,0.00733496332518337,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100244498777506,0.168704156479218,0.00244498777506112,0.00244498777506112,0.0929095354523227,0.0806845965770171,0.039119804400978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733496332518337,0.00244498777506112,0,0,0,0.00244498777506112,0,0,0.0171149144254279,0,0,0,0,0,0,0.00244498777506112,0,0,0,0,0,0,0
845,20827,0.0748129675810474,0,0,0,0.167082294264339,0.0399002493765586,0,0.119700748129676,0,0,0.00249376558603491,0.00249376558603491,0.00748129675810474,0,0,0,0,0.00249376558603491,0,0,0.00249376558603491,0.00498753117206983,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0.00249376558603491,0,0,0,0,0,0,0.169576059850374,0.169576059850374,0.00748129675810474,0,0.057356608478803,0.0897755610972569,0.0423940149625935,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249376558603491,0,0,0,0,0.00498753117206983,0.00748129675810474,0,0,0,0,0,0,0.00997506234413965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,21126,0.075187969924812,0,0,0,0.160401002506266,0.0401002506265664,0,0.105263157894737,0,0,0.0075187969924812,0,0.012531328320802,0,0,0,0.0025062656641604,0,0,0,0,0.0100250626566416,0,0,0.0050125313283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135338345864662,0.192982456140351,0,0.0025062656641604,0.0827067669172932,0.087719298245614,0.0300751879699248,0.0050125313283208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150375939849624,0,0,0,0,0,0,0,0,0,0,0.0025062656641604,0.0025062656641604,0,0,0,0,0.0075187969924812,0.0050125313283208,0,0,0,0,0,0,0.0075187969924812,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0,0
873,21262,0.0527638190954774,0,0,0,0.180904522613065,0.0326633165829146,0,0.228643216080402,0,0,0.00753768844221105,0,0.00753768844221105,0,0,0,0.00753768844221105,0,0,0,0,0,0,0,0.0050251256281407,0,0,0.0050251256281407,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0,0,0,0.0954773869346734,0.165829145728643,0.00251256281407035,0,0.0527638190954774,0.0628140703517588,0.0226130653266332,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00251256281407035,0,0,0,0.0050251256281407,0,0,0,0,0,0,0,0,0.0100502512562814,0.00251256281407035,0,0,0,0,0.00251256281407035,0.0050251256281407,0.00251256281407035,0,0,0,0,0,0.0251256281407035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,21335,0.071599045346062,0.0071599045346062,0,0,0.219570405727924,0.0286396181384248,0,0.176610978520286,0,0,0.0190930787589499,0.00238663484486874,0.00477326968973747,0,0,0.00238663484486874,0.00238663484486874,0.00238663484486874,0,0,0,0.00954653937947494,0,0,0.00477326968973747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0.0883054892601432,0.152744630071599,0.0190930787589499,0,0.0429594272076372,0.0644391408114559,0.0262529832935561,0,0,0.00238663484486874,0,0,0,0.00477326968973747,0,0,0,0,0,0,0,0,0.00238663484486874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00477326968973747,0,0,0,0,0,0.00477326968973747,0.0143198090692124,0,0,0,0,0,0,0.0143198090692124,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,21413,0.0668316831683168,0.00247524752475248,0,0,0.252475247524752,0.0198019801980198,0,0.118811881188119,0,0,0.00247524752475248,0,0.00247524752475248,0.00247524752475248,0,0,0.00247524752475248,0.00247524752475248,0,0,0,0.00495049504950495,0,0.00247524752475248,0.00742574257425743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099009900990099,0.198019801980198,0.0148514851485149,0,0.0445544554455446,0.0693069306930693,0.0247524752475248,0,0,0,0,0,0,0,0,0,0.00742574257425743,0,0,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0.00247524752475248,0,0,0.00247524752475248,0,0,0,0,0,0.00247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0.00247524752475248,0.00247524752475248,0,0,0,0,0.00495049504950495,0.0173267326732673,0,0,0,0,0,0,0.0099009900990099,0,0,0,0,0,0,0.00247524752475248,0,0,0.00247524752475248,0,0,0,0
