"sample.depths","sample.ages","Abies","Acer.saccharum.type","Ambrosia.type","Artemisia","Betula","Cannabaceae","Amaranthaceae.undiff.","Iva.annua.type","Corylus","Cupressaceae","Cyperaceae","Juglans.cinerea","Larix","Ostrya.Carpinus","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Populus.tremuloides.type","Quercus","Salix","Salsola","Thalictrum","Asteraceae.subf..Asteroideae.undiff.","Ulmus","Urtica.type","Alnus","Fraxinus","Poaceae","Euphorbia","Platanus","Tilia","Rosaceae","Acer.rubrum","Tsuga","Juglans.nigra","Campanulaceae","Castanea","Amorpha.type","Apiaceae","Carya","Parthenocissus","Morus","Acer.saccharinum.type","Celtis","Vitis","Cornus","Dalea","Asteraceae.subf..Cichorioideae","Tidestromia.type","Fagus","Caryophyllaceae","Sarcobatus.vermiculatus","Shepherdia.argentea","Acer.negundo","Ephedra","Myrica","Brassicaceae"
1570,5674,0,0.0023094688221709,0.0184757505773672,0.0392609699769053,0.0808314087759815,0,0.0138568129330254,0.0023094688221709,0.0046189376443418,0.0046189376443418,0.124711316397229,0.0023094688221709,0.0023094688221709,0.0092378752886836,0.0046189376443418,0.103926096997691,0.0969976905311778,0.189376443418014,0.023094688221709,0.0600461893764434,0.0207852193995381,0,0,0.0046189376443418,0.0046189376443418,0.0023094688221709,0.10161662817552,0.0207852193995381,0.0508083140877598,0,0.0046189376443418,0.0023094688221709,0.0023094688221709,0,0,0.0023094688221709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,5984,0.00409836065573771,0,0.014344262295082,0.014344262295082,0.0635245901639344,0,0.0102459016393443,0,0.014344262295082,0,0.0245901639344262,0,0.00819672131147541,0.0307377049180328,0.014344262295082,0.0225409836065574,0.327868852459016,0.149590163934426,0.0102459016393443,0.096311475409836,0.00819672131147541,0,0,0.0122950819672131,0.0307377049180328,0.00204918032786885,0.0573770491803279,0.0389344262295082,0.0348360655737705,0,0.00204918032786885,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,6311,0.00253807106598985,0,0.0253807106598985,0.0355329949238579,0.0634517766497462,0,0.0177664974619289,0,0.0177664974619289,0.00253807106598985,0.0126903553299492,0,0,0.0456852791878173,0.0050761421319797,0.0583756345177665,0.33248730964467,0.116751269035533,0.00253807106598985,0.142131979695431,0.00253807106598985,0,0,0.00761421319796954,0.0152284263959391,0.00253807106598985,0.0355329949238579,0.0203045685279188,0.0279187817258883,0,0,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0,0.00253807106598985,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,0,0
1600,6656,0,0.00352112676056338,0.0176056338028169,0.0669014084507042,0.073943661971831,0,0.028169014084507,0,0.0176056338028169,0.00704225352112676,0.028169014084507,0,0,0.0633802816901408,0.00352112676056338,0.0563380281690141,0.0598591549295775,0.137323943661972,0.0140845070422535,0.169014084507042,0.0140845070422535,0,0,0.0140845070422535,0.0457746478873239,0.00352112676056338,0.0774647887323944,0.0387323943661972,0.0492957746478873,0,0,0.00352112676056338,0,0,0,0.00352112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352112676056338,0,0,0,0,0,0,0,0
1610,7011,0.0048780487804878,0,0.0268292682926829,0.0195121951219512,0.0634146341463415,0,0.0170731707317073,0.0024390243902439,0.0097560975609756,0.00731707317073171,0.0219512195121951,0,0.0048780487804878,0.0390243902439024,0.0048780487804878,0.126829268292683,0.126829268292683,0.217073170731707,0.0146341463414634,0.126829268292683,0.0048780487804878,0,0.0024390243902439,0.0024390243902439,0.0170731707317073,0,0.0536585365853659,0.0292682926829268,0.0439024390243902,0,0.0024390243902439,0.0024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048780487804878,0,0.0024390243902439,0,0,0,0,0,0,0,0,0,0
1620,7369,0,0.00831024930747922,0.038781163434903,0.0664819944598338,0.0886426592797784,0,0.0221606648199446,0,0.0277008310249307,0.0110803324099723,0.0415512465373961,0,0,0.0637119113573407,0.0138504155124654,0.0193905817174515,0.0415512465373961,0.135734072022161,0.00831024930747922,0.174515235457064,0.0249307479224377,0,0,0.0110803324099723,0.0304709141274238,0,0.0498614958448753,0.0332409972299169,0.0692520775623269,0,0,0.00554016620498615,0,0,0,0.00554016620498615,0,0,0.00277008310249307,0,0,0,0,0,0,0.00277008310249307,0,0,0,0,0.00277008310249307,0,0,0,0,0,0,0
1628,7651,0,0.00338983050847458,0.0305084745762712,0.0508474576271186,0.11864406779661,0,0.0135593220338983,0.00338983050847458,0.0203389830508475,0.00338983050847458,0.0779661016949153,0,0,0.0813559322033898,0,0.0372881355932203,0.0338983050847458,0.0711864406779661,0.00677966101694915,0.203389830508475,0.0271186440677966,0,0,0.023728813559322,0.0305084745762712,0.00677966101694915,0.0372881355932203,0.0474576271186441,0.0610169491525424,0,0.00338983050847458,0,0.00338983050847458,0,0,0,0,0,0.00338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,8055,0,0,0.0416666666666667,0.0588235294117647,0.0735294117647059,0,0.0147058823529412,0.00490196078431373,0.0367647058823529,0.017156862745098,0.100490196078431,0,0,0.0343137254901961,0,0.0441176470588235,0.0122549019607843,0.0784313725490196,0.0392156862745098,0.262254901960784,0.017156862745098,0,0.00245098039215686,0.00490196078431373,0.0147058823529412,0.00980392156862745,0.0318627450980392,0.0245098039215686,0.0661764705882353,0,0,0,0,0,0,0.00245098039215686,0,0,0,0.00245098039215686,0,0,0.00245098039215686,0,0,0.00245098039215686,0,0,0,0,0,0,0,0,0,0,0,0
1650,8366,0,0,0.0434782608695652,0.0485933503836317,0.0562659846547315,0,0.0255754475703325,0.0051150895140665,0.0332480818414322,0.0153452685421995,0.0383631713554987,0,0,0.0153452685421995,0.0051150895140665,0.104859335038363,0.00767263427109974,0.0920716112531969,0.0383631713554987,0.260869565217391,0.0179028132992327,0,0,0.0153452685421995,0.0332480818414322,0.00255754475703325,0.0255754475703325,0.0358056265984655,0.061381074168798,0.00255754475703325,0,0.00255754475703325,0,0,0,0,0,0,0.00255754475703325,0,0.00255754475703325,0,0.00255754475703325,0,0,0,0,0,0,0,0,0.00255754475703325,0.00255754475703325,0,0,0,0,0
1660,8642,0,0.00293255131964809,0.0733137829912024,0.0703812316715543,0.0498533724340176,0,0.06158357771261,0.00586510263929619,0.0146627565982405,0.00879765395894428,0.0527859237536657,0,0,0.0117302052785924,0.0205278592375367,0.0351906158357771,0.0263929618768328,0.161290322580645,0.0351906158357771,0.158357771260997,0.0205278592375367,0,0,0.0175953079178886,0.0234604105571848,0.00293255131964809,0.0439882697947214,0.0175953079178886,0.0821114369501466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293255131964809,0,0,0,0
1670,8883,0,0,0.110795454545455,0.0880681818181818,0.0653409090909091,0,0.03125,0.0142045454545455,0.0142045454545455,0.00852272727272727,0.0511363636363636,0,0,0.0142045454545455,0.00568181818181818,0.0426136363636364,0,0.227272727272727,0.0255681818181818,0.0852272727272727,0.0340909090909091,0,0,0.00852272727272727,0.00568181818181818,0.00568181818181818,0.0426136363636364,0.0255681818181818,0.0767045454545455,0,0,0,0.00284090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0.00284090909090909,0,0.00568181818181818,0,0,0,0,0,0,0.00284090909090909,0.00284090909090909,0,0
1680,9103,0.00232558139534884,0.00232558139534884,0.0465116279069767,0.0511627906976744,0.0372093023255814,0,0.0395348837209302,0,0.00930232558139535,0.013953488372093,0.0604651162790698,0,0,0.0116279069767442,0.00697674418604651,0.148837209302326,0.013953488372093,0.209302325581395,0.0488372093023256,0.0511627906976744,0.027906976744186,0,0,0.0186046511627907,0.0186046511627907,0.00232558139534884,0.0511627906976744,0.0162790697674419,0.1,0,0,0,0,0,0,0.00232558139534884,0,0,0.00465116279069767,0.00232558139534884,0,0,0,0,0,0.00232558139534884,0,0,0,0,0,0,0,0,0,0,0,0
1700,9516,0,0.00277777777777778,0.025,0.0638888888888889,0.05,0.00277777777777778,0.0111111111111111,0.00277777777777778,0.0166666666666667,0.00555555555555556,0.0638888888888889,0,0.00277777777777778,0.0111111111111111,0.00277777777777778,0.202777777777778,0.0166666666666667,0.244444444444444,0.00555555555555556,0.0527777777777778,0.0444444444444444,0,0,0.00555555555555556,0.00833333333333333,0,0.0611111111111111,0.0333333333333333,0.0527777777777778,0,0,0,0,0,0,0,0,0,0.00555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277777777777778,0,0,0.00277777777777778,0
1720,9955,0.0023696682464455,0.004739336492891,0.028436018957346,0.0521327014218009,0.132701421800948,0,0.014218009478673,0,0.014218009478673,0.0023696682464455,0.0355450236966825,0,0.004739336492891,0.014218009478673,0.0165876777251185,0.104265402843602,0,0.31042654028436,0.004739336492891,0.028436018957346,0.0308056872037915,0,0,0.009478672985782,0.0260663507109005,0.0023696682464455,0.0829383886255924,0.028436018957346,0.0402843601895735,0,0.004739336492891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004739336492891
1740,10491,0.00244498777506112,0.00244498777506112,0.0220048899755501,0.0440097799511002,0.0733496332518337,0,0.00488997555012225,0,0.00488997555012225,0.00733496332518337,0.127139364303178,0,0.0097799511002445,0.0171149144254279,0.0146699266503667,0.234718826405868,0.00488997555012225,0.242053789731051,0,0.0342298288508557,0.019559902200489,0,0,0.00488997555012225,0.019559902200489,0,0.0733496332518337,0.00244498777506112,0.0317848410757946,0,0.00244498777506112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,11172,0.0121359223300971,0,0,0.0242718446601942,0.160194174757282,0,0.00970873786407767,0,0.00728155339805825,0.00242718446601942,0.0266990291262136,0,0.00728155339805825,0.0145631067961165,0.0825242718446602,0.157766990291262,0,0.325242718446602,0.00728155339805825,0.0461165048543689,0.00970873786407767,0,0.00242718446601942,0.00728155339805825,0.0631067961165049,0,0.00728155339805825,0.00970873786407767,0.0169902912621359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,11714,0.0048661800486618,0.0048661800486618,0.0121654501216545,0.0291970802919708,0.126520681265207,0,0.0048661800486618,0,0.0145985401459854,0.0072992700729927,0.099756690997567,0,0.0389294403892944,0.0121654501216545,0.0778588807785888,0.0924574209245742,0,0.218978102189781,0.0437956204379562,0.0559610705596107,0.0097323600973236,0,0,0.0024330900243309,0.0437956204379562,0,0,0.0535279805352798,0.0389294403892944,0,0,0,0,0,0,0,0,0,0,0,0.0048661800486618,0,0,0,0.0024330900243309,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,12368,0.0024330900243309,0.0024330900243309,0.0048661800486618,0.0364963503649635,0.0583941605839416,0,0.0024330900243309,0,0.0072992700729927,0.024330900243309,0.0535279805352798,0,0.0413625304136253,0.0097323600973236,0.35036496350365,0.0510948905109489,0,0.102189781021898,0.0291970802919708,0.0437956204379562,0.024330900243309,0,0,0.0024330900243309,0.048661800486618,0.0024330900243309,0.0097323600973236,0.0535279805352798,0.0340632603406326,0,0,0,0,0,0,0,0,0,0,0,0.0048661800486618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
