"sample.depths","sample.ages","Abies","Acer.saccharum","Betula","Carya","Fagus","Juniperus.Thuja","Larix","Ostrya.Carpinus","Other.trees.and.shrubs","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff.","Platanus","Populus","Quercus","Tilia","Tsuga","Ulmus","Cyperaceae","Other.herbs","Poaceae"
1610,3580,0,0.0705009276437848,0.0408163265306122,0.0686456400742115,0.191094619666048,0.012987012987013,0,0.0445269016697588,0.0408163265306122,0.00185528756957328,0.00742115027829314,0.0241187384044527,0.012987012987013,0.0148423005565863,0.012987012987013,0.382189239332096,0.00742115027829314,0.00371057513914657,0.051948051948052,0.00556586270871985,0.00185528756957328,0.00371057513914657
1620,3755,0,0.0476190476190476,0.0438095238095238,0.04,0.167619047619048,0.0285714285714286,0,0.0761904761904762,0.04,0,0,0.020952380952381,0.00571428571428571,0.0171428571428571,0,0.415238095238095,0.00761904761904762,0.00380952380952381,0.08,0.0019047619047619,0,0.00380952380952381
1630,3980,0,0.0683453237410072,0.0413669064748201,0.0161870503597122,0.178057553956835,0.00539568345323741,0,0.0611510791366906,0.0179856115107914,0,0.00179856115107914,0.0179856115107914,0.0161870503597122,0.0161870503597122,0.00539568345323741,0.489208633093525,0.00179856115107914,0.00359712230215827,0.039568345323741,0.00719424460431655,0.0107913669064748,0.00179856115107914
1640,4239,0,0.0684410646387833,0.0247148288973384,0.0456273764258555,0.209125475285171,0.00950570342205323,0,0.0513307984790875,0.0171102661596958,0.00190114068441065,0.00380228136882129,0.0171102661596958,0.00380228136882129,0.00380228136882129,0.00570342205323194,0.404942965779468,0.0114068441064639,0.00760456273764259,0.091254752851711,0.00380228136882129,0.0133079847908745,0.00570342205323194
1650,4519,0,0.0365384615384615,0.0288461538461538,0.0461538461538462,0.155769230769231,0.0173076923076923,0,0.0365384615384615,0.0173076923076923,0,0.00384615384615385,0.0134615384615385,0.0173076923076923,0.0192307692307692,0.00769230769230769,0.507692307692308,0.00192307692307692,0.0134615384615385,0.0634615384615385,0.00576923076923077,0.00384615384615385,0.00384615384615385
1660,4806,0,0.0360169491525424,0.0275423728813559,0.048728813559322,0.209745762711864,0.0127118644067797,0,0.0360169491525424,0.0148305084745763,0,0.00423728813559322,0.00635593220338983,0.00847457627118644,0.00847457627118644,0.00635593220338983,0.468220338983051,0.00635593220338983,0.0105932203389831,0.076271186440678,0.00423728813559322,0.00635593220338983,0.00847457627118644
1670,5088,0,0.0576540755467197,0.0576540755467197,0.0238568588469185,0.220675944333996,0.0119284294234592,0,0.025844930417495,0.025844930417495,0,0,0.0119284294234592,0.0099403578528827,0.0218687872763419,0,0.393638170974155,0.0119284294234592,0.025844930417495,0.0755467196819085,0.00596421471172962,0.0159045725646123,0.00397614314115308
1674,5196,0,0.0419254658385093,0.0481366459627329,0.031055900621118,0.206521739130435,0.0031055900621118,0,0.0263975155279503,0.0279503105590062,0,0.0031055900621118,0.0139751552795031,0.015527950310559,0.0357142857142857,0.0031055900621118,0.385093167701863,0.0201863354037267,0.031055900621118,0.0900621118012422,0.0046583850931677,0.0062111801242236,0.0062111801242236
1677,5274,0,0.047554347826087,0.0597826086956522,0.0217391304347826,0.270380434782609,0.00135869565217391,0,0.0230978260869565,0.0230978260869565,0,0.00135869565217391,0.00815217391304348,0.0217391304347826,0.0298913043478261,0.00135869565217391,0.358695652173913,0.00543478260869565,0.0285326086956522,0.0760869565217391,0,0.014945652173913,0.00679347826086957
1680,5351,0,0.0617977528089888,0.0617977528089888,0.0224719101123595,0.235955056179775,0.00561797752808989,0,0.0411985018726592,0.0337078651685393,0,0.00374531835205993,0.0187265917602996,0.00749063670411985,0.0187265917602996,0.00749063670411985,0.312734082397004,0.0112359550561798,0.0617977528089888,0.0786516853932584,0.00187265917602996,0.0149812734082397,0
1690,5599,0,0.0412087912087912,0.0302197802197802,0.0590659340659341,0.248626373626374,0.00961538461538462,0,0.0274725274725275,0.0178571428571429,0,0,0.010989010989011,0.010989010989011,0.0274725274725275,0.00137362637362637,0.325549450549451,0.0137362637362637,0.0576923076923077,0.101648351648352,0.00274725274725275,0.00961538461538462,0.00412087912087912
1700,5845,0,0.0440251572327044,0.0267295597484277,0.0487421383647799,0.144654088050314,0.00471698113207547,0,0.0330188679245283,0.0251572327044025,0,0.00314465408805031,0.0314465408805031,0.00943396226415094,0.0220125786163522,0,0.410377358490566,0.0125786163522013,0.0959119496855346,0.0738993710691824,0.00471698113207547,0.00786163522012579,0.00157232704402516
1710,6098,0,0.0329457364341085,0.0232558139534884,0.0271317829457364,0.217054263565891,0.00968992248062015,0,0.0368217054263566,0.0271317829457364,0,0.00387596899224806,0.0251937984496124,0.0232558139534884,0.0484496124031008,0,0.37015503875969,0.0135658914728682,0.0387596899224806,0.0852713178294574,0.00193798449612403,0.0135658914728682,0.00193798449612403
1720,6369,0,0.0342857142857143,0.0114285714285714,0.0247619047619048,0.184761904761905,0.00952380952380952,0,0.0666666666666667,0.0266666666666667,0,0.00952380952380952,0.00952380952380952,0.0152380952380952,0.0476190476190476,0,0.371428571428571,0.0114285714285714,0.0438095238095238,0.106666666666667,0.0171428571428571,0.0019047619047619,0.00761904761904762
1730,6656,0,0.0422794117647059,0.0183823529411765,0.0294117647058824,0.264705882352941,0.00183823529411765,0,0.0441176470588235,0.0330882352941176,0,0.00551470588235294,0.0238970588235294,0.0183823529411765,0.0367647058823529,0,0.295955882352941,0.0147058823529412,0.0459558823529412,0.102941176470588,0.00919117647058824,0.0128676470588235,0
1740,6943,0,0.0394190871369295,0.016597510373444,0.029045643153527,0.195020746887967,0.004149377593361,0,0.0767634854771784,0.037344398340249,0,0,0.016597510373444,0.016597510373444,0.0394190871369295,0.0020746887966805,0.367219917012448,0.0269709543568465,0.033195020746888,0.0892116182572614,0.00622406639004149,0.0020746887966805,0.0020746887966805
1750,7216,0,0.063953488372093,0.0174418604651163,0.0310077519379845,0.298449612403101,0.00581395348837209,0,0.060077519379845,0.0368217054263566,0,0,0.00968992248062015,0.0135658914728682,0.0271317829457364,0,0.296511627906977,0.00968992248062015,0.0310077519379845,0.0833333333333333,0.00968992248062015,0.00581395348837209,0
1760,7493,0,0.048689138576779,0.0224719101123595,0.0149812734082397,0.179775280898876,0.00749063670411985,0,0.0805243445692884,0.0168539325842697,0,0.00749063670411985,0.0149812734082397,0.0299625468164794,0.0149812734082397,0.00187265917602996,0.419475655430712,0.00561797752808989,0.0430711610486891,0.0749063670411985,0.00561797752808989,0.00936329588014981,0.00187265917602996
1770,7829,0,0.0645756457564576,0.014760147601476,0.014760147601476,0.230627306273063,0,0.0018450184501845,0.059040590405904,0.025830258302583,0,0,0.025830258302583,0.03690036900369,0.018450184501845,0,0.394833948339483,0.011070110701107,0.047970479704797,0.033210332103321,0.011070110701107,0.007380073800738,0.0018450184501845
1780,8277,0,0.0641509433962264,0.0339622641509434,0.0113207547169811,0.188679245283019,0.00377358490566038,0.00188679245283019,0.0924528301886792,0.00943396226415094,0,0.0113207547169811,0.0490566037735849,0.0490566037735849,0,0,0.339622641509434,0.0245283018867925,0.0584905660377358,0.0490566037735849,0.00377358490566038,0.00943396226415094,0
1790,8844,0,0.0274170274170274,0.0187590187590188,0.00721500721500722,0.135642135642136,0,0,0.12987012987013,0.0173160173160173,0,0.012987012987013,0.0404040404040404,0.0245310245310245,0.0187590187590188,0,0.434343434343434,0.0187590187590188,0.0533910533910534,0.0533910533910534,0.00432900432900433,0.00144300144300144,0.00144300144300144
1800,9488,0.00149700598802395,0.0209580838323353,0.0239520958083832,0,0.00449101796407186,0.00449101796407186,0,0.13622754491018,0.0149700598802395,0.00149700598802395,0.0224550898203593,0.187125748502994,0.139221556886228,0.00149700598802395,0.0134730538922156,0.339820359281437,0.0029940119760479,0.0449101796407186,0.0284431137724551,0.00449101796407186,0.00598802395209581,0.00149700598802395
1810,10161,0,0.0181311018131102,0.0474198047419805,0.00139470013947001,0.00418410041841004,0,0.00139470013947001,0.145048814504881,0.0111576011157601,0.00139470013947001,0.0376569037656904,0.203626220362622,0.172942817294282,0.00418410041841004,0.0306834030683403,0.241283124128312,0.0111576011157601,0.0460251046025105,0.0195258019525802,0,0.00278940027894003,0
1820,10808,0.00337837837837838,0.0168918918918919,0.0726351351351351,0.00506756756756757,0,0.00675675675675676,0.00506756756756757,0.109797297297297,0.00844594594594595,0.0118243243243243,0.0320945945945946,0.109797297297297,0.278716216216216,0.00337837837837838,0.027027027027027,0.217905405405405,0,0.0168918918918919,0.0506756756756757,0.0118243243243243,0.00844594594594595,0.00337837837837838
1830,11417,0.0376811594202899,0.00289855072463768,0.16231884057971,0.00579710144927536,0,0.00289855072463768,0.0579710144927536,0.0449275362318841,0.0463768115942029,0.0507246376811594,0.0608695652173913,0.0507246376811594,0.139130434782609,0.00144927536231884,0.157971014492754,0.0942028985507246,0,0.0159420289855072,0.0318840579710145,0.0246376811594203,0.00434782608695652,0.0072463768115942
1840,11985,0.00972762645914397,0.00194552529182879,0.0252918287937743,0.00194552529182879,0,0.0155642023346304,0.0136186770428016,0.0272373540856031,0.0447470817120623,0.426070038910506,0.0856031128404669,0.0155642023346304,0.16147859922179,0,0.0311284046692607,0.0447470817120623,0,0.0116731517509728,0.0311284046692607,0.0311284046692607,0.0136186770428016,0.00778210116731518
1850,12517,0.00165289256198347,0.00165289256198347,0.056198347107438,0.00165289256198347,0,0.00495867768595041,0.028099173553719,0.0231404958677686,0.0743801652892562,0.409917355371901,0.0578512396694215,0.0165289256198347,0.112396694214876,0.00165289256198347,0.028099173553719,0.059504132231405,0,0.0165289256198347,0.0330578512396694,0.031404958677686,0.0214876033057851,0.0198347107438017
1860,13029,0.00521739130434783,0,0.0226086956521739,0.00173913043478261,0.00173913043478261,0.04,0.00173913043478261,0.0573913043478261,0.031304347826087,0.511304347826087,0.0191304347826087,0.00347826086956522,0.0660869565217391,0.00347826086956522,0.00695652173913044,0.088695652173913,0,0.00173913043478261,0.0191304347826087,0.0452173913043478,0.0295652173913043,0.0434782608695652
1869,NA,0,0.00192307692307692,0.0269230769230769,0.00384615384615385,0.00384615384615385,0.0942307692307692,0,0.0826923076923077,0.0326923076923077,0.361538461538462,0.0288461538461538,0.00384615384615385,0.0615384615384615,0,0.0134615384615385,0.138461538461538,0,0.00576923076923077,0.00769230769230769,0.0692307692307692,0.0461538461538462,0.0173076923076923
