"sample.depths","sample.ages","Acer.rubrum","Alnus","Betula","Carya","Celtis","Cephalanthus","Ericales","Fagus","Fraxinus.cf..F..caroliniana","Gordonia","Ilex","Juglans.nigra","Liquidambar","Magnolia.virginiana.type","Morus","Myrica","Ostrya.Carpinus","Parthenocissus","Pinus","Quercus","Sabal","Salix","Schrankia","Serenoa","Taxodium.type","Ulmus","Vitis","Agalinis.type","Ambrosia.type","Apiaceae","Artemisia","Asteraceae.subf..Asteroideae.undiff.","Caryophyllaceae","Chamaecrista.type","Chenopodium.type","Cyperaceae.undiff.","Dalea.feayi.type","Diodia.teres","Helianthemum","Iva.annua.type","Lechea","Poaceae","Polygonella.fimbriata.type","Polygonella.polygama.type","Polygonum.lapathifolium.type","Rhexia","Rumex","Vicia.type"
2406,1319,0,0,0,0.00326797385620915,0,0.00326797385620915,0.00980392156862745,0,0.00326797385620915,0.0196078431372549,0.0065359477124183,0,0,0,0,0.0980392156862745,0.00326797385620915,0,0.542483660130719,0.0784313725490196,0.00326797385620915,0,0,0,0.00980392156862745,0.0065359477124183,0.00326797385620915,0,0,0,0,0.0130718954248366,0,0,0.130718954248366,0.0065359477124183,0,0,0,0.0065359477124183,0,0.0490196078431373,0,0.00326797385620915,0,0,0,0
2454,1479,0,0,0,0.00735294117647059,0,0.00245098039215686,0.0122549019607843,0,0.00245098039215686,0.0245098039215686,0.0147058823529412,0,0.00490196078431373,0,0,0.0808823529411765,0,0,0.598039215686274,0.112745098039216,0.00490196078431373,0,0,0.00245098039215686,0.0122549019607843,0,0.00245098039215686,0.00245098039215686,0.00735294117647059,0,0,0.00245098039215686,0,0,0.0441176470588235,0.0196078431372549,0.00245098039215686,0,0,0.00490196078431373,0,0.0343137254901961,0,0,0,0,0,0
2502,1638,0,0,0,0,0,0.00593471810089021,0.00593471810089021,0,0.0029673590504451,0.0445103857566766,0.00890207715133531,0,0,0.0029673590504451,0,0.0801186943620178,0.0029673590504451,0,0.489614243323442,0.106824925816024,0,0.0029673590504451,0,0.00593471810089021,0.0148367952522255,0,0.0029673590504451,0,0.0029673590504451,0,0.0029673590504451,0.0178041543026706,0,0,0.106824925816024,0.0118694362017804,0,0,0,0.00890207715133531,0.0029673590504451,0.0682492581602374,0,0,0,0,0,0
2566,1858,0,0.00285714285714286,0,0.00857142857142857,0,0,0.00857142857142857,0,0.00571428571428571,0.0114285714285714,0.0228571428571429,0,0.00285714285714286,0,0.00571428571428571,0.0628571428571429,0.00285714285714286,0,0.554285714285714,0.134285714285714,0,0,0,0.00571428571428571,0.00571428571428571,0.00285714285714286,0.00571428571428571,0,0,0,0,0.00857142857142857,0,0,0.0828571428571429,0.0171428571428571,0,0,0,0.00285714285714286,0,0.0457142857142857,0,0,0,0,0,0
2614,2106,0,0.00240384615384615,0,0,0,0,0.0168269230769231,0,0,0.0216346153846154,0.0216346153846154,0,0,0,0,0.110576923076923,0,0,0.480769230769231,0.144230769230769,0.00480769230769231,0,0,0.00961538461538462,0.0120192307692308,0.00240384615384615,0.00240384615384615,0,0,0,0,0,0,0,0.0961538461538462,0.0120192307692308,0,0,0,0.0144230769230769,0,0.0480769230769231,0,0,0,0,0,0
2662,2354,0.00320512820512821,0,0,0.0192307692307692,0,0,0.00961538461538462,0,0.00320512820512821,0.0256410256410256,0.016025641025641,0,0.00320512820512821,0,0,0.0865384615384615,0.00320512820512821,0,0.426282051282051,0.176282051282051,0,0,0,0.00641025641025641,0.00961538461538462,0.00320512820512821,0,0,0.00320512820512821,0,0,0.00961538461538462,0,0,0.147435897435897,0.0192307692307692,0,0,0,0.00320512820512821,0.00320512820512821,0.0224358974358974,0,0,0,0,0,0
2710,2602,0,0,0,0.00890207715133531,0,0.0029673590504451,0.0178041543026706,0,0.0029673590504451,0.0237388724035608,0.0237388724035608,0,0,0,0.00593471810089021,0.118694362017804,0,0,0.456973293768546,0.118694362017804,0,0,0,0.0029673590504451,0.0178041543026706,0,0,0,0,0.0029673590504451,0,0.00890207715133531,0,0,0.0919881305637982,0.0178041543026706,0,0,0,0.0237388724035608,0,0.0504451038575668,0,0.0029673590504451,0,0,0,0
2774,2944,0,0.00280112044817927,0,0.00280112044817927,0,0,0.0112044817927171,0,0.00280112044817927,0.0420168067226891,0.0112044817927171,0,0,0,0,0.120448179271709,0,0,0.470588235294118,0.109243697478992,0.00840336134453781,0,0,0,0.0168067226890756,0,0,0,0,0,0,0.00280112044817927,0,0,0.0840336134453782,0.030812324929972,0,0,0,0.030812324929972,0,0.0532212885154062,0,0,0,0,0,0
2806,3133,0,0.00285714285714286,0,0.00285714285714286,0.00571428571428571,0,0.02,0,0.0114285714285714,0.06,0.02,0,0,0,0,0.0942857142857143,0,0,0.388571428571429,0.194285714285714,0,0.00285714285714286,0.00285714285714286,0,0.0114285714285714,0.00285714285714286,0.00285714285714286,0,0.00857142857142857,0,0.00285714285714286,0.00285714285714286,0,0.00285714285714286,0.1,0.02,0,0,0,0.0142857142857143,0,0.0257142857142857,0,0,0,0,0,0
2838,3323,0,0.00286532951289398,0,0.00573065902578797,0,0.00286532951289398,0.0200573065902579,0,0.00286532951289398,0.0229226361031519,0.0171919770773639,0,0.00286532951289398,0,0,0.0974212034383954,0,0,0.3810888252149,0.123209169054441,0.00859598853868195,0,0,0.0114613180515759,0.00573065902578797,0.00286532951289398,0.00859598853868195,0,0.00573065902578797,0,0,0.00573065902578797,0,0,0.169054441260745,0.0143266475644699,0,0,0,0.0343839541547278,0,0.0544412607449857,0,0,0,0,0,0
2870,3512,0,0,0,0.00974025974025974,0,0,0.0194805194805195,0,0.00974025974025974,0.0162337662337662,0.00324675324675325,0,0.00324675324675325,0,0,0.0584415584415584,0,0,0.503246753246753,0.12987012987013,0.00324675324675325,0.0064935064935065,0,0.00324675324675325,0.00324675324675325,0.00324675324675325,0,0,0.00324675324675325,0,0,0.00324675324675325,0.00324675324675325,0.00324675324675325,0.149350649350649,0.012987012987013,0,0,0,0.012987012987013,0,0.038961038961039,0,0,0,0,0,0
2902,3701,0,0.00309597523219814,0,0.00928792569659443,0,0,0.00619195046439629,0,0,0.021671826625387,0.0154798761609907,0,0.00309597523219814,0,0,0.0743034055727554,0,0,0.439628482972136,0.207430340557276,0,0,0,0,0.00928792569659443,0.00309597523219814,0,0,0.00619195046439629,0.00309597523219814,0,0.00619195046439629,0,0,0.0835913312693498,0.00928792569659443,0.00309597523219814,0,0,0.0402476780185759,0,0.0557275541795666,0,0,0,0,0,0
2934,3890,0,0,0,0.0150602409638554,0,0,0.00903614457831325,0,0.00301204819277108,0.0240963855421687,0.00903614457831325,0,0,0,0,0.0602409638554217,0,0,0.52710843373494,0.186746987951807,0.00602409638554217,0,0,0.00301204819277108,0,0.00301204819277108,0,0,0.00903614457831325,0,0,0.00602409638554217,0,0,0.0632530120481928,0.0120481927710843,0,0,0,0.0150602409638554,0.00301204819277108,0.0421686746987952,0,0.00301204819277108,0,0,0,0
2990,4272,0,0,0,0.0166666666666667,0,0,0.01,0,0,0.0233333333333333,0.02,0,0.00333333333333333,0,0,0.0433333333333333,0,0,0.47,0.186666666666667,0,0.00666666666666667,0,0.00333333333333333,0,0,0,0,0.00333333333333333,0,0,0.0133333333333333,0,0,0.11,0.00666666666666667,0,0,0,0.03,0,0.0533333333333333,0,0,0,0,0,0
3048,4707,0,0.00286532951289398,0.00286532951289398,0.00286532951289398,0,0,0.00573065902578797,0,0.00573065902578797,0.0171919770773639,0.00286532951289398,0,0,0,0,0.0974212034383954,0.00286532951289398,0,0.406876790830946,0.194842406876791,0.00286532951289398,0,0,0,0.00286532951289398,0,0,0,0.00573065902578797,0.00286532951289398,0,0.0143266475644699,0,0,0.143266475644699,0.0143266475644699,0,0,0,0.0200573065902579,0,0.0515759312320917,0,0,0,0,0,0
3084,4976,0,0,0,0.0100671140939597,0,0,0.0100671140939597,0,0.00335570469798658,0.0436241610738255,0.00335570469798658,0,0,0,0.00335570469798658,0.0671140939597315,0,0,0.338926174496644,0.251677852348993,0,0,0,0,0,0,0.00671140939597315,0,0.00335570469798658,0,0,0.0167785234899329,0,0,0.171140939597315,0.0100671140939597,0,0,0.00335570469798658,0.0201342281879195,0.00335570469798658,0.0335570469798658,0,0,0,0,0,0
3128,5306,0,0,0,0.0130718954248366,0,0,0.00980392156862745,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0.486928104575163,0.196078431372549,0.00326797385620915,0,0,0,0,0,0.00326797385620915,0,0.00326797385620915,0,0,0.0163398692810458,0,0,0.0980392156862745,0.0130718954248366,0,0,0,0.0163398692810458,0,0.0294117647058824,0,0,0,0,0,0
3164,5505,0,0,0.00316455696202532,0.0221518987341772,0,0.00316455696202532,0.00632911392405063,0,0.00316455696202532,0.00632911392405063,0.00949367088607595,0,0,0,0,0.113924050632911,0.00632911392405063,0,0.376582278481013,0.199367088607595,0.00316455696202532,0,0,0,0.00316455696202532,0.00316455696202532,0,0,0.00316455696202532,0.00316455696202532,0,0.00949367088607595,0,0,0.120253164556962,0.0316455696202532,0,0,0,0.0253164556962025,0,0.0443037974683544,0,0,0,0.00316455696202532,0,0
3204,5721,0,0.00240963855421687,0,0.0289156626506024,0,0,0.00240963855421687,0,0.00481927710843374,0,0,0,0,0,0,0.0313253012048193,0.00240963855421687,0,0.385542168674699,0.334939759036145,0.00481927710843374,0.00240963855421687,0.00240963855421687,0,0,0,0.00240963855421687,0,0.00240963855421687,0,0,0.0120481927710843,0,0.00240963855421687,0.0746987951807229,0.0313253012048193,0,0,0,0.0168674698795181,0.00481927710843374,0.0506024096385542,0,0,0,0,0,0
3236,5894,0,0,0,0.0136986301369863,0.00273972602739726,0,0.00273972602739726,0,0.00273972602739726,0,0,0,0.00547945205479452,0,0,0.0246575342465753,0,0,0.405479452054795,0.372602739726027,0,0,0,0.00273972602739726,0,0,0,0,0.00273972602739726,0,0,0.010958904109589,0,0,0.0465753424657534,0.0219178082191781,0,0,0,0.0383561643835616,0.00273972602739726,0.0438356164383562,0,0,0,0,0,0
3268,6067,0,0,0,0.00289017341040462,0.00289017341040462,0,0.00578034682080925,0,0,0,0,0,0,0,0.00289017341040462,0.0346820809248555,0.00289017341040462,0,0.416184971098266,0.294797687861272,0.00289017341040462,0,0,0,0,0,0,0,0.00867052023121387,0.00289017341040462,0,0.0115606936416185,0,0,0.0664739884393064,0.0317919075144509,0,0,0,0.0289017341040462,0,0.0809248554913295,0,0,0,0.00289017341040462,0,0
3322,6359,0,0,0,0.0274390243902439,0,0,0.00304878048780488,0,0.00304878048780488,0,0,0,0,0,0,0.0213414634146341,0,0,0.259146341463415,0.332317073170732,0.00304878048780488,0,0,0,0,0.00304878048780488,0,0.00304878048780488,0.00914634146341463,0,0,0.0152439024390244,0,0,0.0548780487804878,0.121951219512195,0,0,0,0.0396341463414634,0,0.103658536585366,0,0,0,0,0,0
3346,6575,0,0,0,0.0311526479750779,0,0,0,0,0,0,0,0,0.00311526479750779,0,0,0.0124610591900312,0.00623052959501558,0,0.236760124610592,0.358255451713396,0.00311526479750779,0,0,0,0,0,0,0,0.00934579439252336,0,0,0.00623052959501558,0,0.00623052959501558,0.059190031152648,0.087227414330218,0,0,0,0.0498442367601246,0.00311526479750779,0.124610591900312,0,0.00311526479750779,0,0,0,0
3376,6854,0,0.00321543408360129,0,0.0128617363344051,0,0,0.00321543408360129,0,0,0,0,0,0,0,0,0.0160771704180064,0,0,0.173633440514469,0.35048231511254,0,0,0,0,0,0.00643086816720257,0,0,0.00964630225080386,0,0,0.0257234726688103,0,0,0.0546623794212219,0.0739549839228296,0,0,0,0.0707395498392283,0,0.196141479099678,0,0,0,0.00321543408360129,0,0
3392,7004,0,0.00636942675159236,0,0.035031847133758,0,0,0.00636942675159236,0,0.00318471337579618,0,0,0,0,0,0,0.0222929936305732,0.00318471337579618,0,0.229299363057325,0.328025477707006,0,0,0,0,0,0,0.00318471337579618,0,0.0159235668789809,0,0,0.0222929936305732,0,0.00318471337579618,0.0445859872611465,0.035031847133758,0,0,0,0.0573248407643312,0.00318471337579618,0.181528662420382,0,0,0,0,0,0
3408,7153,0,0.0031055900621118,0,0.0279503105590062,0,0,0.0031055900621118,0,0,0,0,0,0.0031055900621118,0,0,0.0031055900621118,0,0,0.127329192546584,0.43167701863354,0.0031055900621118,0,0,0,0,0.0031055900621118,0.0031055900621118,0.0031055900621118,0.0372670807453416,0,0,0.0279503105590062,0.0031055900621118,0,0.0403726708074534,0.0683229813664596,0,0,0,0.0403726708074534,0,0.170807453416149,0,0,0,0,0,0
3428,7607,0,0,0,0.0603448275862069,0,0,0.0028735632183908,0,0,0,0,0,0,0,0,0.0028735632183908,0.0028735632183908,0,0.241379310344828,0.419540229885057,0,0,0,0,0,0,0.0028735632183908,0.0028735632183908,0.028735632183908,0,0,0.00862068965517241,0,0,0.0344827586206897,0.028735632183908,0.0028735632183908,0,0,0.0402298850574713,0,0.120689655172414,0,0,0,0,0,0
3440,7919,0,0.0093167701863354,0,0.0745341614906832,0,0,0.0062111801242236,0.0031055900621118,0,0,0,0,0,0,0,0.0186335403726708,0.0031055900621118,0,0.204968944099379,0.372670807453416,0,0,0,0,0.0031055900621118,0.0031055900621118,0,0,0.031055900621118,0,0,0.031055900621118,0,0.0093167701863354,0.031055900621118,0.015527950310559,0,0,0,0.0217391304347826,0,0.161490683229814,0,0,0,0,0,0
3456,8335,0,0.00282485875706215,0,0.0564971751412429,0,0,0.00282485875706215,0,0,0,0,0,0,0,0,0.00847457627118644,0,0,0.353107344632768,0.378531073446328,0,0,0,0,0,0,0.00564971751412429,0,0.0423728813559322,0,0,0.019774011299435,0,0,0,0.0254237288135593,0,0,0,0.00847457627118644,0,0.096045197740113,0,0,0,0,0,0
3466,8596,0,0,0,0.00651465798045603,0,0,0.00651465798045603,0,0,0,0,0,0,0,0,0.00325732899022801,0,0,0.263843648208469,0.498371335504886,0,0.00325732899022801,0,0,0,0,0.00325732899022801,0,0.0293159609120521,0,0,0.0358306188925081,0,0.00325732899022801,0.00977198697068404,0.00651465798045603,0,0,0,0.00325732899022801,0,0.127035830618893,0,0,0,0,0,0
3474,8804,0,0,0,0.0236486486486486,0,0,0.00337837837837838,0,0,0,0,0,0,0,0,0.00337837837837838,0,0,0.216216216216216,0.364864864864865,0,0,0,0,0,0,0.00337837837837838,0,0.0540540540540541,0,0.00337837837837838,0.0337837837837838,0,0,0.0202702702702703,0.0506756756756757,0.00337837837837838,0,0,0,0,0.216216216216216,0,0,0.00337837837837838,0,0,0
3490,9158,0,0.00302114803625378,0,0.00604229607250755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220543806646526,0.507552870090634,0,0,0,0,0,0.00302114803625378,0.00604229607250755,0,0.0906344410876133,0,0,0.0151057401812689,0,0.00302114803625378,0.00604229607250755,0.0181268882175227,0,0,0,0.00604229607250755,0,0.114803625377644,0,0,0,0,0,0
3506,9407,0,0,0,0.0151057401812689,0,0,0,0,0,0,0,0,0,0,0,0.00302114803625378,0,0,0.181268882175227,0.483383685800604,0,0,0,0,0,0,0,0,0.0725075528700906,0,0,0.0211480362537764,0,0,0.0151057401812689,0.0241691842900302,0,0,0,0.00302114803625378,0,0.181268882175227,0,0,0,0,0,0
3522,9656,0,0.0029940119760479,0,0,0,0,0,0.0029940119760479,0,0,0,0,0,0,0,0,0,0,0.155688622754491,0.482035928143713,0.0149700598802395,0,0,0,0.00598802395209581,0.0029940119760479,0,0,0.0538922155688623,0,0.0029940119760479,0.0149700598802395,0,0.00898203592814371,0.0119760479041916,0.0269461077844311,0,0.0029940119760479,0,0.0029940119760479,0,0.20059880239521,0,0.0029940119760479,0,0.0029940119760479,0,0
3530,9781,0,0,0,0,0,0,0,0,0,0,0,0,0.00363636363636364,0,0,0.00363636363636364,0,0,0.109090909090909,0.581818181818182,0,0,0,0,0.00363636363636364,0,0,0.00363636363636364,0.0945454545454545,0,0.00363636363636364,0.00363636363636364,0,0.00727272727272727,0.00727272727272727,0.0109090909090909,0,0,0,0.00727272727272727,0.00363636363636364,0.149090909090909,0,0,0,0.00727272727272727,0,0
3552,10123,0,0,0,0.00647249190938511,0,0,0,0,0,0,0,0,0,0.00323624595469256,0,0.00323624595469256,0,0,0.119741100323625,0.514563106796116,0.00323624595469256,0,0,0.00323624595469256,0,0,0.00647249190938511,0,0.100323624595469,0,0.00323624595469256,0.0258899676375405,0,0.00970873786407767,0.0129449838187702,0.0388349514563107,0,0,0,0,0.00647249190938511,0.13915857605178,0,0,0,0.00323624595469256,0,0
3568,10373,0,0.00325732899022801,0,0.00977198697068404,0.00325732899022801,0,0,0,0,0,0,0,0,0,0,0.00651465798045603,0,0,0.149837133550489,0.52442996742671,0.00325732899022801,0,0,0,0,0,0.00651465798045603,0,0.107491856677524,0,0,0.00977198697068404,0,0,0.0228013029315961,0.0260586319218241,0,0,0,0,0,0.127035830618893,0,0,0,0,0,0
3576,10489,0,0,0,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0.00909090909090909,0,0,0.148484848484848,0.545454545454545,0.00303030303030303,0.00303030303030303,0,0,0,0,0,0,0.0818181818181818,0,0.00303030303030303,0.0181818181818182,0,0,0.0121212121212121,0.0454545454545455,0,0,0,0,0,0.121212121212121,0,0.00606060606060606,0,0,0,0
3584,10597,0,0.00327868852459016,0,0.00327868852459016,0,0,0,0,0,0,0,0,0.00327868852459016,0,0,0.019672131147541,0,0,0.226229508196721,0.459016393442623,0.00655737704918033,0,0,0,0,0.00327868852459016,0,0,0.098360655737705,0,0,0.0131147540983607,0,0.00327868852459016,0.0098360655737705,0.0360655737704918,0,0,0,0,0,0.114754098360656,0,0,0,0,0,0
3592,10705,0,0.00305810397553517,0,0.0091743119266055,0,0,0.00305810397553517,0,0,0,0,0,0,0,0,0.00611620795107034,0,0,0.192660550458716,0.525993883792049,0.00305810397553517,0,0,0,0,0.00611620795107034,0,0,0.107033639143731,0,0,0.0152905198776758,0,0.00305810397553517,0.0152905198776758,0.0122324159021407,0,0,0,0.00305810397553517,0,0.091743119266055,0,0,0,0,0,0.00305810397553517
3604,10867,0,0,0,0.0091743119266055,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517,0,0.00305810397553517,0.226299694189602,0.525993883792049,0.00305810397553517,0,0,0,0,0.00611620795107034,0,0,0.0795107033639144,0,0,0.0152905198776758,0,0.00305810397553517,0.0122324159021407,0.0152905198776758,0,0,0,0.00305810397553517,0.00305810397553517,0.0856269113149847,0,0.00305810397553517,0,0,0,0.00305810397553517
3608,10922,0,0.00557103064066852,0,0.00835654596100279,0,0,0.00557103064066852,0,0,0,0,0,0,0,0,0.00835654596100279,0,0,0.231197771587744,0.523676880222841,0,0,0,0,0.00278551532033426,0,0,0.00278551532033426,0.0947075208913649,0,0.00278551532033426,0.0167130919220056,0,0,0.00278551532033426,0.00557103064066852,0,0,0,0.011142061281337,0,0.0779944289693593,0,0,0,0,0,0
3616,11030,0,0,0,0.0184696569920844,0,0,0,0,0,0,0,0,0.00263852242744063,0,0.00263852242744063,0.00527704485488127,0,0,0.255936675461741,0.401055408970976,0.0105540897097625,0,0,0,0,0.0079155672823219,0.00263852242744063,0,0.110817941952507,0,0,0.029023746701847,0,0.00263852242744063,0.0211081794195251,0.0184696569920844,0,0,0,0,0,0.108179419525066,0,0.00263852242744063,0,0,0,0
3624,11138,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0.00333333333333333,0,0.00333333333333333,0.00333333333333333,0,0,0.236666666666667,0.456666666666667,0,0,0,0,0,0.00666666666666667,0,0,0.126666666666667,0,0,0.0133333333333333,0,0,0.0166666666666667,0.0166666666666667,0,0,0,0.00666666666666667,0,0.0933333333333333,0,0,0,0,0,0
3632,11246,0,0.00589970501474926,0,0.0117994100294985,0,0,0,0,0,0,0.00294985250737463,0,0,0,0,0,0,0,0.259587020648968,0.383480825958702,0.00294985250737463,0,0,0,0,0.00294985250737463,0,0,0.150442477876106,0,0,0.0324483775811209,0,0.00294985250737463,0.0206489675516224,0.0206489675516224,0,0,0,0.00589970501474926,0.00294985250737463,0.0914454277286136,0,0.00294985250737463,0,0,0,0
3640,11354,0,0,0,0.0327868852459016,0,0,0,0,0,0,0.00327868852459016,0,0.00655737704918033,0,0,0.00327868852459016,0,0,0.226229508196721,0.4,0,0,0,0,0,0.00327868852459016,0.00655737704918033,0,0.19344262295082,0,0,0.0327868852459016,0,0,0.0098360655737705,0,0.00327868852459016,0,0,0.0131147540983607,0,0.059016393442623,0,0,0,0.00655737704918033,0,0
3644,11408,0,0,0,0.0378548895899054,0,0,0,0,0,0,0,0,0.00630914826498423,0,0,0.00630914826498423,0.00315457413249211,0,0.305993690851735,0.264984227129338,0,0,0,0,0,0.00630914826498423,0,0,0.176656151419558,0,0.00630914826498423,0.0599369085173502,0,0.00630914826498423,0.0347003154574132,0.00315457413249211,0.00315457413249211,0,0,0.00630914826498423,0,0.0694006309148265,0,0,0.00315457413249211,0,0,0
3648,11462,0,0,0,0.0456730769230769,0,0,0.00480769230769231,0.00240384615384615,0.00240384615384615,0,0,0,0.00240384615384615,0,0,0.0144230769230769,0.00240384615384615,0.00240384615384615,0.379807692307692,0.254807692307692,0.00240384615384615,0,0,0,0,0.0120192307692308,0,0,0.120192307692308,0,0,0.0264423076923077,0,0.00240384615384615,0.0408653846153846,0.0120192307692308,0,0,0,0.00240384615384615,0,0.0697115384615385,0,0,0,0,0,0
3652,11768,0,0.00638977635782748,0,0.0287539936102236,0,0,0,0,0,0,0,0,0,0,0,0.0159744408945687,0,0.00319488817891374,0.39297124600639,0.21405750798722,0.00638977635782748,0,0,0,0,0.00638977635782748,0.00319488817891374,0,0.162939297124601,0.00319488817891374,0,0.0255591054313099,0,0,0.060702875399361,0.0191693290734824,0.00319488817891374,0,0,0.00958466453674121,0,0.0351437699680511,0,0.00319488817891374,0,0,0,0
3656,12019,0,0,0,0.0294117647058824,0,0,0.00735294117647059,0.00735294117647059,0.00367647058823529,0,0,0,0,0,0,0.0257352941176471,0.00367647058823529,0,0.3125,0.257352941176471,0.00735294117647059,0,0,0,0.00367647058823529,0.00735294117647059,0,0,0.113970588235294,0,0,0.0588235294117647,0,0,0.0845588235294118,0.0110294117647059,0,0,0,0.00735294117647059,0,0.0551470588235294,0,0.00367647058823529,0,0,0,0
